Date,Team 1,FT,Team 2
Sat Sep 9 2000,Real Sociedad,2-2,Racing Santander
Sat Sep 9 2000,Real Madrid,2-1,Valencia CF
Sat Sep 9 2000,FC Barcelona,2-1,Malaga CF
Sat Sep 9 2000,Real Zaragoza,1-2,Espanyol Barcelona
Sat Sep 9 2000,Deportivo La Coruna,2-0,Athletic Bilbao
Sun Sep 10 2000,CA Osasuna,0-2,Celta Vigo
Sun Sep 10 2000,Villarreal CF,1-5,Rayo Vallecano
Sun Sep 10 2000,Ud Las Palmas,0-3,Cd Alaves
Sun Sep 10 2000,CD Numancia,1-0,Real Oviedo
Sun Sep 10 2000,RCD Mallorca,1-1,Real Valladolid
Sat Sep 16 2000,Athletic Bilbao,3-1,FC Barcelona
Sat Sep 16 2000,Real Valladolid,2-0,CD Numancia
Sat Sep 16 2000,Racing Santander,0-3,Deportivo La Coruna
Sat Sep 16 2000,Valencia CF,4-0,RCD Mallorca
Sat Sep 16 2000,Malaga CF,3-3,Real Madrid
Sun Sep 17 2000,Celta Vigo,4-1,Real Sociedad
Sun Sep 17 2000,Espanyol Barcelona,1-2,CA Osasuna
Sun Sep 17 2000,Cd Alaves,0-1,Villarreal CF
Sun Sep 17 2000,Real Oviedo,2-2,Ud Las Palmas
Sun Sep 17 2000,Rayo Vallecano,0-0,Real Zaragoza
Sat Sep 23 2000,Real Sociedad,1-1,Deportivo La Coruna
Sat Sep 23 2000,Real Zaragoza,2-2,Cd Alaves
Sat Sep 23 2000,Real Madrid,4-1,Athletic Bilbao
Sat Sep 23 2000,FC Barcelona,3-1,Racing Santander
Sat Sep 23 2000,Ud Las Palmas,1-1,Real Valladolid
Sun Sep 24 2000,Celta Vigo,1-0,Espanyol Barcelona
Sun Sep 24 2000,CA Osasuna,2-2,Rayo Vallecano
Sun Sep 24 2000,Villarreal CF,1-0,Real Oviedo
Sun Sep 24 2000,CD Numancia,0-3,Valencia CF
Sun Sep 24 2000,RCD Mallorca,0-1,Malaga CF
Sat Sep 30 2000,Racing Santander,0-0,Real Madrid
Sun Oct 1 2000,Cd Alaves,2-0,CA Osasuna
Sun Oct 1 2000,Real Oviedo,2-1,Real Zaragoza
Sun Oct 1 2000,Real Valladolid,0-0,Villarreal CF
Sun Oct 1 2000,Deportivo La Coruna,2-0,FC Barcelona
Sun Oct 1 2000,Rayo Vallecano,3-0,Celta Vigo
Sun Oct 1 2000,Malaga CF,1-3,CD Numancia
Sun Oct 1 2000,Athletic Bilbao,2-1,RCD Mallorca
Sun Oct 1 2000,Valencia CF,5-1,Ud Las Palmas
Sat Oct 14 2000,Espanyol Barcelona,0-0,Rayo Vallecano
Sat Oct 14 2000,Villarreal CF,1-1,Valencia CF
Sat Oct 14 2000,Real Madrid,3-0,Deportivo La Coruna
Sat Oct 14 2000,Real Sociedad,0-6,FC Barcelona
Sat Oct 14 2000,Ud Las Palmas,2-1,Malaga CF
Sun Oct 15 2000,CA Osasuna,0-0,Real Oviedo
Sun Oct 15 2000,Real Zaragoza,0-0,Real Valladolid
Sun Oct 15 2000,CD Numancia,0-0,Athletic Bilbao
Sun Oct 15 2000,RCD Mallorca,2-1,Racing Santander
Sun Oct 15 2000,Celta Vigo,1-1,Cd Alaves
Wed Oct 18 2000,Espanyol Barcelona,1-2,Real Sociedad
Sat Oct 21 2000,Valencia CF,1-0,Real Zaragoza
Sat Oct 21 2000,FC Barcelona,2-0,Real Madrid
Sat Oct 21 2000,Deportivo La Coruna,1-1,RCD Mallorca
Sun Oct 22 2000,Rayo Vallecano,4-1,Real Sociedad
Sun Oct 22 2000,Cd Alaves,1-0,Espanyol Barcelona
Sun Oct 22 2000,Real Oviedo,3-1,Celta Vigo
Sun Oct 22 2000,Real Valladolid,1-1,CA Osasuna
Sun Oct 22 2000,Malaga CF,2-1,Villarreal CF
Sun Oct 22 2000,Racing Santander,4-2,CD Numancia
Sun Oct 22 2000,Athletic Bilbao,0-3,Ud Las Palmas
Sat Oct 28 2000,CD Numancia,1-2,Deportivo La Coruna
Sat Oct 28 2000,Villarreal CF,0-0,Athletic Bilbao
Sat Oct 28 2000,Real Zaragoza,1-1,Malaga CF
Sat Oct 28 2000,RCD Mallorca,2-0,FC Barcelona
Sat Oct 28 2000,Ud Las Palmas,2-1,Racing Santander
Sun Oct 29 2000,Rayo Vallecano,0-1,Cd Alaves
Sun Oct 29 2000,Real Sociedad,1-4,Real Madrid
Sun Oct 29 2000,Espanyol Barcelona,2-0,Real Oviedo
Sun Oct 29 2000,Celta Vigo,2-1,Real Valladolid
Sun Oct 29 2000,CA Osasuna,1-2,Valencia CF
Tue Oct 31 2000,Deportivo La Coruna,4-0,Ud Las Palmas
Wed Nov 1 2000,Cd Alaves,0-1,Real Sociedad
Wed Nov 1 2000,Malaga CF,3-1,CA Osasuna
Wed Nov 1 2000,Athletic Bilbao,1-2,Real Zaragoza
Wed Nov 1 2000,Real Madrid,0-2,RCD Mallorca
Wed Nov 1 2000,Real Oviedo,4-1,Rayo Vallecano
Wed Nov 1 2000,Real Valladolid,1-1,Espanyol Barcelona
Wed Nov 1 2000,Racing Santander,3-1,Villarreal CF
Wed Nov 1 2000,Valencia CF,1-0,Celta Vigo
Wed Nov 1 2000,FC Barcelona,1-1,CD Numancia
Sat Nov 4 2000,CD Numancia,3-1,Real Madrid
Sat Nov 4 2000,Villarreal CF,3-2,Deportivo La Coruna
Sat Nov 4 2000,Espanyol Barcelona,1-0,Valencia CF
Sat Nov 4 2000,Celta Vigo,1-0,Malaga CF
Sat Nov 4 2000,Ud Las Palmas,0-1,FC Barcelona
Sun Nov 5 2000,Cd Alaves,4-0,Real Oviedo
Sun Nov 5 2000,CA Osasuna,1-1,Athletic Bilbao
Sun Nov 5 2000,Real Zaragoza,2-0,Racing Santander
Sun Nov 5 2000,Real Sociedad,0-1,RCD Mallorca
Sun Nov 5 2000,Rayo Vallecano,2-1,Real Valladolid
Sat Nov 11 2000,Deportivo La Coruna,2-0,Real Zaragoza
Sun Nov 12 2000,Real Oviedo,1-0,Real Sociedad
Sun Nov 12 2000,Real Valladolid,2-1,Cd Alaves
Sun Nov 12 2000,Valencia CF,2-2,Rayo Vallecano
Sun Nov 12 2000,Malaga CF,0-0,Espanyol Barcelona
Sun Nov 12 2000,Athletic Bilbao,2-1,Celta Vigo
Sun Nov 12 2000,Racing Santander,0-0,CA Osasuna
Sun Nov 12 2000,Real Madrid,5-1,Ud Las Palmas
Sun Nov 12 2000,RCD Mallorca,2-1,CD Numancia
Sun Nov 12 2000,FC Barcelona,1-2,Villarreal CF
Sat Nov 18 2000,CA Osasuna,1-1,Deportivo La Coruna
Sat Nov 18 2000,Cd Alaves,1-1,Valencia CF
Sat Nov 18 2000,Villarreal CF,0-1,Real Madrid
Sat Nov 18 2000,Ud Las Palmas,1-0,RCD Mallorca
Sun Nov 19 2000,Real Oviedo,4-1,Real Valladolid
Sun Nov 19 2000,Rayo Vallecano,4-2,Malaga CF
Sun Nov 19 2000,Espanyol Barcelona,2-1,Athletic Bilbao
Sun Nov 19 2000,Celta Vigo,1-1,Racing Santander
Sun Nov 19 2000,Real Sociedad,4-1,CD Numancia
