Date,Team 1,FT,Team 2
Fri Aug 11 2000,Borussia Dortmund,1-0,Hansa Rostock
Sat Aug 12 2000,Werder Bremen,3-1,Energie Cottbus
Sat Aug 12 2000,Bayern Muenchen,4-1,Hertha BSC Berlin
Sat Aug 12 2000,Bayer Leverkusen,2-0,Vfl Wolfsburg
Sat Aug 12 2000,Hamburger SV,2-2,TSV 1860 Muenchen
Sat Aug 12 2000,SC Freiburg,4-0,Vfb Stuttgart
Sat Aug 12 2000,1 FC Kaiserslautern,0-1,Vfl Bochum
Sun Aug 13 2000,FC Schalke 04,2-1,1 FC Koeln
Sun Aug 13 2000,Eintracht Frankfurt,3-0,Spvgg Unterhaching
Fri Aug 18 2000,Energie Cottbus,1-4,Borussia Dortmund
Sat Aug 19 2000,Vfb Stuttgart,4-1,Bayer Leverkusen
Sat Aug 19 2000,Vfl Bochum,0-3,Bayern Muenchen
Sat Aug 19 2000,Vfl Wolfsburg,4-0,1 FC Kaiserslautern
Sat Aug 19 2000,Hertha BSC Berlin,4-0,Hamburger SV
Sat Aug 19 2000,TSV 1860 Muenchen,2-1,Werder Bremen
Sat Aug 19 2000,Spvgg Unterhaching,1-1,SC Freiburg
Sun Aug 20 2000,Hansa Rostock,0-4,FC Schalke 04
Sun Aug 20 2000,1 FC Koeln,4-1,Eintracht Frankfurt
Tue Sep 5 2000,Bayer Leverkusen,1-0,Spvgg Unterhaching
Tue Sep 5 2000,FC Schalke 04,3-0,Energie Cottbus
Tue Sep 5 2000,SC Freiburg,0-0,1 FC Koeln
Tue Sep 5 2000,1 FC Kaiserslautern,1-0,Vfb Stuttgart
Wed Sep 6 2000,Bayern Muenchen,3-1,Vfl Wolfsburg
Wed Sep 6 2000,Borussia Dortmund,2-3,TSV 1860 Muenchen
Wed Sep 6 2000,Hamburger SV,2-1,Werder Bremen
Wed Sep 6 2000,Hertha BSC Berlin,4-0,Vfl Bochum
Wed Sep 6 2000,Eintracht Frankfurt,4-0,Hansa Rostock
Fri Sep 8 2000,Spvgg Unterhaching,0-0,1 FC Kaiserslautern
Sat Sep 9 2000,Werder Bremen,1-2,Borussia Dortmund
Sat Sep 9 2000,Vfb Stuttgart,2-1,Bayern Muenchen
