Date,Team 1,FT,Team 2
Sat Jul 23 2016,Rapid Wien,5-0,SV Ried
Sat Jul 23 2016,Sturm Graz,3-1,RB Salzburg
Sat Jul 23 2016,Scr Altach,1-0,Wolfsberger AC
Sun Jul 24 2016,SKN St Poelten,1-2,Austria Wien
Sun Jul 24 2016,SV Mattersburg,0-1,FC Admira Wacker
Sat Jul 30 2016,RB Salzburg,1-1,Wolfsberger AC
Sat Jul 30 2016,SV Ried,1-0,Sturm Graz
Sun Jul 31 2016,Austria Wien,3-1,SV Mattersburg
Sun Jul 31 2016,Scr Altach,1-0,Rapid Wien
Sun Jul 31 2016,SKN St Poelten,2-1,FC Admira Wacker
Sat Aug 6 2016,SV Mattersburg,0-2,Sturm Graz
Sat Aug 6 2016,RB Salzburg,2-0,SKN St Poelten
Sat Aug 6 2016,FC Admira Wacker,1-2,Scr Altach
Sat Aug 6 2016,Wolfsberger AC,1-0,SV Ried
Sun Aug 7 2016,Austria Wien,1-4,Rapid Wien
Sat Aug 13 2016,SV Ried,0-2,RB Salzburg
Sat Aug 13 2016,Rapid Wien,4-0,FC Admira Wacker
Sat Aug 13 2016,Scr Altach,3-1,SKN St Poelten
Sat Aug 13 2016,SV Mattersburg,3-1,Wolfsberger AC
Sun Aug 14 2016,Sturm Graz,3-1,Austria Wien
Sat Aug 20 2016,SKN St Poelten,1-3,Sturm Graz
Sat Aug 20 2016,RB Salzburg,3-1,SV Mattersburg
Sat Aug 20 2016,FC Admira Wacker,1-0,SV Ried
Sun Aug 21 2016,Wolfsberger AC,1-1,Rapid Wien
Sun Aug 21 2016,Austria Wien,3-1,Scr Altach
Sat Aug 27 2016,Sturm Graz,3-1,Scr Altach
Sat Aug 27 2016,Wolfsberger AC,5-0,FC Admira Wacker
Sat Aug 27 2016,SV Mattersburg,1-1,SKN St Poelten
Sun Aug 28 2016,Rapid Wien,0-0,RB Salzburg
Sun Aug 28 2016,SV Ried,1-1,Austria Wien
Sat Sep 10 2016,Sturm Graz,1-1,Rapid Wien
Sat Sep 10 2016,Austria Wien,4-1,Wolfsberger AC
Sat Sep 10 2016,Scr Altach,2-1,SV Mattersburg
Sat Sep 10 2016,SKN St Poelten,2-3,SV Ried
Sun Sep 11 2016,FC Admira Wacker,0-4,RB Salzburg
Sat Sep 17 2016,SV Ried,2-1,Scr Altach
Sat Sep 17 2016,FC Admira Wacker,0-3,Sturm Graz
Sat Sep 17 2016,Wolfsberger AC,1-1,SKN St Poelten
Sun Sep 18 2016,RB Salzburg,4-1,Austria Wien
Sun Sep 18 2016,Rapid Wien,3-0,SV Mattersburg
Sat Sep 24 2016,SKN St Poelten,1-1,Rapid Wien
Sat Sep 24 2016,Austria Wien,1-2,FC Admira Wacker
Sat Sep 24 2016,Sturm Graz,3-0,Wolfsberger AC
Sat Sep 24 2016,SV Mattersburg,1-1,SV Ried
Sun Sep 25 2016,Scr Altach,0-0,RB Salzburg
Sat Oct 1 2016,Wolfsberger AC,1-2,Scr Altach
Sat Oct 1 2016,FC Admira Wacker,1-0,SV Mattersburg
Sun Oct 2 2016,RB Salzburg,0-1,Sturm Graz
Sun Oct 2 2016,SV Ried,4-2,Rapid Wien
Sun Oct 2 2016,Austria Wien,2-1,SKN St Poelten
Sat Oct 15 2016,Wolfsberger AC,2-2,RB Salzburg
Sat Oct 15 2016,Rapid Wien,1-1,Scr Altach
Sat Oct 15 2016,FC Admira Wacker,1-1,SKN St Poelten
Sat Oct 15 2016,Sturm Graz,1-0,SV Ried
Sun Oct 16 2016,SV Mattersburg,0-2,Austria Wien
Sat Oct 22 2016,Sturm Graz,2-2,SV Mattersburg
Sat Oct 22 2016,SV Ried,0-1,Wolfsberger AC
Sat Oct 22 2016,Scr Altach,2-0,FC Admira Wacker
Sun Oct 23 2016,SKN St Poelten,1-5,RB Salzburg
Sun Oct 23 2016,Rapid Wien,0-2,Austria Wien
Sat Oct 29 2016,FC Admira Wacker,1-2,Rapid Wien
Sat Oct 29 2016,RB Salzburg,1-0,SV Ried
Sat Oct 29 2016,Wolfsberger AC,3-0,SV Mattersburg
Sat Oct 29 2016,SKN St Poelten,0-1,Scr Altach
Sun Oct 30 2016,Austria Wien,2-0,Sturm Graz
Sat Nov 5 2016,Sturm Graz,1-2,SKN St Poelten
Sat Nov 5 2016,SV Ried,2-1,FC Admira Wacker
Sun Nov 6 2016,Rapid Wien,0-1,Wolfsberger AC
Sun Nov 6 2016,Scr Altach,5-1,Austria Wien
Sun Nov 6 2016,SV Mattersburg,2-1,RB Salzburg
Sat Nov 19 2016,Scr Altach,1-1,Sturm Graz
Sat Nov 19 2016,Austria Wien,2-0,SV Ried
Sat Nov 19 2016,FC Admira Wacker,4-1,Wolfsberger AC
Sat Nov 19 2016,SKN St Poelten,2-2,SV Mattersburg
Sun Nov 20 2016,RB Salzburg,2-1,Rapid Wien
Sat Nov 26 2016,SV Ried,1-2,SKN St Poelten
Sat Nov 26 2016,SV Mattersburg,1-2,Scr Altach
Sun Nov 27 2016,Wolfsberger AC,0-3,Austria Wien
Sun Nov 27 2016,RB Salzburg,0-1,FC Admira Wacker
Sun Nov 27 2016,Rapid Wien,1-2,Sturm Graz
Tue Nov 29 2016,Scr Altach,1-0,SV Ried
Wed Nov 30 2016,Austria Wien,1-3,RB Salzburg
Wed Nov 30 2016,Sturm Graz,0-2,FC Admira Wacker
Wed Nov 30 2016,SV Mattersburg,1-1,Rapid Wien
Wed Nov 30 2016,SKN St Poelten,0-4,Wolfsberger AC
Sat Dec 3 2016,Rapid Wien,1-0,SKN St Poelten
Sat Dec 3 2016,RB Salzburg,4-1,Scr Altach
Sat Dec 3 2016,FC Admira Wacker,0-2,Austria Wien
Sat Dec 3 2016,SV Ried,2-1,SV Mattersburg
Sun Dec 4 2016,Wolfsberger AC,0-4,Sturm Graz
Sat Dec 10 2016,Scr Altach,2-1,Wolfsberger AC
Sat Dec 10 2016,SV Mattersburg,2-0,FC Admira Wacker
Sun Dec 11 2016,Rapid Wien,3-1,SV Ried
Sun Dec 11 2016,Sturm Graz,0-1,RB Salzburg
Sun Dec 11 2016,SKN St Poelten,2-1,Austria Wien
