Date,Team 1,FT,Team 2
Sat Aug 20 2016,As Roma,4-0,Udinese Calcio
Sat Aug 20 2016,Juventus,2-1,Acf Fiorentina
Sun Aug 21 2016,AC Milan,3-2,Torino FC
Sun Aug 21 2016,Atalanta,3-4,Lazio Roma
Sun Aug 21 2016,Bologna FC,1-0,FC Crotone
Sun Aug 21 2016,Chievo Verona,2-0,Inter
Sun Aug 21 2016,Empoli FC,0-1,Sampdoria
Sun Aug 21 2016,Genoa CFc,3-1,Cagliari Calcio
Sun Aug 21 2016,US Palermo,0-1,Sassuolo Calcio
Sun Aug 21 2016,Pescara Calcio,2-2,Ssc Napoli
Sat Aug 27 2016,Lazio Roma,0-1,Juventus
Sat Aug 27 2016,Ssc Napoli,4-2,AC Milan
Sun Aug 28 2016,Inter,1-1,US Palermo
Sun Aug 28 2016,Cagliari Calcio,2-2,As Roma
Sun Aug 28 2016,FC Crotone,1-3,Genoa CFc
Sun Aug 28 2016,Acf Fiorentina,1-0,Chievo Verona
Sun Aug 28 2016,Sampdoria,2-1,Atalanta
Sun Aug 28 2016,Sassuolo Calcio,0-3,Pescara Calcio
Sun Aug 28 2016,Torino FC,5-1,Bologna FC
Sun Aug 28 2016,Udinese Calcio,2-0,Empoli FC
Sat Sep 10 2016,Juventus,3-1,Sassuolo Calcio
Sat Sep 10 2016,US Palermo,0-3,Ssc Napoli
Sun Sep 11 2016,Bologna FC,2-1,Cagliari Calcio
Sun Sep 11 2016,Atalanta,2-1,Torino FC
Sun Sep 11 2016,Chievo Verona,1-1,Lazio Roma
Sun Sep 11 2016,AC Milan,0-1,Udinese Calcio
Sun Sep 11 2016,As Roma,3-2,Sampdoria
Sun Sep 11 2016,Pescara Calcio,1-2,Inter
Mon Sep 12 2016,Empoli FC,2-1,FC Crotone
Fri Sep 16 2016,Sampdoria,0-1,AC Milan
Sat Sep 17 2016,Lazio Roma,3-0,Pescara Calcio
Sat Sep 17 2016,Ssc Napoli,3-1,Bologna FC
