Date,Team 1,FT,Team 2
Fri Aug 26 2016,Bayern Muenchen,6-0,Werder Bremen
Sat Aug 27 2016,Borussia Dortmund,2-1,1 Fsv Mainz 05
Sat Aug 27 2016,1 FC Koeln,2-0,SV Darmstadt 98
Sat Aug 27 2016,Hamburger SV,1-1,FC Ingolstadt 04
Sat Aug 27 2016,FC Augsburg,0-2,Vfl Wolfsburg
Sat Aug 27 2016,Eintracht Frankfurt,1-0,FC Schalke 04
Sat Aug 27 2016,Bor Moenchengladbach,2-1,Bayer Leverkusen
Sun Aug 28 2016,Hertha BSC Berlin,2-1,SC Freiburg
Sun Aug 28 2016,1899 Hoffenheim,2-2,RB Leipzig
Fri Sep 9 2016,FC Schalke 04,0-2,Bayern Muenchen
Sat Sep 10 2016,Bayer Leverkusen,3-1,Hamburger SV
Sat Sep 10 2016,Vfl Wolfsburg,0-0,1 FC Koeln
Sat Sep 10 2016,FC Ingolstadt 04,0-2,Hertha BSC Berlin
Sat Sep 10 2016,SV Darmstadt 98,1-0,Eintracht Frankfurt
Sat Sep 10 2016,SC Freiburg,3-1,Bor Moenchengladbach
Sat Sep 10 2016,RB Leipzig,1-0,Borussia Dortmund
Sun Sep 11 2016,Werder Bremen,1-2,FC Augsburg
Sun Sep 11 2016,1 Fsv Mainz 05,4-4,1899 Hoffenheim
Fri Sep 16 2016,1 FC Koeln,3-0,SC Freiburg
Sat Sep 17 2016,Bayern Muenchen,3-1,FC Ingolstadt 04
Sat Sep 17 2016,Borussia Dortmund,6-0,SV Darmstadt 98
Sat Sep 17 2016,Hamburger SV,0-4,RB Leipzig
Sat Sep 17 2016,1899 Hoffenheim,0-0,Vfl Wolfsburg
Sat Sep 17 2016,Eintracht Frankfurt,2-1,Bayer Leverkusen
Sat Sep 17 2016,Bor Moenchengladbach,4-1,Werder Bremen
Sun Sep 18 2016,FC Augsburg,1-3,1 Fsv Mainz 05
Sun Sep 18 2016,Hertha BSC Berlin,2-0,FC Schalke 04
Tue Sep 20 2016,Vfl Wolfsburg,1-5,Borussia Dortmund
Tue Sep 20 2016,FC Ingolstadt 04,0-2,Eintracht Frankfurt
Tue Sep 20 2016,SV Darmstadt 98,1-1,1899 Hoffenheim
Tue Sep 20 2016,SC Freiburg,1-0,Hamburger SV
Wed Sep 21 2016,Bayern Muenchen,3-0,Hertha BSC Berlin
Wed Sep 21 2016,Bayer Leverkusen,0-0,FC Augsburg
Wed Sep 21 2016,FC Schalke 04,1-3,1 FC Koeln
Wed Sep 21 2016,Werder Bremen,1-2,1 Fsv Mainz 05
Wed Sep 21 2016,RB Leipzig,1-1,Bor Moenchengladbach
Fri Sep 23 2016,Borussia Dortmund,3-1,SC Freiburg
Sat Sep 24 2016,Bor Moenchengladbach,2-0,FC Ingolstadt 04
Sat Sep 24 2016,1 Fsv Mainz 05,2-3,Bayer Leverkusen
Sat Sep 24 2016,Hamburger SV,0-1,Bayern Muenchen
Sat Sep 24 2016,FC Augsburg,1-0,SV Darmstadt 98
Sat Sep 24 2016,Eintracht Frankfurt,3-3,Hertha BSC Berlin
Sat Sep 24 2016,Werder Bremen,2-1,Vfl Wolfsburg
Sun Sep 25 2016,1899 Hoffenheim,2-1,FC Schalke 04
Sun Sep 25 2016,1 FC Koeln,1-1,RB Leipzig
Fri Sep 30 2016,RB Leipzig,2-1,FC Augsburg
Sat Oct 1 2016,Bayern Muenchen,1-1,1 FC Koeln
Sat Oct 1 2016,Hertha BSC Berlin,2-0,Hamburger SV
Sat Oct 1 2016,FC Ingolstadt 04,1-2,1899 Hoffenheim
Sat Oct 1 2016,SV Darmstadt 98,2-2,Werder Bremen
Sat Oct 1 2016,SC Freiburg,1-0,Eintracht Frankfurt
Sat Oct 1 2016,Bayer Leverkusen,2-0,Borussia Dortmund
Sun Oct 2 2016,Vfl Wolfsburg,0-0,1 Fsv Mainz 05
Sun Oct 2 2016,FC Schalke 04,4-0,Bor Moenchengladbach
Fri Oct 14 2016,Borussia Dortmund,1-1,Hertha BSC Berlin
Sat Oct 15 2016,Bor Moenchengladbach,0-0,Hamburger SV
Sat Oct 15 2016,1 FC Koeln,2-1,FC Ingolstadt 04
Sat Oct 15 2016,FC Augsburg,1-1,FC Schalke 04
Sat Oct 15 2016,1899 Hoffenheim,2-1,SC Freiburg
Sat Oct 15 2016,Eintracht Frankfurt,2-2,Bayern Muenchen
Sat Oct 15 2016,Werder Bremen,2-1,Bayer Leverkusen
Sun Oct 16 2016,1 Fsv Mainz 05,2-1,SV Darmstadt 98
Sun Oct 16 2016,Vfl Wolfsburg,0-1,RB Leipzig
Fri Oct 21 2016,Hamburger SV,0-3,Eintracht Frankfurt
Sat Oct 22 2016,Bayer Leverkusen,0-3,1899 Hoffenheim
Sat Oct 22 2016,Hertha BSC Berlin,2-1,1 FC Koeln
Sat Oct 22 2016,FC Ingolstadt 04,3-3,Borussia Dortmund
Sat Oct 22 2016,SV Darmstadt 98,3-1,Vfl Wolfsburg
Sat Oct 22 2016,SC Freiburg,2-1,FC Augsburg
Sat Oct 22 2016,Bayern Muenchen,2-0,Bor Moenchengladbach
Sun Oct 23 2016,RB Leipzig,3-1,Werder Bremen
Sun Oct 23 2016,FC Schalke 04,3-0,1 Fsv Mainz 05
Fri Oct 28 2016,Bor Moenchengladbach,0-0,Eintracht Frankfurt
Sat Oct 29 2016,1 Fsv Mainz 05,2-0,FC Ingolstadt 04
Sat Oct 29 2016,Vfl Wolfsburg,1-2,Bayer Leverkusen
Sat Oct 29 2016,FC Augsburg,1-3,Bayern Muenchen
Sat Oct 29 2016,Werder Bremen,1-3,SC Freiburg
Sat Oct 29 2016,SV Darmstadt 98,0-2,RB Leipzig
Sat Oct 29 2016,Borussia Dortmund,0-0,FC Schalke 04
Sun Oct 30 2016,1899 Hoffenheim,1-0,Hertha BSC Berlin
Sun Oct 30 2016,1 FC Koeln,3-0,Hamburger SV
Fri Nov 4 2016,Hertha BSC Berlin,3-0,Bor Moenchengladbach
Sat Nov 5 2016,Bayern Muenchen,1-1,1899 Hoffenheim
Sat Nov 5 2016,Bayer Leverkusen,3-2,SV Darmstadt 98
Sat Nov 5 2016,Hamburger SV,2-5,Borussia Dortmund
Sat Nov 5 2016,FC Ingolstadt 04,0-2,FC Augsburg
Sat Nov 5 2016,SC Freiburg,0-3,Vfl Wolfsburg
Sat Nov 5 2016,Eintracht Frankfurt,1-0,1 FC Koeln
Sun Nov 6 2016,RB Leipzig,3-1,1 Fsv Mainz 05
Sun Nov 6 2016,FC Schalke 04,3-1,Werder Bremen
Fri Nov 18 2016,Bayer Leverkusen,2-3,RB Leipzig
Sat Nov 19 2016,Bor Moenchengladbach,1-2,1 FC Koeln
Sat Nov 19 2016,1 Fsv Mainz 05,4-2,SC Freiburg
Sat Nov 19 2016,Vfl Wolfsburg,0-1,FC Schalke 04
Sat Nov 19 2016,FC Augsburg,0-0,Hertha BSC Berlin
Sat Nov 19 2016,SV Darmstadt 98,0-1,FC Ingolstadt 04
Sat Nov 19 2016,Borussia Dortmund,1-0,Bayern Muenchen
Sun Nov 20 2016,1899 Hoffenheim,2-2,Hamburger SV
Sun Nov 20 2016,Werder Bremen,1-2,Eintracht Frankfurt
Fri Nov 25 2016,SC Freiburg,1-4,RB Leipzig
Sat Nov 26 2016,Bor Moenchengladbach,1-1,1899 Hoffenheim
Sat Nov 26 2016,1 FC Koeln,0-0,FC Augsburg
Sat Nov 26 2016,Hamburger SV,2-2,Werder Bremen
Sat Nov 26 2016,FC Ingolstadt 04,1-1,Vfl Wolfsburg
Sat Nov 26 2016,Eintracht Frankfurt,2-1,Borussia Dortmund
Sat Nov 26 2016,Bayern Muenchen,2-1,Bayer Leverkusen
Sun Nov 27 2016,FC Schalke 04,3-1,SV Darmstadt 98
Sun Nov 27 2016,Hertha BSC Berlin,2-1,1 Fsv Mainz 05
Fri Dec 2 2016,1 Fsv Mainz 05,1-3,Bayern Muenchen
Sat Dec 3 2016,Borussia Dortmund,4-1,Bor Moenchengladbach
Sat Dec 3 2016,Bayer Leverkusen,1-1,SC Freiburg
Sat Dec 3 2016,Vfl Wolfsburg,2-3,Hertha BSC Berlin
Sat Dec 3 2016,Werder Bremen,2-1,FC Ingolstadt 04
Sat Dec 3 2016,1899 Hoffenheim,4-0,1 FC Koeln
Sat Dec 3 2016,RB Leipzig,2-1,FC Schalke 04
Sun Dec 4 2016,SV Darmstadt 98,0-2,Hamburger SV
Sun Dec 4 2016,FC Augsburg,1-1,Eintracht Frankfurt
Fri Dec 9 2016,Eintracht Frankfurt,0-0,1899 Hoffenheim
Sat Dec 10 2016,Bayern Muenchen,5-0,Vfl Wolfsburg
Sat Dec 10 2016,1 FC Koeln,1-1,Borussia Dortmund
Sat Dec 10 2016,Hamburger SV,1-0,FC Augsburg
Sat Dec 10 2016,FC Ingolstadt 04,1-0,RB Leipzig
Sat Dec 10 2016,SC Freiburg,1-0,SV Darmstadt 98
Sat Dec 10 2016,Hertha BSC Berlin,0-1,Werder Bremen
Sun Dec 11 2016,Bor Moenchengladbach,1-0,1 Fsv Mainz 05
Sun Dec 11 2016,FC Schalke 04,0-1,Bayer Leverkusen
Fri Dec 16 2016,1899 Hoffenheim,2-2,Borussia Dortmund
Sat Dec 17 2016,FC Schalke 04,1-1,SC Freiburg
Sat Dec 17 2016,1 Fsv Mainz 05,3-1,Hamburger SV
Sat Dec 17 2016,FC Augsburg,1-0,Bor Moenchengladbach
Sat Dec 17 2016,Werder Bremen,1-1,1 FC Koeln
Sat Dec 17 2016,RB Leipzig,2-0,Hertha BSC Berlin
Sat Dec 17 2016,Vfl Wolfsburg,1-0,Eintracht Frankfurt
Sun Dec 18 2016,SV Darmstadt 98,0-1,Bayern Muenchen
Sun Dec 18 2016,Bayer Leverkusen,1-2,FC Ingolstadt 04
Tue Dec 20 2016,Borussia Dortmund,1-1,FC Augsburg
Tue Dec 20 2016,Bor Moenchengladbach,1-2,Vfl Wolfsburg
Tue Dec 20 2016,Hamburger SV,2-1,FC Schalke 04
Tue Dec 20 2016,Eintracht Frankfurt,3-0,1 Fsv Mainz 05
Wed Dec 21 2016,Bayern Muenchen,3-0,RB Leipzig
Wed Dec 21 2016,Hertha BSC Berlin,2-0,SV Darmstadt 98
Wed Dec 21 2016,1 FC Koeln,1-1,Bayer Leverkusen
Wed Dec 21 2016,FC Ingolstadt 04,1-2,SC Freiburg
Wed Dec 21 2016,1899 Hoffenheim,1-1,Werder Bremen
Fri Jan 20 2017,SC Freiburg,1-2,Bayern Muenchen
