Date,Team 1,FT,Team 2
Fri Aug 12 2016,SC Bastia,0-1,Paris Saint Germain
Fri Aug 12 2016,As Monaco,2-2,EA Guingamp
Sat Aug 13 2016,Girondins Bordeaux,3-2,As Saint Etienne
Sat Aug 13 2016,Montpellier HSC,1-0,Angers Sco
Sat Aug 13 2016,Dijon FCO,0-1,FC Nantes
Sat Aug 13 2016,SM Caen,3-2,FC Lorient
Sat Aug 13 2016,FC Metz,3-2,Lille OSC
Sun Aug 14 2016,As Nancy,0-3,Olympique Lyon
Sun Aug 14 2016,OGC Nice,1-0,Stade Rennes
Sun Aug 14 2016,Olympique Marseille,0-0,Toulouse FC
Fri Aug 19 2016,Olympique Lyon,2-0,SM Caen
Sat Aug 20 2016,FC Nantes,0-1,As Monaco
Sat Aug 20 2016,FC Lorient,0-3,SC Bastia
Sat Aug 20 2016,Lille OSC,1-0,Dijon FCO
Sat Aug 20 2016,Toulouse FC,4-1,Girondins Bordeaux
Sat Aug 20 2016,Angers Sco,0-1,OGC Nice
Sat Aug 20 2016,Stade Rennes,2-0,As Nancy
Sun Aug 21 2016,EA Guingamp,2-1,Olympique Marseille
Sun Aug 21 2016,As Saint Etienne,3-1,Montpellier HSC
Sun Aug 21 2016,Paris Saint Germain,3-0,FC Metz
Fri Aug 26 2016,Olympique Marseille,2-0,FC Lorient
Sat Aug 27 2016,Dijon FCO,4-2,Olympique Lyon
Sat Aug 27 2016,As Nancy,0-2,EA Guingamp
Sat Aug 27 2016,Montpellier HSC,1-1,Stade Rennes
Sat Aug 27 2016,OGC Nice,1-1,Lille OSC
Sat Aug 27 2016,SM Caen,2-0,SC Bastia
Sat Aug 27 2016,FC Metz,2-0,Angers Sco
Sun Aug 28 2016,Girondins Bordeaux,1-0,FC Nantes
Sun Aug 28 2016,As Saint Etienne,0-0,Toulouse FC
Sun Aug 28 2016,As Monaco,3-1,Paris Saint Germain
Fri Sep 9 2016,Paris Saint Germain,1-1,As Saint Etienne
Sat Sep 10 2016,Olympique Lyon,1-3,Girondins Bordeaux
Sat Sep 10 2016,FC Lorient,0-2,As Nancy
Sat Sep 10 2016,Lille OSC,1-4,As Monaco
Sat Sep 10 2016,SC Bastia,2-1,Toulouse FC
Sat Sep 10 2016,Angers Sco,3-1,Dijon FCO
Sat Sep 10 2016,EA Guingamp,1-1,Montpellier HSC
Sun Sep 11 2016,FC Nantes,0-3,FC Metz
Sun Sep 11 2016,Stade Rennes,2-0,SM Caen
Sun Sep 11 2016,OGC Nice,3-2,Olympique Marseille
Fri Sep 16 2016,SM Caen,0-6,Paris Saint Germain
Sat Sep 17 2016,As Monaco,3-0,Stade Rennes
Sat Sep 17 2016,As Nancy,1-1,FC Nantes
Sat Sep 17 2016,FC Lorient,1-0,Lille OSC
Sat Sep 17 2016,Girondins Bordeaux,0-1,Angers Sco
Sat Sep 17 2016,Dijon FCO,0-0,FC Metz
Sat Sep 17 2016,Toulouse FC,2-1,EA Guingamp
Sun Sep 18 2016,Montpellier HSC,1-1,OGC Nice
Sun Sep 18 2016,As Saint Etienne,1-0,SC Bastia
Sun Sep 18 2016,Olympique Marseille,0-0,Olympique Lyon
Tue Sep 20 2016,Lille OSC,1-2,Toulouse FC
Tue Sep 20 2016,Paris Saint Germain,3-0,Dijon FCO
Wed Sep 21 2016,OGC Nice,4-0,As Monaco
Wed Sep 21 2016,Olympique Lyon,5-1,Montpellier HSC
Wed Sep 21 2016,SC Bastia,0-0,As Nancy
Wed Sep 21 2016,Angers Sco,2-1,SM Caen
Wed Sep 21 2016,FC Nantes,0-0,As Saint Etienne
Wed Sep 21 2016,EA Guingamp,1-0,FC Lorient
Wed Sep 21 2016,FC Metz,0-3,Girondins Bordeaux
