Date,Team 1,FT,Team 2
Sun Nov 10 1935,Espanyol Barcelona,1-0,FC Barcelona
Sun Nov 10 1935,Real Oviedo,3-3,Athletic Bilbao
Sun Nov 10 1935,Valencia CF,5-0,Sevilla FC
Sun Nov 10 1935,Atletico Madrid,1-0,Racing Santander
Sun Nov 10 1935,Real Betis,5-1,CA Osasuna
Sun Nov 10 1935,Hercules CF,0-1,Real Madrid
Sun Nov 17 1935,Real Madrid,6-0,Espanyol Barcelona
Sun Nov 17 1935,Racing Santander,6-2,Valencia CF
Sun Nov 17 1935,FC Barcelona,5-1,Atletico Madrid
Sun Nov 17 1935,Athletic Bilbao,7-0,Real Betis
Sun Nov 17 1935,Sevilla FC,1-1,Real Oviedo
Sun Nov 17 1935,CA Osasuna,3-0,Hercules CF
Sun Nov 24 1935,Real Oviedo,2-3,Real Betis
Sun Nov 24 1935,Sevilla FC,1-2,Racing Santander
Sun Nov 24 1935,Atletico Madrid,2-3,Real Madrid
Sun Nov 24 1935,Valencia CF,1-2,FC Barcelona
Sun Nov 24 1935,Espanyol Barcelona,3-0,CA Osasuna
Sun Nov 24 1935,Hercules CF,1-0,Athletic Bilbao
Sun Dec 1 1935,Racing Santander,2-6,Real Oviedo
Sun Dec 1 1935,Real Betis,1-1,Hercules CF
Sun Dec 1 1935,FC Barcelona,4-1,Sevilla FC
Sun Dec 1 1935,CA Osasuna,4-0,Atletico Madrid
Sun Dec 1 1935,Real Madrid,4-1,Valencia CF
Sun Dec 1 1935,Athletic Bilbao,5-2,Espanyol Barcelona
Sun Dec 8 1935,Racing Santander,4-0,FC Barcelona
Sun Dec 8 1935,Atletico Madrid,1-2,Athletic Bilbao
Sun Dec 8 1935,Espanyol Barcelona,3-0,Real Betis
Sun Dec 8 1935,Valencia CF,2-1,CA Osasuna
Sun Dec 8 1935,Real Oviedo,5-2,Hercules CF
Sun Dec 8 1935,Sevilla FC,2-1,Real Madrid
Sun Dec 15 1935,CA Osasuna,6-3,Sevilla FC
Sun Dec 15 1935,Real Betis,3-0,Atletico Madrid
Sun Dec 15 1935,Real Madrid,2-4,Racing Santander
Sun Dec 15 1935,Hercules CF,2-1,Espanyol Barcelona
Sun Dec 15 1935,Athletic Bilbao,3-2,Valencia CF
Sun Dec 15 1935,FC Barcelona,5-2,Real Oviedo
Sun Dec 22 1935,Atletico Madrid,1-2,Hercules CF
Sun Dec 22 1935,FC Barcelona,0-3,Real Madrid
Sun Dec 22 1935,Sevilla FC,0-2,Athletic Bilbao
Sun Dec 22 1935,Real Oviedo,5-2,Espanyol Barcelona
Sun Dec 22 1935,Valencia CF,0-2,Real Betis
Sun Dec 22 1935,Racing Santander,3-1,CA Osasuna
Sun Dec 29 1935,Athletic Bilbao,6-1,Racing Santander
Sun Dec 29 1935,Real Madrid,5-4,Real Oviedo
Sun Dec 29 1935,Real Betis,1-0,Sevilla FC
Sun Dec 29 1935,Espanyol Barcelona,2-3,Atletico Madrid
Sun Dec 29 1935,CA Osasuna,0-1,FC Barcelona
Sun Dec 29 1935,Hercules CF,2-0,Valencia CF
Sun Jan 5 1936,FC Barcelona,2-0,Athletic Bilbao
Sun Jan 5 1936,Sevilla FC,1-2,Hercules CF
Sun Jan 5 1936,Real Madrid,6-2,CA Osasuna
Sun Jan 5 1936,Racing Santander,5-1,Real Betis
Sun Jan 5 1936,Valencia CF,1-0,Espanyol Barcelona
Sun Jan 5 1936,Real Oviedo,4-1,Atletico Madrid
Sun Jan 12 1936,Athletic Bilbao,1-0,Real Madrid
Sun Jan 12 1936,Real Betis,2-0,FC Barcelona
Sun Jan 12 1936,Atletico Madrid,2-2,Valencia CF
Sun Jan 12 1936,Espanyol Barcelona,6-1,Sevilla FC
Sun Jan 12 1936,Hercules CF,4-1,Racing Santander
Sun Jan 12 1936,Real Oviedo,5-2,CA Osasuna
Sun Jan 26 1936,FC Barcelona,1-0,Hercules CF
Sun Jan 26 1936,CA Osasuna,4-1,Athletic Bilbao
Sun Jan 26 1936,Racing Santander,4-0,Espanyol Barcelona
Sun Jan 26 1936,Sevilla FC,1-1,Atletico Madrid
Sun Jan 26 1936,Real Madrid,5-1,Real Betis
Sun Jan 26 1936,Valencia CF,1-1,Real Oviedo
Sun Feb 2 1936,Sevilla FC,1-2,Valencia CF
Sun Feb 2 1936,Racing Santander,5-2,Atletico Madrid
Sun Feb 2 1936,CA Osasuna,6-0,Real Betis
Sun Feb 2 1936,Athletic Bilbao,4-2,Real Oviedo
Sun Feb 2 1936,Real Madrid,5-1,Hercules CF
Sun Feb 2 1936,FC Barcelona,2-0,Espanyol Barcelona
Sun Feb 9 1936,Espanyol Barcelona,3-0,Real Madrid
Sun Feb 9 1936,Atletico Madrid,0-3,FC Barcelona
Sun Feb 9 1936,Real Betis,1-2,Athletic Bilbao
Sun Feb 9 1936,Real Oviedo,0-0,Sevilla FC
Sun Feb 9 1936,Valencia CF,1-0,Racing Santander
Sun Feb 9 1936,Hercules CF,1-0,CA Osasuna
Sat Feb 15 1936,FC Barcelona,0-0,Valencia CF
Sun Feb 16 1936,Real Betis,1-2,Real Oviedo
Sun Feb 16 1936,CA Osasuna,6-1,Espanyol Barcelona
Sun Feb 16 1936,Real Madrid,3-1,Atletico Madrid
Sun Feb 23 1936,Racing Santander,3-0,Sevilla FC
Sun Mar 1 1936,Real Oviedo,4-2,Racing Santander
Sun Mar 1 1936,Atletico Madrid,2-0,CA Osasuna
Sun Mar 1 1936,Hercules CF,3-0,Real Betis
Sun Mar 1 1936,Espanyol Barcelona,2-0,Athletic Bilbao
Sun Mar 1 1936,Sevilla FC,2-1,FC Barcelona
Sun Mar 1 1936,Valencia CF,1-2,Real Madrid
Sun Mar 8 1936,CA Osasuna,2-3,Valencia CF
Sun Mar 8 1936,Athletic Bilbao,3-1,Atletico Madrid
Sun Mar 8 1936,Real Madrid,3-3,Sevilla FC
Sun Mar 8 1936,Hercules CF,1-0,Real Oviedo
Sun Mar 8 1936,FC Barcelona,2-3,Racing Santander
Sun Mar 8 1936,Real Betis,3-0,Espanyol Barcelona
Sun Mar 15 1936,Atletico Madrid,5-0,Real Betis
Sun Mar 15 1936,Espanyol Barcelona,3-2,Hercules CF
Sun Mar 15 1936,Valencia CF,1-1,Athletic Bilbao
Sun Mar 15 1936,Real Oviedo,2-1,FC Barcelona
Sun Mar 15 1936,Racing Santander,4-3,Real Madrid
Sun Mar 15 1936,Sevilla FC,2-0,CA Osasuna
Thu Mar 19 1936,Athletic Bilbao,5-3,Hercules CF
Sun Mar 22 1936,CA Osasuna,3-1,Racing Santander
Sun Mar 22 1936,Real Madrid,3-0,FC Barcelona
Sun Mar 22 1936,Real Betis,3-0,Valencia CF
Sun Mar 22 1936,Hercules CF,2-1,Atletico Madrid
Sun Mar 22 1936,Athletic Bilbao,4-1,Sevilla FC
Sun Mar 22 1936,Espanyol Barcelona,1-5,Real Oviedo
Sun Mar 29 1936,Valencia CF,5-2,Hercules CF
Sun Mar 29 1936,FC Barcelona,5-0,CA Osasuna
Sun Mar 29 1936,Sevilla FC,1-0,Real Betis
Sun Mar 29 1936,Atletico Madrid,3-2,Espanyol Barcelona
Sun Mar 29 1936,Real Oviedo,1-0,Real Madrid
Sun Mar 29 1936,Racing Santander,2-1,Athletic Bilbao
Sun Apr 5 1936,CA Osasuna,1-4,Real Madrid
Sun Apr 5 1936,Real Betis,3-1,Racing Santander
Sun Apr 5 1936,Atletico Madrid,3-0,Real Oviedo
Sun Apr 5 1936,Hercules CF,2-1,Sevilla FC
Sun Apr 5 1936,Athletic Bilbao,5-2,FC Barcelona
Sun Apr 5 1936,Espanyol Barcelona,3-2,Valencia CF
Sun Apr 12 1936,Real Madrid,2-2,Athletic Bilbao
Sun Apr 12 1936,Valencia CF,1-1,Atletico Madrid
Sun Apr 12 1936,FC Barcelona,1-0,Real Betis
Sun Apr 12 1936,CA Osasuna,4-5,Real Oviedo
Sun Apr 12 1936,Racing Santander,4-2,Hercules CF
Mon Apr 13 1936,Sevilla FC,2-0,Espanyol Barcelona
Sun Apr 19 1936,Athletic Bilbao,2-0,CA Osasuna
Sun Apr 19 1936,Real Betis,1-1,Real Madrid
Sun Apr 19 1936,Hercules CF,2-2,FC Barcelona
Sun Apr 19 1936,Real Oviedo,4-3,Valencia CF
Sun Apr 19 1936,Atletico Madrid,2-3,Sevilla FC
Sun Apr 19 1936,Espanyol Barcelona,1-1,Racing Santander
