Date,Team 1,FT,Team 2
Sun Sep 22 1935,Brescia Calcio,1-0,Inter
Sun Sep 22 1935,Unione Triestina,5-1,Acf Fiorentina
Sun Sep 22 1935,Sampierdarenese,2-2,Ssc Napoli
Sun Sep 22 1935,As Roma,1-0,Torino FC
Sun Sep 22 1935,Juventus,3-1,US Palermo
Sun Sep 22 1935,Bologna FC,4-1,Genoa CFc
Sun Sep 22 1935,As Bari,1-1,Lazio Roma
Sun Sep 22 1935,AC Milan,2-0,US Alessandria 1912
Sun Sep 29 1935,Acf Fiorentina,0-1,Bologna FC
Sun Sep 29 1935,US Palermo,2-1,As Bari
Sun Sep 29 1935,Ssc Napoli,1-0,Brescia Calcio
Sun Sep 29 1935,Torino FC,2-2,Juventus
Sun Sep 29 1935,Genoa CFc,2-1,As Roma
Sun Sep 29 1935,Inter,1-1,AC Milan
Sun Sep 29 1935,US Alessandria 1912,1-1,Sampierdarenese
Sun Sep 29 1935,Lazio Roma,3-2,Unione Triestina
Sun Oct 6 1935,Bologna FC,3-0,Inter
Sun Oct 6 1935,Brescia Calcio,2-2,Torino FC
Sun Oct 6 1935,Juventus,2-1,Lazio Roma
Sun Oct 6 1935,AC Milan,1-0,Acf Fiorentina
Sun Oct 6 1935,US Palermo,1-0,US Alessandria 1912
Sun Oct 6 1935,As Roma,1-0,Ssc Napoli
Sun Oct 6 1935,Sampierdarenese,1-2,Genoa CFc
Sun Oct 6 1935,Unione Triestina,4-1,As Bari
Sun Oct 13 1935,Lazio Roma,0-1,As Roma
Sun Oct 13 1935,Genoa CFc,1-1,Juventus
Sun Oct 13 1935,Torino FC,5-3,Unione Triestina
Sun Oct 13 1935,US Alessandria 1912,5-0,Brescia Calcio
Sun Oct 13 1935,As Bari,0-2,AC Milan
Sun Oct 13 1935,Acf Fiorentina,1-1,Sampierdarenese
Sun Oct 13 1935,Inter,4-0,US Palermo
Sun Oct 13 1935,Ssc Napoli,0-1,Bologna FC
Sun Oct 20 1935,AC Milan,0-1,Torino FC
Sun Oct 20 1935,Unione Triestina,0-0,US Alessandria 1912
Sun Oct 20 1935,Sampierdarenese,2-1,As Bari
Sun Oct 20 1935,As Roma,0-0,Inter
Sun Oct 20 1935,Ssc Napoli,4-0,Acf Fiorentina
Sun Oct 20 1935,Juventus,0-0,Bologna FC
Sun Oct 20 1935,Brescia Calcio,0-0,Genoa CFc
Sun Oct 20 1935,US Palermo,2-1,Lazio Roma
Sun Nov 3 1935,As Bari,0-1,As Roma
Sun Nov 3 1935,Torino FC,5-0,US Palermo
Sun Nov 3 1935,Lazio Roma,5-0,Sampierdarenese
Sun Nov 3 1935,Genoa CFc,3-3,AC Milan
Sun Nov 3 1935,Inter,5-0,Unione Triestina
Sun Nov 3 1935,US Alessandria 1912,2-3,Ssc Napoli
Sun Nov 3 1935,Acf Fiorentina,1-1,Juventus
Sun Nov 3 1935,Bologna FC,1-0,Brescia Calcio
Sun Nov 10 1935,AC Milan,1-2,Bologna FC
Sun Nov 10 1935,Sampierdarenese,2-2,Unione Triestina
Sun Nov 10 1935,As Roma,0-1,Acf Fiorentina
Sun Nov 10 1935,Ssc Napoli,0-1,Torino FC
Sun Nov 10 1935,Juventus,0-0,As Bari
Sun Nov 10 1935,Brescia Calcio,3-1,Lazio Roma
Sun Nov 10 1935,US Alessandria 1912,2-2,Inter
Sun Nov 10 1935,US Palermo,0-1,Genoa CFc
Sun Nov 17 1935,Bologna FC,2-0,As Roma
Sun Nov 17 1935,Torino FC,3-0,Sampierdarenese
Sun Nov 17 1935,Lazio Roma,2-2,AC Milan
Sun Nov 17 1935,Unione Triestina,5-0,US Palermo
Sun Nov 17 1935,As Bari,0-0,Ssc Napoli
Sun Nov 17 1935,Inter,4-0,Juventus
Sun Nov 17 1935,Acf Fiorentina,1-0,Brescia Calcio
Sun Nov 17 1935,Genoa CFc,0-0,US Alessandria 1912
Sun Dec 1 1935,Lazio Roma,1-1,Genoa CFc
Sun Dec 1 1935,Sampierdarenese,0-0,Bologna FC
Sun Dec 1 1935,US Palermo,1-3,Acf Fiorentina
Sun Dec 1 1935,AC Milan,0-0,As Roma
Sun Dec 1 1935,Juventus,3-0,Unione Triestina
Sun Dec 1 1935,Brescia Calcio,1-2,As Bari
Sun Dec 1 1935,US Alessandria 1912,0-2,Torino FC
Sun Dec 1 1935,Ssc Napoli,3-2,Inter
Sun Dec 8 1935,Acf Fiorentina,2-2,As Bari
Sun Dec 8 1935,Torino FC,0-2,Lazio Roma
Sun Dec 8 1935,As Roma,1-1,Juventus
Sun Dec 8 1935,Unione Triestina,1-0,AC Milan
Sun Dec 8 1935,Genoa CFc,2-2,Ssc Napoli
Sun Dec 8 1935,Bologna FC,1-1,US Alessandria 1912
Sun Dec 8 1935,Inter,3-0,Sampierdarenese
Sun Dec 8 1935,US Palermo,3-2,Brescia Calcio
Sun Dec 15 1935,US Alessandria 1912,2-1,Acf Fiorentina
Sun Dec 15 1935,As Bari,3-2,Genoa CFc
Sun Dec 15 1935,Brescia Calcio,0-0,Unione Triestina
Sun Dec 15 1935,Lazio Roma,0-0,Inter
Sun Dec 15 1935,AC Milan,3-1,US Palermo
Sun Dec 15 1935,Ssc Napoli,0-1,Juventus
Sun Dec 15 1935,Sampierdarenese,0-2,As Roma
Sun Dec 15 1935,Torino FC,0-0,Bologna FC
Sun Dec 22 1935,US Palermo,2-0,Sampierdarenese
Sun Dec 22 1935,Juventus,3-1,AC Milan
Sun Dec 22 1935,Unione Triestina,6-1,Ssc Napoli
Sun Dec 22 1935,Inter,0-2,Acf Fiorentina
Sun Dec 22 1935,Bologna FC,2-0,Lazio Roma
Sun Dec 22 1935,Genoa CFc,0-2,Torino FC
Sun Dec 22 1935,As Bari,4-0,US Alessandria 1912
Sun Dec 22 1935,As Roma,1-0,Brescia Calcio
Sun Dec 29 1935,Lazio Roma,3-0,US Alessandria 1912
Sun Dec 29 1935,Unione Triestina,0-0,As Roma
Sun Dec 29 1935,Torino FC,3-3,Inter
Sun Dec 29 1935,Sampierdarenese,0-1,Juventus
Sun Dec 29 1935,AC Milan,2-1,Brescia Calcio
Sun Dec 29 1935,Acf Fiorentina,2-1,Genoa CFc
Sun Dec 29 1935,Bologna FC,0-2,As Bari
Sun Dec 29 1935,Ssc Napoli,3-0,US Palermo
Sun Jan 5 1936,Brescia Calcio,0-1,Juventus
Sun Jan 5 1936,Torino FC,5-0,Acf Fiorentina
Sun Jan 5 1936,US Palermo,2-0,Bologna FC
Sun Jan 5 1936,AC Milan,1-2,Sampierdarenese
Sun Jan 5 1936,As Bari,2-1,Inter
Sun Jan 5 1936,US Alessandria 1912,1-0,As Roma
Sun Jan 5 1936,Lazio Roma,3-1,Ssc Napoli
Sun Jan 5 1936,Genoa CFc,2-2,Unione Triestina
Sun Jan 12 1936,Juventus,4-0,US Alessandria 1912
Sun Jan 12 1936,Unione Triestina,2-2,Bologna FC
Sun Jan 12 1936,Sampierdarenese,2-0,Brescia Calcio
Sun Jan 12 1936,Ssc Napoli,1-0,AC Milan
Sun Jan 12 1936,Acf Fiorentina,2-1,Lazio Roma
Sun Jan 12 1936,As Bari,2-0,Torino FC
Sun Jan 12 1936,Inter,3-0,Genoa CFc
Sun Jan 12 1936,As Roma,0-1,US Palermo
Sun Jan 26 1936,Acf Fiorentina,3-1,Unione Triestina
Sun Jan 26 1936,Torino FC,1-0,As Roma
Sun Jan 26 1936,US Palermo,1-0,Juventus
Sun Jan 26 1936,Ssc Napoli,4-2,Sampierdarenese
Sun Jan 26 1936,Lazio Roma,2-1,As Bari
Sun Jan 26 1936,Inter,1-0,Brescia Calcio
Sun Jan 26 1936,US Alessandria 1912,6-1,AC Milan
Sun Jan 26 1936,Genoa CFc,1-1,Bologna FC
