Date,Team 1,FT,Team 2
Sat Aug 30 1997,Real Madrid,1-1,Atletico Madrid
Sun Aug 31 1997,Real Oviedo,2-0,Merida Ad
Sun Aug 31 1997,Celta Vigo,2-1,Real Zaragoza
Sun Aug 31 1997,Athletic Bilbao,1-3,Espanyol Barcelona
Sun Aug 31 1997,Racing Santander,1-0,Ud Salamanca
Sun Aug 31 1997,FC Barcelona,3-0,Real Sociedad
Sun Aug 31 1997,RCD Mallorca,2-1,Valencia CF
Sun Aug 31 1997,CD Tenerife,0-0,Deportivo La Coruna
Sun Aug 31 1997,Sd Compostela,2-0,Sporting Gijon
Mon Sep 1 1997,Real Valladolid,1-3,Real Betis
Sat Sep 6 1997,Real Betis,1-1,Athletic Bilbao
Sat Sep 6 1997,Atletico Madrid,5-0,Real Valladolid
Sun Sep 7 1997,Merida Ad,3-3,Sd Compostela
Sun Sep 7 1997,Real Zaragoza,3-3,Real Oviedo
Sun Sep 7 1997,Espanyol Barcelona,1-1,Celta Vigo
Sun Sep 7 1997,Ud Salamanca,0-2,Real Madrid
Sun Sep 7 1997,Real Sociedad,1-0,Racing Santander
Sun Sep 7 1997,Deportivo La Coruna,1-1,RCD Mallorca
Sun Sep 7 1997,Sporting Gijon,0-2,CD Tenerife
Mon Sep 8 1997,Valencia CF,0-3,FC Barcelona
Sat Sep 13 1997,Athletic Bilbao,1-0,Atletico Madrid
Sat Sep 13 1997,Real Valladolid,1-2,Ud Salamanca
Sat Sep 13 1997,FC Barcelona,2-1,Deportivo La Coruna
Sat Sep 13 1997,Real Madrid,2-0,Real Sociedad
Sun Sep 14 1997,Merida Ad,0-1,Real Zaragoza
Sun Sep 14 1997,Real Oviedo,1-1,Espanyol Barcelona
Sun Sep 14 1997,Celta Vigo,2-0,Real Betis
Sun Sep 14 1997,Racing Santander,2-1,Valencia CF
Sun Sep 14 1997,Sd Compostela,1-2,CD Tenerife
Mon Sep 15 1997,RCD Mallorca,6-2,Sporting Gijon
Sun Sep 28 1997,Atletico Madrid,3-3,Celta Vigo
Sun Sep 28 1997,Ud Salamanca,0-0,Athletic Bilbao
Sun Sep 28 1997,Real Sociedad,3-0,Real Valladolid
Sun Sep 28 1997,Valencia CF,0-2,Real Madrid
Sun Sep 28 1997,Deportivo La Coruna,4-1,Racing Santander
Sun Sep 28 1997,Sporting Gijon,1-4,FC Barcelona
Sun Sep 28 1997,Real Zaragoza,2-2,Sd Compostela
Sun Sep 28 1997,Real Betis,1-1,Real Oviedo
Sun Sep 28 1997,CD Tenerife,1-4,RCD Mallorca
Mon Sep 29 1997,Espanyol Barcelona,0-0,Merida Ad
Sat Oct 4 1997,Real Zaragoza,1-1,Espanyol Barcelona
Sat Oct 4 1997,Athletic Bilbao,1-1,Real Sociedad
Sun Oct 5 1997,Real Oviedo,0-2,Atletico Madrid
Sun Oct 5 1997,Celta Vigo,4-1,Ud Salamanca
Sun Oct 5 1997,Real Valladolid,0-3,Valencia CF
Sun Oct 5 1997,Real Madrid,0-0,Deportivo La Coruna
Sun Oct 5 1997,Racing Santander,4-1,Sporting Gijon
Sun Oct 5 1997,FC Barcelona,3-2,CD Tenerife
Sun Oct 5 1997,Sd Compostela,2-2,RCD Mallorca
Mon Oct 6 1997,Merida Ad,1-3,Real Betis
Tue Oct 14 1997,RCD Mallorca,0-1,FC Barcelona
Wed Oct 15 1997,Espanyol Barcelona,1-0,Sd Compostela
Wed Oct 15 1997,Real Betis,3-3,Real Zaragoza
Wed Oct 15 1997,Atletico Madrid,4-0,Merida Ad
Wed Oct 15 1997,Ud Salamanca,0-2,Real Oviedo
Wed Oct 15 1997,Real Sociedad,2-1,Celta Vigo
Wed Oct 15 1997,Valencia CF,1-1,Athletic Bilbao
Wed Oct 15 1997,Deportivo La Coruna,1-3,Real Valladolid
Wed Oct 15 1997,Sporting Gijon,0-2,Real Madrid
Wed Oct 15 1997,CD Tenerife,2-2,Racing Santander
Sat Oct 18 1997,Real Zaragoza,1-5,Atletico Madrid
Sat Oct 18 1997,Athletic Bilbao,1-1,Deportivo La Coruna
Sat Oct 18 1997,Real Valladolid,1-1,Sporting Gijon
Sat Oct 18 1997,Real Madrid,3-0,CD Tenerife
Sat Oct 18 1997,Sd Compostela,2-2,FC Barcelona
Sun Oct 19 1997,Espanyol Barcelona,5-0,Real Betis
Sun Oct 19 1997,Merida Ad,1-0,Ud Salamanca
Sun Oct 19 1997,Real Oviedo,0-5,Real Sociedad
Sun Oct 19 1997,Celta Vigo,1-0,Valencia CF
Sun Oct 19 1997,Racing Santander,0-1,RCD Mallorca
Sat Oct 25 1997,Deportivo La Coruna,1-1,Celta Vigo
Sun Oct 26 1997,Real Betis,1-0,Sd Compostela
Sun Oct 26 1997,Atletico Madrid,0-2,Espanyol Barcelona
Sun Oct 26 1997,Ud Salamanca,1-2,Real Zaragoza
Sun Oct 26 1997,Real Sociedad,2-1,Merida Ad
Sun Oct 26 1997,Valencia CF,1-1,Real Oviedo
Sun Oct 26 1997,Sporting Gijon,1-2,Athletic Bilbao
Sun Oct 26 1997,CD Tenerife,1-0,Real Valladolid
Sun Oct 26 1997,FC Barcelona,2-0,Racing Santander
Mon Oct 27 1997,RCD Mallorca,0-0,Real Madrid
Sat Nov 1 1997,Real Betis,2-3,Atletico Madrid
Sat Nov 1 1997,Athletic Bilbao,3-0,CD Tenerife
Sat Nov 1 1997,Real Valladolid,0-0,RCD Mallorca
Sat Nov 1 1997,Real Madrid,2-3,FC Barcelona
Sun Nov 2 1997,Espanyol Barcelona,3-0,Ud Salamanca
Sun Nov 2 1997,Real Zaragoza,0-0,Real Sociedad
Sun Nov 2 1997,Real Oviedo,1-1,Deportivo La Coruna
Sun Nov 2 1997,Celta Vigo,1-0,Sporting Gijon
Sun Nov 2 1997,Sd Compostela,3-1,Racing Santander
Mon Nov 3 1997,Merida Ad,1-0,Valencia CF
Sat Nov 8 1997,Racing Santander,1-2,Real Madrid
Sun Nov 9 1997,Atletico Madrid,3-1,Sd Compostela
Sun Nov 9 1997,Ud Salamanca,0-0,Real Betis
Sun Nov 9 1997,Real Sociedad,2-0,Espanyol Barcelona
Sun Nov 9 1997,Valencia CF,2-1,Real Zaragoza
Sun Nov 9 1997,Deportivo La Coruna,0-1,Merida Ad
Sun Nov 9 1997,Sporting Gijon,1-2,Real Oviedo
Sun Nov 9 1997,CD Tenerife,1-3,Celta Vigo
Sun Nov 9 1997,RCD Mallorca,4-0,Athletic Bilbao
Sun Nov 9 1997,FC Barcelona,1-2,Real Valladolid
Tue Nov 11 1997,Atletico Madrid,1-1,Ud Salamanca
Wed Nov 12 1997,Real Betis,0-0,Real Sociedad
Wed Nov 12 1997,Espanyol Barcelona,3-0,Valencia CF
Wed Nov 12 1997,Real Zaragoza,1-2,Deportivo La Coruna
Wed Nov 12 1997,Merida Ad,1-0,Sporting Gijon
Wed Nov 12 1997,Real Oviedo,1-0,CD Tenerife
Wed Nov 12 1997,Celta Vigo,1-0,RCD Mallorca
Wed Nov 12 1997,Real Valladolid,0-0,Racing Santander
Wed Nov 12 1997,Sd Compostela,2-3,Real Madrid
Thu Nov 13 1997,Athletic Bilbao,3-0,FC Barcelona
Sat Nov 15 1997,Real Sociedad,0-0,Atletico Madrid
Sun Nov 16 1997,Ud Salamanca,0-1,Sd Compostela
Sun Nov 16 1997,Valencia CF,1-0,Real Betis
Sun Nov 16 1997,Deportivo La Coruna,1-1,Espanyol Barcelona
Sun Nov 16 1997,Sporting Gijon,2-3,Real Zaragoza
Sun Nov 16 1997,CD Tenerife,1-1,Merida Ad
Sun Nov 16 1997,RCD Mallorca,1-1,Real Oviedo
Sun Nov 16 1997,FC Barcelona,3-2,Celta Vigo
Sun Nov 16 1997,Racing Santander,0-0,Athletic Bilbao
Mon Nov 17 1997,Real Madrid,3-1,Real Valladolid
Sat Nov 22 1997,Atletico Madrid,3-1,Valencia CF
Sat Nov 22 1997,Real Oviedo,1-0,FC Barcelona
Sat Nov 22 1997,Athletic Bilbao,1-1,Real Madrid
Sun Nov 23 1997,Ud Salamanca,0-0,Real Sociedad
Sun Nov 23 1997,Real Betis,1-0,Deportivo La Coruna
Sun Nov 23 1997,Real Zaragoza,1-0,CD Tenerife
Sun Nov 23 1997,Merida Ad,0-0,RCD Mallorca
Sun Nov 23 1997,Celta Vigo,1-2,Racing Santander
Sun Nov 23 1997,Sd Compostela,0-0,Real Valladolid
Mon Nov 24 1997,Espanyol Barcelona,1-1,Sporting Gijon
Sat Nov 29 1997,Sporting Gijon,2-3,Real Betis
Sun Nov 30 1997,Real Sociedad,5-1,Sd Compostela
Sun Nov 30 1997,Valencia CF,0-1,Ud Salamanca
Sun Nov 30 1997,Deportivo La Coruna,2-2,Atletico Madrid
Sun Nov 30 1997,CD Tenerife,0-0,Espanyol Barcelona
Sun Nov 30 1997,RCD Mallorca,0-2,Real Zaragoza
Sun Nov 30 1997,Racing Santander,0-0,Real Oviedo
Sun Nov 30 1997,Real Madrid,3-1,Celta Vigo
Sun Nov 30 1997,Real Valladolid,3-0,Athletic Bilbao
Mon Dec 1 1997,FC Barcelona,3-1,Merida Ad
Sat Dec 6 1997,Atletico Madrid,2-1,Sporting Gijon
Sat Dec 6 1997,Espanyol Barcelona,1-0,RCD Mallorca
Sat Dec 6 1997,Real Zaragoza,1-2,FC Barcelona
Sat Dec 6 1997,Real Oviedo,1-1,Real Madrid
Sun Dec 7 1997,Real Sociedad,1-1,Valencia CF
Sun Dec 7 1997,Ud Salamanca,4-1,Deportivo La Coruna
Sun Dec 7 1997,Real Betis,3-0,CD Tenerife
Sun Dec 7 1997,Merida Ad,1-2,Racing Santander
Sun Dec 7 1997,Celta Vigo,2-0,Real Valladolid
Sun Dec 7 1997,Sd Compostela,1-4,Athletic Bilbao
Sat Dec 13 1997,RCD Mallorca,1-2,Real Betis
Sat Dec 13 1997,FC Barcelona,3-1,Espanyol Barcelona
Sat Dec 13 1997,Athletic Bilbao,2-1,Celta Vigo
Sun Dec 14 1997,Deportivo La Coruna,1-1,Real Sociedad
Sun Dec 14 1997,CD Tenerife,2-2,Atletico Madrid
Sun Dec 14 1997,Real Madrid,1-0,Merida Ad
Sun Dec 14 1997,Valencia CF,4-1,Sd Compostela
Sun Dec 14 1997,Sporting Gijon,1-1,Ud Salamanca
Sun Dec 14 1997,Racing Santander,2-3,Real Zaragoza
Sun Dec 14 1997,Real Valladolid,1-0,Real Oviedo
Wed Dec 17 1997,Real Sociedad,2-1,Sporting Gijon
Wed Dec 17 1997,Ud Salamanca,2-0,CD Tenerife
Wed Dec 17 1997,Atletico Madrid,2-3,RCD Mallorca
Wed Dec 17 1997,Espanyol Barcelona,0-0,Racing Santander
Wed Dec 17 1997,Real Zaragoza,2-2,Real Madrid
Wed Dec 17 1997,Merida Ad,0-0,Real Valladolid
Wed Dec 17 1997,Real Oviedo,1-2,Athletic Bilbao
Wed Dec 17 1997,Sd Compostela,0-0,Celta Vigo
Thu Dec 18 1997,Valencia CF,1-0,Deportivo La Coruna
Sat Dec 20 1997,FC Barcelona,3-1,Atletico Madrid
Sun Dec 21 1997,Sd Compostela,0-0,Deportivo La Coruna
Sun Dec 21 1997,Sporting Gijon,0-3,Valencia CF
Sun Dec 21 1997,CD Tenerife,0-0,Real Sociedad
Sun Dec 21 1997,Racing Santander,2-0,Real Betis
Sun Dec 21 1997,Real Madrid,2-1,Espanyol Barcelona
Sun Dec 21 1997,Real Valladolid,4-0,Real Zaragoza
Sun Dec 21 1997,Athletic Bilbao,5-1,Merida Ad
Sun Dec 21 1997,Celta Vigo,3-0,Real Oviedo
Mon Dec 22 1997,RCD Mallorca,1-0,Ud Salamanca
Sat Jan 3 1998,Real Betis,3-2,Real Madrid
Sun Jan 4 1998,Deportivo La Coruna,2-1,Sporting Gijon
Sun Jan 4 1998,Valencia CF,1-2,CD Tenerife
Sun Jan 4 1998,Real Sociedad,1-0,RCD Mallorca
Sun Jan 4 1998,Atletico Madrid,2-1,Racing Santander
Sun Jan 4 1998,Espanyol Barcelona,2-0,Real Valladolid
Sun Jan 4 1998,Real Zaragoza,1-1,Athletic Bilbao
Sun Jan 4 1998,Merida Ad,4-0,Celta Vigo
Sun Jan 4 1998,Real Oviedo,1-1,Sd Compostela
Mon Jan 5 1998,Ud Salamanca,4-3,FC Barcelona
Sat Jan 10 1998,Atletico Madrid,1-1,Real Madrid
Sun Jan 11 1998,Merida Ad,2-1,Real Oviedo
Sun Jan 11 1998,Real Zaragoza,1-0,Celta Vigo
Sun Jan 11 1998,Espanyol Barcelona,0-1,Athletic Bilbao
Sun Jan 11 1998,Ud Salamanca,0-0,Racing Santander
Sun Jan 11 1998,Real Sociedad,2-2,FC Barcelona
Sun Jan 11 1998,Deportivo La Coruna,1-0,CD Tenerife
Sun Jan 11 1998,Sporting Gijon,0-2,Sd Compostela
Mon Jan 12 1998,Valencia CF,0-0,RCD Mallorca
Sat Jan 17 1998,Real Oviedo,3-0,Real Zaragoza
Sat Jan 17 1998,Celta Vigo,1-0,Espanyol Barcelona
Sat Jan 17 1998,Real Valladolid,2-1,Atletico Madrid
Sun Jan 18 1998,Sd Compostela,3-0,Merida Ad
Sun Jan 18 1998,Athletic Bilbao,0-0,Real Betis
Sun Jan 18 1998,Real Madrid,1-0,Ud Salamanca
Sun Jan 18 1998,Racing Santander,3-1,Real Sociedad
Sun Jan 18 1998,RCD Mallorca,0-0,Deportivo La Coruna
Sun Jan 18 1998,CD Tenerife,2-1,Sporting Gijon
Mon Jan 19 1998,FC Barcelona,3-4,Valencia CF
Sat Jan 24 1998,Atletico Madrid,3-0,Athletic Bilbao
Sun Jan 25 1998,Real Zaragoza,1-1,Merida Ad
Sun Jan 25 1998,Espanyol Barcelona,0-0,Real Oviedo
Sun Jan 25 1998,Real Betis,2-0,Celta Vigo
Sun Jan 25 1998,Real Sociedad,4-2,Real Madrid
Sun Jan 25 1998,Valencia CF,6-1,Racing Santander
Sun Jan 25 1998,Deportivo La Coruna,3-1,FC Barcelona
Sun Jan 25 1998,Sporting Gijon,1-3,RCD Mallorca
Sun Jan 25 1998,CD Tenerife,5-1,Sd Compostela
Mon Jan 26 1998,Ud Salamanca,1-0,Real Valladolid
Sat Jan 31 1998,Real Oviedo,0-0,Real Betis
Sat Jan 31 1998,Athletic Bilbao,1-0,Ud Salamanca
Sat Jan 31 1998,RCD Mallorca,5-1,CD Tenerife
Sun Feb 1 1998,Sd Compostela,2-0,Real Zaragoza
Sun Feb 1 1998,Merida Ad,1-1,Espanyol Barcelona
Sun Feb 1 1998,Celta Vigo,1-1,Atletico Madrid
Sun Feb 1 1998,Real Valladolid,0-4,Real Sociedad
Sun Feb 1 1998,Racing Santander,0-1,Deportivo La Coruna
Sun Feb 1 1998,FC Barcelona,2-1,Sporting Gijon
Mon Feb 2 1998,Real Madrid,1-2,Valencia CF
Sun Feb 8 1998,Espanyol Barcelona,0-1,Real Zaragoza
Sun Feb 8 1998,Real Betis,2-1,Merida Ad
Sun Feb 8 1998,Ud Salamanca,0-1,Celta Vigo
Sun Feb 8 1998,Real Sociedad,1-1,Athletic Bilbao
Sun Feb 8 1998,Valencia CF,1-2,Real Valladolid
Sun Feb 8 1998,Deportivo La Coruna,2-2,Real Madrid
Sun Feb 8 1998,Sporting Gijon,2-1,Racing Santander
Sun Feb 8 1998,CD Tenerife,1-1,FC Barcelona
Sun Feb 8 1998,RCD Mallorca,2-1,Sd Compostela
Mon Feb 9 1998,Atletico Madrid,4-1,Real Oviedo
