Date,Team 1,FT,Team 2
Sat Sep 13 1997,LASK Linz,4-1,Austria Wien
Sat Sep 20 1997,Austria Wien,2-1,RB Salzburg
Sat Sep 20 1997,FC Admira Wacker,1-2,Rapid Wien
Sat Sep 20 1997,Sturm Graz,2-0,FC Wacker Innsbruck
Sat Sep 20 1997,Austria Lustenau,0-1,Grazer Ak
Sat Sep 20 1997,SV Ried,1-4,LASK Linz
Wed Sep 24 1997,Grazer Ak,3-0,FC Admira Wacker
Wed Sep 24 1997,Austria Wien,3-1,Austria Lustenau
Wed Sep 24 1997,RB Salzburg,2-0,SV Ried
Wed Sep 24 1997,FC Wacker Innsbruck,0-1,Rapid Wien
Wed Sep 24 1997,LASK Linz,2-0,Sturm Graz
Sat Oct 4 1997,Rapid Wien,0-3,RB Salzburg
Sat Oct 4 1997,FC Admira Wacker,1-5,LASK Linz
Sat Oct 4 1997,Sturm Graz,6-0,Austria Lustenau
Sat Oct 4 1997,FC Wacker Innsbruck,0-0,Grazer Ak
Sat Oct 4 1997,SV Ried,0-1,Austria Wien
Sat Oct 18 1997,Grazer Ak,3-0,Rapid Wien
Sat Oct 18 1997,Austria Wien,1-1,Sturm Graz
Sat Oct 18 1997,RB Salzburg,1-0,FC Admira Wacker
Sat Oct 18 1997,Austria Lustenau,0-2,SV Ried
Sat Oct 18 1997,LASK Linz,4-2,FC Wacker Innsbruck
Sat Oct 25 1997,Rapid Wien,3-1,LASK Linz
Sat Oct 25 1997,FC Admira Wacker,1-1,Austria Lustenau
Sat Oct 25 1997,Sturm Graz,1-0,RB Salzburg
Sat Oct 25 1997,FC Wacker Innsbruck,2-1,Austria Wien
Sat Oct 25 1997,SV Ried,0-0,Grazer Ak
Sat Nov 8 1997,Austria Wien,3-0,FC Admira Wacker
Sat Nov 8 1997,RB Salzburg,2-1,FC Wacker Innsbruck
Sat Nov 8 1997,Austria Lustenau,0-0,Rapid Wien
Sat Nov 8 1997,LASK Linz,2-2,Grazer Ak
Sun Nov 9 1997,Sturm Graz,2-0,SV Ried
Sat Nov 15 1997,Grazer Ak,2-1,RB Salzburg
Sat Nov 15 1997,FC Admira Wacker,1-3,Sturm Graz
Sat Nov 15 1997,FC Wacker Innsbruck,1-1,SV Ried
Sat Nov 15 1997,LASK Linz,1-0,Austria Lustenau
Sun Nov 16 1997,Rapid Wien,2-0,Austria Wien
Wed Nov 19 1997,Austria Wien,1-2,FC Wacker Innsbruck
Wed Nov 19 1997,Sturm Graz,5-1,Austria Lustenau
Wed Nov 19 1997,RB Salzburg,2-1,LASK Linz
Wed Nov 19 1997,SV Ried,0-1,Grazer Ak
Sat Nov 22 1997,Grazer Ak,1-3,LASK Linz
Sat Nov 22 1997,FC Admira Wacker,2-4,FC Wacker Innsbruck
Sat Nov 22 1997,RB Salzburg,2-0,Austria Lustenau
Sat Nov 22 1997,SV Ried,1-2,Rapid Wien
Sun Nov 23 1997,Austria Wien,1-1,Sturm Graz
Sat Nov 29 1997,Rapid Wien,2-0,Grazer Ak
Sat Nov 29 1997,Sturm Graz,4-1,SV Ried
Sat Nov 29 1997,FC Wacker Innsbruck,2-1,RB Salzburg
Sat Nov 29 1997,Austria Lustenau,3-1,Austria Wien
Sat Nov 29 1997,LASK Linz,3-5,FC Admira Wacker
Wed Dec 3 1997,FC Admira Wacker,0-1,Rapid Wien
Sat Feb 28 1998,Grazer Ak,2-1,FC Admira Wacker
Sat Feb 28 1998,Rapid Wien,0-1,RB Salzburg
Sat Feb 28 1998,FC Wacker Innsbruck,1-1,Sturm Graz
Sat Feb 28 1998,Austria Lustenau,1-1,SV Ried
Sat Feb 28 1998,LASK Linz,1-2,Austria Wien
Sat Mar 7 1998,Austria Wien,1-1,Rapid Wien
Sat Mar 7 1998,Sturm Graz,2-1,LASK Linz
Sat Mar 7 1998,RB Salzburg,0-0,Grazer Ak
Sat Mar 7 1998,Austria Lustenau,0-0,FC Wacker Innsbruck
Sat Mar 7 1998,SV Ried,2-1,FC Admira Wacker
Tue Mar 10 1998,Rapid Wien,1-3,Sturm Graz
Wed Mar 11 1998,Grazer Ak,1-0,Austria Wien
Wed Mar 11 1998,FC Admira Wacker,0-0,RB Salzburg
Wed Mar 11 1998,FC Wacker Innsbruck,1-4,SV Ried
Wed Mar 11 1998,LASK Linz,1-0,Austria Lustenau
Sat Mar 14 1998,Austria Wien,1-2,FC Admira Wacker
Sat Mar 14 1998,Sturm Graz,2-1,Grazer Ak
Sat Mar 14 1998,FC Wacker Innsbruck,2-1,LASK Linz
Sat Mar 14 1998,Austria Lustenau,1-1,Rapid Wien
Sat Mar 14 1998,SV Ried,3-1,RB Salzburg
Sat Mar 21 1998,Grazer Ak,1-0,Austria Lustenau
Sat Mar 21 1998,Rapid Wien,0-0,FC Wacker Innsbruck
Sat Mar 21 1998,FC Admira Wacker,2-4,Sturm Graz
Sat Mar 21 1998,LASK Linz,2-0,SV Ried
Fri Mar 27 1998,LASK Linz,5-0,Rapid Wien
Sat Mar 28 1998,Austria Wien,1-0,SV Ried
Sat Mar 28 1998,Sturm Graz,1-0,RB Salzburg
Sat Mar 28 1998,FC Wacker Innsbruck,1-1,Grazer Ak
Sat Mar 28 1998,Austria Lustenau,2-2,FC Admira Wacker
Tue Mar 31 1998,RB Salzburg,0-0,Austria Wien
Sat Apr 4 1998,Grazer Ak,1-2,FC Wacker Innsbruck
Sat Apr 4 1998,Rapid Wien,2-1,LASK Linz
Sat Apr 4 1998,FC Admira Wacker,3-0,Austria Lustenau
Sat Apr 4 1998,SV Ried,3-1,Austria Wien
Sun Apr 5 1998,RB Salzburg,1-1,Sturm Graz
Sat Apr 11 1998,Rapid Wien,1-0,SV Ried
Sat Apr 11 1998,FC Wacker Innsbruck,2-2,FC Admira Wacker
Sat Apr 11 1998,Austria Lustenau,1-0,RB Salzburg
Sun Apr 12 1998,LASK Linz,1-0,Grazer Ak
Mon Apr 13 1998,Sturm Graz,5-0,Austria Wien
Sat Apr 18 1998,Grazer Ak,0-1,Rapid Wien
Sat Apr 18 1998,Austria Wien,1-1,Austria Lustenau
Sat Apr 18 1998,FC Admira Wacker,0-3,LASK Linz
Sat Apr 18 1998,RB Salzburg,1-1,FC Wacker Innsbruck
Sat Apr 18 1998,SV Ried,1-4,Sturm Graz
Sat Apr 25 1998,Grazer Ak,3-0,SV Ried
Sat Apr 25 1998,Rapid Wien,2-0,FC Admira Wacker
Sat Apr 25 1998,FC Wacker Innsbruck,2-0,Austria Wien
Sat Apr 25 1998,LASK Linz,0-2,RB Salzburg
Sun Apr 26 1998,Austria Lustenau,0-3,Sturm Graz
Wed Apr 29 1998,Austria Wien,1-4,LASK Linz
Wed Apr 29 1998,FC Admira Wacker,1-4,Grazer Ak
Wed Apr 29 1998,Sturm Graz,2-2,FC Wacker Innsbruck
Wed Apr 29 1998,RB Salzburg,1-0,Rapid Wien
Wed Apr 29 1998,SV Ried,1-1,Austria Lustenau
Sat May 2 1998,Grazer Ak,0-2,RB Salzburg
Sat May 2 1998,Rapid Wien,0-0,Austria Wien
Sat May 2 1998,FC Admira Wacker,1-1,SV Ried
Sat May 2 1998,LASK Linz,4-0,Sturm Graz
Sun May 3 1998,FC Wacker Innsbruck,1-1,Austria Lustenau
Fri May 8 1998,Sturm Graz,0-1,Rapid Wien
Sat May 9 1998,Austria Wien,0-1,Grazer Ak
Sat May 9 1998,RB Salzburg,4-0,FC Admira Wacker
Sat May 9 1998,Austria Lustenau,4-1,LASK Linz
Sat May 9 1998,SV Ried,1-3,FC Wacker Innsbruck
Wed May 13 1998,Grazer Ak,0-0,Sturm Graz
Wed May 13 1998,Rapid Wien,4-1,Austria Lustenau
Wed May 13 1998,FC Admira Wacker,1-1,Austria Wien
Wed May 13 1998,RB Salzburg,1-0,SV Ried
Wed May 13 1998,LASK Linz,3-1,FC Wacker Innsbruck
Sat May 16 1998,Austria Wien,1-2,RB Salzburg
Sat May 16 1998,Sturm Graz,2-0,FC Admira Wacker
Sat May 16 1998,FC Wacker Innsbruck,0-2,Rapid Wien
Sat May 16 1998,Austria Lustenau,2-3,Grazer Ak
Sat May 16 1998,SV Ried,6-1,LASK Linz
