Date,Team 1,FT,Team 2
Sun Aug 31 1997,Juventus,2-0,US Lecce
Sun Aug 31 1997,Inter,2-1,Brescia Calcio
Sun Aug 31 1997,Lazio Roma,2-0,Ssc Napoli
Sun Aug 31 1997,Udinese Calcio,2-3,Acf Fiorentina
Sun Aug 31 1997,Sampdoria,2-1,Vicenza Calcio
Sun Aug 31 1997,Atalanta,4-2,Bologna FC
Sun Aug 31 1997,Empoli FC,1-3,As Roma
Sun Aug 31 1997,Piacenza Calcio,1-1,AC Milan
Sun Aug 31 1997,As Bari,0-2,Parma FC
Sat Sep 13 1997,AC Milan,1-1,Lazio Roma
Sat Sep 13 1997,Brescia Calcio,3-3,Sampdoria
Sat Sep 13 1997,US Lecce,1-2,Udinese Calcio
Sun Sep 14 1997,As Roma,0-0,Juventus
Sun Sep 14 1997,Parma FC,2-2,Atalanta
Sun Sep 14 1997,Bologna FC,2-4,Inter
Sun Sep 14 1997,Acf Fiorentina,3-1,As Bari
Sun Sep 14 1997,Vicenza Calcio,3-2,Piacenza Calcio
Sun Sep 14 1997,Ssc Napoli,2-1,Empoli FC
Sun Sep 21 1997,As Roma,3-1,US Lecce
Sun Sep 21 1997,Juventus,4-0,Brescia Calcio
Sun Sep 21 1997,Inter,3-2,Acf Fiorentina
Sun Sep 21 1997,Udinese Calcio,2-1,AC Milan
Sun Sep 21 1997,Atalanta,0-2,Sampdoria
Sun Sep 21 1997,Empoli FC,1-0,Lazio Roma
Sun Sep 21 1997,Piacenza Calcio,1-3,Parma FC
Sun Sep 21 1997,Vicenza Calcio,1-1,Ssc Napoli
Sun Sep 21 1997,As Bari,0-0,Bologna FC
Sat Sep 27 1997,Parma FC,4-0,Udinese Calcio
Sat Sep 27 1997,Lazio Roma,3-2,As Bari
Sat Sep 27 1997,Sampdoria,1-1,Juventus
Sat Sep 27 1997,US Lecce,1-5,Inter
Sun Sep 28 1997,AC Milan,0-1,Vicenza Calcio
Sun Sep 28 1997,Bologna FC,0-0,As Roma
Sun Sep 28 1997,Brescia Calcio,2-0,Piacenza Calcio
Sun Sep 28 1997,Acf Fiorentina,1-2,Empoli FC
Sun Sep 28 1997,Ssc Napoli,0-1,Atalanta
Sun Oct 5 1997,As Roma,6-2,Ssc Napoli
Sun Oct 5 1997,Juventus,2-1,Acf Fiorentina
Sun Oct 5 1997,Inter,1-1,Lazio Roma
Sun Oct 5 1997,Udinese Calcio,3-2,Sampdoria
Sun Oct 5 1997,US Lecce,0-1,As Bari
Sun Oct 5 1997,Atalanta,0-1,Brescia Calcio
Sun Oct 5 1997,Empoli FC,0-1,AC Milan
Sun Oct 5 1997,Piacenza Calcio,0-0,Bologna FC
Sun Oct 5 1997,Vicenza Calcio,0-0,Parma FC
Sat Oct 18 1997,Lazio Roma,0-2,Atalanta
Sat Oct 18 1997,Udinese Calcio,2-2,Empoli FC
Sat Oct 18 1997,Ssc Napoli,0-2,Inter
Sun Oct 19 1997,AC Milan,1-2,US Lecce
Sun Oct 19 1997,Parma FC,2-0,Bologna FC
Sun Oct 19 1997,Sampdoria,3-1,Piacenza Calcio
Sun Oct 19 1997,Brescia Calcio,4-0,Vicenza Calcio
Sun Oct 19 1997,Acf Fiorentina,0-0,As Roma
Sun Oct 19 1997,As Bari,0-5,Juventus
Sat Nov 1 1997,As Roma,1-3,Lazio Roma
Sat Nov 1 1997,Juventus,4-1,Udinese Calcio
