Date,Team 1,FT,Team 2
Fri Aug 1 1997,Girondins Bordeaux,1-0,As Monaco
Fri Aug 1 1997,Toulouse FC,1-0,Stade Rennes
Sat Aug 2 1997,Olympique Lyon,0-1,FC Metz
Sat Aug 2 1997,Paris Saint Germain,2-0,Lb Chateauroux
Sat Aug 2 1997,FC Nantes,0-1,SC Bastia
Sat Aug 2 1997,Olympique Marseille,3-1,Le Havre Ac
Sat Aug 2 1997,RC Lens,3-0,Aj Auxerre
Sat Aug 2 1997,EA Guingamp,3-1,As Cannes
Sat Aug 2 1997,Montpellier HSC,1-1,RC Strasbourg
Fri Aug 8 1997,Aj Auxerre,2-3,Paris Saint Germain
Fri Aug 8 1997,Stade Rennes,0-3,Olympique Lyon
Sat Aug 9 1997,As Monaco,2-2,Lb Chateauroux
Sat Aug 9 1997,Olympique Marseille,1-0,FC Nantes
Sat Aug 9 1997,FC Metz,4-1,Girondins Bordeaux
Sat Aug 9 1997,SC Bastia,1-0,EA Guingamp
Sat Aug 9 1997,RC Strasbourg,2-1,RC Lens
Sat Aug 9 1997,Le Havre Ac,4-0,Montpellier HSC
Sat Aug 9 1997,As Cannes,0-1,Toulouse FC
Fri Aug 15 1997,RC Lens,0-0,Le Havre Ac
Fri Aug 15 1997,Lb Chateauroux,1-2,FC Metz
Sat Aug 16 1997,Olympique Lyon,0-3,As Monaco
Sat Aug 16 1997,Paris Saint Germain,3-1,As Cannes
Sat Aug 16 1997,FC Nantes,0-2,Aj Auxerre
Sat Aug 16 1997,Girondins Bordeaux,2-2,Stade Rennes
Sat Aug 16 1997,Toulouse FC,1-1,SC Bastia
Sat Aug 16 1997,EA Guingamp,0-0,RC Strasbourg
Sat Aug 16 1997,Montpellier HSC,0-0,Olympique Marseille
Thu Aug 21 1997,RC Strasbourg,1-2,FC Nantes
Thu Aug 21 1997,As Cannes,0-2,Girondins Bordeaux
Fri Aug 22 1997,Aj Auxerre,1-0,EA Guingamp
Fri Aug 22 1997,Olympique Marseille,2-3,RC Lens
Fri Aug 22 1997,Stade Rennes,2-1,As Monaco
Fri Aug 22 1997,FC Metz,2-1,Paris Saint Germain
Fri Aug 22 1997,SC Bastia,1-1,Lb Chateauroux
Fri Aug 22 1997,Montpellier HSC,4-0,Toulouse FC
Fri Aug 22 1997,Le Havre Ac,1-3,Olympique Lyon
Fri Aug 29 1997,As Monaco,1-2,FC Metz
Fri Aug 29 1997,EA Guingamp,1-1,Olympique Marseille
Sat Aug 30 1997,Olympique Lyon,0-2,SC Bastia
Sat Aug 30 1997,Paris Saint Germain,4-1,Stade Rennes
Sat Aug 30 1997,FC Nantes,2-0,Le Havre Ac
Sat Aug 30 1997,Girondins Bordeaux,3-2,Aj Auxerre
Sat Aug 30 1997,RC Lens,0-0,Montpellier HSC
Sat Aug 30 1997,Toulouse FC,1-1,RC Strasbourg
Sat Aug 30 1997,Lb Chateauroux,1-2,As Cannes
Thu Sep 4 1997,Olympique Marseille,1-0,Olympique Lyon
Thu Sep 4 1997,Le Havre Ac,1-1,Toulouse FC
Fri Sep 5 1997,Aj Auxerre,5-0,Lb Chateauroux
Fri Sep 5 1997,RC Lens,0-0,FC Nantes
Fri Sep 5 1997,Stade Rennes,2-2,FC Metz
Fri Sep 5 1997,SC Bastia,4-1,Girondins Bordeaux
Fri Sep 5 1997,RC Strasbourg,0-3,Paris Saint Germain
Fri Sep 5 1997,Montpellier HSC,2-3,EA Guingamp
Fri Sep 5 1997,As Cannes,1-2,As Monaco
Thu Sep 11 1997,EA Guingamp,2-1,RC Lens
Thu Sep 11 1997,Lb Chateauroux,1-0,Stade Rennes
Fri Sep 12 1997,Olympique Lyon,3-1,RC Strasbourg
