Date,Team 1,FT,Team 2
Fri Aug 1 1997,Vfb Stuttgart,1-1,TSV 1860 Muenchen
Fri Aug 1 1997,FC Schalke 04,2-1,Bayer Leverkusen
Sat Aug 2 1997,Bayern Muenchen,0-1,1 FC Kaiserslautern
Sat Aug 2 1997,Vfl Bochum,1-0,Arminia Bielefeld
Sat Aug 2 1997,Hansa Rostock,0-1,Vfl Wolfsburg
Sat Aug 2 1997,1 FC Koeln,3-2,MSV Duisburg
Sat Aug 2 1997,Karlsruher SC,3-1,Werder Bremen
Sun Aug 3 1997,Hamburger SV,2-2,Bor Moenchengladbach
Sun Aug 3 1997,Hertha BSC Berlin,1-1,Borussia Dortmund
Tue Aug 5 1997,Werder Bremen,1-1,Hansa Rostock
Tue Aug 5 1997,Bayer Leverkusen,3-2,Vfl Bochum
Tue Aug 5 1997,Arminia Bielefeld,2-1,Vfb Stuttgart
Tue Aug 5 1997,TSV 1860 Muenchen,2-2,Karlsruher SC
Tue Aug 5 1997,MSV Duisburg,1-0,FC Schalke 04
Wed Aug 6 1997,Borussia Dortmund,3-0,1 FC Koeln
Wed Aug 6 1997,Vfl Wolfsburg,1-1,Hamburger SV
Wed Aug 6 1997,Bor Moenchengladbach,1-1,Bayern Muenchen
Wed Aug 6 1997,1 FC Kaiserslautern,1-0,Hertha BSC Berlin
Fri Aug 8 1997,Vfb Stuttgart,1-0,Bayer Leverkusen
Fri Aug 8 1997,Vfl Bochum,0-0,MSV Duisburg
Sat Aug 9 1997,Werder Bremen,3-3,TSV 1860 Muenchen
Sat Aug 9 1997,Bayern Muenchen,5-2,Vfl Wolfsburg
Sat Aug 9 1997,FC Schalke 04,1-0,Borussia Dortmund
Sat Aug 9 1997,Hansa Rostock,2-1,Hamburger SV
Sat Aug 9 1997,1 FC Koeln,0-0,1 FC Kaiserslautern
Sat Aug 9 1997,Karlsruher SC,3-1,Arminia Bielefeld
Sun Aug 10 1997,Hertha BSC Berlin,2-2,Bor Moenchengladbach
Fri Aug 22 1997,Vfl Wolfsburg,2-1,Hertha BSC Berlin
Fri Aug 22 1997,TSV 1860 Muenchen,0-1,Hansa Rostock
Sat Aug 23 1997,Bayer Leverkusen,6-1,Karlsruher SC
Sat Aug 23 1997,Borussia Dortmund,5-2,Vfl Bochum
Sat Aug 23 1997,Bor Moenchengladbach,4-1,1 FC Koeln
Sat Aug 23 1997,1 FC Kaiserslautern,3-0,FC Schalke 04
Sat Aug 23 1997,Arminia Bielefeld,3-0,Werder Bremen
Sat Aug 23 1997,MSV Duisburg,0-3,Vfb Stuttgart
Sun Aug 24 1997,Hamburger SV,0-2,Bayern Muenchen
Fri Aug 29 1997,Vfl Bochum,1-3,1 FC Kaiserslautern
Fri Aug 29 1997,Hertha BSC Berlin,0-2,Hamburger SV
Sat Aug 30 1997,Werder Bremen,2-1,Bayer Leverkusen
Sat Aug 30 1997,Vfb Stuttgart,0-0,Borussia Dortmund
Sat Aug 30 1997,FC Schalke 04,2-0,Bor Moenchengladbach
