Date,Team 1,FT,Team 2
Sat Aug 23 1997,Vitoria Guimaraes,1-0,Academica De Coimbra
Sat Aug 23 1997,Sporting Farense,0-0,Sporting CP
Sun Aug 24 1997,Sl Benfica,4-0,Campomaiorense
Sun Aug 24 1997,CS Maritimo,2-1,Estrela Amadora
Sun Aug 24 1997,Boavista Porto,2-1,Vitoria Setubal
Sun Aug 24 1997,Os Belenenses,2-2,Sporting Braga
Sun Aug 24 1997,SC Salgueiros,0-0,Leca FC
Sun Aug 24 1997,GD Chaves,0-2,Rio Ave FC
Mon Aug 25 1997,Varzim SC,0-2,FC Porto
Fri Aug 29 1997,Rio Ave FC,1-2,Vitoria Guimaraes
Sat Aug 30 1997,FC Porto,2-0,Os Belenenses
Sun Aug 31 1997,Sporting CP,2-0,GD Chaves
Sun Aug 31 1997,Sporting Braga,2-2,Sporting Farense
Sun Aug 31 1997,Academica De Coimbra,2-0,Boavista Porto
Sun Aug 31 1997,Estrela Amadora,0-0,Varzim SC
Sun Aug 31 1997,Vitoria Setubal,1-0,Sl Benfica
Sun Aug 31 1997,Leca FC,1-1,CS Maritimo
Sun Aug 31 1997,Campomaiorense,0-0,SC Salgueiros
Fri Sep 12 1997,Vitoria Guimaraes,1-0,Sporting CP
Fri Sep 12 1997,GD Chaves,1-2,Sporting Braga
Sat Sep 13 1997,FC Porto,4-0,Estrela Amadora
Sat Sep 13 1997,Sl Benfica,1-1,Academica De Coimbra
Sun Sep 14 1997,CS Maritimo,2-1,Campomaiorense
Sun Sep 14 1997,Boavista Porto,1-2,Rio Ave FC
Sun Sep 14 1997,Os Belenenses,0-3,Sporting Farense
Sun Sep 14 1997,Varzim SC,1-0,Leca FC
Sun Sep 14 1997,SC Salgueiros,1-1,Vitoria Setubal
Sat Sep 20 1997,Rio Ave FC,3-1,Sl Benfica
Sat Sep 20 1997,Academica De Coimbra,2-1,SC Salgueiros
Sat Sep 20 1997,Sporting Farense,1-0,GD Chaves
Sat Sep 20 1997,Campomaiorense,1-1,Varzim SC
Sun Sep 21 1997,Sporting Braga,3-2,Vitoria Guimaraes
Sun Sep 21 1997,Estrela Amadora,1-1,Os Belenenses
Sun Sep 21 1997,Vitoria Setubal,1-1,CS Maritimo
Mon Sep 22 1997,Sporting CP,1-0,Boavista Porto
Mon Sep 22 1997,Leca FC,2-3,FC Porto
Fri Sep 26 1997,Boavista Porto,0-0,Sporting Braga
Fri Sep 26 1997,Vitoria Guimaraes,2-0,Sporting Farense
Sat Sep 27 1997,FC Porto,3-0,Campomaiorense
Sat Sep 27 1997,Sl Benfica,0-0,Sporting CP
Sun Sep 28 1997,CS Maritimo,4-1,Academica De Coimbra
Sun Sep 28 1997,Os Belenenses,0-1,GD Chaves
Sun Sep 28 1997,Estrela Amadora,2-1,Leca FC
Sun Sep 28 1997,Varzim SC,1-0,Vitoria Setubal
Sun Sep 28 1997,SC Salgueiros,5-1,Rio Ave FC
Sat Oct 4 1997,Sporting Braga,1-1,Sl Benfica
Sun Oct 5 1997,Sporting CP,2-1,SC Salgueiros
Sun Oct 5 1997,Rio Ave FC,2-0,CS Maritimo
Sun Oct 5 1997,Academica De Coimbra,1-1,Varzim SC
Sun Oct 5 1997,GD Chaves,1-2,Vitoria Guimaraes
Sun Oct 5 1997,Leca FC,1-1,Os Belenenses
Sun Oct 5 1997,Campomaiorense,2-0,Estrela Amadora
Mon Oct 6 1997,Vitoria Setubal,1-1,FC Porto
Mon Oct 6 1997,Sporting Farense,0-0,Boavista Porto
Fri Oct 17 1997,CS Maritimo,0-1,Sporting CP
Sat Oct 18 1997,FC Porto,2-1,Academica De Coimbra
Sat Oct 18 1997,Boavista Porto,2-1,GD Chaves
Sun Oct 19 1997,Sl Benfica,3-1,Sporting Farense
Sun Oct 19 1997,Os Belenenses,1-0,Vitoria Guimaraes
Sun Oct 19 1997,Estrela Amadora,1-0,Vitoria Setubal
Sun Oct 19 1997,Varzim SC,1-3,Rio Ave FC
Sun Oct 19 1997,Leca FC,1-0,Campomaiorense
Sun Oct 26 1997,SC Salgueiros,1-0,Sporting Braga
Fri Oct 31 1997,Sporting Braga,3-1,CS Maritimo
Fri Oct 31 1997,Rio Ave FC,0-0,FC Porto
Sat Nov 1 1997,Sporting CP,1-1,Varzim SC
Sat Nov 1 1997,GD Chaves,0-1,Sl Benfica
Sun Nov 2 1997,Vitoria Guimaraes,1-1,Boavista Porto
Sun Nov 2 1997,Academica De Coimbra,0-1,Estrela Amadora
Sun Nov 2 1997,Vitoria Setubal,2-1,Leca FC
Sun Nov 2 1997,Sporting Farense,0-0,SC Salgueiros
Sun Nov 2 1997,Campomaiorense,2-1,Os Belenenses
Sat Nov 8 1997,FC Porto,1-1,Sporting CP
Sat Nov 8 1997,CS Maritimo,1-1,Sporting Farense
Sun Nov 9 1997,Os Belenenses,0-0,Boavista Porto
Sun Nov 9 1997,Estrela Amadora,1-2,Rio Ave FC
Sun Nov 9 1997,Varzim SC,1-0,Sporting Braga
Sun Nov 9 1997,SC Salgueiros,2-0,GD Chaves
Sun Nov 9 1997,Leca FC,1-0,Academica De Coimbra
Sun Nov 9 1997,Campomaiorense,2-1,Vitoria Setubal
Mon Nov 10 1997,Sl Benfica,1-0,Vitoria Guimaraes
Fri Nov 21 1997,Boavista Porto,0-0,Sl Benfica
Sat Nov 22 1997,Sporting CP,2-2,Estrela Amadora
Sat Nov 22 1997,Sporting Braga,1-2,FC Porto
Sun Nov 23 1997,Rio Ave FC,2-2,Leca FC
Sun Nov 23 1997,Vitoria Guimaraes,3-0,SC Salgueiros
Sun Nov 23 1997,Academica De Coimbra,1-1,Campomaiorense
Sun Nov 23 1997,Vitoria Setubal,0-0,Os Belenenses
Sun Nov 23 1997,GD Chaves,1-0,CS Maritimo
Sun Nov 23 1997,Sporting Farense,1-0,Varzim SC
Sat Nov 29 1997,Os Belenenses,1-2,Sl Benfica
Sun Nov 30 1997,CS Maritimo,0-1,Vitoria Guimaraes
Sun Nov 30 1997,Estrela Amadora,1-0,Sporting Braga
Sun Nov 30 1997,Vitoria Setubal,0-1,Academica De Coimbra
Sun Nov 30 1997,Varzim SC,1-1,GD Chaves
Sun Nov 30 1997,SC Salgueiros,1-1,Boavista Porto
Sun Nov 30 1997,Campomaiorense,4-1,Rio Ave FC
Mon Dec 1 1997,FC Porto,5-2,Sporting Farense
Mon Dec 1 1997,Leca FC,1-0,Sporting CP
Fri Dec 5 1997,Sporting Braga,3-1,Leca FC
Fri Dec 5 1997,GD Chaves,2-2,FC Porto
Sat Dec 6 1997,Sporting CP,2-0,Campomaiorense
Sat Dec 6 1997,Boavista Porto,0-1,CS Maritimo
Sat Dec 6 1997,Vitoria Guimaraes,5-0,Varzim SC
Sun Dec 7 1997,Sl Benfica,2-2,SC Salgueiros
Sun Dec 7 1997,Rio Ave FC,3-0,Vitoria Setubal
Sun Dec 7 1997,Academica De Coimbra,0-0,Os Belenenses
Sun Dec 7 1997,Sporting Farense,1-1,Estrela Amadora
Fri Dec 12 1997,CS Maritimo,1-0,Sl Benfica
Sat Dec 13 1997,FC Porto,1-0,Vitoria Guimaraes
Sat Dec 13 1997,Academica De Coimbra,0-0,Rio Ave FC
Sat Dec 13 1997,Os Belenenses,1-2,SC Salgueiros
Sat Dec 13 1997,Estrela Amadora,4-1,GD Chaves
Sat Dec 13 1997,Varzim SC,0-0,Boavista Porto
Sat Dec 13 1997,Leca FC,2-1,Sporting Farense
Sat Dec 13 1997,Campomaiorense,4-0,Sporting Braga
