Date,Team 1,FT,Team 2
Fri Aug 17 1979,LASK Linz,3-1,FC Blau Weiss Linz
Fri Aug 17 1979,Rapid Wien,0-0,First Vienna FC
Fri Aug 17 1979,Sturm Graz,0-2,RB Salzburg
Sat Aug 18 1979,Wiener Sportklub,2-2,Austria Wien
Sun Aug 19 1979,FC Admira Wacker,1-1,Grazer Ak
Fri Aug 24 1979,FC Admira Wacker,2-2,Rapid Wien
Fri Aug 24 1979,Grazer Ak,1-0,RB Salzburg
Fri Aug 24 1979,FC Blau Weiss Linz,4-1,Wiener Sportklub
Sat Aug 25 1979,Austria Wien,6-1,Sturm Graz
Sat Aug 25 1979,First Vienna FC,1-0,LASK Linz
Fri Aug 31 1979,LASK Linz,4-1,FC Admira Wacker
Fri Aug 31 1979,Rapid Wien,2-0,Grazer Ak
Fri Aug 31 1979,Sturm Graz,2-1,FC Blau Weiss Linz
Fri Aug 31 1979,RB Salzburg,3-3,Austria Wien
Sat Sep 1 1979,Wiener Sportklub,2-1,First Vienna FC
Fri Sep 7 1979,Grazer Ak,2-2,Austria Wien
Fri Sep 7 1979,Rapid Wien,0-0,LASK Linz
Fri Sep 7 1979,FC Blau Weiss Linz,2-0,RB Salzburg
Sat Sep 8 1979,FC Admira Wacker,1-0,Wiener Sportklub
Sat Sep 8 1979,First Vienna FC,2-0,Sturm Graz
Fri Sep 14 1979,Austria Wien,2-1,FC Blau Weiss Linz
Fri Sep 14 1979,LASK Linz,1-2,Grazer Ak
Fri Sep 14 1979,Sturm Graz,3-1,FC Admira Wacker
Fri Sep 14 1979,RB Salzburg,3-2,First Vienna FC
Sat Sep 15 1979,Wiener Sportklub,3-0,Rapid Wien
Fri Sep 21 1979,Grazer Ak,1-1,FC Blau Weiss Linz
Fri Sep 21 1979,LASK Linz,0-0,Wiener Sportklub
Sat Sep 22 1979,FC Admira Wacker,1-1,RB Salzburg
Sat Sep 22 1979,Rapid Wien,3-0,Sturm Graz
Sun Sep 23 1979,First Vienna FC,1-6,Austria Wien
Fri Sep 28 1979,Sturm Graz,2-1,LASK Linz
Fri Sep 28 1979,RB Salzburg,0-0,Rapid Wien
Fri Sep 28 1979,FC Blau Weiss Linz,3-0,First Vienna FC
Fri Sep 28 1979,Wiener Sportklub,2-3,Grazer Ak
Sat Sep 29 1979,Austria Wien,3-0,FC Admira Wacker
Fri Oct 5 1979,FC Admira Wacker,1-1,FC Blau Weiss Linz
Fri Oct 5 1979,Grazer Ak,2-1,First Vienna FC
