Date,Team 1,FT,Team 2
Thu Jul 26 1979,Olympique Marseille,3-0,Stade Brest
Thu Jul 26 1979,Girondins Bordeaux,1-3,RC Strasbourg
Thu Jul 26 1979,Stade Laval,0-2,FC Nantes
Thu Jul 26 1979,Lille OSC,2-0,As Nancy
Thu Jul 26 1979,FC Sochaux,1-2,As Monaco
Thu Jul 26 1979,FC Metz,2-1,RC Lens
Thu Jul 26 1979,OGC Nice,1-2,Nimes Olympique
Thu Jul 26 1979,Valenciennes FC,2-1,Angers Sco
Thu Jul 26 1979,SC Bastia,0-1,As Saint Etienne
Thu Jul 26 1979,Olympique Lyon,1-1,Paris Saint Germain
Fri Aug 3 1979,RC Lens,1-3,FC Nantes
Fri Aug 3 1979,RC Strasbourg,3-2,FC Metz
Fri Aug 3 1979,Nimes Olympique,2-0,SC Bastia
Fri Aug 3 1979,As Monaco,2-1,Stade Laval
Fri Aug 3 1979,Valenciennes FC,1-0,OGC Nice
Fri Aug 3 1979,As Saint Etienne,0-0,Lille OSC
Fri Aug 3 1979,Paris Saint Germain,2-1,Olympique Marseille
Fri Aug 3 1979,Angers Sco,3-0,Girondins Bordeaux
Fri Aug 3 1979,Stade Brest,1-2,FC Sochaux
Fri Aug 3 1979,As Nancy,1-0,Olympique Lyon
Fri Aug 10 1979,Lille OSC,4-0,Nimes Olympique
Fri Aug 10 1979,FC Nantes,0-0,As Monaco
Fri Aug 10 1979,Olympique Marseille,3-5,As Saint Etienne
Fri Aug 10 1979,SC Bastia,2-1,RC Strasbourg
Fri Aug 10 1979,FC Metz,2-1,As Nancy
Fri Aug 10 1979,FC Sochaux,1-0,Paris Saint Germain
Fri Aug 10 1979,Girondins Bordeaux,7-0,Valenciennes FC
Fri Aug 10 1979,OGC Nice,0-0,Angers Sco
Fri Aug 10 1979,Stade Laval,3-0,Stade Brest
Fri Aug 10 1979,Olympique Lyon,1-1,RC Lens
Fri Aug 17 1979,As Saint Etienne,2-1,FC Metz
Fri Aug 17 1979,Stade Brest,1-2,As Monaco
Fri Aug 17 1979,Valenciennes FC,0-0,Lille OSC
Fri Aug 17 1979,RC Strasbourg,2-2,FC Nantes
