Date,Team 1,FT,Team 2
Sat Sep 8 1979,Real Sociedad,1-0,Ud Las Palmas
Sat Sep 8 1979,Real Betis,1-2,Rayo Vallecano
Sat Sep 8 1979,Espanyol Barcelona,5-2,Ad Almeria
Sat Sep 8 1979,Sporting Gijon,2-1,Sevilla FC
Sun Sep 9 1979,Real Zaragoza,2-2,FC Barcelona
Sun Sep 9 1979,Ud Salamanca,2-1,Athletic Bilbao
Sun Sep 9 1979,Real Madrid,3-1,Valencia CF
Sun Sep 9 1979,Hercules CF,2-3,Atletico Madrid
Sun Sep 9 1979,Burgos CF,1-0,Malaga CF
Sat Sep 15 1979,Athletic Bilbao,0-1,Real Sociedad
Sat Sep 15 1979,Valencia CF,2-2,Ud Salamanca
Sat Sep 15 1979,Ud Las Palmas,2-1,Hercules CF
Sat Sep 15 1979,FC Barcelona,5-0,Real Betis
Sat Sep 15 1979,Malaga CF,1-2,Espanyol Barcelona
Sat Sep 15 1979,Atletico Madrid,1-3,Sporting Gijon
Sun Sep 16 1979,Sevilla FC,6-1,Burgos CF
Sun Sep 16 1979,Ad Almeria,1-0,Real Zaragoza
Sun Sep 16 1979,Rayo Vallecano,1-2,Real Madrid
Sat Sep 22 1979,Espanyol Barcelona,2-0,Real Zaragoza
Sun Sep 23 1979,Malaga CF,2-1,Sevilla FC
Sun Sep 23 1979,Real Madrid,3-2,FC Barcelona
Sun Sep 23 1979,Real Betis,0-0,Ad Almeria
Sun Sep 23 1979,Ud Salamanca,3-0,Rayo Vallecano
Sun Sep 23 1979,Sporting Gijon,4-1,Ud Las Palmas
Sun Sep 23 1979,Hercules CF,2-1,Athletic Bilbao
Sun Sep 23 1979,Real Sociedad,0-0,Valencia CF
Sun Sep 23 1979,Burgos CF,1-1,Atletico Madrid
Sat Sep 29 1979,Ud Las Palmas,2-1,Burgos CF
Sat Sep 29 1979,Valencia CF,0-0,Hercules CF
Sat Sep 29 1979,Atletico Madrid,0-0,Malaga CF
Sun Sep 30 1979,Sevilla FC,2-1,Espanyol Barcelona
Sun Sep 30 1979,FC Barcelona,0-0,Ud Salamanca
Sun Sep 30 1979,Athletic Bilbao,2-3,Sporting Gijon
Sun Sep 30 1979,Rayo Vallecano,1-1,Real Sociedad
Sun Sep 30 1979,Ad Almeria,1-1,Real Madrid
Sun Sep 30 1979,Real Zaragoza,5-1,Real Betis
Sun Oct 14 1979,Burgos CF,1-1,Athletic Bilbao
Sun Oct 14 1979,Espanyol Barcelona,0-0,Real Betis
Sun Oct 14 1979,Ud Salamanca,2-1,Ad Almeria
Sun Oct 14 1979,Hercules CF,2-2,Rayo Vallecano
Sun Oct 14 1979,Malaga CF,1-0,Ud Las Palmas
Sun Oct 14 1979,Real Sociedad,4-3,FC Barcelona
Sun Oct 14 1979,Sporting Gijon,4-2,Valencia CF
Sun Oct 14 1979,Sevilla FC,2-2,Atletico Madrid
Sun Oct 14 1979,Real Madrid,3-2,Real Zaragoza
Sat Oct 20 1979,Valencia CF,3-1,Burgos CF
Sat Oct 20 1979,FC Barcelona,2-0,Hercules CF
Sat Oct 20 1979,Ud Las Palmas,2-0,Sevilla FC
Sun Oct 21 1979,Real Betis,2-3,Real Madrid
Sun Oct 21 1979,Real Zaragoza,1-2,Ud Salamanca
Sun Oct 21 1979,Athletic Bilbao,3-1,Malaga CF
Sun Oct 21 1979,Rayo Vallecano,1-2,Sporting Gijon
Sun Oct 21 1979,Atletico Madrid,1-1,Espanyol Barcelona
Sun Oct 21 1979,Ad Almeria,0-0,Real Sociedad
Sun Oct 28 1979,Malaga CF,2-1,Valencia CF
Sun Oct 28 1979,Burgos CF,1-1,Rayo Vallecano
Sun Oct 28 1979,Atletico Madrid,0-0,Ud Las Palmas
Sun Oct 28 1979,Hercules CF,4-0,Ad Almeria
Sun Oct 28 1979,Sevilla FC,3-1,Athletic Bilbao
Sun Oct 28 1979,Sporting Gijon,4-1,FC Barcelona
Sun Oct 28 1979,Espanyol Barcelona,0-0,Real Madrid
Sun Oct 28 1979,Ud Salamanca,3-0,Real Betis
Sun Oct 28 1979,Real Sociedad,2-1,Real Zaragoza
Sat Nov 3 1979,FC Barcelona,1-0,Burgos CF
Sat Nov 3 1979,Real Madrid,2-0,Ud Salamanca
Sat Nov 3 1979,Ud Las Palmas,1-0,Espanyol Barcelona
Sun Nov 4 1979,Athletic Bilbao,2-1,Atletico Madrid
Sun Nov 4 1979,Real Zaragoza,1-0,Hercules CF
Sun Nov 4 1979,Rayo Vallecano,5-1,Malaga CF
Sun Nov 4 1979,Ad Almeria,0-0,Sporting Gijon
Sun Nov 4 1979,Valencia CF,2-1,Sevilla FC
Sun Nov 4 1979,Real Betis,1-1,Real Sociedad
Sat Nov 10 1979,Ud Las Palmas,1-1,Athletic Bilbao
Sun Nov 11 1979,Atletico Madrid,0-1,Valencia CF
Sun Nov 11 1979,Espanyol Barcelona,1-1,Ud Salamanca
Sun Nov 11 1979,Burgos CF,2-1,Ad Almeria
Sun Nov 11 1979,Sevilla FC,1-1,Rayo Vallecano
Sun Nov 11 1979,Sporting Gijon,1-4,Real Zaragoza
Sun Nov 11 1979,Malaga CF,0-0,FC Barcelona
Sun Nov 11 1979,Real Sociedad,4-0,Real Madrid
Sun Nov 11 1979,Hercules CF,1-1,Real Betis
Sun Nov 18 1979,Ud Salamanca,0-1,Real Sociedad
Sun Nov 18 1979,Real Zaragoza,5-0,Burgos CF
Sun Nov 18 1979,Real Madrid,5-0,Hercules CF
Sun Nov 18 1979,Ad Almeria,3-2,Malaga CF
Sun Nov 18 1979,Valencia CF,4-0,Ud Las Palmas
Sun Nov 18 1979,FC Barcelona,0-0,Sevilla FC
Sun Nov 18 1979,Rayo Vallecano,4-1,Atletico Madrid
Sun Nov 18 1979,Athletic Bilbao,2-0,Espanyol Barcelona
Sun Nov 18 1979,Real Betis,1-0,Sporting Gijon
Sun Nov 25 1979,Hercules CF,4-0,Ud Salamanca
Sun Nov 25 1979,Espanyol Barcelona,1-2,Real Sociedad
Sun Nov 25 1979,Sevilla FC,3-1,Ad Almeria
Sun Nov 25 1979,Ud Las Palmas,3-0,Rayo Vallecano
Sun Nov 25 1979,Sporting Gijon,1-1,Real Madrid
Sun Nov 25 1979,Athletic Bilbao,4-0,Valencia CF
Sun Nov 25 1979,Atletico Madrid,2-1,FC Barcelona
Sun Nov 25 1979,Burgos CF,1-1,Real Betis
Sun Nov 25 1979,Malaga CF,1-1,Real Zaragoza
Sun Dec 2 1979,Real Zaragoza,1-0,Sevilla FC
Sun Dec 2 1979,Real Madrid,2-1,Burgos CF
Sun Dec 2 1979,Real Sociedad,1-1,Hercules CF
Sun Dec 2 1979,Real Betis,2-1,Malaga CF
Sun Dec 2 1979,FC Barcelona,1-0,Ud Las Palmas
Sun Dec 2 1979,Ad Almeria,2-1,Atletico Madrid
Sun Dec 2 1979,Valencia CF,5-1,Espanyol Barcelona
Sun Dec 2 1979,Rayo Vallecano,2-1,Athletic Bilbao
Sun Dec 2 1979,Ud Salamanca,0-1,Sporting Gijon
Sat Dec 15 1979,Ud Las Palmas,3-2,Ad Almeria
Sun Dec 16 1979,Sevilla FC,2-1,Real Betis
Sun Dec 16 1979,Atletico Madrid,3-0,Real Zaragoza
Sun Dec 16 1979,Espanyol Barcelona,0-0,Hercules CF
Sun Dec 16 1979,Valencia CF,2-1,Rayo Vallecano
Sun Dec 16 1979,Athletic Bilbao,2-1,FC Barcelona
Sun Dec 16 1979,Malaga CF,1-4,Real Madrid
Sun Dec 16 1979,Sporting Gijon,0-1,Real Sociedad
Sun Dec 16 1979,Burgos CF,2-0,Ud Salamanca
Sun Dec 30 1979,Real Betis,0-0,Atletico Madrid
Sun Dec 30 1979,Real Sociedad,2-2,Burgos CF
Sun Dec 30 1979,Ud Salamanca,3-0,Malaga CF
Sun Dec 30 1979,Hercules CF,1-1,Sporting Gijon
Sun Dec 30 1979,Real Madrid,2-0,Sevilla FC
Sun Dec 30 1979,FC Barcelona,2-1,Valencia CF
Sun Dec 30 1979,Rayo Vallecano,2-2,Espanyol Barcelona
Sun Dec 30 1979,Ad Almeria,4-2,Athletic Bilbao
Sun Dec 30 1979,Real Zaragoza,4-0,Ud Las Palmas
Sun Jan 6 1980,Ud Las Palmas,1-0,Real Betis
Sun Jan 6 1980,Espanyol Barcelona,1-0,Sporting Gijon
Sun Jan 6 1980,Burgos CF,1-1,Hercules CF
Sun Jan 6 1980,Valencia CF,1-1,Ad Almeria
Sun Jan 6 1980,Malaga CF,0-0,Real Sociedad
Sun Jan 6 1980,Rayo Vallecano,0-0,FC Barcelona
Sun Jan 6 1980,Atletico Madrid,1-1,Real Madrid
Sun Jan 6 1980,Sevilla FC,2-0,Ud Salamanca
Sun Jan 6 1980,Athletic Bilbao,3-1,Real Zaragoza
Sun Jan 13 1980,Real Madrid,3-1,Ud Las Palmas
Sun Jan 13 1980,Ad Almeria,3-3,Rayo Vallecano
Sun Jan 13 1980,Hercules CF,1-0,Malaga CF
Sun Jan 13 1980,Real Sociedad,2-0,Sevilla FC
Sun Jan 13 1980,Ud Salamanca,1-1,Atletico Madrid
Sun Jan 13 1980,Real Zaragoza,1-1,Valencia CF
Sun Jan 13 1980,Real Betis,0-0,Athletic Bilbao
Sun Jan 13 1980,Espanyol Barcelona,2-0,FC Barcelona
Sun Jan 13 1980,Sporting Gijon,2-0,Burgos CF
Sun Jan 20 1980,FC Barcelona,2-0,Ad Almeria
Sun Jan 20 1980,Athletic Bilbao,3-0,Real Madrid
Sun Jan 20 1980,Burgos CF,0-0,Espanyol Barcelona
Sun Jan 20 1980,Atletico Madrid,1-1,Real Sociedad
Sun Jan 20 1980,Rayo Vallecano,0-1,Real Zaragoza
Sun Jan 20 1980,Valencia CF,2-2,Real Betis
Sun Jan 20 1980,Malaga CF,0-3,Sporting Gijon
