Date,Team 1,FT,Team 2
Sun Sep 16 1979,US Avellino,0-0,Lazio Roma
Sun Sep 16 1979,Cagliari Calcio,0-0,Torino FC
Sun Sep 16 1979,Acf Fiorentina,1-1,Udinese Calcio
Sun Sep 16 1979,Inter,2-0,Pescara Calcio
Sun Sep 16 1979,Juventus,1-1,Bologna FC
Sun Sep 16 1979,Ac Perugia Calcio,0-0,US Catanzaro
Sun Sep 16 1979,As Roma,0-0,AC Milan
Sun Sep 16 1979,Ascoli Calcio,0-0,Ssc Napoli
Sun Sep 23 1979,Ssc Napoli,0-0,Cagliari Calcio
Sun Sep 23 1979,Udinese Calcio,1-1,Inter
Sun Sep 23 1979,Pescara Calcio,2-3,As Roma
Sun Sep 23 1979,Bologna FC,1-1,Ac Perugia Calcio
Sun Sep 23 1979,Lazio Roma,2-0,Acf Fiorentina
Sun Sep 23 1979,US Catanzaro,0-1,Juventus
Sun Sep 23 1979,AC Milan,1-0,US Avellino
Sun Sep 23 1979,Torino FC,1-0,Ascoli Calcio
Sun Sep 30 1979,Cagliari Calcio,0-0,AC Milan
Sun Sep 30 1979,As Roma,1-2,Bologna FC
Sun Sep 30 1979,Ac Perugia Calcio,2-0,Udinese Calcio
Sun Sep 30 1979,Juventus,3-0,Pescara Calcio
Sun Sep 30 1979,Acf Fiorentina,0-0,Ssc Napoli
Sun Sep 30 1979,US Avellino,0-2,Torino FC
Sun Sep 30 1979,Ascoli Calcio,2-2,US Catanzaro
Sun Sep 30 1979,Inter,2-1,Lazio Roma
Sun Oct 7 1979,Pescara Calcio,0-0,Ascoli Calcio
Sun Oct 7 1979,Ssc Napoli,3-0,As Roma
Sun Oct 7 1979,Udinese Calcio,1-1,Cagliari Calcio
Sun Oct 7 1979,Bologna FC,1-2,Inter
Sun Oct 7 1979,Lazio Roma,1-1,Ac Perugia Calcio
Sun Oct 7 1979,AC Milan,2-1,Juventus
Sun Oct 7 1979,US Catanzaro,0-0,US Avellino
Sun Oct 7 1979,Torino FC,1-1,Acf Fiorentina
Thu Oct 11 1979,Cagliari Calcio,1-1,US Avellino
Thu Oct 11 1979,Torino FC,0-1,AC Milan
Thu Oct 11 1979,Ac Perugia Calcio,3-1,As Roma
Thu Oct 11 1979,Ssc Napoli,1-0,Udinese Calcio
Thu Oct 11 1979,Inter,4-0,Juventus
Thu Oct 11 1979,Bologna FC,4-1,US Catanzaro
Thu Oct 11 1979,Ascoli Calcio,1-0,Acf Fiorentina
Thu Oct 11 1979,Lazio Roma,2-0,Pescara Calcio
Sun Oct 14 1979,Cagliari Calcio,1-0,US Catanzaro
Sun Oct 14 1979,As Roma,1-1,Torino FC
Sun Oct 14 1979,Ac Perugia Calcio,1-1,AC Milan
Sun Oct 14 1979,Juventus,1-1,Udinese Calcio
Sun Oct 14 1979,Acf Fiorentina,2-0,Pescara Calcio
Sun Oct 14 1979,US Avellino,1-0,Bologna FC
Sun Oct 14 1979,Ascoli Calcio,1-1,Lazio Roma
Sun Oct 14 1979,Inter,1-0,Ssc Napoli
Sun Oct 21 1979,Lazio Roma,1-1,Cagliari Calcio
Sun Oct 21 1979,Torino FC,1-2,Juventus
Sun Oct 21 1979,Pescara Calcio,1-1,US Avellino
Sun Oct 21 1979,Udinese Calcio,0-0,As Roma
Sun Oct 21 1979,AC Milan,3-0,Ascoli Calcio
Sun Oct 21 1979,US Catanzaro,0-0,Inter
Sun Oct 21 1979,Bologna FC,2-1,Acf Fiorentina
Sun Oct 21 1979,Ssc Napoli,1-1,Ac Perugia Calcio
Sun Oct 28 1979,Ascoli Calcio,2-0,Bologna FC
Sun Oct 28 1979,US Avellino,0-0,Udinese Calcio
