Date,Team 1,FT,Team 2
Sat Aug 11 1979,Werder Bremen,1-0,KSC Uerdingen 05
Sat Aug 11 1979,1 FC Koeln,2-1,TSV 1860 Muenchen
Sat Aug 11 1979,Eintracht Frankfurt,0-1,Borussia Dortmund
Sat Aug 11 1979,1 FC Kaiserslautern,4-0,Fortuna Duesseldorf
Sat Aug 11 1979,MSV Duisburg,1-1,Vfb Stuttgart
Sat Aug 11 1979,Hertha BSC Berlin,0-0,Eintracht Braunschweig
Sat Aug 11 1979,Bayern Muenchen,3-1,Bayer Leverkusen
Sat Aug 11 1979,Bor Moenchengladbach,1-1,FC Schalke 04
Sat Aug 11 1979,Vfl Bochum,0-3,Hamburger SV
Sat Aug 18 1979,Hamburger SV,3-0,Bor Moenchengladbach
Sat Aug 18 1979,Bayer Leverkusen,2-1,Hertha BSC Berlin
Sat Aug 18 1979,Eintracht Braunschweig,2-0,MSV Duisburg
Sat Aug 18 1979,Vfb Stuttgart,3-1,1 FC Kaiserslautern
Sat Aug 18 1979,Fortuna Duesseldorf,1-3,Eintracht Frankfurt
Sat Aug 18 1979,Borussia Dortmund,3-1,1 FC Koeln
Sat Aug 18 1979,TSV 1860 Muenchen,4-1,Werder Bremen
Sat Aug 18 1979,KSC Uerdingen 05,1-0,Vfl Bochum
Sat Aug 18 1979,FC Schalke 04,1-1,Bayern Muenchen
Tue Aug 28 1979,Werder Bremen,2-1,Borussia Dortmund
Tue Aug 28 1979,Eintracht Frankfurt,2-0,Vfb Stuttgart
Tue Aug 28 1979,1 FC Kaiserslautern,2-0,Eintracht Braunschweig
Tue Aug 28 1979,MSV Duisburg,5-0,Bayer Leverkusen
Tue Aug 28 1979,Hertha BSC Berlin,0-2,FC Schalke 04
Tue Aug 28 1979,Bayern Muenchen,1-1,Hamburger SV
Tue Aug 28 1979,Vfl Bochum,0-0,Bor Moenchengladbach
Wed Aug 29 1979,1 FC Koeln,1-1,Fortuna Duesseldorf
Wed Aug 29 1979,KSC Uerdingen 05,1-0,TSV 1860 Muenchen
Sat Sep 1 1979,Hamburger SV,5-1,Hertha BSC Berlin
Sat Sep 1 1979,Bayer Leverkusen,3-1,1 FC Kaiserslautern
Sat Sep 1 1979,Eintracht Braunschweig,2-3,Eintracht Frankfurt
Sat Sep 1 1979,Vfb Stuttgart,3-0,1 FC Koeln
Sat Sep 1 1979,Fortuna Duesseldorf,4-1,Werder Bremen
Sat Sep 1 1979,Borussia Dortmund,3-1,KSC Uerdingen 05
Sat Sep 1 1979,TSV 1860 Muenchen,1-0,Vfl Bochum
Sat Sep 1 1979,FC Schalke 04,1-2,MSV Duisburg
Wed Sep 5 1979,Bor Moenchengladbach,2-1,Bayern Muenchen
Fri Sep 7 1979,MSV Duisburg,3-0,Hamburger SV
Sat Sep 8 1979,Werder Bremen,2-3,Vfb Stuttgart
Sat Sep 8 1979,1 FC Koeln,8-0,Eintracht Braunschweig
Sat Sep 8 1979,Eintracht Frankfurt,3-0,Bayer Leverkusen
Sat Sep 8 1979,1 FC Kaiserslautern,2-2,FC Schalke 04
Sat Sep 8 1979,Hertha BSC Berlin,3-1,Bor Moenchengladbach
Sat Sep 8 1979,TSV 1860 Muenchen,0-2,Borussia Dortmund
Sat Sep 8 1979,KSC Uerdingen 05,3-1,Fortuna Duesseldorf
Sat Sep 8 1979,Vfl Bochum,0-1,Bayern Muenchen
