Date,Team 1,FT,Team 2
Fri Jul 24 1981,Olympique Lyon,2-0,As Nancy
Fri Jul 24 1981,Girondins Bordeaux,3-2,FC Nantes
Fri Jul 24 1981,Tours FC,1-2,Paris Saint Germain
Fri Jul 24 1981,OGC Nice,1-2,Valenciennes FC
Fri Jul 24 1981,RC Strasbourg,0-1,As Monaco
Fri Jul 24 1981,SC Bastia,1-0,RC Lens
Fri Jul 24 1981,Stade Laval,1-1,FC Sochaux
Fri Jul 24 1981,Lille OSC,1-1,Stade Brest
Fri Jul 24 1981,FC Metz,0-0,As Saint Etienne
Fri Jul 24 1981,Montpellier HSC,0-0,Aj Auxerre
Tue Jul 28 1981,Valenciennes FC,0-1,Olympique Lyon
Tue Jul 28 1981,Paris Saint Germain,2-1,Stade Laval
Tue Jul 28 1981,As Saint Etienne,2-0,As Monaco
Tue Jul 28 1981,OGC Nice,2-2,Girondins Bordeaux
Tue Jul 28 1981,FC Sochaux,2-1,FC Metz
Tue Jul 28 1981,Aj Auxerre,1-2,Lille OSC
Tue Jul 28 1981,Stade Brest,2-1,Tours FC
Tue Jul 28 1981,FC Nantes,1-0,SC Bastia
Tue Jul 28 1981,As Nancy,3-2,Montpellier HSC
Tue Jul 28 1981,RC Lens,0-1,RC Strasbourg
Tue Aug 4 1981,Olympique Lyon,1-0,OGC Nice
Tue Aug 4 1981,Girondins Bordeaux,2-0,Valenciennes FC
Tue Aug 4 1981,As Monaco,2-3,FC Sochaux
Tue Aug 4 1981,FC Metz,1-1,Paris Saint Germain
Tue Aug 4 1981,SC Bastia,3-1,Stade Brest
Tue Aug 4 1981,RC Strasbourg,2-0,As Saint Etienne
Tue Aug 4 1981,Lille OSC,1-2,As Nancy
Tue Aug 4 1981,Stade Laval,2-0,Aj Auxerre
Tue Aug 4 1981,Montpellier HSC,2-0,FC Nantes
Tue Aug 4 1981,Tours FC,1-0,RC Lens
Fri Aug 7 1981,Olympique Lyon,2-1,Tours FC
Fri Aug 7 1981,FC Sochaux,2-1,As Saint Etienne
Fri Aug 7 1981,As Nancy,0-0,Girondins Bordeaux
Fri Aug 7 1981,Aj Auxerre,2-2,SC Bastia
Fri Aug 7 1981,Paris Saint Germain,1-2,As Monaco
Fri Aug 7 1981,Valenciennes FC,4-0,Lille OSC
Fri Aug 7 1981,Stade Brest,2-2,Stade Laval
Fri Aug 7 1981,FC Nantes,2-0,RC Strasbourg
Fri Aug 7 1981,OGC Nice,1-0,Montpellier HSC
Fri Aug 7 1981,RC Lens,2-0,FC Metz
Tue Aug 11 1981,RC Strasbourg,2-3,FC Sochaux
Tue Aug 11 1981,Girondins Bordeaux,3-0,Olympique Lyon
Tue Aug 11 1981,As Monaco,7-1,Aj Auxerre
Tue Aug 11 1981,SC Bastia,3-3,As Nancy
Tue Aug 11 1981,Stade Laval,1-0,RC Lens
Tue Aug 11 1981,As Saint Etienne,0-0,Paris Saint Germain
Tue Aug 11 1981,Montpellier HSC,0-0,Valenciennes FC
Tue Aug 11 1981,Lille OSC,5-0,OGC Nice
Tue Aug 11 1981,Tours FC,1-1,FC Nantes
Tue Aug 11 1981,FC Metz,1-1,Stade Brest
Fri Aug 21 1981,Olympique Lyon,2-0,Montpellier HSC
Fri Aug 21 1981,Girondins Bordeaux,1-1,RC Strasbourg
Fri Aug 21 1981,Paris Saint Germain,1-0,FC Sochaux
Fri Aug 21 1981,Valenciennes FC,1-2,SC Bastia
Fri Aug 21 1981,OGC Nice,1-2,Stade Laval
Fri Aug 21 1981,As Nancy,2-0,Tours FC
Fri Aug 21 1981,Stade Brest,2-2,As Monaco
Fri Aug 21 1981,FC Nantes,1-2,Lille OSC
Fri Aug 21 1981,RC Lens,2-5,As Saint Etienne
Fri Aug 21 1981,Aj Auxerre,0-0,FC Metz
Fri Aug 28 1981,Montpellier HSC,1-2,Girondins Bordeaux
Fri Aug 28 1981,Stade Laval,2-1,As Nancy
Fri Aug 28 1981,FC Sochaux,0-0,Stade Brest
Fri Aug 28 1981,Lille OSC,1-0,Olympique Lyon
Fri Aug 28 1981,As Monaco,4-1,RC Lens
Fri Aug 28 1981,SC Bastia,1-1,OGC Nice
Fri Aug 28 1981,RC Strasbourg,2-0,Paris Saint Germain
Fri Aug 28 1981,FC Metz,0-0,FC Nantes
Fri Aug 28 1981,Tours FC,2-1,Valenciennes FC
Tue Sep 1 1981,Girondins Bordeaux,1-1,Lille OSC
Tue Sep 1 1981,Olympique Lyon,4-1,SC Bastia
Tue Sep 1 1981,As Nancy,0-0,FC Sochaux
Tue Sep 1 1981,Valenciennes FC,3-1,Stade Laval
Tue Sep 1 1981,FC Nantes,3-1,As Monaco
Tue Sep 1 1981,RC Lens,1-1,Paris Saint Germain
Tue Sep 1 1981,Aj Auxerre,3-0,RC Strasbourg
Tue Sep 1 1981,OGC Nice,0-1,Tours FC
Tue Sep 1 1981,Montpellier HSC,1-1,FC Metz
Fri Sep 11 1981,Lille OSC,6-1,Montpellier HSC
Sat Sep 12 1981,SC Bastia,4-4,Girondins Bordeaux
Sat Sep 12 1981,FC Sochaux,1-0,RC Lens
Sat Sep 12 1981,As Saint Etienne,4-0,Olympique Lyon
Sat Sep 12 1981,As Monaco,1-0,OGC Nice
Sat Sep 12 1981,Stade Laval,1-1,FC Nantes
Sat Sep 12 1981,FC Metz,1-2,As Nancy
Sat Sep 12 1981,RC Strasbourg,4-0,Valenciennes FC
Sat Sep 12 1981,Paris Saint Germain,1-2,Stade Brest
Sat Sep 12 1981,Tours FC,2-0,Aj Auxerre
Thu Sep 17 1981,As Saint Etienne,3-0,Aj Auxerre
Tue Sep 22 1981,Girondins Bordeaux,2-1,Tours FC
Tue Sep 22 1981,FC Nantes,1-1,FC Sochaux
Tue Sep 22 1981,Lille OSC,3-4,As Saint Etienne
Tue Sep 22 1981,Valenciennes FC,0-0,As Monaco
Tue Sep 22 1981,Stade Brest,2-0,RC Lens
Tue Sep 22 1981,Montpellier HSC,3-2,SC Bastia
Tue Sep 22 1981,Aj Auxerre,1-0,Paris Saint Germain
Tue Sep 22 1981,OGC Nice,3-1,FC Metz
Fri Sep 25 1981,FC Sochaux,2-1,OGC Nice
Fri Sep 25 1981,Stade Laval,1-0,Girondins Bordeaux
Fri Sep 25 1981,As Monaco,5-1,As Nancy
Fri Sep 25 1981,As Saint Etienne,1-0,FC Nantes
Fri Sep 25 1981,RC Strasbourg,2-3,Stade Brest
Fri Sep 25 1981,SC Bastia,3-2,Lille OSC
Fri Sep 25 1981,Paris Saint Germain,2-0,Olympique Lyon
Fri Sep 25 1981,Tours FC,1-0,Montpellier HSC
Fri Sep 25 1981,FC Metz,1-1,Valenciennes FC
