Date,Team 1,FT,Team 2
Fri Aug 8 1975,FC Admira Wacker,0-1,Rapid Wien
Fri Aug 8 1975,RB Salzburg,0-0,Grazer Ak
Fri Aug 8 1975,Sturm Graz,1-0,FC Kaernten
Fri Aug 8 1975,FC Blau Weiss Linz,1-1,Austria Wien
Sat Aug 9 1975,FC Wacker Innsbruck,1-1,LASK Linz
Tue Aug 19 1975,Austria Wien,3-1,FC Blau Weiss Linz
Tue Aug 19 1975,Grazer Ak,4-2,RB Salzburg
Tue Aug 19 1975,LASK Linz,1-1,FC Wacker Innsbruck
Tue Aug 19 1975,Rapid Wien,2-3,FC Admira Wacker
Wed Aug 20 1975,FC Kaernten,0-2,Sturm Graz
Fri Aug 22 1975,FC Admira Wacker,3-2,Grazer Ak
Fri Aug 22 1975,RB Salzburg,3-1,Rapid Wien
Fri Aug 22 1975,FC Blau Weiss Linz,1-1,LASK Linz
Sat Aug 23 1975,Sturm Graz,1-2,Austria Wien
Sat Aug 23 1975,FC Wacker Innsbruck,3-1,FC Kaernten
Tue Aug 26 1975,Austria Wien,0-0,Sturm Graz
Tue Aug 26 1975,Grazer Ak,0-0,FC Admira Wacker
Tue Aug 26 1975,Rapid Wien,2-1,RB Salzburg
Wed Aug 27 1975,FC Kaernten,1-2,FC Wacker Innsbruck
Wed Aug 27 1975,LASK Linz,1-4,FC Blau Weiss Linz
Fri Aug 29 1975,FC Admira Wacker,3-1,LASK Linz
Fri Aug 29 1975,FC Blau Weiss Linz,2-2,RB Salzburg
Sat Aug 30 1975,Rapid Wien,3-0,FC Kaernten
Sat Aug 30 1975,Sturm Graz,0-0,Grazer Ak
Sat Aug 30 1975,FC Wacker Innsbruck,2-1,Austria Wien
Fri Sep 5 1975,Grazer Ak,4-4,Sturm Graz
Sat Sep 6 1975,FC Kaernten,1-0,Rapid Wien
Sat Sep 6 1975,RB Salzburg,0-0,FC Blau Weiss Linz
Sat Sep 6 1975,Austria Wien,3-0,FC Wacker Innsbruck
Sat Sep 6 1975,LASK Linz,3-0,FC Admira Wacker
Tue Sep 9 1975,Grazer Ak,0-2,Austria Wien
Wed Sep 10 1975,FC Admira Wacker,0-1,RB Salzburg
Wed Sep 10 1975,FC Kaernten,1-1,FC Blau Weiss Linz
Wed Sep 10 1975,LASK Linz,0-1,Rapid Wien
Wed Sep 10 1975,FC Wacker Innsbruck,3-0,Sturm Graz
Fri Sep 12 1975,Austria Wien,4-0,Grazer Ak
Sat Sep 13 1975,Rapid Wien,4-0,LASK Linz
Sat Sep 13 1975,Sturm Graz,2-1,FC Wacker Innsbruck
Sat Sep 13 1975,FC Blau Weiss Linz,1-1,FC Kaernten
Sat Sep 13 1975,RB Salzburg,0-3,FC Admira Wacker
Fri Sep 26 1975,FC Admira Wacker,5-1,FC Kaernten
Sat Sep 27 1975,RB Salzburg,1-1,LASK Linz
Sat Sep 27 1975,Grazer Ak,0-0,FC Wacker Innsbruck
Sat Sep 27 1975,Rapid Wien,1-1,Austria Wien
Sat Sep 27 1975,FC Blau Weiss Linz,2-1,Sturm Graz
Sat Oct 4 1975,FC Kaernten,1-1,FC Admira Wacker
Sat Oct 4 1975,Austria Wien,1-1,Rapid Wien
Sat Oct 4 1975,LASK Linz,0-2,RB Salzburg
Sat Oct 4 1975,Sturm Graz,1-2,FC Blau Weiss Linz
Sat Oct 4 1975,FC Wacker Innsbruck,6-0,Grazer Ak
Wed Oct 8 1975,FC Admira Wacker,0-3,Austria Wien
Wed Oct 8 1975,RB Salzburg,1-1,FC Kaernten
Wed Oct 8 1975,Grazer Ak,1-0,LASK Linz
Wed Oct 8 1975,Rapid Wien,1-0,Sturm Graz
Wed Oct 8 1975,FC Blau Weiss Linz,0-0,FC Wacker Innsbruck
Fri Oct 17 1975,Sturm Graz,0-0,Rapid Wien
Sat Oct 18 1975,FC Kaernten,0-3,RB Salzburg
Sat Oct 18 1975,LASK Linz,3-0,Grazer Ak
Sat Oct 18 1975,FC Wacker Innsbruck,2-1,FC Blau Weiss Linz
Sun Oct 19 1975,Austria Wien,0-0,FC Admira Wacker
Sat Oct 25 1975,FC Admira Wacker,2-1,Sturm Graz
Sat Oct 25 1975,RB Salzburg,1-1,Austria Wien
Sat Oct 25 1975,Grazer Ak,2-1,FC Blau Weiss Linz
Sat Oct 25 1975,LASK Linz,1-1,FC Kaernten
Sat Oct 25 1975,Rapid Wien,1-0,FC Wacker Innsbruck
Fri Oct 31 1975,FC Kaernten,1-0,LASK Linz
Fri Oct 31 1975,Austria Wien,5-0,RB Salzburg
Fri Oct 31 1975,FC Wacker Innsbruck,1-0,Rapid Wien
Sat Nov 1 1975,FC Blau Weiss Linz,3-0,Grazer Ak
Sun Nov 2 1975,Sturm Graz,1-1,FC Admira Wacker
Sat Nov 8 1975,FC Admira Wacker,1-3,FC Wacker Innsbruck
Sat Nov 8 1975,RB Salzburg,2-0,Sturm Graz
Sat Nov 8 1975,Grazer Ak,0-0,FC Kaernten
Sat Nov 8 1975,LASK Linz,1-1,Austria Wien
Sat Nov 8 1975,Rapid Wien,2-0,FC Blau Weiss Linz
Sat Nov 22 1975,FC Kaernten,2-0,Grazer Ak
Sat Nov 22 1975,Sturm Graz,3-0,RB Salzburg
Sat Nov 22 1975,FC Blau Weiss Linz,0-0,Rapid Wien
Sun Nov 23 1975,Austria Wien,5-0,LASK Linz
Sat Nov 29 1975,FC Admira Wacker,4-0,FC Blau Weiss Linz
Sat Nov 29 1975,FC Kaernten,2-1,Austria Wien
Sat Nov 29 1975,RB Salzburg,2-2,FC Wacker Innsbruck
Sat Nov 29 1975,LASK Linz,2-2,Sturm Graz
Sat Nov 29 1975,Rapid Wien,4-3,Grazer Ak
Sat Dec 6 1975,Austria Wien,4-0,FC Kaernten
Sat Dec 6 1975,Sturm Graz,1-0,LASK Linz
Sat Dec 6 1975,FC Blau Weiss Linz,2-0,FC Admira Wacker
Sat Dec 6 1975,FC Wacker Innsbruck,5-2,RB Salzburg
Sun Dec 7 1975,Grazer Ak,1-0,Rapid Wien
Sat Dec 13 1975,FC Wacker Innsbruck,4-2,FC Admira Wacker
Fri Feb 27 1976,Sturm Graz,3-0,FC Kaernten
Sat Feb 28 1976,FC Admira Wacker,0-0,Rapid Wien
Sat Feb 28 1976,RB Salzburg,1-0,Grazer Ak
Sat Feb 28 1976,FC Blau Weiss Linz,0-3,Austria Wien
Sat Feb 28 1976,FC Wacker Innsbruck,6-1,LASK Linz
Fri Mar 5 1976,FC Kaernten,0-1,FC Wacker Innsbruck
Fri Mar 5 1976,Austria Wien,3-1,Sturm Graz
Sat Mar 6 1976,Grazer Ak,2-0,FC Admira Wacker
Sat Mar 6 1976,LASK Linz,2-0,FC Blau Weiss Linz
Sat Mar 6 1976,Rapid Wien,0-1,RB Salzburg
Fri Mar 12 1976,Sturm Graz,1-1,Grazer Ak
Sat Mar 13 1976,FC Admira Wacker,2-2,LASK Linz
Sat Mar 13 1976,Rapid Wien,4-1,FC Kaernten
Sat Mar 13 1976,FC Blau Weiss Linz,3-0,RB Salzburg
Sat Mar 13 1976,FC Wacker Innsbruck,1-1,Austria Wien
Fri Mar 19 1976,RB Salzburg,1-1,FC Admira Wacker
Sat Mar 20 1976,FC Kaernten,0-0,FC Blau Weiss Linz
Sat Mar 20 1976,Austria Wien,5-0,Grazer Ak
Sat Mar 20 1976,LASK Linz,2-3,Rapid Wien
Sat Mar 20 1976,Sturm Graz,0-3,FC Wacker Innsbruck
Fri Mar 26 1976,RB Salzburg,2-0,LASK Linz
Fri Mar 26 1976,FC Blau Weiss Linz,0-1,Sturm Graz
Sat Mar 27 1976,FC Admira Wacker,1-0,FC Kaernten
Sat Mar 27 1976,Grazer Ak,1-0,FC Wacker Innsbruck
Sat Mar 27 1976,Rapid Wien,4-1,Austria Wien
Sat Apr 3 1976,FC Kaernten,0-4,RB Salzburg
Sat Apr 3 1976,Austria Wien,5-1,FC Admira Wacker
Sat Apr 3 1976,LASK Linz,1-0,Grazer Ak
Sat Apr 3 1976,Sturm Graz,2-0,Rapid Wien
Sat Apr 3 1976,FC Wacker Innsbruck,1-2,FC Blau Weiss Linz
Fri Apr 16 1976,RB Salzburg,0-0,Austria Wien
Fri Apr 16 1976,Grazer Ak,1-0,FC Blau Weiss Linz
Fri Apr 16 1976,LASK Linz,2-0,FC Kaernten
Sat Apr 17 1976,FC Admira Wacker,2-0,Sturm Graz
Sat Apr 17 1976,Rapid Wien,0-4,FC Wacker Innsbruck
Tue Apr 20 1976,Austria Wien,1-0,LASK Linz
Tue Apr 20 1976,Sturm Graz,1-0,RB Salzburg
Wed Apr 21 1976,FC Kaernten,4-2,Grazer Ak
Wed Apr 21 1976,FC Blau Weiss Linz,2-1,Rapid Wien
Wed Apr 21 1976,FC Wacker Innsbruck,2-1,FC Admira Wacker
Fri Apr 23 1976,RB Salzburg,1-1,FC Wacker Innsbruck
Fri Apr 23 1976,LASK Linz,4-1,Sturm Graz
Sat Apr 24 1976,FC Admira Wacker,2-1,FC Blau Weiss Linz
Sat Apr 24 1976,FC Kaernten,0-0,Austria Wien
Sat Apr 24 1976,Rapid Wien,4-3,Grazer Ak
Fri Apr 30 1976,FC Kaernten,1-1,Sturm Graz
Fri Apr 30 1976,Grazer Ak,2-2,RB Salzburg
Sat May 1 1976,Austria Wien,3-2,FC Blau Weiss Linz
Sat May 1 1976,LASK Linz,2-0,FC Wacker Innsbruck
Sat May 1 1976,Rapid Wien,2-0,FC Admira Wacker
Fri May 7 1976,FC Admira Wacker,1-1,Grazer Ak
Fri May 7 1976,RB Salzburg,0-1,Rapid Wien
Sat May 8 1976,Sturm Graz,0-1,Austria Wien
Sat May 8 1976,FC Blau Weiss Linz,0-2,LASK Linz
Sat May 8 1976,FC Wacker Innsbruck,3-1,FC Kaernten
Fri May 14 1976,FC Kaernten,4-3,Rapid Wien
Fri May 14 1976,RB Salzburg,2-0,FC Blau Weiss Linz
Fri May 14 1976,Grazer Ak,0-1,Sturm Graz
Fri May 14 1976,LASK Linz,1-1,FC Admira Wacker
Sat May 15 1976,Austria Wien,2-1,FC Wacker Innsbruck
Tue May 18 1976,FC Admira Wacker,4-3,RB Salzburg
Tue May 18 1976,Grazer Ak,1-2,Austria Wien
Tue May 18 1976,Rapid Wien,4-3,LASK Linz
Tue May 18 1976,FC Blau Weiss Linz,3-2,FC Kaernten
Tue May 18 1976,FC Wacker Innsbruck,4-1,Sturm Graz
Fri May 21 1976,FC Kaernten,2-2,FC Admira Wacker
Fri May 21 1976,LASK Linz,0-1,RB Salzburg
Sat May 22 1976,Austria Wien,4-1,Rapid Wien
Sat May 22 1976,Sturm Graz,2-0,FC Blau Weiss Linz
Sat May 22 1976,FC Wacker Innsbruck,1-1,Grazer Ak
Fri May 28 1976,FC Admira Wacker,2-1,Austria Wien
Fri May 28 1976,RB Salzburg,3-1,FC Kaernten
Fri May 28 1976,Grazer Ak,0-0,LASK Linz
Fri May 28 1976,FC Blau Weiss Linz,1-0,FC Wacker Innsbruck
Sat May 29 1976,Rapid Wien,2-0,Sturm Graz
Fri Jun 4 1976,FC Kaernten,0-0,LASK Linz
Fri Jun 4 1976,Austria Wien,3-0,RB Salzburg
Fri Jun 4 1976,Sturm Graz,1-3,FC Admira Wacker
Fri Jun 4 1976,FC Blau Weiss Linz,3-0,Grazer Ak
Fri Jun 4 1976,FC Wacker Innsbruck,2-2,Rapid Wien
Tue Jun 15 1976,FC Admira Wacker,0-1,FC Wacker Innsbruck
Tue Jun 15 1976,RB Salzburg,1-0,Sturm Graz
Tue Jun 15 1976,Grazer Ak,3-0,FC Kaernten
Tue Jun 15 1976,LASK Linz,4-2,Austria Wien
Wed Jun 16 1976,Rapid Wien,0-2,FC Blau Weiss Linz
Thu Jun 17 1976,Sturm Graz,2-4,LASK Linz
Fri Jun 18 1976,Austria Wien,2-0,FC Kaernten
Fri Jun 18 1976,Grazer Ak,4-0,Rapid Wien
Fri Jun 18 1976,FC Blau Weiss Linz,3-0,FC Admira Wacker
Fri Jun 18 1976,FC Wacker Innsbruck,1-2,RB Salzburg
