Date,Team 1,FT,Team 2
Sat Aug 9 1975,Hannover 96,3-3,Bor Moenchengladbach
Sat Aug 9 1975,Bayern Muenchen,1-1,Eintracht Braunschweig
Sat Aug 9 1975,1 FC Kaiserslautern,2-2,Kickers Offenbach
Sat Aug 9 1975,Hamburger SV,4-1,FC Schalke 04
Sat Aug 9 1975,Vfl Bochum,0-3,Werder Bremen
Sat Aug 9 1975,MSV Duisburg,2-2,Fortuna Duesseldorf
Sat Aug 9 1975,Rot Weiss Essen,2-1,KSC Uerdingen 05
Sat Aug 9 1975,Hertha BSC Berlin,2-1,1 FC Koeln
Sat Aug 9 1975,Eintracht Frankfurt,0-2,Karlsruher SC
Fri Aug 15 1975,Werder Bremen,1-2,Eintracht Frankfurt
Fri Aug 15 1975,Kickers Offenbach,3-2,Hamburger SV
Sat Aug 16 1975,Eintracht Braunschweig,5-2,Hertha BSC Berlin
Sat Aug 16 1975,Bor Moenchengladbach,3-0,1 FC Kaiserslautern
Sat Aug 16 1975,FC Schalke 04,5-1,MSV Duisburg
Sat Aug 16 1975,KSC Uerdingen 05,0-0,Vfl Bochum
Sat Aug 16 1975,Fortuna Duesseldorf,5-2,Rot Weiss Essen
Sat Aug 16 1975,1 FC Koeln,2-1,Hannover 96
Sat Aug 16 1975,Karlsruher SC,1-2,Bayern Muenchen
Fri Aug 22 1975,1 FC Kaiserslautern,2-2,Hannover 96
Fri Aug 22 1975,Bayern Muenchen,4-0,Werder Bremen
Sat Aug 23 1975,Hamburger SV,0-0,Bor Moenchengladbach
Sat Aug 23 1975,Hertha BSC Berlin,1-1,Karlsruher SC
Sat Aug 23 1975,MSV Duisburg,6-2,Kickers Offenbach
Sat Aug 23 1975,Eintracht Frankfurt,3-1,KSC Uerdingen 05
Sat Aug 23 1975,Rot Weiss Essen,0-0,FC Schalke 04
Sat Aug 23 1975,Vfl Bochum,0-1,Fortuna Duesseldorf
Sat Aug 23 1975,Eintracht Braunschweig,0-0,1 FC Koeln
Tue Aug 26 1975,Bor Moenchengladbach,3-0,MSV Duisburg
Wed Aug 27 1975,Werder Bremen,3-2,Hertha BSC Berlin
Wed Aug 27 1975,Kickers Offenbach,0-4,Rot Weiss Essen
Wed Aug 27 1975,Fortuna Duesseldorf,1-1,Eintracht Frankfurt
Wed Aug 27 1975,FC Schalke 04,1-1,Vfl Bochum
Wed Aug 27 1975,KSC Uerdingen 05,2-1,Bayern Muenchen
Wed Aug 27 1975,Hannover 96,1-0,Hamburger SV
Wed Aug 27 1975,Karlsruher SC,0-2,Eintracht Braunschweig
Wed Aug 27 1975,1 FC Koeln,1-1,1 FC Kaiserslautern
Sat Aug 30 1975,Rot Weiss Essen,1-3,Bor Moenchengladbach
Sat Aug 30 1975,Hertha BSC Berlin,5-0,KSC Uerdingen 05
Sat Aug 30 1975,Vfl Bochum,5-1,Kickers Offenbach
Sat Aug 30 1975,Eintracht Frankfurt,2-1,FC Schalke 04
Sat Aug 30 1975,Bayern Muenchen,5-0,Fortuna Duesseldorf
Sat Aug 30 1975,MSV Duisburg,4-3,Hannover 96
Sat Aug 30 1975,Eintracht Braunschweig,3-2,Werder Bremen
Sat Aug 30 1975,Hamburger SV,2-0,1 FC Kaiserslautern
Sat Aug 30 1975,Karlsruher SC,3-1,1 FC Koeln
Sat Sep 6 1975,Bor Moenchengladbach,1-1,Vfl Bochum
Sat Sep 6 1975,1 FC Koeln,1-1,Hamburger SV
