Date,Team 1,FT,Team 2
Thu Aug 7 1975,Lille OSC,3-3,As Monaco
Fri Aug 8 1975,Nimes Olympique,0-0,FC Nantes
Fri Aug 8 1975,Girondins Bordeaux,1-1,RC Strasbourg
Fri Aug 8 1975,RC Lens,4-1,FC Metz
Fri Aug 8 1975,SC Bastia,3-0,Paris Saint Germain
Fri Aug 8 1975,OGC Nice,3-0,FC Sochaux
Fri Aug 8 1975,Olympique Marseille,3-1,Avignon Foot 84
Fri Aug 8 1975,Estac Troyes,3-4,Olympique Lyon
Fri Aug 8 1975,As Saint Etienne,2-1,Stade Reims
Fri Aug 8 1975,As Nancy,3-3,Valenciennes FC
Wed Aug 13 1975,Avignon Foot 84,1-5,OGC Nice
Wed Aug 13 1975,RC Lens,2-3,Olympique Marseille
Wed Aug 13 1975,SC Bastia,1-1,Lille OSC
Wed Aug 13 1975,Olympique Lyon,1-1,Valenciennes FC
Wed Aug 13 1975,FC Metz,1-1,As Saint Etienne
Wed Aug 13 1975,RC Strasbourg,0-1,Nimes Olympique
Wed Aug 13 1975,FC Sochaux,3-0,As Nancy
Wed Aug 13 1975,Stade Reims,1-1,Paris Saint Germain
Wed Aug 13 1975,FC Nantes,2-2,Estac Troyes
Thu Aug 14 1975,As Monaco,1-1,Girondins Bordeaux
Fri Aug 22 1975,OGC Nice,4-1,As Monaco
Fri Aug 22 1975,Olympique Marseille,2-1,FC Metz
Fri Aug 22 1975,As Nancy,1-4,Olympique Lyon
Fri Aug 22 1975,Nimes Olympique,3-0,SC Bastia
Fri Aug 22 1975,As Saint Etienne,2-0,RC Lens
Fri Aug 22 1975,Girondins Bordeaux,1-2,FC Sochaux
Fri Aug 22 1975,Paris Saint Germain,6-2,Avignon Foot 84
Fri Aug 22 1975,Lille OSC,2-2,Stade Reims
Fri Aug 22 1975,Valenciennes FC,1-1,FC Nantes
Fri Aug 22 1975,Estac Troyes,1-1,RC Strasbourg
Wed Aug 27 1975,As Saint Etienne,5-2,Girondins Bordeaux
Wed Aug 27 1975,FC Nantes,2-3,Olympique Lyon
Wed Aug 27 1975,Stade Reims,3-1,Olympique Marseille
Wed Aug 27 1975,As Monaco,3-1,Nimes Olympique
Wed Aug 27 1975,FC Sochaux,2-2,Estac Troyes
Wed Aug 27 1975,RC Lens,3-3,Paris Saint Germain
Wed Aug 27 1975,RC Strasbourg,1-0,Valenciennes FC
Wed Aug 27 1975,FC Metz,5-2,Lille OSC
Wed Aug 27 1975,Avignon Foot 84,2-3,As Nancy
Tue Sep 9 1975,Olympique Lyon,2-1,RC Strasbourg
Tue Sep 9 1975,OGC Nice,2-1,Stade Reims
Tue Sep 9 1975,Olympique Marseille,4-2,As Saint Etienne
Tue Sep 9 1975,Nimes Olympique,0-2,FC Sochaux
Tue Sep 9 1975,Paris Saint Germain,3-1,FC Metz
Tue Sep 9 1975,Estac Troyes,3-1,As Monaco
Tue Sep 9 1975,Valenciennes FC,3-1,SC Bastia
Tue Sep 9 1975,Lille OSC,4-2,RC Lens
Tue Sep 9 1975,As Nancy,1-1,FC Nantes
Tue Sep 9 1975,Girondins Bordeaux,2-1,Avignon Foot 84
Fri Sep 12 1975,FC Metz,2-2,OGC Nice
Fri Sep 12 1975,FC Sochaux,1-0,Olympique Lyon
Fri Sep 12 1975,As Saint Etienne,1-1,Paris Saint Germain
Fri Sep 12 1975,Olympique Marseille,1-3,As Nancy
Fri Sep 12 1975,As Monaco,3-1,Valenciennes FC
Fri Sep 12 1975,Stade Reims,0-0,Girondins Bordeaux
Fri Sep 12 1975,RC Strasbourg,1-1,FC Nantes
Fri Sep 12 1975,Avignon Foot 84,1-0,Lille OSC
Sat Sep 13 1975,RC Lens,1-1,Nimes Olympique
Sat Sep 13 1975,SC Bastia,3-1,Estac Troyes
Fri Sep 19 1975,Valenciennes FC,3-0,FC Sochaux
Sat Sep 20 1975,OGC Nice,5-0,RC Lens
Sat Sep 20 1975,Olympique Lyon,4-1,As Monaco
Sat Sep 20 1975,Paris Saint Germain,2-3,Olympique Marseille
Sat Sep 20 1975,Lille OSC,0-0,As Saint Etienne
Sat Sep 20 1975,Nimes Olympique,0-3,Stade Reims
Sat Sep 20 1975,FC Nantes,1-0,SC Bastia
Sat Sep 20 1975,Girondins Bordeaux,3-1,FC Metz
Sat Sep 20 1975,As Nancy,1-1,RC Strasbourg
Sat Sep 20 1975,Estac Troyes,1-1,Avignon Foot 84
Thu Sep 25 1975,As Saint Etienne,1-1,OGC Nice
Fri Sep 26 1975,Olympique Marseille,3-2,Estac Troyes
Fri Sep 26 1975,Stade Reims,3-2,Olympique Lyon
Fri Sep 26 1975,FC Sochaux,1-1,RC Strasbourg
Fri Sep 26 1975,Avignon Foot 84,1-2,Valenciennes FC
Fri Sep 26 1975,Paris Saint Germain,2-2,Lille OSC
Fri Sep 26 1975,As Monaco,4-4,FC Nantes
Fri Sep 26 1975,SC Bastia,3-0,As Nancy
Fri Sep 26 1975,RC Lens,3-2,Girondins Bordeaux
Fri Sep 26 1975,FC Metz,4-3,Nimes Olympique
Tue Sep 30 1975,SC Bastia,1-1,OGC Nice
Fri Oct 3 1975,RC Strasbourg,1-0,As Monaco
Sat Oct 4 1975,OGC Nice,2-1,Paris Saint Germain
Sat Oct 4 1975,Olympique Lyon,2-0,Avignon Foot 84
Sat Oct 4 1975,Lille OSC,4-3,Olympique Marseille
Sat Oct 4 1975,FC Nantes,2-2,FC Sochaux
Sat Oct 4 1975,Valenciennes FC,1-1,RC Lens
Sat Oct 4 1975,Nimes Olympique,2-0,As Saint Etienne
Sat Oct 4 1975,Estac Troyes,2-1,Stade Reims
Sat Oct 4 1975,Girondins Bordeaux,3-0,SC Bastia
Sat Oct 4 1975,As Nancy,0-0,FC Metz
Thu Oct 16 1975,RC Lens,1-1,Estac Troyes
Fri Oct 17 1975,Olympique Marseille,2-1,OGC Nice
Fri Oct 17 1975,Lille OSC,2-1,Olympique Lyon
Fri Oct 17 1975,As Monaco,0-0,FC Sochaux
