Date,Team 1,FT,Team 2
Sun Oct 5 1975,Bologna FC,1-0,Torino FC
Sun Oct 5 1975,Inter,0-0,Ac Cesena
Sun Oct 5 1975,Juventus,2-1,Hellas Verona
Sun Oct 5 1975,Ssc Napoli,1-0,Calcio Como
Sun Oct 5 1975,Ac Perugia Calcio,0-0,AC Milan
Sun Oct 5 1975,As Roma,1-1,Cagliari Calcio
Sun Oct 5 1975,Sampdoria,0-1,Lazio Roma
Sun Oct 5 1975,Ascoli Calcio,1-0,Acf Fiorentina
Sun Oct 12 1975,Lazio Roma,1-1,Inter
Sun Oct 12 1975,Hellas Verona,1-0,Bologna FC
Sun Oct 12 1975,AC Milan,1-0,Sampdoria
Sun Oct 12 1975,Cagliari Calcio,0-0,Ascoli Calcio
Sun Oct 12 1975,Calcio Como,2-2,Juventus
Sun Oct 12 1975,Ac Cesena,2-0,As Roma
Sun Oct 12 1975,Acf Fiorentina,1-1,Ssc Napoli
Sun Oct 12 1975,Torino FC,3-0,Ac Perugia Calcio
Sun Oct 19 1975,Inter,1-0,Cagliari Calcio
Sun Oct 19 1975,Sampdoria,1-0,Calcio Como
Sun Oct 19 1975,As Roma,2-0,Hellas Verona
Sun Oct 19 1975,Ac Perugia Calcio,2-0,Lazio Roma
Sun Oct 19 1975,Juventus,4-2,Acf Fiorentina
Sun Oct 19 1975,Bologna FC,1-1,AC Milan
Sun Oct 19 1975,Ascoli Calcio,1-1,Torino FC
Sun Oct 19 1975,Ssc Napoli,2-0,Ac Cesena
Sun Nov 2 1975,AC Milan,4-0,Ascoli Calcio
Sun Nov 2 1975,Lazio Roma,1-1,Bologna FC
Sun Nov 2 1975,Hellas Verona,2-4,Ssc Napoli
Sun Nov 2 1975,Cagliari Calcio,0-1,Juventus
Sun Nov 2 1975,Calcio Como,0-0,As Roma
Sun Nov 2 1975,Acf Fiorentina,3-1,Ac Perugia Calcio
Sun Nov 2 1975,Ac Cesena,1-1,Sampdoria
Sun Nov 2 1975,Torino FC,2-1,Inter
Sun Nov 9 1975,Inter,3-0,Hellas Verona
Sun Nov 9 1975,Sampdoria,0-0,Torino FC
Sun Nov 9 1975,As Roma,0-0,AC Milan
Sun Nov 9 1975,Ac Perugia Calcio,2-0,Calcio Como
Sun Nov 9 1975,Juventus,2-0,Lazio Roma
Sun Nov 9 1975,Bologna FC,1-1,Acf Fiorentina
Sun Nov 9 1975,Ascoli Calcio,0-0,Ac Cesena
Sun Nov 9 1975,Ssc Napoli,3-1,Cagliari Calcio
Sun Nov 16 1975,Calcio Como,3-0,Inter
Sun Nov 16 1975,Torino FC,3-1,Ssc Napoli
Sun Nov 16 1975,AC Milan,0-1,Juventus
Sun Nov 16 1975,Hellas Verona,1-0,Ascoli Calcio
Sun Nov 16 1975,Acf Fiorentina,0-1,Sampdoria
Sun Nov 16 1975,Ac Cesena,2-1,Ac Perugia Calcio
Sun Nov 16 1975,Cagliari Calcio,1-2,Bologna FC
Sun Nov 16 1975,Lazio Roma,1-1,As Roma
Sun Nov 30 1975,Ascoli Calcio,2-1,Lazio Roma
Sun Nov 30 1975,Bologna FC,1-1,Calcio Como
Sun Nov 30 1975,Cagliari Calcio,0-0,Ac Perugia Calcio
Sun Nov 30 1975,Inter,1-0,Acf Fiorentina
Sun Nov 30 1975,Juventus,3-3,Ac Cesena
Sun Nov 30 1975,Ssc Napoli,1-0,AC Milan
Sun Nov 30 1975,As Roma,1-1,Torino FC
Sun Nov 30 1975,Hellas Verona,4-1,Sampdoria
Sun Dec 7 1975,AC Milan,2-1,Inter
Sun Dec 7 1975,Ac Perugia Calcio,1-0,Hellas Verona
Sun Dec 7 1975,Sampdoria,2-1,Cagliari Calcio
Sun Dec 7 1975,Acf Fiorentina,2-0,As Roma
