Date,Team 1,FT,Team 2
Wed Jul 1 1936,FC Sete,2-1,Red Star Olympique
Wed Jul 1 1936,RC Roubaix,4-1,FC Mulhouse
Wed Jul 1 1936,Lille OSC,3-2,FC Antibes
Wed Jul 1 1936,FC Rouen,2-1,SC Fives Lille
Wed Jul 1 1936,As Cannes,0-0,RC Strasbourg
Wed Jul 1 1936,FC Sochaux,2-1,Excelsior Roubaix
Wed Jul 1 1936,FC Metz,3-1,Olympique Marseille
Wed Jul 1 1936,Racing Club De France,3-1,Stade Rennes
Wed Jul 1 1936,Olympique Marseille,4-1,Racing Club De France
Wed Jul 1 1936,Excelsior Roubaix,2-2,FC Metz
Wed Jul 1 1936,RC Strasbourg,3-2,FC Sochaux
Wed Jul 1 1936,SC Fives Lille,1-2,As Cannes
Wed Jul 1 1936,FC Antibes,1-1,FC Rouen
Wed Jul 1 1936,FC Mulhouse,1-3,Lille OSC
Wed Jul 1 1936,Red Star Olympique,2-2,RC Roubaix
Wed Jul 1 1936,Stade Rennes,3-1,FC Sete
Wed Jul 1 1936,Olympique Marseille,3-0,FC Rouen
Wed Jul 1 1936,Excelsior Roubaix,0-1,Lille OSC
Wed Jul 1 1936,RC Strasbourg,5-1,RC Roubaix
Wed Jul 1 1936,SC Fives Lille,3-2,FC Sete
Wed Jul 1 1936,FC Antibes,1-3,Racing Club De France
Wed Jul 1 1936,FC Mulhouse,2-4,FC Metz
Wed Jul 1 1936,Red Star Olympique,2-2,FC Sochaux
Wed Jul 1 1936,Stade Rennes,0-2,As Cannes
Wed Jul 1 1936,FC Sete,2-0,Excelsior Roubaix
Wed Jul 1 1936,RC Roubaix,2-2,Olympique Marseille
Wed Jul 1 1936,Lille OSC,3-1,Stade Rennes
Wed Jul 1 1936,FC Rouen,7-1,Red Star Olympique
Wed Jul 1 1936,As Cannes,6-4,FC Mulhouse
Wed Jul 1 1936,FC Sochaux,2-0,FC Antibes
Wed Jul 1 1936,FC Metz,1-3,SC Fives Lille
Wed Jul 1 1936,Racing Club De France,2-2,RC Strasbourg
Wed Jul 1 1936,As Cannes,0-2,Lille OSC
Wed Jul 1 1936,FC Sochaux,2-0,RC Roubaix
Wed Jul 1 1936,FC Metz,4-0,FC Sete
Wed Jul 1 1936,Racing Club De France,2-4,FC Rouen
Wed Jul 1 1936,Olympique Marseille,3-2,Red Star Olympique
Wed Jul 1 1936,Excelsior Roubaix,5-1,FC Mulhouse
Wed Jul 1 1936,RC Strasbourg,2-1,FC Antibes
Wed Jul 1 1936,SC Fives Lille,5-1,Stade Rennes
Wed Jul 1 1936,FC Sete,3-0,Racing Club De France
Wed Jul 1 1936,RC Roubaix,1-2,FC Metz
Wed Jul 1 1936,Lille OSC,2-1,FC Sochaux
Wed Jul 1 1936,FC Rouen,2-2,As Cannes
Wed Jul 1 1936,FC Antibes,5-2,SC Fives Lille
Wed Jul 1 1936,FC Mulhouse,1-9,RC Strasbourg
Wed Jul 1 1936,Red Star Olympique,3-2,Excelsior Roubaix
Wed Jul 1 1936,Stade Rennes,3-1,Olympique Marseille
Wed Jul 1 1936,Lille OSC,5-0,FC Metz
Wed Jul 1 1936,As Cannes,2-2,FC Sete
Wed Jul 1 1936,FC Sochaux,2-0,FC Rouen
Wed Jul 1 1936,Racing Club De France,2-0,RC Roubaix
Wed Jul 1 1936,Olympique Marseille,2-0,FC Antibes
Wed Jul 1 1936,Excelsior Roubaix,3-1,Stade Rennes
Wed Jul 1 1936,RC Strasbourg,3-0,Red Star Olympique
Wed Jul 1 1936,FC Mulhouse,1-0,SC Fives Lille
Wed Jul 1 1936,FC Sete,2-0,FC Rouen
Wed Jul 1 1936,RC Roubaix,0-1,Lille OSC
Wed Jul 1 1936,As Cannes,1-2,Racing Club De France
Wed Jul 1 1936,FC Metz,2-2,FC Sochaux
Wed Jul 1 1936,RC Strasbourg,1-0,Olympique Marseille
Wed Jul 1 1936,SC Fives Lille,6-2,Excelsior Roubaix
Wed Jul 1 1936,Red Star Olympique,3-1,FC Antibes
Wed Jul 1 1936,Stade Rennes,1-2,FC Mulhouse
Wed Jul 1 1936,FC Sete,3-0,Lille OSC
Wed Jul 1 1936,FC Rouen,4-0,RC Roubaix
Wed Jul 1 1936,FC Sochaux,2-1,Racing Club De France
Wed Jul 1 1936,FC Metz,3-1,As Cannes
Wed Jul 1 1936,Excelsior Roubaix,3-3,RC Strasbourg
Wed Jul 1 1936,SC Fives Lille,4-3,Olympique Marseille
Wed Jul 1 1936,FC Antibes,1-0,Stade Rennes
Wed Jul 1 1936,Red Star Olympique,3-2,FC Mulhouse
Wed Jul 1 1936,RC Roubaix,1-1,FC Sete
Wed Jul 1 1936,Lille OSC,3-3,FC Rouen
Wed Jul 1 1936,As Cannes,2-1,FC Sochaux
Wed Jul 1 1936,Racing Club De France,2-0,FC Metz
Wed Jul 1 1936,Olympique Marseille,4-4,Excelsior Roubaix
Wed Jul 1 1936,RC Strasbourg,1-1,SC Fives Lille
Wed Jul 1 1936,FC Mulhouse,2-3,FC Antibes
Wed Jul 1 1936,Stade Rennes,1-3,Red Star Olympique
Wed Jul 1 1936,FC Sete,2-2,Olympique Marseille
Wed Jul 1 1936,FC Rouen,4-2,FC Mulhouse
Wed Jul 1 1936,As Cannes,2-3,FC Antibes
Wed Jul 1 1936,FC Metz,0-0,RC Strasbourg
Wed Jul 1 1936,Excelsior Roubaix,4-2,Racing Club De France
Wed Jul 1 1936,SC Fives Lille,0-1,FC Sochaux
Wed Jul 1 1936,Red Star Olympique,2-1,Lille OSC
Wed Jul 1 1936,Stade Rennes,1-1,RC Roubaix
Wed Jul 1 1936,FC Sochaux,1-0,Stade Rennes
Wed Jul 1 1936,FC Metz,4-0,Red Star Olympique
Wed Jul 1 1936,Racing Club De France,4-1,FC Mulhouse
Wed Jul 1 1936,Olympique Marseille,2-0,As Cannes
