Date,Team 1,FT,Team 2
Sun Sep 13 1936,Lazio Roma,3-0,AC Milan
Sun Sep 13 1936,Torino FC,1-3,Genoa CFc
Sun Sep 13 1936,Sampierdarenese,2-1,Novara Calcio
Sun Sep 13 1936,Lucchese,1-1,Acf Fiorentina
Sun Sep 13 1936,As Bari,1-1,Juventus
Sun Sep 13 1936,Inter,1-2,Unione Triestina
Sun Sep 13 1936,US Alessandria 1912,0-1,Bologna FC
Sun Sep 13 1936,Ssc Napoli,0-0,As Roma
Sun Sep 20 1936,Juventus,1-1,Lucchese
Sun Sep 20 1936,AC Milan,4-1,US Alessandria 1912
Sun Sep 20 1936,Unione Triestina,0-2,Torino FC
Sun Sep 20 1936,As Roma,3-0,Sampierdarenese
Sun Sep 20 1936,Bologna FC,2-2,As Bari
Sun Sep 20 1936,Genoa CFc,4-1,Lazio Roma
Sun Sep 20 1936,Acf Fiorentina,1-1,Ssc Napoli
Sun Sep 20 1936,Novara Calcio,3-5,Inter
Sun Sep 27 1936,Lazio Roma,2-1,Unione Triestina
Sun Sep 27 1936,Torino FC,2-0,As Roma
Sun Sep 27 1936,Sampierdarenese,1-1,Acf Fiorentina
Sun Sep 27 1936,Lucchese,0-0,AC Milan
Sun Sep 27 1936,As Bari,1-0,Genoa CFc
Sun Sep 27 1936,Inter,0-1,Bologna FC
Sun Sep 27 1936,US Alessandria 1912,1-3,Novara Calcio
Sun Sep 27 1936,Ssc Napoli,0-1,Juventus
Sun Oct 4 1936,Juventus,0-1,Torino FC
Sun Oct 4 1936,AC Milan,1-1,Inter
Sun Oct 4 1936,Unione Triestina,1-1,Ssc Napoli
Sun Oct 4 1936,As Roma,1-0,US Alessandria 1912
Sun Oct 4 1936,Genoa CFc,1-1,Sampierdarenese
Sun Oct 4 1936,Acf Fiorentina,1-0,As Bari
Sun Oct 4 1936,Bologna FC,1-1,Lazio Roma
Sun Oct 4 1936,Novara Calcio,1-2,Lucchese
Sun Oct 11 1936,Lazio Roma,2-1,Acf Fiorentina
Sun Oct 11 1936,Torino FC,4-1,Novara Calcio
Sun Oct 11 1936,Sampierdarenese,0-0,AC Milan
Sun Oct 11 1936,Lucchese,2-2,Bologna FC
Sun Oct 11 1936,As Bari,4-0,Unione Triestina
Sun Oct 11 1936,Inter,2-1,As Roma
Sun Oct 11 1936,US Alessandria 1912,1-0,Juventus
Sun Oct 11 1936,Ssc Napoli,0-0,Genoa CFc
Sun Oct 18 1936,Genoa CFc,1-1,Lucchese
Sun Oct 18 1936,Novara Calcio,1-1,As Bari
Sun Oct 18 1936,Unione Triestina,3-0,US Alessandria 1912
Sun Oct 18 1936,As Roma,3-1,Lazio Roma
Sun Oct 18 1936,Juventus,1-1,Inter
Sun Oct 18 1936,Bologna FC,4-1,Sampierdarenese
Sun Oct 18 1936,Acf Fiorentina,1-0,Torino FC
Sun Oct 18 1936,AC Milan,1-0,Ssc Napoli
Sun Nov 1 1936,Genoa CFc,0-1,Bologna FC
Sun Nov 1 1936,Unione Triestina,2-2,As Roma
Sun Nov 1 1936,Torino FC,3-1,AC Milan
Sun Nov 1 1936,Lazio Roma,1-0,Juventus
Sun Nov 1 1936,As Bari,0-1,Sampierdarenese
Sun Nov 1 1936,Inter,2-2,Lucchese
Sun Nov 1 1936,US Alessandria 1912,1-0,Acf Fiorentina
Sun Nov 1 1936,Ssc Napoli,4-0,Novara Calcio
Sun Nov 8 1936,Lucchese,3-2,Ssc Napoli
Sun Nov 8 1936,AC Milan,0-0,Unione Triestina
Sun Nov 8 1936,Sampierdarenese,5-0,US Alessandria 1912
Sun Nov 8 1936,As Roma,5-2,As Bari
Sun Nov 8 1936,Juventus,2-2,Genoa CFc
Sun Nov 8 1936,Acf Fiorentina,1-0,Inter
Sun Nov 8 1936,Bologna FC,0-1,Torino FC
Sun Nov 8 1936,Novara Calcio,2-4,Lazio Roma
Sun Nov 22 1936,Genoa CFc,1-1,Acf Fiorentina
Sun Nov 22 1936,Unione Triestina,1-4,Novara Calcio
Sun Nov 22 1936,Ssc Napoli,0-1,Bologna FC
Sun Nov 22 1936,Juventus,5-1,As Roma
Sun Nov 22 1936,As Bari,2-0,AC Milan
Sun Nov 22 1936,Inter,1-0,Torino FC
Sun Nov 22 1936,US Alessandria 1912,1-0,Lucchese
Sun Nov 22 1936,Lazio Roma,1-0,Sampierdarenese
Sun Nov 29 1936,Lucchese,0-0,As Bari
Sun Nov 29 1936,Torino FC,2-2,Lazio Roma
Sun Nov 29 1936,Sampierdarenese,2-2,Inter
Sun Nov 29 1936,As Roma,0-0,Genoa CFc
Sun Nov 29 1936,AC Milan,2-0,Novara Calcio
Sun Nov 29 1936,Acf Fiorentina,2-1,Unione Triestina
Sun Nov 29 1936,Bologna FC,1-1,Juventus
Sun Nov 29 1936,Ssc Napoli,2-0,US Alessandria 1912
