Date,Team 1,FT,Team 2
Fri Aug 1 2003,Lille OSC,1-0,Olympique Lyon
Sat Aug 2 2003,As Monaco,2-0,Girondins Bordeaux
Sat Aug 2 2003,Paris Saint Germain,0-0,SC Bastia
Sat Aug 2 2003,FC Sochaux,2-1,FC Nantes
Sat Aug 2 2003,Aj Auxerre,1-2,OGC Nice
Sat Aug 2 2003,RC Lens,0-0,Le Mans FC
Sat Aug 2 2003,FC Metz,0-1,AC Ajaccio
Sat Aug 2 2003,Toulouse FC,1-1,RC Strasbourg
Sat Aug 2 2003,EA Guingamp,0-1,Olympique Marseille
Sat Aug 2 2003,Montpellier HSC,1-1,Stade Rennes
Fri Aug 8 2003,Olympique Marseille,1-0,Aj Auxerre
Sat Aug 9 2003,Olympique Lyon,3-1,As Monaco
Sat Aug 9 2003,FC Nantes,2-0,RC Lens
Sat Aug 9 2003,Girondins Bordeaux,0-1,Montpellier HSC
Sat Aug 9 2003,Stade Rennes,1-0,Toulouse FC
Sat Aug 9 2003,OGC Nice,1-0,FC Sochaux
Sat Aug 9 2003,Lille OSC,1-0,Paris Saint Germain
Sat Aug 9 2003,SC Bastia,0-2,FC Metz
Sat Aug 9 2003,RC Strasbourg,2-0,EA Guingamp
Sat Aug 9 2003,Le Mans FC,0-1,AC Ajaccio
Sat Aug 16 2003,As Monaco,2-0,SC Bastia
Sat Aug 16 2003,FC Sochaux,1-1,Stade Rennes
Sat Aug 16 2003,Aj Auxerre,3-2,RC Strasbourg
Sat Aug 16 2003,FC Metz,0-1,Paris Saint Germain
Sat Aug 16 2003,Toulouse FC,0-3,Lille OSC
Sat Aug 16 2003,AC Ajaccio,1-3,FC Nantes
Sat Aug 16 2003,EA Guingamp,1-3,Girondins Bordeaux
Sat Aug 16 2003,Le Mans FC,1-1,OGC Nice
Sat Aug 16 2003,Montpellier HSC,0-2,Olympique Lyon
Sun Aug 17 2003,RC Lens,2-1,Olympique Marseille
Sat Aug 23 2003,Olympique Lyon,0-0,Toulouse FC
