Date,Team 1,FT,Team 2
Sat Aug 2 2003,Arsenal Sarandi,1-1,Talleres Cordoba
Sat Aug 2 2003,CA Banfield,0-0,Newells Old Boys
Sat Aug 2 2003,CA Colon,0-0,Racing Club
Sun Aug 3 2003,Gye La Plata,0-1,Boca Juniors
Sun Aug 3 2003,Independiente,3-1,Estudiantes
Sun Aug 3 2003,Olimpo,2-2,CA Lanus
Sun Aug 3 2003,Quilmes Ac,3-1,Atletico Rafaela
Sun Aug 3 2003,River Plate,2-1,Nueva Chicago
Sun Aug 3 2003,Rosario Central,2-1,Velez Sarsfield
Fri Aug 8 2003,Velez Sarsfield,0-3,CA Banfield
Sat Aug 9 2003,Atletico Rafaela,1-0,Arsenal Sarandi
Sat Aug 9 2003,CA Lanus,0-0,CA Colon
Sat Aug 9 2003,Newells Old Boys,0-0,Independiente
Sat Aug 9 2003,Racing Club,1-0,San Lorenzo
Sun Aug 10 2003,Boca Juniors,4-0,Rosario Central
Sun Aug 10 2003,Chacarita Juniors,2-2,Gye La Plata
Sun Aug 10 2003,Estudiantes,3-0,River Plate
Sun Aug 10 2003,Nueva Chicago,0-2,Quilmes Ac
Sun Aug 10 2003,Talleres Cordoba,1-0,Olimpo
Fri Aug 15 2003,CA Banfield,0-1,Independiente
Fri Aug 15 2003,Gye La Plata,0-0,Racing Club
Fri Aug 15 2003,Rosario Central,0-0,Chacarita Juniors
Sun Aug 17 2003,Arsenal Sarandi,1-1,Nueva Chicago
Sun Aug 17 2003,CA Colon,5-1,Talleres Cordoba
Sun Aug 17 2003,Olimpo,0-1,Atletico Rafaela
Sun Aug 17 2003,Quilmes Ac,0-0,Estudiantes
Sun Aug 17 2003,River Plate,0-2,Newells Old Boys
Sun Aug 17 2003,Velez Sarsfield,1-3,Boca Juniors
Mon Aug 18 2003,San Lorenzo,1-1,CA Lanus
Fri Aug 22 2003,Nueva Chicago,1-1,Olimpo
Fri Aug 22 2003,Racing Club,2-2,Rosario Central
Sat Aug 23 2003,Chacarita Juniors,1-0,Velez Sarsfield
Sat Aug 23 2003,CA Lanus,0-0,Gye La Plata
Sat Aug 23 2003,Talleres Cordoba,0-3,San Lorenzo
Sun Aug 24 2003,Atletico Rafaela,1-1,CA Colon
Sun Aug 24 2003,Estudiantes,0-0,Arsenal Sarandi
Sun Aug 24 2003,Independiente,2-2,River Plate
Sun Aug 24 2003,Newells Old Boys,2-1,Quilmes Ac
Fri Aug 29 2003,San Lorenzo,1-1,Atletico Rafaela
Sat Aug 30 2003,Arsenal Sarandi,3-2,Newells Old Boys
Sat Aug 30 2003,Quilmes Ac,1-1,Independiente
Sun Aug 31 2003,CA Banfield,0-0,River Plate
Sun Aug 31 2003,Boca Juniors,2-0,Chacarita Juniors
Sun Aug 31 2003,CA Colon,3-1,Nueva Chicago
Sun Aug 31 2003,Gye La Plata,2-2,Talleres Cordoba
Sun Aug 31 2003,Olimpo,0-0,Estudiantes
Sun Aug 31 2003,Rosario Central,3-1,CA Lanus
Sun Aug 31 2003,Velez Sarsfield,3-3,Racing Club
Fri Sep 26 2003,Independiente,0-0,Arsenal Sarandi
Sat Sep 27 2003,Estudiantes,1-1,CA Colon
Sat Sep 27 2003,CA Lanus,1-1,Velez Sarsfield
Sat Sep 27 2003,Newells Old Boys,2-0,Olimpo
Sat Sep 27 2003,Nueva Chicago,1-2,San Lorenzo
Sun Sep 28 2003,Atletico Rafaela,4-0,Gye La Plata
Sun Sep 28 2003,Chacarita Juniors,0-3,CA Banfield
Sun Sep 28 2003,Racing Club,1-4,Boca Juniors
Sun Sep 28 2003,River Plate,2-2,Quilmes Ac
Sun Sep 28 2003,Talleres Cordoba,2-2,Rosario Central
Wed Oct 1 2003,CA Banfield,2-1,Quilmes Ac
Wed Oct 1 2003,Boca Juniors,0-0,CA Lanus
Wed Oct 1 2003,Chacarita Juniors,0-0,Racing Club
Wed Oct 1 2003,CA Colon,1-1,Newells Old Boys
Wed Oct 1 2003,Olimpo,0-2,Independiente
Wed Oct 1 2003,San Lorenzo,1-0,Estudiantes
Thu Oct 2 2003,Arsenal Sarandi,1-0,River Plate
Thu Oct 2 2003,Gye La Plata,0-2,Nueva Chicago
