Date,Team 1,FT,Team 2
Wed Jul 16 2003,Grazer Ak,1-0,FC Admira Wacker
Wed Jul 16 2003,Rapid Wien,4-2,Sk Austria Kaernten
Wed Jul 16 2003,FC Kaernten,2-1,Austria Wien
Thu Jul 17 2003,Schwarz Weiss Bregenz,1-0,RB Salzburg
Wed Jul 23 2003,Austria Wien,4-0,Schwarz Weiss Bregenz
Wed Jul 23 2003,FC Admira Wacker,1-1,SV Mattersburg
Wed Jul 23 2003,Sturm Graz,0-0,FC Kaernten
Wed Jul 23 2003,RB Salzburg,1-2,Rapid Wien
Wed Jul 23 2003,Sk Austria Kaernten,1-2,Grazer Ak
Sat Jul 26 2003,SV Mattersburg,3-1,Sturm Graz
Wed Jul 30 2003,Rapid Wien,1-0,FC Admira Wacker
Wed Jul 30 2003,Schwarz Weiss Bregenz,2-1,Sturm Graz
Wed Jul 30 2003,SV Mattersburg,0-0,FC Kaernten
Sat Aug 2 2003,RB Salzburg,1-2,Grazer Ak
Wed Aug 6 2003,Austria Wien,3-0,SV Mattersburg
Wed Aug 6 2003,FC Kaernten,1-1,Schwarz Weiss Bregenz
Thu Aug 7 2003,Sturm Graz,0-2,Rapid Wien
Sat Aug 9 2003,Sk Austria Kaernten,3-2,RB Salzburg
Sat Aug 16 2003,FC Admira Wacker,4-0,RB Salzburg
Sat Aug 16 2003,SV Mattersburg,3-2,Schwarz Weiss Bregenz
Sat Aug 16 2003,Sk Austria Kaernten,2-1,Sturm Graz
Sun Aug 17 2003,Grazer Ak,5-1,FC Kaernten
Sun Aug 17 2003,Rapid Wien,2-2,Austria Wien
Sat Aug 23 2003,Austria Wien,2-1,FC Admira Wacker
Sat Aug 23 2003,Schwarz Weiss Bregenz,4-1,Grazer Ak
Sat Aug 23 2003,Sturm Graz,4-2,RB Salzburg
Sat Aug 23 2003,FC Kaernten,0-0,Sk Austria Kaernten
Sun Aug 24 2003,SV Mattersburg,1-4,Rapid Wien
Sat Aug 30 2003,Grazer Ak,1-1,SV Mattersburg
Sat Aug 30 2003,FC Admira Wacker,2-1,Sturm Graz
Sat Aug 30 2003,Sk Austria Kaernten,3-1,Schwarz Weiss Bregenz
Sun Aug 31 2003,Rapid Wien,2-2,FC Kaernten
Sun Aug 31 2003,RB Salzburg,0-0,Austria Wien
Wed Sep 10 2003,Austria Wien,1-0,Sk Austria Kaernten
Wed Sep 10 2003,SV Mattersburg,0-1,RB Salzburg
Sat Sep 13 2003,FC Admira Wacker,0-1,Schwarz Weiss Bregenz
Sat Sep 13 2003,Sturm Graz,0-0,Austria Wien
Sat Sep 13 2003,RB Salzburg,5-0,FC Kaernten
Sat Sep 13 2003,Sk Austria Kaernten,1-1,SV Mattersburg
Sun Sep 14 2003,Rapid Wien,2-1,Grazer Ak
Wed Sep 17 2003,Grazer Ak,1-3,Austria Wien
Wed Sep 17 2003,Schwarz Weiss Bregenz,1-2,Rapid Wien
Wed Sep 17 2003,FC Admira Wacker,4-0,Sk Austria Kaernten
Sat Sep 20 2003,Austria Wien,1-1,Sturm Graz
Sat Sep 20 2003,Schwarz Weiss Bregenz,2-2,FC Admira Wacker
Sat Sep 20 2003,SV Mattersburg,4-2,Sk Austria Kaernten
Sat Sep 20 2003,FC Kaernten,1-2,RB Salzburg
Sun Sep 21 2003,Grazer Ak,2-0,Rapid Wien
Sat Sep 27 2003,FC Admira Wacker,1-1,Grazer Ak
Sat Sep 27 2003,Sturm Graz,0-1,SV Mattersburg
Sat Sep 27 2003,RB Salzburg,0-1,Schwarz Weiss Bregenz
Sun Sep 28 2003,Austria Wien,3-0,FC Kaernten
Sun Sep 28 2003,Sk Austria Kaernten,1-2,Rapid Wien
Wed Oct 1 2003,Sturm Graz,2-1,Grazer Ak
Wed Oct 1 2003,FC Kaernten,2-0,FC Admira Wacker
Fri Oct 3 2003,Schwarz Weiss Bregenz,4-2,Austria Wien
Sat Oct 4 2003,Grazer Ak,1-1,Sk Austria Kaernten
Sat Oct 4 2003,Rapid Wien,1-0,RB Salzburg
Sat Oct 4 2003,SV Mattersburg,1-1,FC Admira Wacker
Sun Oct 5 2003,FC Kaernten,0-3,Sturm Graz
Sat Oct 18 2003,FC Admira Wacker,4-2,Rapid Wien
Sat Oct 18 2003,Sturm Graz,1-1,Schwarz Weiss Bregenz
Sat Oct 18 2003,RB Salzburg,0-2,Sk Austria Kaernten
Sun Oct 19 2003,Austria Wien,0-1,Grazer Ak
Sun Oct 19 2003,FC Kaernten,1-2,SV Mattersburg
Sat Oct 25 2003,Grazer Ak,1-0,RB Salzburg
Sat Oct 25 2003,Schwarz Weiss Bregenz,3-2,FC Kaernten
Sat Oct 25 2003,SV Mattersburg,0-1,Austria Wien
Sat Oct 25 2003,Sk Austria Kaernten,3-0,FC Admira Wacker
Sun Oct 26 2003,Rapid Wien,2-0,Sturm Graz
Wed Oct 29 2003,Austria Wien,2-0,Rapid Wien
Wed Oct 29 2003,Schwarz Weiss Bregenz,2-1,SV Mattersburg
Wed Oct 29 2003,Sturm Graz,0-1,Sk Austria Kaernten
Wed Oct 29 2003,RB Salzburg,1-2,FC Admira Wacker
Wed Oct 29 2003,FC Kaernten,1-4,Grazer Ak
Sat Nov 1 2003,Rapid Wien,3-1,SV Mattersburg
Sat Nov 1 2003,FC Admira Wacker,0-2,Austria Wien
Sat Nov 1 2003,Sk Austria Kaernten,3-0,FC Kaernten
Sun Nov 2 2003,Grazer Ak,2-0,Schwarz Weiss Bregenz
Sun Nov 2 2003,RB Salzburg,5-0,Sturm Graz
Sat Nov 8 2003,Schwarz Weiss Bregenz,1-2,Sk Austria Kaernten
Sat Nov 8 2003,SV Mattersburg,0-0,Grazer Ak
Sat Nov 8 2003,Sturm Graz,2-0,FC Admira Wacker
Sun Nov 9 2003,Austria Wien,0-0,RB Salzburg
Sun Nov 9 2003,FC Kaernten,2-0,Rapid Wien
Sat Nov 22 2003,Rapid Wien,2-2,Schwarz Weiss Bregenz
Sat Nov 22 2003,FC Admira Wacker,1-0,FC Kaernten
Sat Nov 22 2003,Sk Austria Kaernten,2-4,Austria Wien
Sun Nov 23 2003,Grazer Ak,1-0,Sturm Graz
Sun Nov 23 2003,RB Salzburg,4-0,SV Mattersburg
Sat Nov 29 2003,Austria Wien,5-1,FC Admira Wacker
Sat Nov 29 2003,SV Mattersburg,1-1,Rapid Wien
Sat Nov 29 2003,Sturm Graz,2-2,Sk Austria Kaernten
Sun Nov 30 2003,Schwarz Weiss Bregenz,1-0,Grazer Ak
Sun Nov 30 2003,FC Kaernten,0-3,RB Salzburg
Sat Dec 6 2003,Grazer Ak,4-1,FC Kaernten
Sat Dec 6 2003,FC Admira Wacker,2-0,SV Mattersburg
Sat Dec 6 2003,Sk Austria Kaernten,3-0,Schwarz Weiss Bregenz
Sun Dec 7 2003,Rapid Wien,1-1,Sturm Graz
Sun Dec 7 2003,RB Salzburg,0-1,Austria Wien
Sat Feb 21 2004,Austria Wien,0-1,Sk Austria Kaernten
Sat Feb 21 2004,SV Mattersburg,1-4,Grazer Ak
Sat Feb 21 2004,Sturm Graz,0-0,RB Salzburg
Sat Feb 21 2004,FC Kaernten,0-0,FC Admira Wacker
Sun Feb 22 2004,Schwarz Weiss Bregenz,1-1,Rapid Wien
Sat Feb 28 2004,FC Admira Wacker,0-0,Sturm Graz
Sat Feb 28 2004,SV Mattersburg,1-1,Schwarz Weiss Bregenz
Sat Feb 28 2004,Sk Austria Kaernten,1-0,RB Salzburg
Sun Feb 29 2004,Grazer Ak,0-0,Austria Wien
Sat Mar 6 2004,FC Kaernten,3-2,Schwarz Weiss Bregenz
Sun Mar 7 2004,Austria Wien,1-1,Rapid Wien
Sun Mar 7 2004,Sturm Graz,4-0,SV Mattersburg
Sun Mar 7 2004,RB Salzburg,1-2,Grazer Ak
Sun Mar 7 2004,Sk Austria Kaernten,2-1,FC Admira Wacker
Sat Mar 13 2004,Rapid Wien,0-0,Sk Austria Kaernten
Sat Mar 13 2004,Schwarz Weiss Bregenz,0-1,Austria Wien
Sat Mar 13 2004,FC Admira Wacker,3-2,RB Salzburg
Sat Mar 13 2004,SV Mattersburg,2-0,FC Kaernten
Sun Mar 14 2004,Grazer Ak,1-1,Sturm Graz
Wed Mar 17 2004,Austria Wien,1-0,SV Mattersburg
Wed Mar 17 2004,FC Admira Wacker,1-0,Rapid Wien
Wed Mar 17 2004,Sturm Graz,2-0,FC Kaernten
Wed Mar 17 2004,RB Salzburg,2-0,Schwarz Weiss Bregenz
Wed Mar 17 2004,Sk Austria Kaernten,3-3,Grazer Ak
Sat Mar 20 2004,Grazer Ak,2-1,FC Admira Wacker
Sat Mar 20 2004,Rapid Wien,2-0,RB Salzburg
Sat Mar 20 2004,Schwarz Weiss Bregenz,2-1,Sturm Graz
Sat Mar 20 2004,SV Mattersburg,0-0,Sk Austria Kaernten
Sun Mar 21 2004,FC Kaernten,2-0,Austria Wien
Sat Mar 27 2004,Austria Wien,5-1,Sturm Graz
Sat Mar 27 2004,FC Admira Wacker,0-0,Schwarz Weiss Bregenz
Sat Mar 27 2004,RB Salzburg,1-0,SV Mattersburg
Sat Mar 27 2004,Sk Austria Kaernten,1-1,FC Kaernten
Sun Mar 28 2004,Grazer Ak,2-1,Rapid Wien
Sat Apr 3 2004,Rapid Wien,0-4,Grazer Ak
Sat Apr 3 2004,Schwarz Weiss Bregenz,2-2,FC Admira Wacker
Sat Apr 3 2004,SV Mattersburg,2-1,RB Salzburg
Sat Apr 3 2004,FC Kaernten,1-1,Sk Austria Kaernten
Sun Apr 4 2004,Sturm Graz,1-3,Austria Wien
Wed Apr 7 2004,Grazer Ak,1-0,Schwarz Weiss Bregenz
Wed Apr 7 2004,Rapid Wien,2-0,SV Mattersburg
Wed Apr 7 2004,FC Admira Wacker,0-1,Austria Wien
Wed Apr 7 2004,RB Salzburg,3-2,FC Kaernten
Wed Apr 7 2004,Sk Austria Kaernten,3-0,Sturm Graz
Wed Apr 14 2004,Austria Wien,3-0,RB Salzburg
Wed Apr 14 2004,Schwarz Weiss Bregenz,1-1,Sk Austria Kaernten
Wed Apr 14 2004,SV Mattersburg,3-0,FC Admira Wacker
Wed Apr 14 2004,Sturm Graz,1-2,Rapid Wien
Wed Apr 14 2004,FC Kaernten,0-0,Grazer Ak
Sat Apr 17 2004,Grazer Ak,1-0,SV Mattersburg
Sat Apr 17 2004,Rapid Wien,0-0,Schwarz Weiss Bregenz
Sat Apr 17 2004,FC Admira Wacker,1-1,FC Kaernten
Sat Apr 17 2004,RB Salzburg,0-0,Sturm Graz
Sun Apr 18 2004,Sk Austria Kaernten,1-1,Austria Wien
Sat Apr 24 2004,Schwarz Weiss Bregenz,3-2,SV Mattersburg
Sat Apr 24 2004,Sturm Graz,2-0,FC Admira Wacker
Sat Apr 24 2004,RB Salzburg,1-2,Sk Austria Kaernten
Sat Apr 24 2004,FC Kaernten,0-1,Rapid Wien
Sun Apr 25 2004,Austria Wien,1-3,Grazer Ak
Sat May 1 2004,Grazer Ak,3-0,RB Salzburg
Sat May 1 2004,Schwarz Weiss Bregenz,1-1,FC Kaernten
Sat May 1 2004,FC Admira Wacker,1-2,Sk Austria Kaernten
Sat May 1 2004,SV Mattersburg,2-2,Sturm Graz
Sun May 2 2004,Rapid Wien,1-2,Austria Wien
Wed May 5 2004,Rapid Wien,3-2,FC Kaernten
