Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 1 Aug 2003 (30),Le Havre AC (1),0-0,0-0,AS Nancy Lorraine (1)
?,(Sat) 2 Aug 2003 (30),Angers SCO (1),0-2,0-2,Valence (1)
?,(Sat) 2 Aug 2003 (30),LB Châteauroux (1),2-0,1-0,AS Saint-Étienne (1)
?,(Sat) 2 Aug 2003 (30),Clermont Foot 63 (1),0-0,0-0,Rouen (1)
?,(Sat) 2 Aug 2003 (30),Grenoble (1),0-0,0-0,Besancon (1)
?,(Sat) 2 Aug 2003 (30),Gueugnon (1),1-1,0-1,FC Lorient (1)
?,(Sat) 2 Aug 2003 (30),Istres (1),2-0,1-0,Sedan (1)
?,(Sat) 2 Aug 2003 (30),Laval (1),1-2,1-1,Amiens SC (1)
?,(Sat) 2 Aug 2003 (30),Chamois Niortais FC (1),3-0,1-0,Creteil (1)
?,(Sat) 2 Aug 2003 (30),ES Troyes AC (1),2-2,0-1,Stade Malherbe Caen (1)
?,(Sat) 9 Aug 2003 (31),Amiens SC (2),1-0,0-0,Angers SCO (2)
?,(Sat) 9 Aug 2003 (31),Besancon (2),0-1,0-0,Istres (2)
?,(Sat) 9 Aug 2003 (31),Stade Malherbe Caen (2),1-2,0-0,Clermont Foot 63 (2)
?,(Sat) 9 Aug 2003 (31),Creteil (2),1-1,0-0,Gueugnon (2)
?,(Sat) 9 Aug 2003 (31),AS Nancy Lorraine (2),0-1,0-0,AS Saint-Étienne (2)
?,(Sat) 9 Aug 2003 (31),Rouen (2),1-1,0-0,Laval (2)
?,(Sat) 9 Aug 2003 (31),Sedan (2),1-1,1-1,Chamois Niortais FC (2)
?,(Sat) 9 Aug 2003 (31),ES Troyes AC (2),3-2,1-1,Grenoble (2)
?,(Sat) 9 Aug 2003 (31),Valence (2),3-0,2-0,LB Châteauroux (2)
?,(Sun) 10 Aug 2003 (31),FC Lorient (2),2-0,0-0,Le Havre AC (2)
?,(Fri) 15 Aug 2003 (32),AS Saint-Étienne (3),2-1,1-1,FC Lorient (3)
?,(Sat) 16 Aug 2003 (32),Angers SCO (3),0-0,0-0,Sedan (3)
?,(Sat) 16 Aug 2003 (32),LB Châteauroux (3),0-0,0-0,AS Nancy Lorraine (3)
?,(Sat) 16 Aug 2003 (32),Clermont Foot 63 (3),0-0,0-0,ES Troyes AC (3)
?,(Sat) 16 Aug 2003 (32),Grenoble (3),0-0,0-0,Rouen (3)
?,(Sat) 16 Aug 2003 (32),Gueugnon (3),0-1,0-0,Amiens SC (3)
?,(Sat) 16 Aug 2003 (32),Istres (3),3-1,1-0,Stade Malherbe Caen (3)
?,(Sat) 16 Aug 2003 (32),Laval (3),1-3,0-3,Besancon (3)
?,(Sat) 16 Aug 2003 (32),Le Havre AC (3),1-1,1-1,Creteil (3)
?,(Sat) 16 Aug 2003 (32),Chamois Niortais FC (3),1-0,0-0,Valence (3)
?,(Tue) 19 Aug 2003 (33),Amiens SC (4),0-0,0-0,Istres (4)
?,(Tue) 19 Aug 2003 (33),Besancon (4),1-1,1-0,Gueugnon (4)
?,(Tue) 19 Aug 2003 (33),Stade Malherbe Caen (4),0-0,0-0,Grenoble (4)
?,(Tue) 19 Aug 2003 (33),Clermont Foot 63 (4),0-1,0-0,Chamois Niortais FC (4)
?,(Tue) 19 Aug 2003 (33),Creteil (4),1-0,0-0,AS Saint-Étienne (4)
?,(Tue) 19 Aug 2003 (33),FC Lorient (4),2-0,0-0,AS Nancy Lorraine (4)
?,(Tue) 19 Aug 2003 (33),Rouen (4),3-1,2-0,Angers SCO (4)
?,(Tue) 19 Aug 2003 (33),Sedan (4),2-0,1-0,LB Châteauroux (4)
?,(Tue) 19 Aug 2003 (33),ES Troyes AC (4),0-0,0-0,Laval (4)
?,(Tue) 19 Aug 2003 (33),Valence (4),1-2,0-1,Le Havre AC (4)
?,(Fri) 22 Aug 2003 (33),Le Havre AC (5),3-0,1-0,Sedan (5)
?,(Sat) 23 Aug 2003 (33),Angers SCO (5),2-1,1-0,Besancon (5)
?,(Sat) 23 Aug 2003 (33),LB Châteauroux (5),2-2,2-1,FC Lorient (5)
?,(Sat) 23 Aug 2003 (33),Grenoble (5),0-0,0-0,Clermont Foot 63 (5)
?,(Sat) 23 Aug 2003 (33),Gueugnon (5),2-0,1-0,Valence (5)
?,(Sat) 23 Aug 2003 (33),Istres (5),0-0,0-0,Rouen (5)
?,(Sat) 23 Aug 2003 (33),Laval (5),1-0,0-0,Stade Malherbe Caen (5)
?,(Sat) 23 Aug 2003 (33),AS Nancy Lorraine (5),2-0,0-0,Creteil (5)
?,(Sat) 23 Aug 2003 (33),Chamois Niortais FC (5),0-0,0-0,Amiens SC (5)
