Date,Team 1,FT,Team 2
Sat Aug 30 2003,Reggina Calcio,2-2,Sampdoria
Sun Aug 31 2003,Juventus,5-1,Empoli FC
Sun Aug 31 2003,Inter,2-0,Modena FC
Sun Aug 31 2003,Lazio Roma,4-1,US Lecce
Sun Aug 31 2003,Udinese Calcio,1-2,As Roma
Sun Aug 31 2003,Bologna FC,2-2,Parma FC
Sun Aug 31 2003,Brescia Calcio,1-1,Chievo Verona
Sun Aug 31 2003,Ac Perugia Calcio,2-2,AC Siena
Mon Sep 1 2003,Ancona Calcio,0-2,AC Milan
Sat Sep 13 2003,AC Milan,2-1,Bologna FC
Sat Sep 13 2003,Sampdoria,1-2,Lazio Roma
Sun Sep 14 2003,As Roma,5-0,Brescia Calcio
Sun Sep 14 2003,Parma FC,3-0,Ac Perugia Calcio
Sun Sep 14 2003,Chievo Verona,1-2,Juventus
Sun Sep 14 2003,US Lecce,3-1,Ancona Calcio
Sun Sep 14 2003,AC Siena,0-1,Inter
Sun Sep 14 2003,Modena FC,0-1,Udinese Calcio
Sun Sep 14 2003,Empoli FC,1-1,Reggina Calcio
Sat Sep 20 2003,AC Siena,4-0,Empoli FC
Sat Sep 20 2003,Ancona Calcio,1-1,Modena FC
Sun Sep 21 2003,Juventus,2-2,As Roma
Sun Sep 21 2003,Inter,0-0,Sampdoria
Sun Sep 21 2003,Lazio Roma,2-3,Parma FC
Sun Sep 21 2003,Bologna FC,2-0,Udinese Calcio
Sun Sep 21 2003,Brescia Calcio,4-4,Reggina Calcio
Sun Sep 21 2003,US Lecce,1-2,Chievo Verona
Sun Sep 21 2003,Ac Perugia Calcio,1-1,AC Milan
Sat Sep 27 2003,Udinese Calcio,0-0,Inter
Sat Sep 27 2003,Reggina Calcio,0-2,Juventus
Sun Sep 28 2003,AC Milan,3-0,US Lecce
Sun Sep 28 2003,As Roma,3-0,Ancona Calcio
Sun Sep 28 2003,Parma FC,1-1,AC Siena
Sun Sep 28 2003,Sampdoria,2-1,Brescia Calcio
Sun Sep 28 2003,Chievo Verona,4-1,Ac Perugia Calcio
Sun Sep 28 2003,Modena FC,2-0,Bologna FC
Sun Sep 28 2003,Empoli FC,2-2,Lazio Roma
Sun Oct 5 2003,Juventus,2-1,Bologna FC
Sun Oct 5 2003,Parma FC,1-0,Sampdoria
Sun Oct 5 2003,Inter,1-3,AC Milan
Sun Oct 5 2003,Lazio Roma,1-0,Chievo Verona
Sun Oct 5 2003,US Lecce,1-4,Brescia Calcio
Sun Oct 5 2003,AC Siena,0-0,As Roma
Sun Oct 5 2003,Empoli FC,0-3,Modena FC
Sun Oct 5 2003,Ac Perugia Calcio,0-0,Reggina Calcio
Sun Oct 5 2003,Ancona Calcio,0-3,Udinese Calcio
Sat Oct 18 2003,Brescia Calcio,2-2,Inter
Sat Oct 18 2003,Ancona Calcio,2-3,Juventus
Sun Oct 19 2003,AC Milan,1-0,Lazio Roma
Sun Oct 19 2003,As Roma,2-0,Parma FC
Sun Oct 19 2003,Udinese Calcio,2-0,Empoli FC
Sun Oct 19 2003,Chievo Verona,1-1,Sampdoria
Sun Oct 19 2003,Bologna FC,2-2,Ac Perugia Calcio
Sun Oct 19 2003,Reggina Calcio,2-1,AC Siena
Sun Oct 19 2003,Modena FC,2-0,US Lecce
Sat Oct 25 2003,AC Siena,2-1,US Lecce
Sat Oct 25 2003,Empoli FC,0-1,Chievo Verona
Sun Oct 26 2003,Juventus,2-0,Brescia Calcio
Sun Oct 26 2003,Parma FC,3-0,Modena FC
Sun Oct 26 2003,Inter,0-0,As Roma
Sun Oct 26 2003,Lazio Roma,2-1,Bologna FC
Sun Oct 26 2003,Sampdoria,0-3,AC Milan
Sun Oct 26 2003,Reggina Calcio,0-0,Ancona Calcio
Sun Oct 26 2003,Ac Perugia Calcio,3-3,Udinese Calcio
Sat Nov 1 2003,AC Milan,1-1,Juventus
Sat Nov 1 2003,Udinese Calcio,1-2,Lazio Roma
Sun Nov 2 2003,As Roma,2-0,Reggina Calcio
Sun Nov 2 2003,Chievo Verona,0-2,Inter
Sun Nov 2 2003,Bologna FC,0-1,Sampdoria
Sun Nov 2 2003,Brescia Calcio,2-3,Parma FC
Sun Nov 2 2003,US Lecce,2-1,Empoli FC
Sun Nov 2 2003,Modena FC,1-0,Ac Perugia Calcio
Sun Nov 2 2003,Ancona Calcio,0-0,AC Siena
Sat Nov 8 2003,Sampdoria,2-0,Empoli FC
Sat Nov 8 2003,Brescia Calcio,0-0,Bologna FC
Sun Nov 9 2003,As Roma,2-0,Lazio Roma
Sun Nov 9 2003,Juventus,4-1,Udinese Calcio
Sun Nov 9 2003,Parma FC,0-0,AC Milan
Sun Nov 9 2003,Inter,3-0,Ancona Calcio
Sun Nov 9 2003,AC Siena,1-2,Chievo Verona
Sun Nov 9 2003,Reggina Calcio,1-1,Modena FC
Sun Nov 9 2003,Ac Perugia Calcio,2-2,US Lecce
Sat Nov 22 2003,Inter,6-0,Reggina Calcio
Sat Nov 22 2003,Modena FC,0-2,Juventus
Sun Nov 23 2003,Lazio Roma,3-1,Ac Perugia Calcio
Sun Nov 23 2003,Udinese Calcio,1-1,AC Siena
