Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 1 Aug 2014 (W31),GFC Ajaccio (1),2-0,1-0,Valenciennes FC (1)
?,(Fri) 1 Aug 2014 (W31),AC Arles-Avignon (1),0-0,0-0,AC Ajaccio (1)
?,(Fri) 1 Aug 2014 (W31),AJ Auxerre (1),2-0,1-0,Le Havre AC (1)
?,(Fri) 1 Aug 2014 (W31),LB Châteauroux (1),0-1,0-1,ES Troyes AC (1)
?,(Fri) 1 Aug 2014 (W31),Stade Lavallois (1),1-1,0-0,Chamois Niortais FC (1)
?,(Fri) 1 Aug 2014 (W31),AS Nancy Lorraine (1),1-1,0-0,Dijon FCO (1)
?,(Fri) 1 Aug 2014 (W31),Nîmes Olympique (1),3-2,3-1,Angers SCO (1)
?,(Fri) 1 Aug 2014 (W31),Tours FC (1),4-2,2-1,US Créteil (1)
?,(Sat) 2 Aug 2014 (W31),FC Sochaux-Montbéliard (1),0-1,0-0,US Orléans (1)
?,(Mon) 4 Aug 2014 (W32),Stade Brestois 29 (1),2-1,0-1,Clermont Foot 63 (1)
?,(Fri) 8 Aug 2014 (W32),Angers SCO (2),2-0,1-0,AC Arles-Avignon (2)
?,(Fri) 8 Aug 2014 (W32),Clermont Foot 63 (2),1-1,1-1,AJ Auxerre (2)
?,(Fri) 8 Aug 2014 (W32),US Créteil (2),3-0,0-0,LB Châteauroux (2)
?,(Fri) 8 Aug 2014 (W32),Dijon FCO (2),1-0,0-0,Stade Lavallois (2)
?,(Fri) 8 Aug 2014 (W32),Le Havre AC (2),1-1,0-0,GFC Ajaccio (2)
?,(Fri) 8 Aug 2014 (W32),Chamois Niortais FC (2),0-0,0-0,Stade Brestois 29 (2)
?,(Fri) 8 Aug 2014 (W32),US Orléans (2),0-1,0-1,AS Nancy Lorraine (2)
?,(Fri) 8 Aug 2014 (W32),ES Troyes AC (2),1-0,0-0,Tours FC (2)
?,(Sat) 9 Aug 2014 (W32),AC Ajaccio (2),0-2,0-2,FC Sochaux-Montbéliard (2)
?,(Sat) 9 Aug 2014 (W32),Valenciennes FC (2),2-2,1-0,Nîmes Olympique (2)
?,(Fri) 15 Aug 2014 (W33),AJ Auxerre (3),0-1,0-1,US Orléans (3)
?,(Fri) 15 Aug 2014 (W33),LB Châteauroux (3),3-2,0-1,Clermont Foot 63 (3)
?,(Fri) 15 Aug 2014 (W33),Stade Lavallois (3),1-1,0-0,US Créteil (3)
?,(Fri) 15 Aug 2014 (W33),AS Nancy Lorraine (3),1-1,0-0,AC Arles-Avignon (3)
?,(Fri) 15 Aug 2014 (W33),Nîmes Olympique (3),2-2,1-1,Dijon FCO (3)
?,(Fri) 15 Aug 2014 (W33),Chamois Niortais FC (3),1-0,1-0,Le Havre AC (3)
?,(Fri) 15 Aug 2014 (W33),Tours FC (3),1-0,1-0,Valenciennes FC (3)
?,(Sat) 16 Aug 2014 (W33),Stade Brestois 29 (3),0-0,0-0,Angers SCO (3)
?,(Mon) 18 Aug 2014 (W34),GFC Ajaccio (3),0-2,0-2,AC Ajaccio (3)
?,(Mon) 18 Aug 2014 (W34),FC Sochaux-Montbéliard (3),0-2,0-1,ES Troyes AC (3)
?,(Fri) 22 Aug 2014 (W34),AC Ajaccio (4),1-0,0-0,Tours FC (4)
?,(Fri) 22 Aug 2014 (W34),Angers SCO (4),1-1,0-1,LB Châteauroux (4)
?,(Fri) 22 Aug 2014 (W34),AC Arles-Avignon (4),2-2,0-0,FC Sochaux-Montbéliard (4)
?,(Fri) 22 Aug 2014 (W34),Clermont Foot 63 (4),3-4,0-0,GFC Ajaccio (4)
?,(Fri) 22 Aug 2014 (W34),US Créteil (4),1-1,1-0,Chamois Niortais FC (4)
?,(Fri) 22 Aug 2014 (W34),AS Nancy Lorraine (4),0-0,0-0,Nîmes Olympique (4)
?,(Fri) 22 Aug 2014 (W34),US Orléans (4),1-0,1-0,Stade Brestois 29 (4)
?,(Fri) 22 Aug 2014 (W34),ES Troyes AC (4),0-0,0-0,Stade Lavallois (4)
?,(Fri) 22 Aug 2014 (W34),Valenciennes FC (4),0-4,0-3,Le Havre AC (4)
?,(Sat) 23 Aug 2014 (W34),Dijon FCO (4),1-0,1-0,AJ Auxerre (4)
?,(Fri) 29 Aug 2014 (W35),GFC Ajaccio (5),0-4,0-3,ES Troyes AC (5)
?,(Fri) 29 Aug 2014 (W35),AJ Auxerre (5),1-2,0-1,Valenciennes FC (5)
?,(Fri) 29 Aug 2014 (W35),LB Châteauroux (5),0-0,0-0,US Orléans (5)
?,(Fri) 29 Aug 2014 (W35),Stade Lavallois (5),0-0,0-0,AC Ajaccio (5)
?,(Fri) 29 Aug 2014 (W35),Le Havre AC (5),1-1,1-1,US Créteil (5)
?,(Fri) 29 Aug 2014 (W35),Nîmes Olympique (5),2-2,1-1,AC Arles-Avignon (5)
?,(Fri) 29 Aug 2014 (W35),Chamois Niortais FC (5),0-0,0-0,Clermont Foot 63 (5)
?,(Fri) 29 Aug 2014 (W35),FC Sochaux-Montbéliard (5),0-1,0-0,Dijon FCO (5)
?,(Sat) 30 Aug 2014 (W35),Tours FC (5),1-2,1-0,Angers SCO (5)
?,(Mon) 1 Sep 2014 (W36),Stade Brestois 29 (5),2-0,1-0,AS Nancy Lorraine (5)
?,(Fri) 12 Sep 2014 (W37),AC Ajaccio (6),1-1,0-1,LB Châteauroux (6)
?,(Fri) 12 Sep 2014 (W37),Angers SCO (6),2-0,2-0,GFC Ajaccio (6)
?,(Fri) 12 Sep 2014 (W37),AC Arles-Avignon (6),1-0,1-0,Tours FC (6)
?,(Fri) 12 Sep 2014 (W37),Clermont Foot 63 (6),1-0,0-0,Le Havre AC (6)
?,(Fri) 12 Sep 2014 (W37),Dijon FCO (6),1-0,0-0,Chamois Niortais FC (6)
?,(Fri) 12 Sep 2014 (W37),Nîmes Olympique (6),0-0,0-0,Stade Brestois 29 (6)
?,(Fri) 12 Sep 2014 (W37),US Orléans (6),1-1,0-1,Stade Lavallois (6)
?,(Fri) 12 Sep 2014 (W37),Valenciennes FC (6),1-1,1-1,US Créteil (6)
?,(Sat) 13 Sep 2014 (W37),AS Nancy Lorraine (6),1-1,1-0,FC Sochaux-Montbéliard (6)
