Date,Team 1,FT,Team 2
Fri Aug 8 2014,Stade Reims,2-2,Paris Saint Germain
Sat Aug 9 2014,SC Bastia,3-3,Olympique Marseille
Sat Aug 9 2014,Evian Thonon Gaillard,0-3,SM Caen
Sat Aug 9 2014,EA Guingamp,0-2,As Saint Etienne
Sat Aug 9 2014,Lille OSC,0-0,FC Metz
Sat Aug 9 2014,Montpellier HSC,0-1,Girondins Bordeaux
Sat Aug 9 2014,FC Nantes,1-0,RC Lens
Sat Aug 9 2014,OGC Nice,3-2,Toulouse FC
Sun Aug 10 2014,Olympique Lyon,2-0,Stade Rennes
Sun Aug 10 2014,As Monaco,1-2,FC Lorient
Fri Aug 15 2014,SM Caen,0-1,Lille OSC
Sat Aug 16 2014,Paris Saint Germain,2-0,SC Bastia
Sat Aug 16 2014,RC Lens,0-1,EA Guingamp
Sat Aug 16 2014,FC Lorient,0-0,OGC Nice
Sat Aug 16 2014,FC Metz,1-1,FC Nantes
Sat Aug 16 2014,Stade Rennes,6-2,Evian Thonon Gaillard
Sat Aug 16 2014,Toulouse FC,2-1,Olympique Lyon
Sun Aug 17 2014,Olympique Marseille,0-2,Montpellier HSC
Sun Aug 17 2014,As Saint Etienne,3-1,Stade Reims
Sun Aug 17 2014,Girondins Bordeaux,4-1,As Monaco
Fri Aug 22 2014,Evian Thonon Gaillard,0-0,Paris Saint Germain
Sat Aug 23 2014,EA Guingamp,0-1,Olympique Marseille
Sat Aug 23 2014,SC Bastia,1-0,Toulouse FC
Sat Aug 23 2014,Lille OSC,2-0,FC Lorient
Sat Aug 23 2014,Montpellier HSC,2-0,FC Metz
Sat Aug 23 2014,OGC Nice,1-3,Girondins Bordeaux
Sat Aug 23 2014,Stade Reims,0-2,SM Caen
Sun Aug 24 2014,Olympique Lyon,0-1,RC Lens
Sun Aug 24 2014,As Saint Etienne,0-0,Stade Rennes
Sun Aug 24 2014,FC Nantes,0-1,As Monaco
Fri Aug 29 2014,Olympique Marseille,4-0,OGC Nice
Sat Aug 30 2014,As Monaco,1-1,Lille OSC
Sat Aug 30 2014,SM Caen,0-1,Stade Rennes
Sat Aug 30 2014,RC Lens,4-2,Stade Reims
Sat Aug 30 2014,FC Lorient,4-0,EA Guingamp
Sat Aug 30 2014,FC Nantes,1-0,Montpellier HSC
Sat Aug 30 2014,Toulouse FC,1-0,Evian Thonon Gaillard
