Date,Team 1,FT,Team 2
Sat Aug 23 2014,Malaga CF,1-0,Athletic Bilbao
Sat Aug 23 2014,Sevilla FC,1-1,Valencia CF
Sat Aug 23 2014,Granada CF,2-1,Deportivo La Coruna
Sat Aug 23 2014,Ud Almeria,1-1,Espanyol Barcelona
Sun Aug 24 2014,Sd Eibar,1-0,Real Sociedad
Sun Aug 24 2014,Celta Vigo,3-1,Getafe CF
Sun Aug 24 2014,FC Barcelona,3-0,Elche CF
Sun Aug 24 2014,Levante Ud,0-2,Villarreal CF
Mon Aug 25 2014,Real Madrid,2-0,Cordoba CF
Mon Aug 25 2014,Rayo Vallecano,0-0,Atletico Madrid
Fri Aug 29 2014,Getafe CF,1-0,Ud Almeria
Fri Aug 29 2014,Valencia CF,3-0,Malaga CF
Sat Aug 30 2014,Cordoba CF,1-1,Celta Vigo
Sat Aug 30 2014,Athletic Bilbao,3-0,Levante Ud
Sat Aug 30 2014,Atletico Madrid,2-1,Sd Eibar
Sat Aug 30 2014,Espanyol Barcelona,1-2,Sevilla FC
Sun Aug 31 2014,Villarreal CF,0-1,FC Barcelona
Sun Aug 31 2014,Real Sociedad,4-2,Real Madrid
Sun Aug 31 2014,Deportivo La Coruna,2-2,Rayo Vallecano
Sun Aug 31 2014,Elche CF,1-1,Granada CF
Fri Sep 12 2014,Ud Almeria,1-1,Cordoba CF
Sat Sep 13 2014,FC Barcelona,2-0,Athletic Bilbao
Sat Sep 13 2014,Malaga CF,0-0,Levante Ud
Sat Sep 13 2014,Real Madrid,1-2,Atletico Madrid
Sat Sep 13 2014,Celta Vigo,2-2,Real Sociedad
Sun Sep 14 2014,Rayo Vallecano,2-3,Elche CF
Sun Sep 14 2014,Valencia CF,3-1,Espanyol Barcelona
Sun Sep 14 2014,Sevilla FC,2-0,Getafe CF
Sun Sep 14 2014,Granada CF,0-0,Villarreal CF
Mon Sep 15 2014,Sd Eibar,0-1,Deportivo La Coruna
Fri Sep 19 2014,Elche CF,0-2,Sd Eibar
Sat Sep 20 2014,Deportivo La Coruna,2-8,Real Madrid
Sat Sep 20 2014,Athletic Bilbao,0-1,Granada CF
Sat Sep 20 2014,Atletico Madrid,2-2,Celta Vigo
Sat Sep 20 2014,Espanyol Barcelona,2-2,Malaga CF
Sun Sep 21 2014,Real Sociedad,1-2,Ud Almeria
Sun Sep 21 2014,Villarreal CF,4-2,Rayo Vallecano
Sun Sep 21 2014,Cordoba CF,1-3,Sevilla FC
Sun Sep 21 2014,Levante Ud,0-5,FC Barcelona
Mon Sep 22 2014,Getafe CF,0-3,Valencia CF
Tue Sep 23 2014,Real Madrid,5-1,Elche CF
Tue Sep 23 2014,Celta Vigo,2-1,Deportivo La Coruna
Wed Sep 24 2014,Ud Almeria,0-1,Atletico Madrid
