Date,Team 1,FT,Team 2
Sat Aug 24 2013,Hellas Verona,2-1,AC Milan
Sat Aug 24 2013,Sampdoria,0-1,Juventus
Sun Aug 25 2013,Inter,2-0,Genoa CFc
Sun Aug 25 2013,Cagliari Calcio,2-1,Atalanta
Sun Aug 25 2013,Lazio Roma,2-1,Udinese Calcio
Sun Aug 25 2013,As Livorno,0-2,As Roma
Sun Aug 25 2013,Ssc Napoli,3-0,Bologna FC
Sun Aug 25 2013,Parma FC,0-0,Chievo Verona
Sun Aug 25 2013,Torino FC,2-0,Sassuolo Calcio
Mon Aug 26 2013,Acf Fiorentina,2-1,Calcio Catania
Sat Aug 31 2013,Chievo Verona,2-4,Ssc Napoli
Sat Aug 31 2013,Juventus,4-1,Lazio Roma
Sun Sep 1 2013,As Roma,3-0,Hellas Verona
Sun Sep 1 2013,Atalanta,2-0,Torino FC
Sun Sep 1 2013,Bologna FC,2-2,Sampdoria
Sun Sep 1 2013,Calcio Catania,0-3,Inter
Sun Sep 1 2013,Genoa CFc,2-5,Acf Fiorentina
Sun Sep 1 2013,AC Milan,3-1,Cagliari Calcio
Sun Sep 1 2013,Sassuolo Calcio,1-4,As Livorno
Sun Sep 1 2013,Udinese Calcio,3-1,Parma FC
Sat Sep 14 2013,Inter,1-1,Juventus
Sat Sep 14 2013,Ssc Napoli,2-0,Atalanta
Sat Sep 14 2013,Torino FC,2-2,AC Milan
Sun Sep 15 2013,Acf Fiorentina,1-1,Cagliari Calcio
Sun Sep 15 2013,Hellas Verona,2-0,Sassuolo Calcio
Sun Sep 15 2013,Lazio Roma,3-0,Chievo Verona
Sun Sep 15 2013,As Livorno,2-0,Calcio Catania
Sun Sep 15 2013,Udinese Calcio,1-1,Bologna FC
Sun Sep 15 2013,Sampdoria,0-3,Genoa CFc
Mon Sep 16 2013,Parma FC,1-3,As Roma
Sat Sep 21 2013,Cagliari Calcio,2-2,Sampdoria
Sat Sep 21 2013,Chievo Verona,2-1,Udinese Calcio
Sat Sep 21 2013,Genoa CFc,0-0,As Livorno
Sun Sep 22 2013,Sassuolo Calcio,0-7,Inter
Sun Sep 22 2013,Atalanta,0-2,Acf Fiorentina
Sun Sep 22 2013,Bologna FC,1-2,Torino FC
Sun Sep 22 2013,Calcio Catania,0-0,Parma FC
Sun Sep 22 2013,Juventus,2-1,Hellas Verona
Sun Sep 22 2013,As Roma,2-0,Lazio Roma
Sun Sep 22 2013,AC Milan,1-2,Ssc Napoli
Tue Sep 24 2013,Udinese Calcio,1-0,Genoa CFc
Wed Sep 25 2013,Bologna FC,3-3,AC Milan
Wed Sep 25 2013,Chievo Verona,1-2,Juventus
Wed Sep 25 2013,Lazio Roma,3-1,Calcio Catania
Wed Sep 25 2013,As Livorno,1-1,Cagliari Calcio
Wed Sep 25 2013,Ssc Napoli,1-1,Sassuolo Calcio
Wed Sep 25 2013,Parma FC,4-3,Atalanta
Wed Sep 25 2013,Sampdoria,0-2,As Roma
Wed Sep 25 2013,Torino FC,2-2,Hellas Verona
Thu Sep 26 2013,Inter,2-1,Acf Fiorentina
Sat Sep 28 2013,Genoa CFc,0-2,Ssc Napoli
Sat Sep 28 2013,AC Milan,1-0,Sampdoria
Sun Sep 29 2013,Torino FC,0-1,Juventus
Sun Sep 29 2013,Atalanta,2-0,Udinese Calcio
Sun Sep 29 2013,Cagliari Calcio,1-1,Inter
Sun Sep 29 2013,Calcio Catania,2-0,Chievo Verona
Sun Sep 29 2013,Hellas Verona,2-1,As Livorno
Sun Sep 29 2013,Sassuolo Calcio,2-2,Lazio Roma
Sun Sep 29 2013,As Roma,5-0,Bologna FC
Mon Sep 30 2013,Acf Fiorentina,2-2,Parma FC
Sat Oct 5 2013,Chievo Verona,0-1,Atalanta
Sat Oct 5 2013,Inter,0-3,As Roma
Sun Oct 6 2013,Parma FC,3-1,Sassuolo Calcio
Sun Oct 6 2013,Bologna FC,1-4,Hellas Verona
Sun Oct 6 2013,Calcio Catania,1-1,Genoa CFc
Sun Oct 6 2013,Ssc Napoli,4-0,As Livorno
Sun Oct 6 2013,Sampdoria,2-2,Torino FC
Sun Oct 6 2013,Udinese Calcio,2-0,Cagliari Calcio
Sun Oct 6 2013,Juventus,3-2,AC Milan
Sun Oct 6 2013,Lazio Roma,0-0,Acf Fiorentina
Fri Oct 18 2013,As Roma,2-0,Ssc Napoli
Sat Oct 19 2013,Cagliari Calcio,2-1,Calcio Catania
Sat Oct 19 2013,AC Milan,1-0,Udinese Calcio
Sun Oct 20 2013,Atalanta,2-1,Lazio Roma
Sun Oct 20 2013,Acf Fiorentina,4-2,Juventus
Sun Oct 20 2013,Genoa CFc,2-1,Chievo Verona
Sun Oct 20 2013,Hellas Verona,3-2,Parma FC
Sun Oct 20 2013,As Livorno,1-2,Sampdoria
Sun Oct 20 2013,Sassuolo Calcio,2-1,Bologna FC
Sun Oct 20 2013,Torino FC,3-3,Inter
Sat Oct 26 2013,Sampdoria,1-0,Atalanta
Sat Oct 26 2013,Inter,4-2,Hellas Verona
Sun Oct 27 2013,Ssc Napoli,2-0,Torino FC
Sun Oct 27 2013,Bologna FC,1-0,As Livorno
Sun Oct 27 2013,Calcio Catania,0-0,Sassuolo Calcio
Sun Oct 27 2013,Chievo Verona,1-2,Acf Fiorentina
Sun Oct 27 2013,Juventus,2-0,Genoa CFc
Sun Oct 27 2013,Parma FC,3-2,AC Milan
Sun Oct 27 2013,Udinese Calcio,0-1,As Roma
Sun Oct 27 2013,Lazio Roma,2-0,Cagliari Calcio
Tue Oct 29 2013,Atalanta,1-1,Inter
Wed Oct 30 2013,Cagliari Calcio,0-3,Bologna FC
Wed Oct 30 2013,Acf Fiorentina,1-2,Ssc Napoli
Wed Oct 30 2013,Genoa CFc,1-0,Parma FC
Wed Oct 30 2013,Hellas Verona,2-0,Sampdoria
Wed Oct 30 2013,Juventus,4-0,Calcio Catania
Wed Oct 30 2013,As Livorno,3-3,Torino FC
Wed Oct 30 2013,AC Milan,1-1,Lazio Roma
Wed Oct 30 2013,Sassuolo Calcio,1-2,Udinese Calcio
Thu Oct 31 2013,As Roma,1-0,Chievo Verona
Sat Nov 2 2013,Parma FC,0-1,Juventus
Sat Nov 2 2013,AC Milan,0-2,Acf Fiorentina
Sat Nov 2 2013,Ssc Napoli,2-1,Calcio Catania
Sun Nov 3 2013,As Livorno,1-0,Atalanta
Sun Nov 3 2013,Hellas Verona,2-1,Cagliari Calcio
Sun Nov 3 2013,Lazio Roma,0-2,Genoa CFc
Sun Nov 3 2013,Sampdoria,3-4,Sassuolo Calcio
Sun Nov 3 2013,Udinese Calcio,0-3,Inter
Sun Nov 3 2013,Torino FC,1-1,As Roma
Mon Nov 4 2013,Bologna FC,0-0,Chievo Verona
Sat Nov 9 2013,Calcio Catania,1-0,Udinese Calcio
Sat Nov 9 2013,Inter,2-0,As Livorno
Sun Nov 10 2013,Genoa CFc,2-0,Hellas Verona
Sun Nov 10 2013,Atalanta,2-1,Bologna FC
Sun Nov 10 2013,Cagliari Calcio,2-1,Torino FC
Sun Nov 10 2013,Chievo Verona,0-0,AC Milan
Sun Nov 10 2013,Parma FC,1-1,Lazio Roma
Sun Nov 10 2013,As Roma,1-1,Sassuolo Calcio
Sun Nov 10 2013,Acf Fiorentina,2-1,Sampdoria
Sun Nov 10 2013,Juventus,3-0,Ssc Napoli
Sat Nov 23 2013,Hellas Verona,0-1,Chievo Verona
Sat Nov 23 2013,AC Milan,1-1,Genoa CFc
Sat Nov 23 2013,Ssc Napoli,0-1,Parma FC
Sun Nov 24 2013,As Livorno,0-2,Juventus
Sun Nov 24 2013,Sampdoria,1-1,Lazio Roma
Sun Nov 24 2013,Sassuolo Calcio,2-0,Atalanta
Sun Nov 24 2013,Torino FC,4-1,Calcio Catania
Sun Nov 24 2013,Udinese Calcio,1-0,Acf Fiorentina
Sun Nov 24 2013,Bologna FC,1-1,Inter
Mon Nov 25 2013,As Roma,0-0,Cagliari Calcio
Sat Nov 30 2013,Parma FC,1-1,Bologna FC
Sat Nov 30 2013,Genoa CFc,1-1,Torino FC
Sun Dec 1 2013,Calcio Catania,1-3,AC Milan
Sun Dec 1 2013,Atalanta,1-1,As Roma
Sun Dec 1 2013,Cagliari Calcio,2-2,Sassuolo Calcio
Sun Dec 1 2013,Chievo Verona,3-0,As Livorno
Sun Dec 1 2013,Inter,1-1,Sampdoria
Sun Dec 1 2013,Juventus,1-0,Udinese Calcio
Mon Dec 2 2013,Acf Fiorentina,4-3,Hellas Verona
Mon Dec 2 2013,Lazio Roma,2-4,Ssc Napoli
Fri Dec 6 2013,Bologna FC,0-2,Juventus
Sat Dec 7 2013,As Livorno,2-2,AC Milan
Sat Dec 7 2013,Ssc Napoli,3-3,Udinese Calcio
Sun Dec 8 2013,As Roma,2-1,Acf Fiorentina
Sun Dec 8 2013,Cagliari Calcio,2-1,Genoa CFc
Sun Dec 8 2013,Hellas Verona,2-1,Atalanta
Sun Dec 8 2013,Sampdoria,2-0,Calcio Catania
Sun Dec 8 2013,Sassuolo Calcio,0-1,Chievo Verona
Sun Dec 8 2013,Torino FC,1-0,Lazio Roma
Sun Dec 8 2013,Inter,3-3,Parma FC
Sat Dec 14 2013,Calcio Catania,0-0,Hellas Verona
Sun Dec 15 2013,Chievo Verona,0-1,Sampdoria
Sun Dec 15 2013,Acf Fiorentina,3-0,Bologna FC
Sun Dec 15 2013,Genoa CFc,1-1,Atalanta
Sun Dec 15 2013,Lazio Roma,2-0,As Livorno
Sun Dec 15 2013,Parma FC,0-0,Cagliari Calcio
Sun Dec 15 2013,Udinese Calcio,0-2,Torino FC
Sun Dec 15 2013,Juventus,4-0,Sassuolo Calcio
Sun Dec 15 2013,Ssc Napoli,4-2,Inter
Mon Dec 16 2013,AC Milan,2-2,As Roma
Sat Dec 21 2013,As Livorno,1-2,Udinese Calcio
Sat Dec 21 2013,Cagliari Calcio,1-1,Ssc Napoli
Sun Dec 22 2013,Bologna FC,1-0,Genoa CFc
Sun Dec 22 2013,Atalanta,1-4,Juventus
Sun Dec 22 2013,Hellas Verona,4-1,Lazio Roma
Sun Dec 22 2013,As Roma,4-0,Calcio Catania
Sun Dec 22 2013,Sampdoria,1-1,Parma FC
Sun Dec 22 2013,Sassuolo Calcio,0-1,Acf Fiorentina
Sun Dec 22 2013,Torino FC,4-1,Chievo Verona
Sun Dec 22 2013,Inter,1-0,AC Milan
Sun Jan 5 2014,Chievo Verona,0-0,Cagliari Calcio
Sun Jan 5 2014,Acf Fiorentina,1-0,As Livorno
Sun Jan 5 2014,Juventus,3-0,As Roma
Mon Jan 6 2014,Ssc Napoli,2-0,Sampdoria
Mon Jan 6 2014,Calcio Catania,2-0,Bologna FC
Mon Jan 6 2014,Genoa CFc,2-0,Sassuolo Calcio
Mon Jan 6 2014,AC Milan,3-0,Atalanta
Mon Jan 6 2014,Parma FC,3-1,Torino FC
