Date,Team 1,FT,Team 2
Fri Aug 16 2013,Pacos De Ferreira,0-2,Sporting Braga
Sat Aug 17 2013,GD Estoril,3-1,CD Nacional
Sat Aug 17 2013,Vitoria Guimaraes,2-0,SC Olhanense
Sun Aug 18 2013,Sporting CP,5-1,FC Arouca
Sun Aug 18 2013,Os Belenenses,0-3,Rio Ave FC
Sun Aug 18 2013,Gil Vicente,2-0,Academica De Coimbra
Sun Aug 18 2013,CS Maritimo,2-1,Sl Benfica
Sun Aug 18 2013,Vitoria Setubal,1-3,FC Porto
Sat Aug 24 2013,SC Olhanense,1-0,Pacos De Ferreira
Sat Aug 24 2013,Academica De Coimbra,0-4,Sporting CP
Sun Aug 25 2013,Rio Ave FC,2-0,Vitoria Setubal
Sun Aug 25 2013,CD Nacional,1-1,Vitoria Guimaraes
Sun Aug 25 2013,Sl Benfica,2-1,Gil Vicente
Sun Aug 25 2013,FC Arouca,1-2,GD Estoril
Sun Aug 25 2013,FC Porto,3-0,CS Maritimo
Mon Aug 26 2013,Sporting Braga,2-1,Os Belenenses
Sat Aug 31 2013,Vitoria Guimaraes,1-4,Vitoria Setubal
Sat Aug 31 2013,Sporting CP,1-1,Sl Benfica
Sun Sep 1 2013,FC Arouca,1-0,Rio Ave FC
Sun Sep 1 2013,CS Maritimo,1-1,SC Olhanense
Sun Sep 1 2013,Os Belenenses,2-3,CD Nacional
Sun Sep 1 2013,Pacos De Ferreira,0-1,FC Porto
Sun Sep 1 2013,Gil Vicente,1-0,Sporting Braga
Mon Sep 2 2013,GD Estoril,1-1,Academica De Coimbra
Sat Sep 14 2013,Rio Ave FC,0-1,Vitoria Guimaraes
Sat Sep 14 2013,Sl Benfica,3-1,Pacos De Ferreira
Sat Sep 14 2013,FC Porto,2-0,Gil Vicente
Sun Sep 15 2013,Academica De Coimbra,2-1,Os Belenenses
Sun Sep 15 2013,Vitoria Setubal,2-4,CS Maritimo
Sun Sep 15 2013,CD Nacional,0-1,FC Arouca
Sun Sep 15 2013,SC Olhanense,0-2,Sporting CP
Sun Sep 15 2013,Sporting Braga,3-2,GD Estoril
Fri Sep 20 2013,FC Arouca,0-1,Sporting Braga
Sat Sep 21 2013,Gil Vicente,1-1,SC Olhanense
Sat Sep 21 2013,Os Belenenses,1-0,CS Maritimo
Sat Sep 21 2013,Sporting CP,1-1,Rio Ave FC
Sun Sep 22 2013,CD Nacional,1-0,Academica De Coimbra
Sun Sep 22 2013,Vitoria Guimaraes,0-1,Sl Benfica
Sun Sep 22 2013,GD Estoril,2-2,FC Porto
Mon Sep 23 2013,Pacos De Ferreira,1-1,Vitoria Setubal
Fri Sep 27 2013,FC Porto,1-0,Vitoria Guimaraes
Sat Sep 28 2013,Academica De Coimbra,0-0,FC Arouca
Sat Sep 28 2013,Rio Ave FC,0-3,CD Nacional
Sat Sep 28 2013,CS Maritimo,3-4,Pacos De Ferreira
Sat Sep 28 2013,SC Olhanense,1-2,GD Estoril
Sat Sep 28 2013,Sl Benfica,1-1,Os Belenenses
Sat Sep 28 2013,Sporting Braga,1-2,Sporting CP
Mon Sep 30 2013,Vitoria Setubal,2-2,Gil Vicente
Fri Oct 4 2013,Academica De Coimbra,0-1,Rio Ave FC
Sat Oct 5 2013,Os Belenenses,2-0,SC Olhanense
Sat Oct 5 2013,Sporting CP,4-0,Vitoria Setubal
Sun Oct 6 2013,Gil Vicente,2-1,Pacos De Ferreira
Sun Oct 6 2013,CD Nacional,3-0,Sporting Braga
Sun Oct 6 2013,FC Arouca,1-3,FC Porto
Sun Oct 6 2013,GD Estoril,1-2,Sl Benfica
Mon Oct 7 2013,Vitoria Guimaraes,1-0,CS Maritimo
Fri Oct 25 2013,Sporting Braga,0-1,Academica De Coimbra
Sat Oct 26 2013,SC Olhanense,1-0,FC Arouca
Sat Oct 26 2013,Rio Ave FC,0-1,Gil Vicente
Sat Oct 26 2013,Vitoria Setubal,0-0,Os Belenenses
Sun Oct 27 2013,Sl Benfica,2-0,CD Nacional
Sun Oct 27 2013,FC Porto,3-1,Sporting CP
Sun Oct 27 2013,CS Maritimo,1-3,GD Estoril
Mon Oct 28 2013,Pacos De Ferreira,1-3,Vitoria Guimaraes
Fri Nov 1 2013,Academica De Coimbra,0-3,Sl Benfica
Sat Nov 2 2013,Os Belenenses,1-1,FC Porto
Sat Nov 2 2013,Sporting CP,3-2,CS Maritimo
Sun Nov 3 2013,FC Arouca,0-0,Pacos De Ferreira
Sun Nov 3 2013,CD Nacional,0-0,SC Olhanense
Sun Nov 3 2013,GD Estoril,0-2,Vitoria Setubal
Sun Nov 3 2013,Gil Vicente,1-0,Vitoria Guimaraes
Sun Nov 3 2013,Sporting Braga,0-1,Rio Ave FC
Sat Nov 23 2013,Sl Benfica,1-0,Sporting Braga
Sat Nov 23 2013,FC Porto,1-1,CD Nacional
Sun Nov 24 2013,Rio Ave FC,0-2,GD Estoril
Sun Nov 24 2013,Vitoria Setubal,1-0,FC Arouca
Sun Nov 24 2013,CS Maritimo,3-2,Gil Vicente
Sun Nov 24 2013,Pacos De Ferreira,1-0,Os Belenenses
Sun Nov 24 2013,Vitoria Guimaraes,0-1,Sporting CP
Mon Nov 25 2013,SC Olhanense,0-1,Academica De Coimbra
Fri Nov 29 2013,Sporting Braga,4-1,SC Olhanense
Sat Nov 30 2013,Academica De Coimbra,1-0,FC Porto
Sun Dec 1 2013,FC Arouca,1-2,CS Maritimo
Sun Dec 1 2013,Os Belenenses,0-0,Gil Vicente
Sun Dec 1 2013,CD Nacional,2-2,Vitoria Setubal
Sun Dec 1 2013,Rio Ave FC,1-3,Sl Benfica
Sun Dec 1 2013,Sporting CP,4-0,Pacos De Ferreira
Mon Dec 2 2013,GD Estoril,0-2,Vitoria Guimaraes
Fri Dec 6 2013,Sl Benfica,2-2,FC Arouca
Sat Dec 7 2013,Pacos De Ferreira,0-3,GD Estoril
Sat Dec 7 2013,Vitoria Guimaraes,0-0,Os Belenenses
Sat Dec 7 2013,FC Porto,2-0,Sporting Braga
Sun Dec 8 2013,CS Maritimo,2-2,CD Nacional
Sun Dec 8 2013,SC Olhanense,0-1,Rio Ave FC
Sun Dec 8 2013,Gil Vicente,0-2,Sporting CP
Mon Dec 9 2013,Vitoria Setubal,1-0,Academica De Coimbra
Fri Dec 13 2013,Academica De Coimbra,1-1,CS Maritimo
Sat Dec 14 2013,Sporting Braga,2-0,Vitoria Setubal
Sat Dec 14 2013,Sporting CP,3-0,Os Belenenses
Sun Dec 15 2013,FC Arouca,0-2,Vitoria Guimaraes
Sun Dec 15 2013,SC Olhanense,2-3,Sl Benfica
Sun Dec 15 2013,Rio Ave FC,1-3,FC Porto
Mon Dec 16 2013,CD Nacional,2-1,Pacos De Ferreira
Mon Dec 16 2013,GD Estoril,2-0,Gil Vicente
Thu Dec 19 2013,CS Maritimo,2-2,Sporting Braga
Fri Dec 20 2013,FC Porto,4-0,SC Olhanense
Fri Dec 20 2013,Vitoria Setubal,0-2,Sl Benfica
Sat Dec 21 2013,Pacos De Ferreira,0-0,Rio Ave FC
Sat Dec 21 2013,Vitoria Guimaraes,3-0,Academica De Coimbra
Sat Dec 21 2013,Sporting CP,0-0,CD Nacional
Sun Dec 22 2013,Gil Vicente,0-3,FC Arouca
Sun Dec 22 2013,Os Belenenses,0-0,GD Estoril
Fri Jan 10 2014,Sporting Braga,3-0,Vitoria Guimaraes
Sat Jan 11 2014,Rio Ave FC,1-1,CS Maritimo
Sat Jan 11 2014,GD Estoril,0-0,Sporting CP
Sun Jan 12 2014,FC Arouca,2-0,Os Belenenses
Sun Jan 12 2014,Academica De Coimbra,4-2,Pacos De Ferreira
Sun Jan 12 2014,Sl Benfica,2-0,FC Porto
Sun Jan 12 2014,SC Olhanense,2-1,Vitoria Setubal
Sun Jan 12 2014,CD Nacional,2-0,Gil Vicente
Fri Jan 17 2014,SC Olhanense,0-1,Vitoria Guimaraes
Sat Jan 18 2014,FC Arouca,1-2,Sporting CP
Sun Jan 19 2014,Rio Ave FC,1-0,Os Belenenses
Sun Jan 19 2014,Academica De Coimbra,1-0,Gil Vicente
Sun Jan 19 2014,Sporting Braga,1-1,Pacos De Ferreira
Sun Jan 19 2014,Sl Benfica,2-0,CS Maritimo
Sun Jan 19 2014,FC Porto,3-0,Vitoria Setubal
Mon Jan 20 2014,CD Nacional,2-2,GD Estoril
Fri Jan 31 2014,GD Estoril,1-1,FC Arouca
Sat Feb 1 2014,CS Maritimo,1-0,FC Porto
Sat Feb 1 2014,Vitoria Setubal,2-0,Rio Ave FC
Sat Feb 1 2014,Gil Vicente,1-1,Sl Benfica
Sun Feb 2 2014,Os Belenenses,2-1,Sporting Braga
Sun Feb 2 2014,Sporting CP,0-0,Academica De Coimbra
Mon Feb 3 2014,Vitoria Guimaraes,1-2,CD Nacional
Wed Feb 5 2014,Pacos De Ferreira,3-1,SC Olhanense
Sat Feb 8 2014,CD Nacional,2-0,Os Belenenses
Sat Feb 8 2014,Vitoria Setubal,3-2,Vitoria Guimaraes
Sun Feb 9 2014,Rio Ave FC,1-1,FC Arouca
Sun Feb 9 2014,SC Olhanense,1-1,CS Maritimo
Sun Feb 9 2014,FC Porto,3-0,Pacos De Ferreira
Sun Feb 9 2014,Sporting Braga,4-1,Gil Vicente
Mon Feb 10 2014,Academica De Coimbra,0-1,GD Estoril
Tue Feb 11 2014,Sl Benfica,2-0,Sporting CP
Sat Feb 15 2014,Os Belenenses,0-0,Academica De Coimbra
Sat Feb 15 2014,Sporting CP,1-0,SC Olhanense
Sun Feb 16 2014,CS Maritimo,1-0,Vitoria Setubal
Sun Feb 16 2014,FC Arouca,1-1,CD Nacional
Sun Feb 16 2014,Vitoria Guimaraes,1-0,Rio Ave FC
Sun Feb 16 2014,Pacos De Ferreira,0-2,Sl Benfica
Sun Feb 16 2014,Gil Vicente,1-2,FC Porto
Mon Feb 17 2014,GD Estoril,2-1,Sporting Braga
Fri Feb 21 2014,Academica De Coimbra,0-0,CD Nacional
Sat Feb 22 2014,Sporting Braga,2-2,FC Arouca
Sat Feb 22 2014,Rio Ave FC,1-2,Sporting CP
Sun Feb 23 2014,SC Olhanense,2-1,Gil Vicente
Sun Feb 23 2014,Vitoria Setubal,4-0,Pacos De Ferreira
Sun Feb 23 2014,CS Maritimo,2-0,Os Belenenses
Sun Feb 23 2014,FC Porto,0-1,GD Estoril
Mon Feb 24 2014,Sl Benfica,1-0,Vitoria Guimaraes
Sat Mar 1 2014,GD Estoril,4-0,SC Olhanense
Sat Mar 1 2014,Sporting CP,2-1,Sporting Braga
Sun Mar 2 2014,Gil Vicente,1-0,Vitoria Setubal
Sun Mar 2 2014,Pacos De Ferreira,3-1,CS Maritimo
