Date,Team 1,FT,Team 2
Sun Sep 22 2013,Quilmes Ac,0-0,CA Lanus
Sun Sep 22 2013,CA Colon,0-2,San Lorenzo
Sun Sep 22 2013,Estudiantes,1-1,Gye La Plata
Sun Sep 22 2013,Argentinos Juniors,0-0,Boca Juniors
Mon Sep 23 2013,River Plate,1-0,All Boys
Tue Sep 24 2013,Velez Sarsfield,4-1,Atletico Rafaela
Fri Sep 27 2013,Arsenal Sarandi,1-0,CD Godoy Cruz
Fri Sep 27 2013,All Boys,1-1,Rosario Central
Sat Sep 28 2013,Estudiantes,0-0,Velez Sarsfield
Sat Sep 28 2013,San Lorenzo,3-0,Gye La Plata
Sat Sep 28 2013,Atletico Rafaela,2-0,Olimpo
Sun Sep 29 2013,Newells Old Boys,2-0,Argentinos Juniors
Sun Sep 29 2013,Tigre,1-0,CA Colon
Sun Sep 29 2013,Belgrano Cordoba,3-0,Racing Club
Sun Sep 29 2013,Boca Juniors,2-0,Quilmes Ac
Mon Sep 30 2013,CA Lanus,0-1,River Plate
Sat Oct 5 2013,Argentinos Juniors,1-3,Belgrano Cordoba
Sat Oct 5 2013,Olimpo,1-1,Estudiantes
Sat Oct 5 2013,Quilmes Ac,0-2,Newells Old Boys
Sun Oct 6 2013,San Lorenzo,0-0,Tigre
Sun Oct 6 2013,River Plate,0-1,Boca Juniors
Mon Oct 7 2013,Racing Club,0-1,Atletico Rafaela
Mon Oct 7 2013,CA Colon,0-1,Arsenal Sarandi
Mon Oct 7 2013,CD Godoy Cruz,2-0,All Boys
Tue Oct 8 2013,Gye La Plata,2-1,Velez Sarsfield
Tue Oct 8 2013,Rosario Central,2-1,CA Lanus
Sat Oct 12 2013,All Boys,0-0,CA Colon
Sat Oct 12 2013,Atletico Rafaela,1-0,Argentinos Juniors
Sat Oct 12 2013,Belgrano Cordoba,0-1,Quilmes Ac
Sun Oct 13 2013,Arsenal Sarandi,2-1,San Lorenzo
Sun Oct 13 2013,Estudiantes,1-0,Racing Club
Sun Oct 13 2013,Velez Sarsfield,1-2,Olimpo
Sun Oct 13 2013,Boca Juniors,1-1,Rosario Central
Mon Oct 14 2013,Newells Old Boys,1-0,River Plate
Mon Oct 14 2013,Tigre,1-1,Gye La Plata
Tue Oct 15 2013,CA Lanus,0-1,CD Godoy Cruz
Fri Oct 18 2013,Quilmes Ac,1-1,Atletico Rafaela
Fri Oct 18 2013,Argentinos Juniors,1-0,Estudiantes
Sat Oct 19 2013,Racing Club,0-1,Velez Sarsfield
Sat Oct 19 2013,CA Colon,0-3,CA Lanus
Sun Oct 20 2013,San Lorenzo,3-0,All Boys
Sun Oct 20 2013,Rosario Central,2-1,Newells Old Boys
Sun Oct 20 2013,Gye La Plata,2-2,Olimpo
Sun Oct 20 2013,Tigre,2-1,Arsenal Sarandi
Sun Oct 20 2013,River Plate,0-0,Belgrano Cordoba
Mon Oct 21 2013,CD Godoy Cruz,2-2,Boca Juniors
Wed Oct 23 2013,Velez Sarsfield,2-0,Argentinos Juniors
Wed Oct 23 2013,All Boys,0-0,Tigre
Wed Oct 23 2013,Atletico Rafaela,0-0,River Plate
Thu Oct 24 2013,CA Lanus,3-2,San Lorenzo
Fri Oct 25 2013,Belgrano Cordoba,0-1,Rosario Central
Fri Oct 25 2013,Newells Old Boys,1-1,CD Godoy Cruz
Fri Oct 25 2013,Boca Juniors,2-0,CA Colon
Sat Oct 26 2013,Arsenal Sarandi,1-1,Gye La Plata
Mon Oct 28 2013,Estudiantes,1-0,Quilmes Ac
Tue Oct 29 2013,Olimpo,0-1,Racing Club
Fri Nov 1 2013,Arsenal Sarandi,1-1,All Boys
Sat Nov 2 2013,CA Colon,2-2,Newells Old Boys
Sat Nov 2 2013,Argentinos Juniors,4-0,Olimpo
Sat Nov 2 2013,Rosario Central,3-2,Atletico Rafaela
Sat Nov 2 2013,CD Godoy Cruz,1-1,Belgrano Cordoba
Sun Nov 3 2013,Gye La Plata,1-3,Racing Club
Sun Nov 3 2013,Tigre,2-3,CA Lanus
Sun Nov 3 2013,Quilmes Ac,1-1,Velez Sarsfield
Sun Nov 3 2013,San Lorenzo,1-0,Boca Juniors
Mon Nov 4 2013,River Plate,1-2,Estudiantes
Sat Nov 9 2013,Atletico Rafaela,3-1,CD Godoy Cruz
Sat Nov 9 2013,Olimpo,0-1,Quilmes Ac
Sat Nov 9 2013,All Boys,2-1,Gye La Plata
Sat Nov 9 2013,Estudiantes,1-1,Rosario Central
Sun Nov 10 2013,Newells Old Boys,1-1,San Lorenzo
Sun Nov 10 2013,Boca Juniors,2-1,Tigre
Sun Nov 10 2013,Belgrano Cordoba,2-0,CA Colon
Sun Nov 10 2013,Racing Club,0-1,Argentinos Juniors
Mon Nov 11 2013,Velez Sarsfield,0-0,River Plate
Tue Nov 12 2013,CA Lanus,2-0,Arsenal Sarandi
Sat Nov 16 2013,Gye La Plata,0-0,Argentinos Juniors
Sat Nov 16 2013,All Boys,2-3,CA Lanus
Sat Nov 16 2013,CD Godoy Cruz,2-1,Estudiantes
Sat Nov 16 2013,Quilmes Ac,1-1,Racing Club
Sun Nov 17 2013,San Lorenzo,4-2,Belgrano Cordoba
Sun Nov 17 2013,Rosario Central,2-3,Velez Sarsfield
Sun Nov 17 2013,River Plate,1-3,Olimpo
Mon Nov 18 2013,Arsenal Sarandi,3-2,Boca Juniors
Mon Nov 18 2013,CA Colon,0-1,Atletico Rafaela
Tue Nov 19 2013,Tigre,2-1,Newells Old Boys
Sat Nov 23 2013,Velez Sarsfield,2-1,CD Godoy Cruz
Sat Nov 23 2013,Argentinos Juniors,1-1,Quilmes Ac
Sat Nov 23 2013,Olimpo,1-0,Rosario Central
Sun Nov 24 2013,Atletico Rafaela,2-2,San Lorenzo
Sun Nov 24 2013,CA Lanus,0-0,Gye La Plata
Sun Nov 24 2013,Boca Juniors,0-2,All Boys
Sun Nov 24 2013,Newells Old Boys,1-1,Arsenal Sarandi
Mon Nov 25 2013,Racing Club,1-0,River Plate
Mon Nov 25 2013,Estudiantes,1-0,CA Colon
Tue Nov 26 2013,Belgrano Cordoba,2-0,Tigre
Fri Nov 29 2013,CD Godoy Cruz,0-1,Olimpo
Sat Nov 30 2013,Rosario Central,1-1,Racing Club
Sat Nov 30 2013,CA Colon,0-2,Velez Sarsfield
Sat Nov 30 2013,Tigre,3-1,Atletico Rafaela
Sat Nov 30 2013,Arsenal Sarandi,1-4,Belgrano Cordoba
Sun Dec 1 2013,All Boys,3-1,Newells Old Boys
Sun Dec 1 2013,Gye La Plata,3-2,Quilmes Ac
Sun Dec 1 2013,San Lorenzo,0-0,Estudiantes
Sun Dec 1 2013,CA Lanus,2-2,Boca Juniors
Mon Dec 2 2013,River Plate,1-0,Argentinos Juniors
Fri Dec 6 2013,Belgrano Cordoba,1-0,All Boys
Sat Dec 7 2013,Racing Club,2-0,CD Godoy Cruz
Sat Dec 7 2013,Argentinos Juniors,1-2,Rosario Central
Sat Dec 7 2013,Atletico Rafaela,1-1,Arsenal Sarandi
Sun Dec 8 2013,Estudiantes,0-2,Tigre
Sun Dec 8 2013,Boca Juniors,1-1,Gye La Plata
Mon Dec 9 2013,Quilmes Ac,1-1,River Plate
Tue Dec 10 2013,Olimpo,1-0,CA Colon
Sun Dec 15 2013,Newells Old Boys,2-2,CA Lanus
Sun Dec 15 2013,Velez Sarsfield,0-0,San Lorenzo
Fri Feb 7 2014,Estudiantes,1-0,Arsenal Sarandi
Fri Feb 7 2014,Velez Sarsfield,0-0,Tigre
Sat Feb 8 2014,Olimpo,2-0,San Lorenzo
Sat Feb 8 2014,Argentinos Juniors,2-1,CD Godoy Cruz
Sat Feb 8 2014,Atletico Rafaela,1-1,All Boys
Sun Feb 9 2014,Racing Club,3-0,CA Colon
Sun Feb 9 2014,Quilmes Ac,0-1,Rosario Central
Sun Feb 9 2014,Newells Old Boys,0-0,Boca Juniors
Mon Feb 10 2014,River Plate,1-0,Gye La Plata
Tue Feb 11 2014,Belgrano Cordoba,2-2,CA Lanus
Fri Feb 14 2014,CD Godoy Cruz,2-0,Quilmes Ac
Sat Feb 15 2014,All Boys,0-1,Estudiantes
Sat Feb 15 2014,Arsenal Sarandi,1-3,Velez Sarsfield
Sat Feb 15 2014,Tigre,0-0,Olimpo
Sun Feb 16 2014,San Lorenzo,1-0,Racing Club
Sun Feb 16 2014,CA Colon,1-0,Argentinos Juniors
Sun Feb 16 2014,Gye La Plata,3-0,Newells Old Boys
Sun Feb 16 2014,CA Lanus,0-3,Atletico Rafaela
Sun Feb 16 2014,Rosario Central,1-1,River Plate
Mon Feb 17 2014,Boca Juniors,2-3,Belgrano Cordoba
Tue Feb 18 2014,Olimpo,0-2,Arsenal Sarandi
Tue Feb 18 2014,Velez Sarsfield,3-0,All Boys
Wed Feb 19 2014,Racing Club,0-1,Tigre
Wed Feb 19 2014,Quilmes Ac,0-2,CA Colon
Wed Feb 19 2014,Argentinos Juniors,0-2,San Lorenzo
Wed Feb 19 2014,Estudiantes,2-1,CA Lanus
Thu Feb 20 2014,River Plate,1-2,CD Godoy Cruz
Thu Feb 20 2014,Belgrano Cordoba,1-1,Newells Old Boys
Thu Feb 20 2014,Rosario Central,3-1,Gye La Plata
Fri Feb 21 2014,Atletico Rafaela,1-0,Boca Juniors
Sat Feb 22 2014,CA Lanus,3-2,Velez Sarsfield
Sat Feb 22 2014,All Boys,1-0,Olimpo
Sun Feb 23 2014,Arsenal Sarandi,3-1,Racing Club
Sun Feb 23 2014,Newells Old Boys,4-1,Atletico Rafaela
Sun Feb 23 2014,San Lorenzo,1-0,Quilmes Ac
Sun Feb 23 2014,Boca Juniors,1-0,Estudiantes
Mon Feb 24 2014,CA Colon,3-1,River Plate
Mon Feb 24 2014,CD Godoy Cruz,3-0,Rosario Central
Mon Feb 24 2014,Tigre,0-0,Argentinos Juniors
Tue Feb 25 2014,Gye La Plata,2-2,Belgrano Cordoba
Fri Feb 28 2014,CD Godoy Cruz,0-2,Gye La Plata
Sat Mar 1 2014,Racing Club,1-1,All Boys
Sat Mar 1 2014,Velez Sarsfield,1-0,Boca Juniors
Sat Mar 1 2014,Atletico Rafaela,1-2,Belgrano Cordoba
Sun Mar 2 2014,Argentinos Juniors,2-0,Arsenal Sarandi
Sun Mar 2 2014,Rosario Central,0-1,CA Colon
Sun Mar 2 2014,Quilmes Ac,1-0,Tigre
Sun Mar 2 2014,Olimpo,2-0,CA Lanus
Sun Mar 2 2014,River Plate,1-0,San Lorenzo
Mon Mar 3 2014,Estudiantes,0-0,Newells Old Boys
Tue Mar 4 2014,CA Colon,1-1,CD Godoy Cruz
Tue Mar 4 2014,Gye La Plata,1-1,Atletico Rafaela
Wed Mar 5 2014,All Boys,0-0,Argentinos Juniors
Wed Mar 5 2014,Belgrano Cordoba,1-1,Estudiantes
Wed Mar 5 2014,CA Lanus,1-0,Racing Club
Thu Mar 6 2014,Boca Juniors,2-0,Olimpo
Thu Mar 6 2014,Newells Old Boys,4-1,Velez Sarsfield
Thu Mar 6 2014,Arsenal Sarandi,0-2,Quilmes Ac
Thu Mar 6 2014,San Lorenzo,2-1,Rosario Central
Fri Mar 7 2014,Tigre,0-0,River Plate
Sat Mar 8 2014,CA Colon,0-0,Gye La Plata
Sat Mar 8 2014,Argentinos Juniors,0-2,CA Lanus
Sat Mar 8 2014,Estudiantes,0-0,Atletico Rafaela
Sun Mar 9 2014,Velez Sarsfield,3-1,Belgrano Cordoba
Sun Mar 9 2014,CD Godoy Cruz,1-1,San Lorenzo
Sun Mar 9 2014,Olimpo,1-0,Newells Old Boys
Sun Mar 9 2014,River Plate,1-0,Arsenal Sarandi
Mon Mar 10 2014,Racing Club,1-2,Boca Juniors
Mon Mar 10 2014,Quilmes Ac,1-2,All Boys
Tue Mar 11 2014,Rosario Central,1-1,Tigre
Fri Mar 14 2014,Atletico Rafaela,3-1,Velez Sarsfield
Sat Mar 15 2014,Tigre,0-0,CD Godoy Cruz
Sat Mar 15 2014,Belgrano Cordoba,1-1,Olimpo
Sun Mar 16 2014,San Lorenzo,0-0,CA Colon
Sun Mar 16 2014,Gye La Plata,0-1,Estudiantes
Sun Mar 16 2014,Arsenal Sarandi,1-1,Rosario Central
Sun Mar 16 2014,Newells Old Boys,2-0,Racing Club
Sun Mar 16 2014,Boca Juniors,1-1,Argentinos Juniors
Mon Mar 17 2014,All Boys,3-2,River Plate
Mon Mar 17 2014,CA Lanus,1-0,Quilmes Ac
Fri Mar 21 2014,Olimpo,2-1,Atletico Rafaela
Sat Mar 22 2014,CA Colon,1-0,Tigre
Sat Mar 22 2014,Racing Club,2-0,Belgrano Cordoba
Sat Mar 22 2014,Argentinos Juniors,0-0,Newells Old Boys
Sat Mar 22 2014,Rosario Central,2-0,All Boys
Sun Mar 23 2014,Velez Sarsfield,1-1,Estudiantes
Sun Mar 23 2014,CD Godoy Cruz,2-1,Arsenal Sarandi
Sun Mar 23 2014,Gye La Plata,2-1,San Lorenzo
Sun Mar 23 2014,River Plate,2-0,CA Lanus
Mon Mar 24 2014,Quilmes Ac,0-0,Boca Juniors
Fri Mar 28 2014,All Boys,0-0,CD Godoy Cruz
Fri Mar 28 2014,Estudiantes,0-0,Olimpo
Sat Mar 29 2014,Belgrano Cordoba,0-0,Argentinos Juniors
Sat Mar 29 2014,Velez Sarsfield,5-1,Gye La Plata
Sun Mar 30 2014,Newells Old Boys,1-1,Quilmes Ac
Sun Mar 30 2014,Atletico Rafaela,2-2,Racing Club
Sun Mar 30 2014,CA Lanus,2-1,Rosario Central
Sun Mar 30 2014,Arsenal Sarandi,1-0,CA Colon
Sun Mar 30 2014,Boca Juniors,1-2,River Plate
Mon Mar 31 2014,Tigre,2-2,San Lorenzo
Tue Apr 1 2014,Quilmes Ac,1-0,Belgrano Cordoba
Tue Apr 1 2014,Olimpo,1-2,Velez Sarsfield
Wed Apr 2 2014,Argentinos Juniors,0-0,Atletico Rafaela
Wed Apr 2 2014,Racing Club,3-3,Estudiantes
Wed Apr 2 2014,CD Godoy Cruz,1-0,CA Lanus
Wed Apr 2 2014,Rosario Central,2-1,Boca Juniors
Wed Apr 2 2014,CA Colon,1-0,All Boys
Thu Apr 3 2014,River Plate,1-0,Newells Old Boys
Thu Apr 3 2014,Gye La Plata,3-1,Tigre
Fri Apr 4 2014,San Lorenzo,2-0,Arsenal Sarandi
Sun Apr 6 2014,CA Lanus,1-0,CA Colon
Sun Apr 6 2014,Velez Sarsfield,0-1,Racing Club
Sun Apr 6 2014,Newells Old Boys,0-1,Rosario Central
Sun Apr 6 2014,Atletico Rafaela,2-2,Quilmes Ac
Sun Apr 6 2014,All Boys,1-2,San Lorenzo
Sun Apr 6 2014,Arsenal Sarandi,0-1,Tigre
Sun Apr 6 2014,Boca Juniors,3-0,CD Godoy Cruz
Mon Apr 7 2014,Belgrano Cordoba,2-1,River Plate
Tue Apr 8 2014,Estudiantes,1-0,Argentinos Juniors
Wed Apr 9 2014,Olimpo,0-2,Gye La Plata
Fri Apr 11 2014,Tigre,2-0,All Boys
Sat Apr 12 2014,Rosario Central,0-0,Belgrano Cordoba
Sat Apr 12 2014,Quilmes Ac,1-3,Estudiantes
Sat Apr 12 2014,Argentinos Juniors,2-1,Velez Sarsfield
Sun Apr 13 2014,Racing Club,1-1,Olimpo
Sun Apr 13 2014,San Lorenzo,1-4,CA Lanus
Sun Apr 13 2014,CD Godoy Cruz,0-1,Newells Old Boys
Sun Apr 13 2014,Gye La Plata,2-0,Arsenal Sarandi
Sun Apr 13 2014,River Plate,2-0,Atletico Rafaela
Mon Apr 14 2014,CA Colon,0-0,Boca Juniors
Tue Apr 15 2014,Olimpo,3-0,Argentinos Juniors
Tue Apr 15 2014,Velez Sarsfield,1-3,Quilmes Ac
Wed Apr 16 2014,Atletico Rafaela,2-3,Rosario Central
Wed Apr 16 2014,Estudiantes,0-0,River Plate
Wed Apr 16 2014,Newells Old Boys,0-1,CA Colon
Thu Apr 17 2014,Boca Juniors,0-0,San Lorenzo
Thu Apr 17 2014,All Boys,1-1,Arsenal Sarandi
Thu Apr 17 2014,Belgrano Cordoba,1-2,CD Godoy Cruz
Fri Apr 18 2014,Racing Club,0-1,Gye La Plata
Sat Apr 19 2014,Rosario Central,0-0,Estudiantes
Sat Apr 19 2014,Quilmes Ac,0-1,Olimpo
Sun Apr 20 2014,San Lorenzo,0-0,Newells Old Boys
Sun Apr 20 2014,CA Colon,0-0,Belgrano Cordoba
Sun Apr 20 2014,Argentinos Juniors,0-1,Racing Club
Sun Apr 20 2014,Arsenal Sarandi,3-1,CA Lanus
Sun Apr 20 2014,River Plate,1-0,Velez Sarsfield
Mon Apr 21 2014,Tigre,0-1,Boca Juniors
Mon Apr 21 2014,CD Godoy Cruz,3-0,Atletico Rafaela
Mon Apr 21 2014,Gye La Plata,2-1,All Boys
Sat Apr 26 2014,Newells Old Boys,2-1,Tigre
Sat Apr 26 2014,Belgrano Cordoba,0-0,San Lorenzo
Sat Apr 26 2014,Atletico Rafaela,1-1,CA Colon
Sat Apr 26 2014,Argentinos Juniors,0-2,Gye La Plata
Sun Apr 27 2014,Velez Sarsfield,4-1,Rosario Central
Sun Apr 27 2014,Racing Club,0-1,Quilmes Ac
Sun Apr 27 2014,Estudiantes,0-1,CD Godoy Cruz
Sun Apr 27 2014,CA Lanus,1-0,All Boys
Sun Apr 27 2014,Boca Juniors,4-2,Arsenal Sarandi
Mon Apr 28 2014,Olimpo,1-1,River Plate
Thu May 1 2014,CA Lanus,0-0,Tigre
Sat May 3 2014,Quilmes Ac,1-0,Argentinos Juniors
Sat May 3 2014,CA Colon,0-2,Estudiantes
Sat May 3 2014,Rosario Central,0-0,Olimpo
Sun May 4 2014,CD Godoy Cruz,1-1,Velez Sarsfield
Sun May 4 2014,San Lorenzo,2-0,Atletico Rafaela
Sun May 4 2014,Arsenal Sarandi,3-2,Newells Old Boys
Sun May 4 2014,Gye La Plata,0-0,CA Lanus
Sun May 4 2014,River Plate,3-2,Racing Club
Mon May 5 2014,All Boys,1-3,Boca Juniors
Tue May 6 2014,Tigre,2-1,Belgrano Cordoba
Fri May 9 2014,Olimpo,3-1,CD Godoy Cruz
Sat May 10 2014,Estudiantes,3-0,San Lorenzo
Sat May 10 2014,Newells Old Boys,4-2,All Boys
Sat May 10 2014,Atletico Rafaela,1-1,Tigre
Sun May 11 2014,Velez Sarsfield,2-0,CA Colon
Sun May 11 2014,Racing Club,0-0,Rosario Central
Sun May 11 2014,Quilmes Ac,2-0,Gye La Plata
Sun May 11 2014,Belgrano Cordoba,0-0,Arsenal Sarandi
Sun May 11 2014,Boca Juniors,3-1,CA Lanus
Mon May 12 2014,Argentinos Juniors,0-2,River Plate
Sat May 17 2014,All Boys,0-0,Belgrano Cordoba
Sun May 18 2014,Rosario Central,3-2,Argentinos Juniors
Sun May 18 2014,Arsenal Sarandi,1-2,Atletico Rafaela
Sun May 18 2014,CA Colon,2-1,Olimpo
Sun May 18 2014,CD Godoy Cruz,2-1,Racing Club
Sun May 18 2014,Gye La Plata,0-1,Boca Juniors
Sun May 18 2014,Tigre,2-1,Estudiantes
Sun May 18 2014,River Plate,5-0,Quilmes Ac
Mon May 19 2014,CA Lanus,1-1,Newells Old Boys
Tue May 20 2014,San Lorenzo,2-3,Velez Sarsfield
Sat May 24 2014,CA Colon,0-1,Atletico Rafaela
Sun May 25 2014,San Lorenzo,0-1,River Plate
