Date,Team 1,FT,Team 2
Sat Aug 17 2013,Real Sociedad,2-0,Getafe CF
Sat Aug 17 2013,Real Valladolid,1-2,Athletic Bilbao
Sat Aug 17 2013,Valencia CF,1-0,Malaga CF
Sun Aug 18 2013,FC Barcelona,7-0,Levante Ud
Sun Aug 18 2013,Real Madrid,2-1,Real Betis
Sun Aug 18 2013,CA Osasuna,1-2,Granada CF
Sun Aug 18 2013,Sevilla FC,1-3,Atletico Madrid
Mon Aug 19 2013,Rayo Vallecano,3-0,Elche CF
Mon Aug 19 2013,Celta Vigo,2-2,Espanyol Barcelona
Mon Aug 19 2013,Ud Almeria,2-3,Villarreal CF
Fri Aug 23 2013,Getafe CF,2-2,Ud Almeria
Fri Aug 23 2013,Athletic Bilbao,2-0,CA Osasuna
Sat Aug 24 2013,Elche CF,1-1,Real Sociedad
Sat Aug 24 2013,Espanyol Barcelona,3-1,Valencia CF
Sat Aug 24 2013,Villarreal CF,2-1,Real Valladolid
Sun Aug 25 2013,Atletico Madrid,5-0,Rayo Vallecano
Sun Aug 25 2013,Levante Ud,0-0,Sevilla FC
Sun Aug 25 2013,Malaga CF,0-1,FC Barcelona
Sun Aug 25 2013,Real Betis,1-2,Celta Vigo
Mon Aug 26 2013,Granada CF,0-1,Real Madrid
Fri Aug 30 2013,Ud Almeria,2-2,Elche CF
Fri Aug 30 2013,Rayo Vallecano,1-2,Levante Ud
Sat Aug 31 2013,Celta Vigo,1-1,Granada CF
Sat Aug 31 2013,Real Valladolid,1-0,Getafe CF
Sat Aug 31 2013,CA Osasuna,0-3,Villarreal CF
Sun Sep 1 2013,Real Madrid,3-1,Athletic Bilbao
Sun Sep 1 2013,Espanyol Barcelona,0-0,Real Betis
Sun Sep 1 2013,Real Sociedad,1-2,Atletico Madrid
Sun Sep 1 2013,Sevilla FC,2-2,Malaga CF
Sun Sep 1 2013,Valencia CF,2-3,FC Barcelona
Sat Sep 14 2013,Atletico Madrid,4-2,Ud Almeria
Sat Sep 14 2013,Levante Ud,0-0,Real Sociedad
Sat Sep 14 2013,FC Barcelona,3-2,Sevilla FC
Sat Sep 14 2013,Villarreal CF,2-2,Real Madrid
Sun Sep 15 2013,Granada CF,0-1,Espanyol Barcelona
Sun Sep 15 2013,Getafe CF,2-1,CA Osasuna
Sun Sep 15 2013,Malaga CF,5-0,Rayo Vallecano
Sun Sep 15 2013,Real Betis,3-1,Valencia CF
Mon Sep 16 2013,Elche CF,0-0,Real Valladolid
Mon Sep 16 2013,Athletic Bilbao,3-2,Celta Vigo
Fri Sep 20 2013,CA Osasuna,2-1,Elche CF
Sat Sep 21 2013,Real Sociedad,0-0,Malaga CF
Sat Sep 21 2013,Ud Almeria,2-2,Levante Ud
Sat Sep 21 2013,Rayo Vallecano,0-4,FC Barcelona
Sat Sep 21 2013,Real Valladolid,0-2,Atletico Madrid
Sun Sep 22 2013,Real Betis,0-0,Granada CF
Sun Sep 22 2013,Celta Vigo,0-0,Villarreal CF
Sun Sep 22 2013,Real Madrid,4-1,Getafe CF
Sun Sep 22 2013,Valencia CF,3-1,Sevilla FC
Mon Sep 23 2013,Espanyol Barcelona,3-2,Athletic Bilbao
Tue Sep 24 2013,FC Barcelona,4-1,Real Sociedad
Tue Sep 24 2013,Levante Ud,1-1,Real Valladolid
Tue Sep 24 2013,Malaga CF,2-0,Ud Almeria
Tue Sep 24 2013,Atletico Madrid,2-1,CA Osasuna
Wed Sep 25 2013,Granada CF,0-1,Valencia CF
Wed Sep 25 2013,Sevilla FC,4-1,Rayo Vallecano
Wed Sep 25 2013,Elche CF,1-2,Real Madrid
Thu Sep 26 2013,Athletic Bilbao,2-1,Real Betis
Thu Sep 26 2013,Getafe CF,2-0,Celta Vigo
Thu Sep 26 2013,Villarreal CF,2-1,Espanyol Barcelona
Fri Sep 27 2013,Real Valladolid,2-2,Malaga CF
Sat Sep 28 2013,Valencia CF,1-0,Rayo Vallecano
Sat Sep 28 2013,Ud Almeria,0-2,FC Barcelona
Sat Sep 28 2013,Real Sociedad,1-1,Sevilla FC
Sat Sep 28 2013,Real Madrid,0-1,Atletico Madrid
Sun Sep 29 2013,CA Osasuna,0-1,Levante Ud
Sun Sep 29 2013,Celta Vigo,0-1,Elche CF
Sun Sep 29 2013,Espanyol Barcelona,0-2,Getafe CF
Sun Sep 29 2013,Real Betis,1-0,Villarreal CF
Mon Sep 30 2013,Granada CF,2-0,Athletic Bilbao
Fri Oct 4 2013,Villarreal CF,3-0,Granada CF
Fri Oct 4 2013,Malaga CF,0-1,CA Osasuna
Sat Oct 5 2013,Elche CF,2-1,Espanyol Barcelona
Sat Oct 5 2013,Rayo Vallecano,1-0,Real Sociedad
Sat Oct 5 2013,Levante Ud,2-3,Real Madrid
Sat Oct 5 2013,FC Barcelona,4-1,Real Valladolid
Sun Oct 6 2013,Atletico Madrid,2-1,Celta Vigo
Sun Oct 6 2013,Sevilla FC,2-1,Ud Almeria
Sun Oct 6 2013,Getafe CF,3-1,Real Betis
Sun Oct 6 2013,Athletic Bilbao,1-1,Valencia CF
Sat Oct 19 2013,Real Madrid,2-0,Malaga CF
Sat Oct 19 2013,Valencia CF,1-2,Real Sociedad
Sat Oct 19 2013,CA Osasuna,0-0,FC Barcelona
Sat Oct 19 2013,Espanyol Barcelona,1-0,Atletico Madrid
Sun Oct 20 2013,Granada CF,0-2,Getafe CF
Sun Oct 20 2013,Ud Almeria,0-1,Rayo Vallecano
Sun Oct 20 2013,Real Betis,1-2,Elche CF
Sun Oct 20 2013,Real Valladolid,2-2,Sevilla FC
Mon Oct 21 2013,Celta Vigo,0-1,Levante Ud
Mon Oct 21 2013,Athletic Bilbao,2-0,Villarreal CF
Fri Oct 25 2013,Rayo Vallecano,0-3,Real Valladolid
Sat Oct 26 2013,Malaga CF,0-5,Celta Vigo
Sat Oct 26 2013,FC Barcelona,2-1,Real Madrid
Sat Oct 26 2013,Elche CF,0-1,Granada CF
Sat Oct 26 2013,Levante Ud,3-0,Espanyol Barcelona
Sun Oct 27 2013,Sevilla FC,2-1,CA Osasuna
Sun Oct 27 2013,Villarreal CF,4-1,Valencia CF
Sun Oct 27 2013,Real Sociedad,3-0,Ud Almeria
Sun Oct 27 2013,Atletico Madrid,5-0,Real Betis
Mon Oct 28 2013,Getafe CF,0-1,Athletic Bilbao
