Date,Team 1,FT,Team 2
Sat Mar 8 2014,Vfb Stuttgart,2-2,Eintracht Braunschweig
Sat Mar 8 2014,Hannover 96,1-1,Bayer Leverkusen
Sat Mar 8 2014,Vfl Wolfsburg,1-6,Bayern Muenchen
Sat Mar 8 2014,Hamburger SV,1-1,Eintracht Frankfurt
Sat Mar 8 2014,1 FC Nuernberg,0-2,Werder Bremen
Sun Mar 9 2014,SC Freiburg,0-1,Borussia Dortmund
Sun Mar 9 2014,1 Fsv Mainz 05,1-1,Hertha BSC Berlin
Fri Mar 14 2014,FC Augsburg,1-2,FC Schalke 04
Sat Mar 15 2014,Borussia Dortmund,1-2,Bor Moenchengladbach
Sat Mar 15 2014,Werder Bremen,1-1,Vfb Stuttgart
Sat Mar 15 2014,1899 Hoffenheim,2-4,1 Fsv Mainz 05
Sat Mar 15 2014,Eintracht Braunschweig,1-1,Vfl Wolfsburg
Sat Mar 15 2014,Hertha BSC Berlin,0-3,Hannover 96
Sat Mar 15 2014,Bayern Muenchen,2-1,Bayer Leverkusen
Sun Mar 16 2014,Hamburger SV,2-1,1 FC Nuernberg
Sun Mar 16 2014,Eintracht Frankfurt,1-4,SC Freiburg
Fri Mar 21 2014,SC Freiburg,3-1,Werder Bremen
Sat Mar 22 2014,FC Schalke 04,3-1,Eintracht Braunschweig
Sat Mar 22 2014,Vfb Stuttgart,1-0,Hamburger SV
Sat Mar 22 2014,Hannover 96,0-3,Borussia Dortmund
Sat Mar 22 2014,Vfl Wolfsburg,1-1,FC Augsburg
Sat Mar 22 2014,1 Fsv Mainz 05,0-2,Bayern Muenchen
Sat Mar 22 2014,Bor Moenchengladbach,3-0,Hertha BSC Berlin
Sun Mar 23 2014,1 FC Nuernberg,2-5,Eintracht Frankfurt
Sun Mar 23 2014,Bayer Leverkusen,2-3,1899 Hoffenheim
Tue Mar 25 2014,Borussia Dortmund,0-0,FC Schalke 04
Tue Mar 25 2014,Werder Bremen,1-3,Vfl Wolfsburg
Tue Mar 25 2014,Eintracht Braunschweig,3-1,1 Fsv Mainz 05
Tue Mar 25 2014,Hertha BSC Berlin,1-3,Bayern Muenchen
Wed Mar 26 2014,1 FC Nuernberg,2-0,Vfb Stuttgart
Wed Mar 26 2014,1899 Hoffenheim,3-1,Hannover 96
Wed Mar 26 2014,FC Augsburg,1-3,Bayer Leverkusen
Wed Mar 26 2014,Hamburger SV,1-1,SC Freiburg
Wed Mar 26 2014,Eintracht Frankfurt,1-0,Bor Moenchengladbach
Fri Mar 28 2014,FC Schalke 04,2-0,Hertha BSC Berlin
Sat Mar 29 2014,Bayern Muenchen,3-3,1899 Hoffenheim
Sat Mar 29 2014,Bayer Leverkusen,1-1,Eintracht Braunschweig
Sat Mar 29 2014,Vfb Stuttgart,2-3,Borussia Dortmund
Sat Mar 29 2014,Vfl Wolfsburg,2-1,Eintracht Frankfurt
Sat Mar 29 2014,1 Fsv Mainz 05,3-0,FC Augsburg
Sat Mar 29 2014,SC Freiburg,3-2,1 FC Nuernberg
Sun Mar 30 2014,Bor Moenchengladbach,3-1,Hamburger SV
Sun Mar 30 2014,Hannover 96,1-2,Werder Bremen
Fri Apr 4 2014,Hamburger SV,2-1,Bayer Leverkusen
Sat Apr 5 2014,Vfb Stuttgart,2-0,SC Freiburg
Sat Apr 5 2014,Werder Bremen,1-1,FC Schalke 04
Sat Apr 5 2014,1 FC Nuernberg,0-2,Bor Moenchengladbach
Sat Apr 5 2014,FC Augsburg,1-0,Bayern Muenchen
Sat Apr 5 2014,Eintracht Frankfurt,2-0,1 Fsv Mainz 05
Sat Apr 5 2014,Borussia Dortmund,2-1,Vfl Wolfsburg
Sun Apr 6 2014,Eintracht Braunschweig,3-0,Hannover 96
Sun Apr 6 2014,Hertha BSC Berlin,1-1,1899 Hoffenheim
Fri Apr 11 2014,FC Schalke 04,2-0,Eintracht Frankfurt
Sat Apr 12 2014,Bor Moenchengladbach,1-1,Vfb Stuttgart
Sat Apr 12 2014,Hannover 96,2-1,Hamburger SV
Sat Apr 12 2014,Vfl Wolfsburg,4-1,1 FC Nuernberg
Sat Apr 12 2014,SC Freiburg,2-0,Eintracht Braunschweig
Sat Apr 12 2014,1 Fsv Mainz 05,3-0,Werder Bremen
Sat Apr 12 2014,Bayern Muenchen,0-3,Borussia Dortmund
Sun Apr 13 2014,Bayer Leverkusen,2-1,Hertha BSC Berlin
Sun Apr 13 2014,1899 Hoffenheim,2-0,FC Augsburg
Thu Apr 17 2014,Eintracht Frankfurt,2-3,Hannover 96
Sat Apr 19 2014,Borussia Dortmund,4-2,1 Fsv Mainz 05
Sat Apr 19 2014,Werder Bremen,3-1,1899 Hoffenheim
Sat Apr 19 2014,SC Freiburg,4-2,Bor Moenchengladbach
Sat Apr 19 2014,FC Augsburg,0-0,Hertha BSC Berlin
Sat Apr 19 2014,Eintracht Braunschweig,0-2,Bayern Muenchen
Sat Apr 19 2014,Hamburger SV,1-3,Vfl Wolfsburg
Sun Apr 20 2014,1 FC Nuernberg,1-4,Bayer Leverkusen
Sun Apr 20 2014,Vfb Stuttgart,3-1,FC Schalke 04
Fri Apr 25 2014,Hannover 96,0-0,Vfb Stuttgart
Sat Apr 26 2014,Bayern Muenchen,5-2,Werder Bremen
Sat Apr 26 2014,Vfl Wolfsburg,2-2,SC Freiburg
Sat Apr 26 2014,1899 Hoffenheim,0-0,Eintracht Frankfurt
Sat Apr 26 2014,1 Fsv Mainz 05,2-0,1 FC Nuernberg
Sat Apr 26 2014,Hertha BSC Berlin,2-0,Eintracht Braunschweig
Sat Apr 26 2014,Bayer Leverkusen,2-2,Borussia Dortmund
Sun Apr 27 2014,FC Augsburg,3-1,Hamburger SV
Sun Apr 27 2014,FC Schalke 04,0-1,Bor Moenchengladbach
Sat May 3 2014,Borussia Dortmund,3-2,1899 Hoffenheim
Sat May 3 2014,Bor Moenchengladbach,3-1,1 Fsv Mainz 05
Sat May 3 2014,Vfb Stuttgart,1-2,Vfl Wolfsburg
Sat May 3 2014,Werder Bremen,2-0,Hertha BSC Berlin
Sat May 3 2014,1 FC Nuernberg,0-2,Hannover 96
Sat May 3 2014,SC Freiburg,0-2,FC Schalke 04
Sat May 3 2014,Hamburger SV,1-4,Bayern Muenchen
Sat May 3 2014,Eintracht Braunschweig,0-1,FC Augsburg
Sat May 3 2014,Eintracht Frankfurt,0-2,Bayer Leverkusen
Sat May 10 2014,Bayern Muenchen,1-0,Vfb Stuttgart
Sat May 10 2014,FC Schalke 04,4-1,1 FC Nuernberg
Sat May 10 2014,Bayer Leverkusen,2-1,Werder Bremen
Sat May 10 2014,Hannover 96,3-2,SC Freiburg
Sat May 10 2014,Vfl Wolfsburg,3-1,Bor Moenchengladbach
Sat May 10 2014,1899 Hoffenheim,3-1,Eintracht Braunschweig
Sat May 10 2014,1 Fsv Mainz 05,3-2,Hamburger SV
Sat May 10 2014,FC Augsburg,2-1,Eintracht Frankfurt
Sat May 10 2014,Hertha BSC Berlin,0-4,Borussia Dortmund
