Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 9 Aug 2013 (W32),Montpellier HSC (1),1-1,1-0,Paris Saint-Germain (1)
?,(Sat) 10 Aug 2013 (W32),Girondins de Bordeaux (1),0-2,0-0,AS Monaco (1)
?,(Sat) 10 Aug 2013 (W32),Évian TG FC (1),1-1,1-0,FC Sochaux-Montbéliard (1)
?,(Sat) 10 Aug 2013 (W32),Lille OSC (1),1-0,1-0,FC Lorient (1)
?,(Sat) 10 Aug 2013 (W32),Olympique Lyonnais (1),4-0,1-0,OGC Nice (1)
?,(Sat) 10 Aug 2013 (W32),FC Nantes (1),2-0,1-0,SC Bastia (1)
?,(Sat) 10 Aug 2013 (W32),Stade Rennais FC (1),2-1,1-1,Stade de Reims (1)
?,(Sat) 10 Aug 2013 (W32),Valenciennes FC (1),3-0,1-0,Toulouse FC (1)
?,(Sun) 11 Aug 2013 (W32),AC Ajaccio (1),0-1,0-1,AS Saint-Étienne (1)
?,(Sun) 11 Aug 2013 (W32),EA Guingamp (1),1-3,0-3,Olympique de Marseille (1)
?,(Fri) 16 Aug 2013 (W33),FC Sochaux-Montbéliard (2),1-3,1-2,Olympique Lyonnais (2)
?,(Sat) 17 Aug 2013 (W33),SC Bastia (2),2-0,0-0,Valenciennes FC (2)
?,(Sat) 17 Aug 2013 (W33),Olympique de Marseille (2),2-0,1-0,Évian TG FC (2)
?,(Sat) 17 Aug 2013 (W33),OGC Nice (2),2-1,1-1,Stade Rennais FC (2)
?,(Sat) 17 Aug 2013 (W33),Stade de Reims (2),2-1,1-0,Lille OSC (2)
?,(Sat) 17 Aug 2013 (W33),AS Saint-Étienne (2),1-0,0-0,EA Guingamp (2)
?,(Sat) 17 Aug 2013 (W33),Toulouse FC (2),1-1,1-1,Girondins de Bordeaux (2)
?,(Sun) 18 Aug 2013 (W33),FC Lorient (2),2-1,1-1,FC Nantes (2)
?,(Sun) 18 Aug 2013 (W33),AS Monaco (2),4-1,2-1,Montpellier HSC (2)
?,(Sun) 18 Aug 2013 (W33),Paris Saint-Germain (2),1-1,0-1,AC Ajaccio (2)
?,(Fri) 23 Aug 2013 (W34),AS Monaco (3),0-0,0-0,Toulouse FC (3)
?,(Sat) 24 Aug 2013 (W34),Girondins de Bordeaux (3),1-0,1-0,SC Bastia (3)
?,(Sat) 24 Aug 2013 (W34),Évian TG FC (3),1-2,0-2,Stade Rennais FC (3)
?,(Sat) 24 Aug 2013 (W34),EA Guingamp (3),2-0,1-0,FC Lorient (3)
?,(Sat) 24 Aug 2013 (W34),Olympique Lyonnais (3),0-1,0-0,Stade de Reims (3)
?,(Sat) 24 Aug 2013 (W34),Montpellier HSC (3),2-1,1-1,FC Sochaux-Montbéliard (3)
?,(Sat) 24 Aug 2013 (W34),Valenciennes FC (3),0-1,0-0,Olympique de Marseille (3)
?,(Sun) 25 Aug 2013 (W34),AC Ajaccio (3),0-0,0-0,OGC Nice (3)
?,(Sun) 25 Aug 2013 (W34),Lille OSC (3),1-0,1-0,AS Saint-Étienne (3)
?,(Sun) 25 Aug 2013 (W34),FC Nantes (3),1-2,0-1,Paris Saint-Germain (3)
?,(Sat) 31 Aug 2013 (W35),SC Bastia (4),2-1,1-0,Toulouse FC (4)
?,(Sat) 31 Aug 2013 (W35),Évian TG FC (4),2-1,2-0,Olympique Lyonnais (4)
?,(Sat) 31 Aug 2013 (W35),FC Lorient (4),1-0,1-0,Valenciennes FC (4)
?,(Sat) 31 Aug 2013 (W35),Paris Saint-Germain (4),2-0,0-0,EA Guingamp (4)
?,(Sat) 31 Aug 2013 (W35),Stade de Reims (4),0-0,0-0,FC Nantes (4)
?,(Sat) 31 Aug 2013 (W35),Stade Rennais FC (4),0-0,0-0,Lille OSC (4)
?,(Sat) 31 Aug 2013 (W35),FC Sochaux-Montbéliard (4),0-0,0-0,AC Ajaccio (4)
?,(Sun) 1 Sep 2013 (W35),Olympique de Marseille (4),1-2,1-0,AS Monaco (4)
?,(Sun) 1 Sep 2013 (W35),OGC Nice (4),2-2,2-1,Montpellier HSC (4)
?,(Sun) 1 Sep 2013 (W35),AS Saint-Étienne (4),2-1,1-0,Girondins de Bordeaux (4)
?,(Fri) 13 Sep 2013 (W37),Girondins de Bordeaux (5),0-2,0-1,Paris Saint-Germain (5)
?,(Sat) 14 Sep 2013 (W37),AC Ajaccio (5),2-3,0-2,Évian TG FC (5)
?,(Sat) 14 Sep 2013 (W37),EA Guingamp (5),1-1,0-0,SC Bastia (5)
?,(Sat) 14 Sep 2013 (W37),Montpellier HSC (5),0-0,0-0,Stade de Reims (5)
?,(Sat) 14 Sep 2013 (W37),FC Nantes (5),1-0,0-0,FC Sochaux-Montbéliard (5)
?,(Sat) 14 Sep 2013 (W37),Toulouse FC (5),1-1,0-0,Olympique de Marseille (5)
?,(Sat) 14 Sep 2013 (W37),Valenciennes FC (5),1-3,0-1,AS Saint-Étienne (5)
?,(Sun) 15 Sep 2013 (W37),Lille OSC (5),0-2,0-2,OGC Nice (5)
?,(Sun) 15 Sep 2013 (W37),Olympique Lyonnais (5),0-0,0-0,Stade Rennais FC (5)
?,(Sun) 15 Sep 2013 (W37),AS Monaco (5),1-0,1-0,FC Lorient (5)
?,(Fri) 20 Sep 2013 (W38),AS Saint-Étienne (6),1-2,1-0,Toulouse FC (6)
?,(Sat) 21 Sep 2013 (W38),SC Bastia (6),0-0,0-0,Olympique de Marseille (6)
?,(Sat) 21 Sep 2013 (W38),Évian TG FC (6),2-2,0-1,Montpellier HSC (6)
?,(Sat) 21 Sep 2013 (W38),Stade de Reims (6),1-1,0-1,EA Guingamp (6)
?,(Sat) 21 Sep 2013 (W38),Stade Rennais FC (6),2-0,2-0,AC Ajaccio (6)
?,(Sat) 21 Sep 2013 (W38),FC Sochaux-Montbéliard (6),0-2,0-2,Lille OSC (6)
?,(Sun) 22 Sep 2013 (W38),FC Lorient (6),3-3,2-3,Girondins de Bordeaux (6)
?,(Sun) 22 Sep 2013 (W38),Olympique Lyonnais (6),3-1,1-1,FC Nantes (6)
?,(Sun) 22 Sep 2013 (W38),OGC Nice (6),4-0,2-0,Valenciennes FC (6)
?,(Sun) 22 Sep 2013 (W38),Paris Saint-Germain (6),1-1,1-1,AS Monaco (6)
?,(Tue) 24 Sep 2013 (W39),Lille OSC (7),3-0,2-0,Évian TG FC (7)
?,(Tue) 24 Sep 2013 (W39),Olympique de Marseille (7),2-1,2-1,AS Saint-Étienne (7)
?,(Wed) 25 Sep 2013 (W39),AC Ajaccio (7),2-1,1-0,Olympique Lyonnais (7)
?,(Wed) 25 Sep 2013 (W39),Girondins de Bordeaux (7),0-0,0-0,Stade de Reims (7)
?,(Wed) 25 Sep 2013 (W39),EA Guingamp (7),5-1,3-0,FC Sochaux-Montbéliard (7)
?,(Wed) 25 Sep 2013 (W39),AS Monaco (7),3-0,2-0,SC Bastia (7)
?,(Wed) 25 Sep 2013 (W39),FC Nantes (7),2-0,1-0,OGC Nice (7)
?,(Wed) 25 Sep 2013 (W39),Toulouse FC (7),1-0,0-0,FC Lorient (7)
?,(Wed) 25 Sep 2013 (W39),Valenciennes FC (7),0-1,0-1,Paris Saint-Germain (7)
?,(Thu) 26 Sep 2013 (W39),Montpellier HSC (7),0-0,0-0,Stade Rennais FC (7)
?,(Sat) 28 Sep 2013 (W39),Évian TG FC (8),1-1,1-0,Girondins de Bordeaux (8)
?,(Sat) 28 Sep 2013 (W39),FC Lorient (8),0-2,0-0,Olympique de Marseille (8)
?,(Sat) 28 Sep 2013 (W39),Olympique Lyonnais (8),0-0,0-0,Lille OSC (8)
?,(Sat) 28 Sep 2013 (W39),OGC Nice (8),1-0,0-0,EA Guingamp (8)
?,(Sat) 28 Sep 2013 (W39),Paris Saint-Germain (8),2-0,1-0,Toulouse FC (8)
?,(Sat) 28 Sep 2013 (W39),FC Sochaux-Montbéliard (8),2-0,2-0,Valenciennes FC (8)
?,(Sat) 28 Sep 2013 (W39),AS Saint-Étienne (8),2-2,1-0,SC Bastia (8)
?,(Sun) 29 Sep 2013 (W39),AC Ajaccio (8),1-1,1-1,Montpellier HSC (8)
?,(Sun) 29 Sep 2013 (W39),Stade de Reims (8),1-1,1-1,AS Monaco (8)
?,(Sun) 29 Sep 2013 (W39),Stade Rennais FC (8),1-3,0-2,FC Nantes (8)
?,(Fri) 4 Oct 2013 (W40),SC Bastia (9),4-1,2-1,FC Lorient (9)
?,(Sat) 5 Oct 2013 (W40),EA Guingamp (9),2-0,0-0,Stade Rennais FC (9)
?,(Sat) 5 Oct 2013 (W40),Lille OSC (9),3-0,1-0,AC Ajaccio (9)
?,(Sat) 5 Oct 2013 (W40),AS Monaco (9),2-1,1-0,AS Saint-Étienne (9)
?,(Sat) 5 Oct 2013 (W40),FC Nantes (9),3-0,2-0,Évian TG FC (9)
?,(Sat) 5 Oct 2013 (W40),Toulouse FC (9),1-0,1-0,OGC Nice (9)
?,(Sat) 5 Oct 2013 (W40),Valenciennes FC (9),1-1,0-1,Stade de Reims (9)
?,(Sun) 6 Oct 2013 (W40),Girondins de Bordeaux (9),4-1,2-1,FC Sochaux-Montbéliard (9)
?,(Sun) 6 Oct 2013 (W40),Olympique de Marseille (9),1-2,1-1,Paris Saint-Germain (9)
?,(Sun) 6 Oct 2013 (W40),Montpellier HSC (9),5-1,2-0,Olympique Lyonnais (9)
?,(Fri) 18 Oct 2013 (W42),OGC Nice (10),1-0,1-0,Olympique de Marseille (10)
?,(Fri) 18 Oct 2013 (W42),Stade de Reims (10),1-2,0-1,Toulouse FC (10)
?,(Sat) 19 Oct 2013 (W42),AC Ajaccio (10),0-1,0-0,FC Nantes (10)
?,(Sat) 19 Oct 2013 (W42),Évian TG FC (10),1-2,1-0,EA Guingamp (10)
?,(Sat) 19 Oct 2013 (W42),Montpellier HSC (10),0-1,0-1,Lille OSC (10)
?,(Sat) 19 Oct 2013 (W42),Paris Saint-Germain (10),4-0,2-0,SC Bastia (10)
?,(Sat) 19 Oct 2013 (W42),Stade Rennais FC (10),2-2,1-0,Valenciennes FC (10)
?,(Sun) 20 Oct 2013 (W42),Olympique Lyonnais (10),1-1,0-0,Girondins de Bordeaux (10)
?,(Sun) 20 Oct 2013 (W42),FC Sochaux-Montbéliard (10),2-2,0-2,AS Monaco (10)
?,(Sun) 20 Oct 2013 (W42),AS Saint-Étienne (10),3-2,2-1,FC Lorient (10)
?,(Fri) 25 Oct 2013 (W43),FC Nantes (11),0-1,0-1,Lille OSC (11)
?,(Sat) 26 Oct 2013 (W43),SC Bastia (11),1-0,1-0,OGC Nice (11)
?,(Sat) 26 Oct 2013 (W43),EA Guingamp (11),2-1,0-1,AC Ajaccio (11)
?,(Sat) 26 Oct 2013 (W43),FC Lorient (11),2-1,1-0,FC Sochaux-Montbéliard (11)
?,(Sat) 26 Oct 2013 (W43),Olympique de Marseille (11),2-3,0-2,Stade de Reims (11)
?,(Sat) 26 Oct 2013 (W43),Toulouse FC (11),0-5,0-3,Stade Rennais FC (11)
?,(Sat) 26 Oct 2013 (W43),Valenciennes FC (11),0-1,0-0,Évian TG FC (11)
?,(Sun) 27 Oct 2013 (W43),Girondins de Bordeaux (11),2-0,0-0,Montpellier HSC (11)
?,(Sun) 27 Oct 2013 (W43),AS Monaco (11),2-1,2-0,Olympique Lyonnais (11)
?,(Sun) 27 Oct 2013 (W43),AS Saint-Étienne (11),2-2,1-0,Paris Saint-Germain (11)
?,(Fri) 1 Nov 2013 (W44),Paris Saint-Germain (12),4-0,3-0,FC Lorient (12)
?,(Sat) 2 Nov 2013 (W44),AC Ajaccio (12),1-3,1-1,Valenciennes FC (12)
?,(Sat) 2 Nov 2013 (W44),Évian TG FC (12),2-1,0-0,Toulouse FC (12)
?,(Sat) 2 Nov 2013 (W44),Olympique Lyonnais (12),2-0,2-0,EA Guingamp (12)
?,(Sat) 2 Nov 2013 (W44),Stade de Reims (12),4-2,2-0,SC Bastia (12)
?,(Sat) 2 Nov 2013 (W44),Stade Rennais FC (12),1-1,1-1,Olympique de Marseille (12)
?,(Sat) 2 Nov 2013 (W44),FC Sochaux-Montbéliard (12),0-0,0-0,AS Saint-Étienne (12)
?,(Sun) 3 Nov 2013 (W44),Lille OSC (12),2-0,1-0,AS Monaco (12)
?,(Sun) 3 Nov 2013 (W44),Montpellier HSC (12),1-1,0-1,FC Nantes (12)
?,(Sun) 3 Nov 2013 (W44),OGC Nice (12),1-2,0-1,Girondins de Bordeaux (12)
?,(Fri) 8 Nov 2013 (W45),AS Monaco (13),1-1,1-1,Évian TG FC (13)
?,(Sat) 9 Nov 2013 (W45),SC Bastia (13),1-0,1-0,Stade Rennais FC (13)
?,(Sat) 9 Nov 2013 (W45),EA Guingamp (13),0-0,0-0,Lille OSC (13)
?,(Sat) 9 Nov 2013 (W45),FC Lorient (13),0-0,0-0,Stade de Reims (13)
?,(Sat) 9 Nov 2013 (W45),Paris Saint-Germain (13),3-1,1-0,OGC Nice (13)
?,(Sat) 9 Nov 2013 (W45),Toulouse FC (13),1-1,1-1,AC Ajaccio (13)
?,(Sat) 9 Nov 2013 (W45),Valenciennes FC (13),1-1,1-0,Montpellier HSC (13)
?,(Sun) 10 Nov 2013 (W45),Girondins de Bordeaux (13),0-3,0-1,FC Nantes (13)
?,(Sun) 10 Nov 2013 (W45),Olympique de Marseille (13),2-1,1-0,FC Sochaux-Montbéliard (13)
