Date,Team 1,FT,Team 2
Sun Sep 26 1943,FC Barcelona,3-3,Athletic Bilbao
Sun Sep 26 1943,Cd Castellon,2-1,Espanyol Barcelona
Sun Sep 26 1943,Real Sociedad,2-4,Valencia CF
Sun Sep 26 1943,Atletico Madrid,7-0,Celta Vigo
Sun Sep 26 1943,Granada CF,5-2,Real Oviedo
Sun Sep 26 1943,Sevilla FC,5-2,Ce Sabadell
Sun Sep 26 1943,Deportivo La Coruna,2-2,Real Madrid
Sun Oct 3 1943,Athletic Bilbao,3-1,Deportivo La Coruna
Sun Oct 3 1943,Ce Sabadell,2-0,Granada CF
Sun Oct 3 1943,Espanyol Barcelona,2-2,Real Sociedad
Sun Oct 3 1943,Real Madrid,3-5,Sevilla FC
Sun Oct 3 1943,Real Oviedo,4-1,Atletico Madrid
Sun Oct 3 1943,Valencia CF,3-4,FC Barcelona
Sun Oct 3 1943,Celta Vigo,2-2,Cd Castellon
Sun Oct 10 1943,Granada CF,2-2,Real Madrid
Sun Oct 10 1943,Real Sociedad,1-1,FC Barcelona
Sun Oct 10 1943,Sevilla FC,3-0,Athletic Bilbao
Sun Oct 10 1943,Deportivo La Coruna,0-2,Valencia CF
Sun Oct 10 1943,Espanyol Barcelona,1-1,Celta Vigo
Sun Oct 10 1943,Atletico Madrid,4-3,Ce Sabadell
Tue Oct 12 1943,Cd Castellon,2-0,Real Oviedo
Sun Oct 17 1943,Real Oviedo,6-1,Espanyol Barcelona
Sun Oct 17 1943,FC Barcelona,3-3,Deportivo La Coruna
Sun Oct 17 1943,Ce Sabadell,1-0,Cd Castellon
Sun Oct 17 1943,Athletic Bilbao,2-2,Granada CF
Sun Oct 17 1943,Real Madrid,3-2,Atletico Madrid
Sun Oct 17 1943,Celta Vigo,0-2,Real Sociedad
Sun Oct 17 1943,Valencia CF,8-0,Sevilla FC
Sun Oct 24 1943,Espanyol Barcelona,5-1,Ce Sabadell
Sun Oct 24 1943,Cd Castellon,2-1,Real Madrid
Sun Oct 24 1943,Sevilla FC,2-2,FC Barcelona
Sun Oct 24 1943,Atletico Madrid,2-1,Athletic Bilbao
Sun Oct 24 1943,Granada CF,1-3,Valencia CF
Sun Oct 24 1943,Celta Vigo,0-5,Real Oviedo
Sun Oct 24 1943,Real Sociedad,2-3,Deportivo La Coruna
Sun Nov 7 1943,Athletic Bilbao,2-3,Cd Castellon
Sun Nov 7 1943,FC Barcelona,7-2,Granada CF
Sun Nov 7 1943,Ce Sabadell,4-0,Celta Vigo
Sun Nov 7 1943,Real Oviedo,3-3,Real Sociedad
Sun Nov 7 1943,Deportivo La Coruna,0-3,Sevilla FC
Sun Nov 7 1943,Real Madrid,3-1,Espanyol Barcelona
Sun Nov 7 1943,Valencia CF,2-2,Atletico Madrid
Sun Nov 14 1943,Granada CF,2-2,Deportivo La Coruna
Sun Nov 14 1943,Espanyol Barcelona,4-0,Athletic Bilbao
Sun Nov 14 1943,Real Oviedo,9-2,Ce Sabadell
Sun Nov 14 1943,Celta Vigo,1-0,Real Madrid
Sun Nov 14 1943,Real Sociedad,0-0,Sevilla FC
Sun Nov 14 1943,Atletico Madrid,2-1,FC Barcelona
Sun Nov 14 1943,Cd Castellon,1-1,Valencia CF
Sun Nov 21 1943,FC Barcelona,1-0,Cd Castellon
Sun Nov 21 1943,Sevilla FC,4-1,Granada CF
Sun Nov 21 1943,Athletic Bilbao,5-1,Celta Vigo
Sun Nov 21 1943,Ce Sabadell,2-0,Real Sociedad
Sun Nov 21 1943,Deportivo La Coruna,2-4,Atletico Madrid
Sun Nov 21 1943,Valencia CF,4-0,Espanyol Barcelona
Tue Nov 23 1943,Real Madrid,2-1,Real Oviedo
Sun Nov 28 1943,Espanyol Barcelona,1-3,FC Barcelona
Sun Nov 28 1943,Real Oviedo,1-2,Athletic Bilbao
Sun Nov 28 1943,Celta Vigo,1-2,Valencia CF
Sun Nov 28 1943,Atletico Madrid,2-2,Sevilla FC
Sun Nov 28 1943,Cd Castellon,2-1,Deportivo La Coruna
Sun Nov 28 1943,Real Sociedad,3-0,Granada CF
Sun Nov 28 1943,Ce Sabadell,1-3,Real Madrid
Sun Dec 5 1943,Valencia CF,5-3,Real Oviedo
Sun Dec 5 1943,FC Barcelona,3-0,Celta Vigo
Sun Dec 5 1943,Athletic Bilbao,4-3,Ce Sabadell
Sun Dec 5 1943,Granada CF,2-3,Atletico Madrid
Sun Dec 5 1943,Deportivo La Coruna,3-1,Espanyol Barcelona
Sun Dec 5 1943,Real Madrid,4-1,Real Sociedad
Sun Dec 5 1943,Sevilla FC,4-0,Cd Castellon
Sun Dec 12 1943,Real Oviedo,3-3,FC Barcelona
Sun Dec 12 1943,Real Madrid,1-3,Athletic Bilbao
Sun Dec 12 1943,Ce Sabadell,2-4,Valencia CF
Sun Dec 12 1943,Real Sociedad,2-0,Atletico Madrid
Sun Dec 12 1943,Espanyol Barcelona,3-2,Sevilla FC
Sun Dec 12 1943,Celta Vigo,0-0,Deportivo La Coruna
Sun Dec 12 1943,Cd Castellon,0-2,Granada CF
Sun Dec 19 1943,Valencia CF,1-0,Real Madrid
Sun Dec 19 1943,Atletico Madrid,2-0,Cd Castellon
Sun Dec 19 1943,FC Barcelona,5-0,Ce Sabadell
Sun Dec 19 1943,Deportivo La Coruna,1-0,Real Oviedo
Sun Dec 19 1943,Sevilla FC,4-3,Celta Vigo
Sun Dec 19 1943,Real Sociedad,1-4,Athletic Bilbao
Sun Dec 19 1943,Granada CF,4-0,Espanyol Barcelona
Sun Jan 2 1944,Celta Vigo,0-1,Granada CF
Sun Jan 2 1944,Real Madrid,0-1,FC Barcelona
Sun Jan 2 1944,Athletic Bilbao,2-1,Valencia CF
Sun Jan 2 1944,Espanyol Barcelona,1-2,Atletico Madrid
Sun Jan 2 1944,Real Oviedo,5-1,Sevilla FC
Sun Jan 2 1944,Cd Castellon,3-0,Real Sociedad
