Date,Team 1,FT,Team 2
Sat Sep 2 1989,Valencia CF,1-3,Atletico Madrid
Sat Sep 2 1989,Athletic Bilbao,1-0,Real Sociedad
Sat Sep 2 1989,Malaga CF,1-1,Celta Vigo
Sat Sep 2 1989,Real Valladolid,2-0,FC Barcelona
Sun Sep 3 1989,Real Madrid,2-0,Sporting Gijon
Sun Sep 3 1989,Real Oviedo,1-1,Cd Castellon
Sun Sep 3 1989,CA Osasuna,1-0,RCD Mallorca
Sun Sep 3 1989,Real Zaragoza,3-0,Rayo Vallecano
Sun Sep 3 1989,Cadiz CF,0-1,CD Logrones
Sun Sep 3 1989,Sevilla FC,1-0,CD Tenerife
Sat Sep 9 1989,FC Barcelona,4-0,CA Osasuna
Sat Sep 9 1989,Atletico Madrid,1-0,Cadiz CF
Sat Sep 9 1989,Cd Castellon,0-0,Real Madrid
Sun Sep 10 1989,CD Logrones,1-0,Malaga CF
Sun Sep 10 1989,Rayo Vallecano,2-1,Real Valladolid
Sun Sep 10 1989,RCD Mallorca,2-2,Real Oviedo
Sun Sep 10 1989,Real Sociedad,2-1,Real Zaragoza
Sun Sep 10 1989,Celta Vigo,0-1,Sevilla FC
Sun Sep 10 1989,Sporting Gijon,1-1,Valencia CF
Sun Sep 10 1989,CD Tenerife,1-1,Athletic Bilbao
Sat Sep 16 1989,Real Oviedo,2-0,FC Barcelona
Sun Sep 17 1989,Cd Castellon,1-2,RCD Mallorca
Sun Sep 17 1989,Real Madrid,6-2,Valencia CF
Sun Sep 17 1989,Real Zaragoza,3-3,CD Tenerife
Sun Sep 17 1989,Sevilla FC,3-1,CD Logrones
Sun Sep 17 1989,CA Osasuna,2-1,Rayo Vallecano
Sun Sep 17 1989,Athletic Bilbao,2-0,Celta Vigo
Sun Sep 17 1989,Malaga CF,0-0,Atletico Madrid
Sun Sep 17 1989,Cadiz CF,2-0,Sporting Gijon
Sun Sep 17 1989,Real Valladolid,1-0,Real Sociedad
