Date,Team 1,FT,Team 2
Sat Aug 19 1989,FC Porto,2-0,CD Nacional
Sat Aug 19 1989,Portimonense SC,2-2,SC Beira Mar
Sat Aug 19 1989,Cd Feirense,1-0,Uniao Madeira
Sat Aug 19 1989,Sporting Braga,1-0,Estrela Amadora
Sun Aug 20 1989,FC Tirsense,1-1,Boavista Porto
Sun Aug 20 1989,CS Maritimo,0-0,Os Belenenses
Sun Aug 20 1989,GD Chaves,3-2,FC Penafiel
Sun Aug 20 1989,Sporting CP,3-2,Vitoria Guimaraes
Sat Aug 26 1989,Vitoria Setubal,2-1,CS Maritimo
Sat Aug 26 1989,Vitoria Guimaraes,1-1,Sl Benfica
Sat Aug 26 1989,FC Penafiel,0-2,FC Porto
Sat Aug 26 1989,Boavista Porto,2-0,GD Chaves
Sat Aug 26 1989,Os Belenenses,2-1,Sporting Braga
Sun Aug 27 1989,Uniao Madeira,0-0,FC Tirsense
Sun Aug 27 1989,CD Nacional,1-1,Portimonense SC
Sun Aug 27 1989,Estrela Amadora,3-0,Cd Feirense
Sun Aug 27 1989,SC Beira Mar,0-1,Sporting CP
Sun Sep 3 1989,SC Beira Mar,0-0,GD Chaves
Sat Sep 9 1989,FC Tirsense,0-0,Estrela Amadora
Sat Sep 9 1989,Portimonense SC,2-1,FC Penafiel
Sat Sep 9 1989,Cd Feirense,1-0,Os Belenenses
Sat Sep 9 1989,Sporting Braga,0-3,Vitoria Setubal
Sat Sep 9 1989,Boavista Porto,5-1,Uniao Madeira
Sun Sep 10 1989,Sporting CP,2-0,CD Nacional
Sun Sep 10 1989,CS Maritimo,2-3,Vitoria Guimaraes
Sun Sep 10 1989,GD Chaves,1-2,FC Porto
Sun Sep 10 1989,Sl Benfica,5-0,SC Beira Mar
Sat Sep 23 1989,Uniao Madeira,1-1,GD Chaves
Sat Sep 23 1989,CD Nacional,1-4,Sl Benfica
Sat Sep 23 1989,Os Belenenses,1-0,FC Tirsense
Sun Sep 24 1989,Vitoria Setubal,2-0,Cd Feirense
Sun Sep 24 1989,Vitoria Guimaraes,2-0,Sporting Braga
Sun Sep 24 1989,FC Porto,4-0,Portimonense SC
Sun Sep 24 1989,FC Penafiel,0-0,Sporting CP
Sun Sep 24 1989,Estrela Amadora,3-2,Boavista Porto
Sun Sep 24 1989,SC Beira Mar,0-0,CS Maritimo
Sun Oct 8 1989,SC Beira Mar,1-0,CD Nacional
Sat Oct 14 1989,Uniao Madeira,1-2,Estrela Amadora
Sat Oct 14 1989,Boavista Porto,4-2,Os Belenenses
Sat Oct 14 1989,Sl Benfica,7-0,FC Penafiel
Sun Oct 15 1989,CS Maritimo,2-2,CD Nacional
Sun Oct 15 1989,FC Tirsense,2-1,Vitoria Setubal
Sun Oct 15 1989,Sporting CP,1-0,FC Porto
Sun Oct 15 1989,Cd Feirense,0-0,Vitoria Guimaraes
Sun Oct 15 1989,GD Chaves,4-2,Portimonense SC
Sun Oct 15 1989,Sporting Braga,2-0,SC Beira Mar
Sat Oct 21 1989,Vitoria Setubal,1-0,Boavista Porto
