Date,Team 1,FT,Team 2
Fri Jul 21 1989,Olympique Lyon,1-4,Olympique Marseille
Sat Jul 22 1989,Montpellier HSC,4-1,As Cannes
Sat Jul 22 1989,Toulouse FC,3-0,FC Mulhouse
Sat Jul 22 1989,Sporting Toulon Var,2-0,As Saint Etienne
Sat Jul 22 1989,FC Nantes,2-1,Aj Auxerre
Sat Jul 22 1989,Lille OSC,1-0,SM Caen
Sat Jul 22 1989,FC Sochaux,1-0,Stade Brest
Sat Jul 22 1989,OGC Nice,3-3,Paris Saint Germain
Sat Jul 22 1989,FC Metz,0-0,Girondins Bordeaux
Sat Jul 22 1989,Racing Club De France,0-0,As Monaco
Sat Jul 29 1989,Olympique Marseille,1-0,FC Nantes
Sat Jul 29 1989,Girondins Bordeaux,4-0,Racing Club De France
Sat Jul 29 1989,As Cannes,0-0,Sporting Toulon Var
Sat Jul 29 1989,Paris Saint Germain,1-0,FC Metz
Sat Jul 29 1989,As Monaco,2-1,FC Sochaux
Sat Jul 29 1989,FC Mulhouse,2-0,Montpellier HSC
Sat Jul 29 1989,Olympique Lyon,3-0,Toulouse FC
Sat Jul 29 1989,SM Caen,3-2,As Saint Etienne
Sat Jul 29 1989,Aj Auxerre,1-0,OGC Nice
Sat Jul 29 1989,Stade Brest,1-0,Lille OSC
Tue Aug 1 1989,Lille OSC,1-1,As Monaco
Wed Aug 2 1989,Montpellier HSC,1-2,Girondins Bordeaux
Wed Aug 2 1989,Sporting Toulon Var,2-0,SM Caen
Wed Aug 2 1989,Toulouse FC,2-1,Olympique Marseille
Wed Aug 2 1989,FC Nantes,2-1,Olympique Lyon
Wed Aug 2 1989,FC Sochaux,1-0,Paris Saint Germain
Wed Aug 2 1989,OGC Nice,2-0,FC Mulhouse
Wed Aug 2 1989,FC Metz,2-1,Aj Auxerre
Wed Aug 2 1989,Racing Club De France,3-2,As Cannes
Wed Aug 2 1989,As Saint Etienne,2-0,Stade Brest
Sat Aug 5 1989,Girondins Bordeaux,1-0,FC Sochaux
Sat Aug 5 1989,FC Nantes,5-1,Racing Club De France
Sat Aug 5 1989,Olympique Marseille,2-1,FC Metz
Sat Aug 5 1989,Aj Auxerre,2-2,Toulouse FC
Sat Aug 5 1989,Paris Saint Germain,2-1,Montpellier HSC
Sat Aug 5 1989,As Monaco,0-0,As Saint Etienne
Sat Aug 5 1989,FC Mulhouse,4-0,Sporting Toulon Var
Sat Aug 5 1989,Olympique Lyon,2-0,OGC Nice
Sat Aug 5 1989,Stade Brest,2-1,SM Caen
Sat Aug 5 1989,As Cannes,3-0,Lille OSC
Sat Aug 12 1989,Lille OSC,0-1,Girondins Bordeaux
Sat Aug 12 1989,Toulouse FC,1-1,FC Nantes
Sat Aug 12 1989,OGC Nice,1-1,Olympique Marseille
Sat Aug 12 1989,As Saint Etienne,1-2,Paris Saint Germain
Sat Aug 12 1989,Sporting Toulon Var,2-0,Stade Brest
Sat Aug 12 1989,FC Sochaux,3-0,As Cannes
Sat Aug 12 1989,FC Metz,2-3,Olympique Lyon
Sat Aug 12 1989,SM Caen,1-1,As Monaco
Sat Aug 12 1989,Racing Club De France,2-1,FC Mulhouse
Sat Aug 12 1989,Montpellier HSC,1-0,Aj Auxerre
Sat Aug 19 1989,Girondins Bordeaux,1-0,As Saint Etienne
Sat Aug 19 1989,Olympique Marseille,2-0,Montpellier HSC
Sat Aug 19 1989,Paris Saint Germain,2-1,Lille OSC
Sat Aug 19 1989,Olympique Lyon,0-4,FC Sochaux
Sat Aug 19 1989,FC Nantes,2-2,OGC Nice
Sat Aug 19 1989,As Monaco,2-0,Stade Brest
Sat Aug 19 1989,Toulouse FC,0-0,Sporting Toulon Var
Sat Aug 19 1989,FC Mulhouse,2-2,FC Metz
Sat Aug 19 1989,Aj Auxerre,2-0,Racing Club De France
Sat Aug 19 1989,As Cannes,3-1,SM Caen
Sat Aug 26 1989,SM Caen,1-0,Girondins Bordeaux
Sat Aug 26 1989,Stade Brest,0-1,Paris Saint Germain
Sat Aug 26 1989,Racing Club De France,1-1,Olympique Marseille
Sat Aug 26 1989,Sporting Toulon Var,2-0,As Monaco
Sat Aug 26 1989,FC Sochaux,0-0,Aj Auxerre
Sat Aug 26 1989,FC Metz,1-1,FC Nantes
Sat Aug 26 1989,OGC Nice,1-1,Toulouse FC
Sat Aug 26 1989,Lille OSC,1-1,FC Mulhouse
Sat Aug 26 1989,Montpellier HSC,2-0,Olympique Lyon
Sat Aug 26 1989,As Saint Etienne,1-0,As Cannes
Tue Aug 29 1989,FC Mulhouse,1-2,As Saint Etienne
Wed Aug 30 1989,Girondins Bordeaux,3-0,Stade Brest
Wed Aug 30 1989,Olympique Marseille,6-1,FC Sochaux
Wed Aug 30 1989,Paris Saint Germain,1-1,Sporting Toulon Var
Wed Aug 30 1989,FC Nantes,1-1,Montpellier HSC
Wed Aug 30 1989,Toulouse FC,2-0,FC Metz
Wed Aug 30 1989,As Cannes,0-0,As Monaco
Wed Aug 30 1989,Aj Auxerre,3-0,SM Caen
Wed Aug 30 1989,OGC Nice,1-1,Lille OSC
Wed Aug 30 1989,Olympique Lyon,1-1,Racing Club De France
Sat Sep 9 1989,SM Caen,2-0,FC Nantes
Sat Sep 9 1989,Racing Club De France,2-2,Paris Saint Germain
Sat Sep 9 1989,Sporting Toulon Var,0-2,Girondins Bordeaux
Sat Sep 9 1989,FC Sochaux,0-0,FC Mulhouse
Sat Sep 9 1989,Montpellier HSC,1-0,Toulouse FC
Sat Sep 9 1989,As Saint Etienne,1-0,Olympique Lyon
Sat Sep 9 1989,Lille OSC,2-1,Aj Auxerre
Sat Sep 9 1989,FC Metz,0-0,OGC Nice
Sat Sep 9 1989,Stade Brest,2-0,As Cannes
Sat Sep 16 1989,Girondins Bordeaux,2-0,As Cannes
Sat Sep 16 1989,Paris Saint Germain,2-1,As Monaco
Sat Sep 16 1989,Olympique Marseille,2-0,As Saint Etienne
Sat Sep 16 1989,FC Nantes,0-1,FC Sochaux
Sat Sep 16 1989,Toulouse FC,1-0,Racing Club De France
Sat Sep 16 1989,Aj Auxerre,2-0,Sporting Toulon Var
Sat Sep 16 1989,OGC Nice,3-0,Montpellier HSC
Sat Sep 16 1989,FC Mulhouse,2-0,Stade Brest
Sat Sep 16 1989,Olympique Lyon,2-1,Lille OSC
Sat Sep 16 1989,FC Metz,0-0,SM Caen
Fri Sep 22 1989,As Monaco,2-0,Girondins Bordeaux
Sat Sep 23 1989,Sporting Toulon Var,0-4,Olympique Marseille
Sat Sep 23 1989,As Cannes,3-1,Paris Saint Germain
Sat Sep 23 1989,FC Sochaux,1-0,Toulouse FC
Sat Sep 23 1989,As Saint Etienne,4-1,Aj Auxerre
Sat Sep 23 1989,Stade Brest,0-2,Olympique Lyon
Sat Sep 23 1989,Lille OSC,1-0,FC Nantes
Sat Sep 23 1989,Racing Club De France,5-1,OGC Nice
Sat Sep 23 1989,SM Caen,1-0,FC Mulhouse
Sat Sep 23 1989,Montpellier HSC,1-2,FC Metz
Sat Sep 30 1989,Olympique Marseille,1-0,Stade Brest
Sat Sep 30 1989,Paris Saint Germain,1-1,Girondins Bordeaux
Sat Sep 30 1989,OGC Nice,2-4,FC Sochaux
Sat Sep 30 1989,Toulouse FC,3-1,Lille OSC
Sat Sep 30 1989,Olympique Lyon,2-1,SM Caen
Sat Sep 30 1989,FC Nantes,2-0,As Saint Etienne
Sat Sep 30 1989,Aj Auxerre,0-0,As Monaco
Sat Sep 30 1989,FC Metz,0-0,Sporting Toulon Var
Sat Sep 30 1989,FC Mulhouse,1-0,As Cannes
Sat Sep 30 1989,Montpellier HSC,2-1,Racing Club De France
Tue Oct 3 1989,Sporting Toulon Var,1-1,OGC Nice
Wed Oct 4 1989,Girondins Bordeaux,1-0,FC Mulhouse
Wed Oct 4 1989,Lille OSC,2-0,Olympique Marseille
Wed Oct 4 1989,FC Sochaux,3-1,Montpellier HSC
Wed Oct 4 1989,As Saint Etienne,0-3,Toulouse FC
Wed Oct 4 1989,SM Caen,2-0,Paris Saint Germain
Wed Oct 4 1989,As Monaco,0-0,FC Nantes
Wed Oct 4 1989,As Cannes,2-1,Olympique Lyon
Wed Oct 4 1989,Stade Brest,2-1,Aj Auxerre
Fri Oct 6 1989,Racing Club De France,1-1,FC Metz
Fri Oct 13 1989,Olympique Lyon,0-2,As Monaco
Sat Oct 14 1989,Aj Auxerre,1-1,Girondins Bordeaux
Sat Oct 14 1989,Olympique Marseille,1-1,As Cannes
Sat Oct 14 1989,Toulouse FC,2-1,SM Caen
Sat Oct 14 1989,FC Metz,2-0,FC Sochaux
Sat Oct 14 1989,FC Mulhouse,1-0,Paris Saint Germain
Sat Oct 14 1989,FC Nantes,1-0,Stade Brest
Sat Oct 14 1989,Montpellier HSC,3-0,Sporting Toulon Var
Sat Oct 14 1989,OGC Nice,1-3,As Saint Etienne
