Date,Team 1,FT,Team 2
Sat Aug 26 1989,RB Salzburg,2-2,Rapid Wien
Sat Aug 26 1989,First Vienna FC,1-3,FC Wacker Innsbruck
Sat Aug 26 1989,Vorwaerts Steyr,1-1,Sturm Graz
Tue Aug 29 1989,FC Wacker Innsbruck,4-2,Austria Wien
Tue Aug 29 1989,Grazer Ak,1-0,First Vienna FC
Tue Aug 29 1989,Rapid Wien,3-0,Vorwaerts Steyr
Tue Aug 29 1989,Vse St Poelten,1-1,RB Salzburg
Tue Aug 29 1989,Wiener Sportklub,0-0,Sturm Graz
Wed Aug 30 1989,FC Admira Wacker,4-0,Kremser SC
Fri Sep 8 1989,RB Salzburg,2-3,FC Admira Wacker
Sat Sep 9 1989,Austria Wien,1-0,Grazer Ak
Sat Sep 9 1989,Kremser SC,1-4,FC Wacker Innsbruck
Sat Sep 9 1989,Sturm Graz,0-0,Rapid Wien
Sat Sep 9 1989,First Vienna FC,2-1,Wiener Sportklub
Sat Sep 9 1989,Vorwaerts Steyr,1-1,Vse St Poelten
Sat Sep 16 1989,FC Wacker Innsbruck,3-1,RB Salzburg
Sat Sep 16 1989,Grazer Ak,0-1,Kremser SC
Sat Sep 16 1989,Rapid Wien,1-0,Wiener Sportklub
Sat Sep 16 1989,Vse St Poelten,0-4,Sturm Graz
Sun Sep 17 1989,FC Admira Wacker,4-0,Vorwaerts Steyr
Sun Sep 17 1989,First Vienna FC,0-2,Austria Wien
Fri Sep 22 1989,Wiener Sportklub,1-1,Rapid Wien
Sat Sep 23 1989,Austria Wien,3-0,First Vienna FC
Sat Sep 23 1989,Kremser SC,2-1,Grazer Ak
Sat Sep 23 1989,Sturm Graz,1-0,Vse St Poelten
Sat Sep 23 1989,RB Salzburg,1-1,FC Wacker Innsbruck
Sat Sep 23 1989,Vorwaerts Steyr,1-1,FC Admira Wacker
Fri Sep 29 1989,First Vienna FC,1-0,Kremser SC
Sat Sep 30 1989,FC Admira Wacker,1-0,Sturm Graz
Sat Sep 30 1989,Austria Wien,3-0,Wiener Sportklub
Sat Sep 30 1989,FC Wacker Innsbruck,0-0,Vorwaerts Steyr
Sat Sep 30 1989,Grazer Ak,1-1,RB Salzburg
Sat Sep 30 1989,Vse St Poelten,2-1,Rapid Wien
Sat Oct 7 1989,Rapid Wien,1-0,FC Admira Wacker
Sat Oct 7 1989,Kremser SC,2-3,Austria Wien
Sat Oct 7 1989,Sturm Graz,0-0,FC Wacker Innsbruck
Sat Oct 7 1989,RB Salzburg,0-0,First Vienna FC
Sat Oct 7 1989,Vorwaerts Steyr,2-0,Grazer Ak
Sat Oct 7 1989,Wiener Sportklub,0-1,Vse St Poelten
Tue Oct 10 1989,FC Admira Wacker,3-1,Vse St Poelten
Tue Oct 10 1989,Austria Wien,2-0,RB Salzburg
Tue Oct 10 1989,FC Wacker Innsbruck,2-2,Rapid Wien
Tue Oct 10 1989,Grazer Ak,0-4,Sturm Graz
Tue Oct 10 1989,Kremser SC,5-0,Wiener Sportklub
Tue Oct 10 1989,First Vienna FC,4-1,Vorwaerts Steyr
Sat Oct 14 1989,Rapid Wien,1-0,Grazer Ak
Sat Oct 14 1989,Sturm Graz,1-1,First Vienna FC
Sat Oct 14 1989,RB Salzburg,3-0,Kremser SC
Sat Oct 14 1989,Vorwaerts Steyr,1-5,Austria Wien
Sat Oct 14 1989,Vse St Poelten,1-2,FC Wacker Innsbruck
Sat Oct 14 1989,Wiener Sportklub,1-3,FC Admira Wacker
Fri Oct 27 1989,RB Salzburg,1-3,Wiener Sportklub
Sat Oct 28 1989,Austria Wien,2-1,Sturm Graz
Sat Oct 28 1989,FC Wacker Innsbruck,2-1,FC Admira Wacker
Sat Oct 28 1989,Grazer Ak,0-2,Vse St Poelten
Sat Oct 28 1989,Kremser SC,0-0,Vorwaerts Steyr
Sat Oct 28 1989,First Vienna FC,2-1,Rapid Wien
Sat Nov 4 1989,Rapid Wien,5-2,Austria Wien
Sat Nov 4 1989,Sturm Graz,0-0,Kremser SC
Sat Nov 4 1989,Vorwaerts Steyr,1-2,RB Salzburg
Sun Nov 5 1989,FC Admira Wacker,5-0,Grazer Ak
Sun Nov 5 1989,Vse St Poelten,2-1,First Vienna FC
Sun Nov 5 1989,Wiener Sportklub,0-3,FC Wacker Innsbruck
Sat Nov 18 1989,FC Admira Wacker,3-1,Austria Wien
Sat Nov 18 1989,FC Wacker Innsbruck,2-0,First Vienna FC
Sat Nov 18 1989,Rapid Wien,1-4,RB Salzburg
Sat Nov 18 1989,Sturm Graz,2-1,Vorwaerts Steyr
Sat Nov 18 1989,Vse St Poelten,1-1,Kremser SC
Sun Nov 19 1989,Wiener Sportklub,2-4,Grazer Ak
Sat Nov 25 1989,Austria Wien,0-0,FC Wacker Innsbruck
Sat Nov 25 1989,Kremser SC,5-0,FC Admira Wacker
Sat Nov 25 1989,Sturm Graz,2-1,Wiener Sportklub
Sat Nov 25 1989,RB Salzburg,1-1,Vse St Poelten
Sat Nov 25 1989,Vorwaerts Steyr,0-1,Rapid Wien
Sun Nov 26 1989,First Vienna FC,7-1,Grazer Ak
Tue Nov 28 1989,Austria Wien,0-0,Vse St Poelten
Tue Nov 28 1989,Grazer Ak,0-1,FC Wacker Innsbruck
Tue Nov 28 1989,Kremser SC,3-3,Rapid Wien
Tue Nov 28 1989,RB Salzburg,0-0,Sturm Graz
Tue Nov 28 1989,Vorwaerts Steyr,0-1,Wiener Sportklub
Wed Nov 29 1989,First Vienna FC,0-6,FC Admira Wacker
Sat Dec 2 1989,FC Admira Wacker,5-2,RB Salzburg
Sat Dec 2 1989,FC Wacker Innsbruck,0-3,Kremser SC
Sat Dec 2 1989,Grazer Ak,0-5,Austria Wien
Sat Dec 2 1989,Rapid Wien,3-0,Sturm Graz
Sat Dec 2 1989,Vse St Poelten,3-0,Vorwaerts Steyr
Sat Dec 2 1989,Wiener Sportklub,1-1,First Vienna FC
Sat Feb 17 1990,Austria Wien,1-0,RB Salzburg
Sat Feb 17 1990,Sturm Graz,0-0,FC Admira Wacker
Sat Feb 17 1990,First Vienna FC,0-2,Rapid Wien
Sat Feb 17 1990,Vse St Poelten,0-0,FC Wacker Innsbruck
Sat Feb 24 1990,FC Admira Wacker,1-1,Vse St Poelten
Sat Feb 24 1990,FC Wacker Innsbruck,5-2,Austria Wien
Sat Feb 24 1990,Rapid Wien,2-0,Sturm Graz
Sat Feb 24 1990,RB Salzburg,2-0,First Vienna FC
Sat Mar 3 1990,Austria Wien,2-0,FC Admira Wacker
Sat Mar 3 1990,RB Salzburg,2-0,FC Wacker Innsbruck
Sat Mar 3 1990,First Vienna FC,0-1,Sturm Graz
Sat Mar 3 1990,Vse St Poelten,2-2,Rapid Wien
Sat Mar 10 1990,FC Wacker Innsbruck,2-0,First Vienna FC
Sat Mar 10 1990,Rapid Wien,6-3,Austria Wien
Sat Mar 10 1990,Sturm Graz,0-0,Vse St Poelten
Sun Mar 11 1990,FC Admira Wacker,6-1,RB Salzburg
Sat Mar 17 1990,Austria Wien,3-0,Sturm Graz
Sat Mar 17 1990,FC Wacker Innsbruck,2-0,FC Admira Wacker
Sat Mar 17 1990,RB Salzburg,1-0,Rapid Wien
Sat Mar 17 1990,First Vienna FC,0-1,Vse St Poelten
Sat Mar 24 1990,Rapid Wien,0-1,FC Wacker Innsbruck
Sat Mar 24 1990,Sturm Graz,0-0,RB Salzburg
Sat Mar 24 1990,Vse St Poelten,1-1,Austria Wien
Sun Mar 25 1990,FC Admira Wacker,5-1,First Vienna FC
Fri Mar 30 1990,FC Wacker Innsbruck,2-1,Sturm Graz
Fri Mar 30 1990,RB Salzburg,1-1,Vse St Poelten
Sat Mar 31 1990,FC Admira Wacker,0-2,Rapid Wien
Sun Apr 1 1990,Austria Wien,3-0,First Vienna FC
Fri Apr 6 1990,Rapid Wien,1-1,FC Admira Wacker
Fri Apr 6 1990,Sturm Graz,2-0,FC Wacker Innsbruck
Fri Apr 6 1990,Vse St Poelten,1-1,RB Salzburg
Sat Apr 7 1990,First Vienna FC,0-4,Austria Wien
Fri Apr 13 1990,RB Salzburg,0-0,Sturm Graz
Sat Apr 14 1990,Austria Wien,1-0,Vse St Poelten
Sat Apr 14 1990,FC Wacker Innsbruck,6-1,Rapid Wien
Sat Apr 14 1990,First Vienna FC,0-0,FC Admira Wacker
Fri Apr 20 1990,Rapid Wien,2-1,RB Salzburg
Fri Apr 20 1990,Vse St Poelten,4-4,First Vienna FC
Sat Apr 21 1990,FC Admira Wacker,3-1,FC Wacker Innsbruck
Sat Apr 21 1990,Sturm Graz,2-0,Austria Wien
Fri Apr 27 1990,RB Salzburg,3-2,FC Admira Wacker
Fri Apr 27 1990,First Vienna FC,0-4,FC Wacker Innsbruck
Sat Apr 28 1990,Austria Wien,0-0,Rapid Wien
Sat Apr 28 1990,Vse St Poelten,2-0,Sturm Graz
Sat May 5 1990,FC Admira Wacker,1-0,Austria Wien
Sat May 5 1990,FC Wacker Innsbruck,5-2,RB Salzburg
Sat May 5 1990,Rapid Wien,6-3,Vse St Poelten
Sat May 5 1990,Sturm Graz,1-2,First Vienna FC
Tue May 8 1990,Austria Wien,0-1,FC Wacker Innsbruck
Tue May 8 1990,Sturm Graz,1-1,Rapid Wien
Tue May 8 1990,Vse St Poelten,1-1,FC Admira Wacker
Wed May 9 1990,First Vienna FC,3-1,RB Salzburg
Tue May 15 1990,FC Admira Wacker,1-3,Sturm Graz
Tue May 15 1990,FC Wacker Innsbruck,5-3,Vse St Poelten
Tue May 15 1990,Rapid Wien,0-3,First Vienna FC
Tue May 15 1990,RB Salzburg,5-0,Austria Wien
