Date,Team 1,FT,Team 2
Sat Aug 12 1989,FC Twente,1-1,Roda JC Kerkrade
Sat Aug 12 1989,MVV,2-1,Willem II
Sun Aug 13 1989,ADO Den Haag,0-4,AFC Ajax
Sun Aug 13 1989,FC Utrecht,3-0,Feyenoord
Sun Aug 13 1989,FC Volendam,1-0,Hfc Haarlem
Sun Aug 13 1989,RKC Waalwijk,3-1,FC Groningen
Sun Aug 13 1989,Sparta Rotterdam,1-2,NEC Nijmegen
Sun Aug 13 1989,Vitesse,1-1,Fortuna Sittard
Wed Aug 16 1989,AFC Ajax,5-2,Vitesse
Wed Aug 16 1989,Bvv Den Bosch,0-3,MVV
Wed Aug 16 1989,Feyenoord,1-1,FC Volendam
Wed Aug 16 1989,Hfc Haarlem,0-2,RKC Waalwijk
Wed Aug 16 1989,Roda JC Kerkrade,1-1,Sparta Rotterdam
Wed Aug 16 1989,Willem II,0-0,FC Twente
Sat Aug 19 1989,Bvv Den Bosch,1-2,RKC Waalwijk
Sat Aug 19 1989,Hfc Haarlem,1-2,FC Utrecht
Sat Aug 19 1989,NEC Nijmegen,2-2,FC Twente
Sat Aug 19 1989,Roda JC Kerkrade,3-2,MVV
Sat Aug 19 1989,Willem II,3-4,PSV Eindhoven
Sun Aug 20 1989,AFC Ajax,1-2,Sparta Rotterdam
Sun Aug 20 1989,ADO Den Haag,2-1,Vitesse
Sun Aug 20 1989,FC Groningen,3-0,FC Volendam
Sun Aug 20 1989,Feyenoord,0-2,Fortuna Sittard
Wed Aug 23 1989,FC Utrecht,1-0,FC Groningen
Wed Aug 23 1989,FC Volendam,3-0,Bvv Den Bosch
Wed Aug 23 1989,Fortuna Sittard,1-0,Hfc Haarlem
Wed Aug 23 1989,MVV,2-0,NEC Nijmegen
Wed Aug 23 1989,PSV Eindhoven,3-4,Roda JC Kerkrade
Wed Aug 23 1989,RKC Waalwijk,2-2,Willem II
Sat Aug 26 1989,Willem II,5-1,FC Volendam
Sun Aug 27 1989,AFC Ajax,5-0,MVV
Sun Aug 27 1989,Bvv Den Bosch,2-0,FC Utrecht
Sun Aug 27 1989,ADO Den Haag,3-1,FC Twente
Sun Aug 27 1989,FC Groningen,0-0,Fortuna Sittard
Sun Aug 27 1989,Hfc Haarlem,3-1,Feyenoord
Sun Aug 27 1989,NEC Nijmegen,1-4,PSV Eindhoven
Sun Aug 27 1989,Roda JC Kerkrade,3-0,RKC Waalwijk
Sun Aug 27 1989,Sparta Rotterdam,1-1,Vitesse
Sun Sep 3 1989,PSV Eindhoven,1-1,Bvv Den Bosch
Sun Sep 3 1989,FC Twente,2-1,AFC Ajax
Sun Sep 3 1989,Vitesse,2-1,Feyenoord
Fri Sep 8 1989,MVV,3-0,ADO Den Haag
Sat Sep 9 1989,FC Twente,2-0,Sparta Rotterdam
Sat Sep 9 1989,Fortuna Sittard,2-0,Bvv Den Bosch
Sun Sep 10 1989,FC Utrecht,2-1,Willem II
Sun Sep 10 1989,FC Volendam,2-0,Roda JC Kerkrade
Sun Sep 10 1989,Feyenoord,3-3,FC Groningen
Sun Sep 10 1989,PSV Eindhoven,2-0,AFC Ajax
Sun Sep 10 1989,RKC Waalwijk,3-1,NEC Nijmegen
Sun Sep 10 1989,Vitesse,4-0,Hfc Haarlem
Fri Sep 15 1989,Roda JC Kerkrade,1-0,FC Utrecht
Sat Sep 16 1989,NEC Nijmegen,2-2,FC Volendam
Sat Sep 16 1989,Willem II,2-0,Fortuna Sittard
Sun Sep 17 1989,AFC Ajax,0-0,RKC Waalwijk
Sun Sep 17 1989,ADO Den Haag,1-5,PSV Eindhoven
Sun Sep 17 1989,FC Groningen,3-3,Hfc Haarlem
Sun Sep 17 1989,FC Twente,1-1,Vitesse
Sun Sep 17 1989,Sparta Rotterdam,2-2,MVV
Tue Sep 19 1989,NEC Nijmegen,3-3,ADO Den Haag
Tue Sep 19 1989,Bvv Den Bosch,1-1,Feyenoord
Sat Sep 23 1989,Feyenoord,4-1,Willem II
Sat Sep 23 1989,Hfc Haarlem,2-0,Bvv Den Bosch
Sat Sep 23 1989,MVV,0-0,FC Twente
Sat Sep 23 1989,PSV Eindhoven,9-1,Sparta Rotterdam
Sun Sep 24 1989,FC Utrecht,3-0,NEC Nijmegen
Sun Sep 24 1989,FC Volendam,2-2,AFC Ajax
Sun Sep 24 1989,Fortuna Sittard,1-1,Roda JC Kerkrade
Sun Sep 24 1989,RKC Waalwijk,3-2,ADO Den Haag
Sun Sep 24 1989,Vitesse,0-1,FC Groningen
Sat Sep 30 1989,Bvv Den Bosch,0-0,FC Groningen
Sat Sep 30 1989,MVV,1-5,Vitesse
Sun Oct 1 1989,AFC Ajax,3-0,FC Utrecht
