Date,Team 1,FT,Team 2
Sun Aug 27 1989,Atalanta,1-0,Hellas Verona
Sun Aug 27 1989,As Bari,1-1,Acf Fiorentina
Sun Aug 27 1989,Ac Cesena,0-3,AC Milan
Sun Aug 27 1989,Genoa CFc,1-0,US Lecce
Sun Aug 27 1989,Inter,2-1,US Cremonese
Sun Aug 27 1989,Juventus,1-1,Bologna FC
Sun Aug 27 1989,Lazio Roma,0-2,Sampdoria
Sun Aug 27 1989,Udinese Calcio,1-1,As Roma
Sun Aug 27 1989,Ascoli Calcio,0-1,Ssc Napoli
Sun Sep 3 1989,US Cremonese,1-2,Ac Cesena
Sun Sep 3 1989,Hellas Verona,1-4,Juventus
Sun Sep 3 1989,Sampdoria,0-0,As Bari
Sun Sep 3 1989,As Roma,0-0,Ascoli Calcio
Sun Sep 3 1989,Ssc Napoli,1-0,Udinese Calcio
Sun Sep 3 1989,AC Milan,0-1,Lazio Roma
Sun Sep 3 1989,Acf Fiorentina,0-0,Genoa CFc
Sun Sep 3 1989,Bologna FC,2-2,Inter
Sun Sep 3 1989,US Lecce,2-1,Atalanta
Wed Sep 6 1989,Inter,2-1,US Lecce
Wed Sep 6 1989,Atalanta,0-1,AC Milan
Wed Sep 6 1989,Udinese Calcio,1-1,Bologna FC
Wed Sep 6 1989,Lazio Roma,1-1,US Cremonese
Wed Sep 6 1989,Juventus,3-1,Acf Fiorentina
Wed Sep 6 1989,Ascoli Calcio,2-1,Sampdoria
Wed Sep 6 1989,As Bari,2-1,Hellas Verona
Wed Sep 6 1989,Ac Cesena,0-0,Ssc Napoli
Wed Sep 6 1989,Genoa CFc,0-2,As Roma
Sun Sep 10 1989,US Lecce,2-1,Ac Cesena
Sun Sep 10 1989,Hellas Verona,1-2,Ssc Napoli
Sun Sep 10 1989,Sampdoria,2-0,Inter
Sun Sep 10 1989,AC Milan,3-1,Udinese Calcio
Sun Sep 10 1989,Juventus,3-1,Ascoli Calcio
Sun Sep 10 1989,Acf Fiorentina,1-0,Lazio Roma
Sun Sep 10 1989,US Cremonese,0-1,Genoa CFc
Sun Sep 10 1989,Bologna FC,3-1,As Bari
Sun Sep 10 1989,As Roma,4-1,Atalanta
Sun Sep 17 1989,Atalanta,2-0,US Cremonese
Sun Sep 17 1989,Inter,2-1,Juventus
Sun Sep 17 1989,Udinese Calcio,3-3,Sampdoria
Sun Sep 17 1989,Ssc Napoli,3-2,Acf Fiorentina
Sun Sep 17 1989,Lazio Roma,3-0,US Lecce
Sun Sep 17 1989,Ascoli Calcio,1-1,Hellas Verona
Sun Sep 17 1989,As Bari,1-2,As Roma
Sun Sep 17 1989,Ac Cesena,0-0,Bologna FC
Sun Sep 17 1989,Genoa CFc,1-1,AC Milan
Sun Sep 24 1989,Juventus,1-0,As Bari
Sun Sep 24 1989,Hellas Verona,1-1,Lazio Roma
Sun Sep 24 1989,Sampdoria,1-0,Atalanta
Sun Sep 24 1989,As Roma,1-0,Ac Cesena
Sun Sep 24 1989,US Lecce,1-0,Udinese Calcio
Sun Sep 24 1989,US Cremonese,1-1,Ssc Napoli
Sun Sep 24 1989,Bologna FC,1-0,Genoa CFc
Sun Sep 24 1989,Ascoli Calcio,0-1,Inter
Sun Sep 24 1989,AC Milan,1-1,Acf Fiorentina
Sun Oct 1 1989,Acf Fiorentina,1-2,Udinese Calcio
Sun Oct 1 1989,Ssc Napoli,3-0,AC Milan
Sun Oct 1 1989,Lazio Roma,1-1,Juventus
Sun Oct 1 1989,Hellas Verona,0-0,US Lecce
Sun Oct 1 1989,Bologna FC,1-1,US Cremonese
Sun Oct 1 1989,As Bari,2-2,Ascoli Calcio
Sun Oct 1 1989,Atalanta,1-0,Ac Cesena
Sun Oct 1 1989,Inter,3-0,As Roma
Sun Oct 1 1989,Genoa CFc,1-2,Sampdoria
Sun Oct 8 1989,Inter,1-1,As Bari
Sun Oct 8 1989,Udinese Calcio,2-4,Genoa CFc
Sun Oct 8 1989,Sampdoria,1-0,Hellas Verona
Sun Oct 8 1989,As Roma,1-1,Ssc Napoli
Sun Oct 8 1989,Juventus,0-1,Atalanta
Sun Oct 8 1989,US Cremonese,1-0,AC Milan
Sun Oct 8 1989,Ac Cesena,0-0,Lazio Roma
Sun Oct 8 1989,Ascoli Calcio,1-1,Bologna FC
Sun Oct 8 1989,US Lecce,1-0,Acf Fiorentina
Sun Oct 22 1989,AC Milan,1-0,As Roma
Sun Oct 22 1989,Lazio Roma,3-0,Bologna FC
Sun Oct 22 1989,Ssc Napoli,2-0,Inter
Sun Oct 22 1989,US Lecce,1-1,As Bari
Sun Oct 22 1989,Acf Fiorentina,3-1,Sampdoria
Sun Oct 22 1989,Atalanta,1-0,Ascoli Calcio
Sun Oct 22 1989,Ac Cesena,1-1,Udinese Calcio
Sun Oct 22 1989,Hellas Verona,1-1,US Cremonese
Sun Oct 22 1989,Genoa CFc,2-3,Juventus
Sun Oct 29 1989,US Cremonese,1-2,Acf Fiorentina
Sun Oct 29 1989,Udinese Calcio,2-1,Hellas Verona
Sun Oct 29 1989,As Roma,2-1,US Lecce
Sun Oct 29 1989,Juventus,1-0,Sampdoria
Sun Oct 29 1989,Genoa CFc,1-1,Ssc Napoli
Sun Oct 29 1989,Bologna FC,0-0,Atalanta
Sun Oct 29 1989,As Bari,2-0,Ac Cesena
Sun Oct 29 1989,Ascoli Calcio,1-0,AC Milan
Sun Oct 29 1989,Inter,3-0,Lazio Roma
