Date,Team 1,FT,Team 2
Fri Aug 2 2002,EA Guingamp,3-3,Olympique Lyon
Sat Aug 3 2002,Paris Saint Germain,1-0,Aj Auxerre
Sat Aug 3 2002,Olympique Marseille,0-2,FC Nantes
Sat Aug 3 2002,OGC Nice,1-2,Le Havre Ac
Sat Aug 3 2002,Lille OSC,0-3,Girondins Bordeaux
Sat Aug 3 2002,SC Bastia,1-1,RC Lens
Sat Aug 3 2002,RC Strasbourg,1-1,AC Ajaccio
Sat Aug 3 2002,Montpellier HSC,1-0,Stade Rennes
Sat Aug 3 2002,CS Sedan,0-0,FC Sochaux
Sat Aug 3 2002,Estac Troyes,0-4,As Monaco
Thu Aug 8 2002,Aj Auxerre,2-0,Montpellier HSC
Fri Aug 9 2002,Girondins Bordeaux,0-0,Paris Saint Germain
Sat Aug 10 2002,Olympique Lyon,6-1,CS Sedan
Sat Aug 10 2002,As Monaco,0-1,Olympique Marseille
Sat Aug 10 2002,FC Nantes,1-0,SC Bastia
Sat Aug 10 2002,RC Lens,1-1,FC Sochaux
Sat Aug 10 2002,Stade Rennes,0-0,Estac Troyes
Sat Aug 10 2002,OGC Nice,4-0,RC Strasbourg
Sat Aug 10 2002,AC Ajaccio,0-2,EA Guingamp
Sat Aug 10 2002,Le Havre Ac,0-0,Lille OSC
Fri Aug 16 2002,Olympique Marseille,1-1,Olympique Lyon
Sat Aug 17 2002,Paris Saint Germain,2-2,AC Ajaccio
Sat Aug 17 2002,FC Sochaux,4-2,FC Nantes
Sat Aug 17 2002,Lille OSC,0-3,OGC Nice
Sat Aug 17 2002,SC Bastia,1-0,As Monaco
Sat Aug 17 2002,RC Strasbourg,1-1,Le Havre Ac
Sat Aug 17 2002,EA Guingamp,3-0,Stade Rennes
Sat Aug 17 2002,Montpellier HSC,0-1,Girondins Bordeaux
Sat Aug 17 2002,CS Sedan,0-1,RC Lens
Sat Aug 17 2002,Estac Troyes,1-2,Aj Auxerre
Fri Aug 23 2002,Lille OSC,0-0,Estac Troyes
Sat Aug 24 2002,Olympique Lyon,4-1,SC Bastia
Sat Aug 24 2002,As Monaco,1-0,FC Sochaux
Sat Aug 24 2002,Aj Auxerre,2-1,EA Guingamp
Sat Aug 24 2002,FC Nantes,2-2,RC Lens
Sat Aug 24 2002,Girondins Bordeaux,1-2,RC Strasbourg
Sat Aug 24 2002,Stade Rennes,1-3,Olympique Marseille
Sat Aug 24 2002,OGC Nice,2-1,Montpellier HSC
Sat Aug 24 2002,AC Ajaccio,1-0,CS Sedan
Sun Aug 25 2002,Le Havre Ac,0-1,Paris Saint Germain
Sat Aug 31 2002,Paris Saint Germain,1-1,OGC Nice
Sat Aug 31 2002,FC Sochaux,2-1,Olympique Lyon
Sat Aug 31 2002,RC Lens,1-0,As Monaco
Sat Aug 31 2002,SC Bastia,3-1,Stade Rennes
Sat Aug 31 2002,RC Strasbourg,2-2,Lille OSC
Sat Aug 31 2002,EA Guingamp,0-0,Girondins Bordeaux
Sat Aug 31 2002,Montpellier HSC,0-0,Le Havre Ac
Sat Aug 31 2002,CS Sedan,1-0,FC Nantes
Sat Aug 31 2002,Estac Troyes,1-0,AC Ajaccio
Sun Sep 1 2002,Olympique Marseille,0-0,Aj Auxerre
Tue Sep 10 2002,Olympique Lyon,1-0,RC Lens
Wed Sep 11 2002,As Monaco,2-1,FC Nantes
Wed Sep 11 2002,Aj Auxerre,1-0,SC Bastia
Wed Sep 11 2002,Girondins Bordeaux,1-0,Estac Troyes
Wed Sep 11 2002,Stade Rennes,2-2,FC Sochaux
Wed Sep 11 2002,OGC Nice,2-0,Olympique Marseille
Wed Sep 11 2002,Lille OSC,2-1,Paris Saint Germain
Wed Sep 11 2002,RC Strasbourg,1-1,CS Sedan
Wed Sep 11 2002,AC Ajaccio,0-0,Montpellier HSC
Wed Sep 11 2002,Le Havre Ac,1-2,EA Guingamp
Sat Sep 14 2002,Paris Saint Germain,3-0,RC Strasbourg
Sat Sep 14 2002,FC Sochaux,1-1,Aj Auxerre
Sat Sep 14 2002,FC Nantes,1-0,Olympique Lyon
Sat Sep 14 2002,Olympique Marseille,2-1,Girondins Bordeaux
Sat Sep 14 2002,RC Lens,1-0,Stade Rennes
Sat Sep 14 2002,EA Guingamp,0-0,OGC Nice
Sat Sep 14 2002,Montpellier HSC,1-0,Lille OSC
Sat Sep 14 2002,CS Sedan,2-2,As Monaco
Sat Sep 14 2002,Estac Troyes,1-1,Le Havre Ac
Sun Sep 15 2002,SC Bastia,1-2,AC Ajaccio
Sat Sep 21 2002,Olympique Lyon,1-3,As Monaco
Sat Sep 21 2002,Girondins Bordeaux,1-0,RC Lens
Sat Sep 21 2002,Stade Rennes,1-0,FC Nantes
Sat Sep 21 2002,OGC Nice,1-0,Estac Troyes
Sat Sep 21 2002,Lille OSC,2-1,EA Guingamp
Sat Sep 21 2002,RC Strasbourg,3-2,Montpellier HSC
Sat Sep 21 2002,AC Ajaccio,0-1,FC Sochaux
Sat Sep 21 2002,Le Havre Ac,1-3,Olympique Marseille
Sun Sep 22 2002,Paris Saint Germain,1-1,SC Bastia
Fri Sep 27 2002,Olympique Marseille,3-1,AC Ajaccio
Sat Sep 28 2002,As Monaco,2-1,Stade Rennes
Sat Sep 28 2002,FC Sochaux,1-0,OGC Nice
Sat Sep 28 2002,FC Nantes,1-4,Aj Auxerre
Sat Sep 28 2002,RC Lens,0-0,Lille OSC
Sat Sep 28 2002,SC Bastia,2-1,Girondins Bordeaux
Sat Sep 28 2002,EA Guingamp,2-3,RC Strasbourg
Sat Sep 28 2002,Montpellier HSC,1-1,Paris Saint Germain
Sat Sep 28 2002,CS Sedan,4-0,Le Havre Ac
Sat Sep 28 2002,Estac Troyes,1-1,Olympique Lyon
Sat Oct 5 2002,Stade Rennes,0-1,Olympique Lyon
Sat Oct 5 2002,OGC Nice,2-0,SC Bastia
Sat Oct 5 2002,Lille OSC,3-0,Olympique Marseille
Sat Oct 5 2002,RC Strasbourg,2-1,Estac Troyes
Sat Oct 5 2002,AC Ajaccio,1-0,FC Nantes
Sat Oct 5 2002,Montpellier HSC,0-2,RC Lens
Sat Oct 5 2002,Le Havre Ac,1-0,FC Sochaux
Sun Oct 6 2002,Paris Saint Germain,5-0,EA Guingamp
Sun Oct 6 2002,Aj Auxerre,1-1,As Monaco
Sun Oct 6 2002,Girondins Bordeaux,2-2,CS Sedan
Sat Oct 19 2002,Olympique Lyon,3-0,Aj Auxerre
Sat Oct 19 2002,As Monaco,1-1,Lille OSC
Sat Oct 19 2002,FC Sochaux,2-0,Girondins Bordeaux
Sat Oct 19 2002,FC Nantes,0-0,OGC Nice
Sat Oct 19 2002,RC Lens,1-1,AC Ajaccio
Sat Oct 19 2002,SC Bastia,3-1,Le Havre Ac
Sat Oct 19 2002,EA Guingamp,3-1,Montpellier HSC
Sat Oct 19 2002,CS Sedan,1-3,Stade Rennes
Sat Oct 19 2002,Estac Troyes,1-2,Paris Saint Germain
Sun Oct 20 2002,Olympique Marseille,1-0,RC Strasbourg
Fri Oct 25 2002,Girondins Bordeaux,2-2,As Monaco
Sat Oct 26 2002,Paris Saint Germain,3-0,Olympique Marseille
Sat Oct 26 2002,Aj Auxerre,1-0,Stade Rennes
Sat Oct 26 2002,OGC Nice,0-0,RC Lens
Sat Oct 26 2002,Lille OSC,1-0,FC Sochaux
Sat Oct 26 2002,RC Strasbourg,2-0,SC Bastia
Sat Oct 26 2002,AC Ajaccio,0-1,Olympique Lyon
Sat Oct 26 2002,EA Guingamp,0-1,CS Sedan
Sat Oct 26 2002,Montpellier HSC,2-2,Estac Troyes
Sat Oct 26 2002,Le Havre Ac,1-1,FC Nantes
Sat Nov 2 2002,Olympique Lyon,2-2,OGC Nice
Sat Nov 2 2002,As Monaco,1-1,Le Havre Ac
Sat Nov 2 2002,FC Sochaux,2-0,RC Strasbourg
Sat Nov 2 2002,Olympique Marseille,2-0,Montpellier HSC
Sat Nov 2 2002,RC Lens,3-1,Aj Auxerre
Sat Nov 2 2002,Stade Rennes,0-0,AC Ajaccio
Sat Nov 2 2002,SC Bastia,1-0,Lille OSC
Sat Nov 2 2002,Estac Troyes,0-2,EA Guingamp
Sun Nov 3 2002,FC Nantes,0-0,Girondins Bordeaux
Sun Nov 3 2002,CS Sedan,3-1,Paris Saint Germain
Thu Nov 7 2002,AC Ajaccio,1-0,Aj Auxerre
Thu Nov 7 2002,Le Havre Ac,1-2,Olympique Lyon
Fri Nov 8 2002,OGC Nice,1-0,As Monaco
Sat Nov 9 2002,Paris Saint Germain,1-1,FC Sochaux
Sat Nov 9 2002,Girondins Bordeaux,2-0,Stade Rennes
Sat Nov 9 2002,Lille OSC,0-1,FC Nantes
Sat Nov 9 2002,RC Strasbourg,2-0,RC Lens
Sat Nov 9 2002,EA Guingamp,0-0,Olympique Marseille
Sat Nov 9 2002,Montpellier HSC,2-0,CS Sedan
Sat Nov 9 2002,Estac Troyes,3-0,SC Bastia
Thu Nov 14 2002,As Monaco,3-2,AC Ajaccio
Sat Nov 16 2002,Olympique Lyon,4-2,Girondins Bordeaux
Sat Nov 16 2002,FC Sochaux,0-0,Montpellier HSC
Sat Nov 16 2002,Aj Auxerre,0-2,OGC Nice
Sat Nov 16 2002,FC Nantes,4-1,RC Strasbourg
Sat Nov 16 2002,Olympique Marseille,0-0,Estac Troyes
Sat Nov 16 2002,Stade Rennes,0-0,Le Havre Ac
Sat Nov 16 2002,SC Bastia,0-2,EA Guingamp
Sat Nov 16 2002,CS Sedan,0-1,Lille OSC
Sun Nov 17 2002,RC Lens,3-2,Paris Saint Germain
Fri Nov 22 2002,Paris Saint Germain,0-1,FC Nantes
Sat Nov 23 2002,Olympique Marseille,1-0,RC Lens
Sat Nov 23 2002,Girondins Bordeaux,1-0,AC Ajaccio
Sat Nov 23 2002,OGC Nice,0-0,Stade Rennes
Sat Nov 23 2002,Lille OSC,2-1,Olympique Lyon
Sat Nov 23 2002,EA Guingamp,2-0,FC Sochaux
Sat Nov 23 2002,Montpellier HSC,2-2,SC Bastia
Sat Nov 23 2002,Le Havre Ac,0-1,Aj Auxerre
Sat Nov 23 2002,Estac Troyes,2-0,CS Sedan
Sun Nov 24 2002,RC Strasbourg,1-0,As Monaco
Sat Nov 30 2002,As Monaco,3-1,Paris Saint Germain
Sat Nov 30 2002,FC Sochaux,1-0,Estac Troyes
Sat Nov 30 2002,FC Nantes,3-1,Montpellier HSC
Sat Nov 30 2002,Stade Rennes,5-1,Lille OSC
Sat Nov 30 2002,SC Bastia,2-0,Olympique Marseille
Sat Nov 30 2002,AC Ajaccio,1-2,Le Havre Ac
Sat Nov 30 2002,CS Sedan,3-0,OGC Nice
Sun Dec 1 2002,Olympique Lyon,2-1,RC Strasbourg
Sun Dec 1 2002,Aj Auxerre,1-0,Girondins Bordeaux
Sun Dec 1 2002,RC Lens,1-3,EA Guingamp
Tue Dec 3 2002,OGC Nice,3-0,AC Ajaccio
Wed Dec 4 2002,Paris Saint Germain,2-0,Olympique Lyon
Wed Dec 4 2002,Olympique Marseille,1-0,FC Sochaux
Wed Dec 4 2002,Lille OSC,2-2,Aj Auxerre
Wed Dec 4 2002,SC Bastia,0-1,CS Sedan
Wed Dec 4 2002,RC Strasbourg,1-3,Stade Rennes
Wed Dec 4 2002,EA Guingamp,2-0,FC Nantes
Wed Dec 4 2002,Montpellier HSC,1-2,As Monaco
Wed Dec 4 2002,Le Havre Ac,1-0,Girondins Bordeaux
Wed Dec 4 2002,Estac Troyes,0-0,RC Lens
Sat Dec 14 2002,FC Sochaux,2-0,SC Bastia
Sat Dec 14 2002,CS Sedan,1-2,Olympique Marseille
Sun Dec 15 2002,Olympique Lyon,1-1,Montpellier HSC
Sun Dec 15 2002,As Monaco,4-0,EA Guingamp
Sun Dec 15 2002,Aj Auxerre,0-0,RC Strasbourg
Sun Dec 15 2002,FC Nantes,2-1,Estac Troyes
Sun Dec 15 2002,Girondins Bordeaux,4-0,OGC Nice
Sun Dec 15 2002,RC Lens,1-0,Le Havre Ac
Sun Dec 15 2002,Stade Rennes,1-0,Paris Saint Germain
Sun Dec 15 2002,AC Ajaccio,2-2,Lille OSC
Thu Dec 19 2002,Paris Saint Germain,1-1,Girondins Bordeaux
Fri Dec 20 2002,FC Sochaux,3-0,RC Lens
Fri Dec 20 2002,Olympique Marseille,1-1,As Monaco
Fri Dec 20 2002,Lille OSC,1-0,Le Havre Ac
Fri Dec 20 2002,SC Bastia,3-1,FC Nantes
Fri Dec 20 2002,RC Strasbourg,0-0,OGC Nice
Fri Dec 20 2002,EA Guingamp,3-1,AC Ajaccio
Fri Dec 20 2002,CS Sedan,1-1,Olympique Lyon
Fri Dec 20 2002,Estac Troyes,0-1,Stade Rennes
Fri Jan 10 2003,Olympique Lyon,1-0,Olympique Marseille
Sat Jan 11 2003,As Monaco,0-0,SC Bastia
Sat Jan 11 2003,Aj Auxerre,1-0,Estac Troyes
Sat Jan 11 2003,Girondins Bordeaux,3-1,Montpellier HSC
Sat Jan 11 2003,Stade Rennes,2-1,EA Guingamp
Sat Jan 11 2003,OGC Nice,2-0,Lille OSC
Sat Jan 11 2003,AC Ajaccio,0-0,Paris Saint Germain
