Date,Team 1,Team 2,FT,HT
2002-08-02,Reims,Lorient,1-3,0-1
2002-08-03,Amiens,Le Mans,0-1,0-1
2002-08-03,Caen,Valence,3-1,0-0
2002-08-03,Chateauroux,Beauvais,1-0,1-0
2002-08-03,Clermont,Niort,1-1,1-0
2002-08-03,Grenoble,St Etienne,1-0,1-0
2002-08-03,Gueugnon,Metz,0-2,0-0
2002-08-03,Istres,Toulouse,0-4,0-2
2002-08-03,Laval,Wasquehal,1-0,1-0
2002-08-03,Nancy,Creteil,2-3,1-3
2002-08-10,Beauvais,Clermont,1-0,1-0
2002-08-10,Caen,Chateauroux,4-1,3-1
2002-08-10,Creteil,Laval,1-1,1-0
2002-08-10,Le Mans,Gueugnon,3-1,2-0
2002-08-10,Metz,Reims,0-0,0-0
2002-08-10,Niort,Amiens,2-0,0-0
2002-08-10,St Etienne,Istres,3-0,2-0
2002-08-10,Valence,Nancy,2-0,1-0
2002-08-10,Wasquehal,Grenoble,1-1,0-1
2002-08-11,Lorient,Toulouse,1-0,0-0
2002-08-16,Nancy,Caen,0-0,0-0
2002-08-17,Amiens,St Etienne,1-0,1-0
2002-08-17,Chateauroux,Creteil,2-0,1-0
2002-08-17,Clermont,Valence,1-0,1-0
2002-08-17,Grenoble,Niort,1-0,0-0
2002-08-17,Gueugnon,Wasquehal,0-2,0-2
2002-08-17,Istres,Lorient,1-1,1-1
2002-08-17,Laval,Beauvais,2-0,1-0
2002-08-17,Reims,Le Mans,1-2,0-0
2002-08-17,Toulouse,Metz,3-0,1-0
2002-08-24,Beauvais,Gueugnon,1-0,1-0
2002-08-24,Caen,Laval,0-0,0-0
2002-08-24,Creteil,Grenoble,0-0,0-0
2002-08-24,Le Mans,Toulouse,2-1,2-1
2002-08-24,Metz,Lorient,2-1,1-1
2002-08-24,Niort,Istres,1-3,1-2
2002-08-24,Valence,Chateauroux,4-0,1-0
2002-08-24,Wasquehal,Clermont,2-0,1-0
2002-08-25,Nancy,Amiens,1-0,0-0
2002-08-25,St Etienne,Reims,0-0,0-0
2002-08-30,Clermont,Creteil,1-2,1-1
2002-08-30,Grenoble,Beauvais,0-2,0-1
2002-08-31,Amiens,Wasquehal,1-2,1-1
2002-08-31,Chateauroux,Nancy,1-0,0-0
2002-08-31,Gueugnon,St Etienne,0-2,0-1
2002-08-31,Istres,Metz,1-1,1-0
2002-08-31,Laval,Valence,1-2,0-1
2002-08-31,Reims,Niort,1-1,0-0
2002-08-31,Toulouse,Caen,2-0,1-0
2002-09-01,Lorient,Le Mans,3-4,1-3
2002-09-04,Beauvais,Istres,2-0,1-0
2002-09-04,Caen,Clermont,1-1,1-1
2002-09-04,Chateauroux,Gueugnon,2-1,1-0
2002-09-04,Creteil,Amiens,1-1,0-0
2002-09-04,Nancy,Laval,2-1,0-0
2002-09-04,Niort,Toulouse,2-0,0-0
2002-09-04,St Etienne,Lorient,1-1,1-0
2002-09-04,Valence,Grenoble,1-0,0-0
2002-09-04,Wasquehal,Reims,1-1,0-1
2002-09-05,Le Mans,Metz,1-0,1-0
2002-09-10,Istres,Le Mans,1-0,1-0
2002-09-11,Amiens,Valence,3-0,0-0
2002-09-11,Clermont,Nancy,3-1,1-0
2002-09-11,Grenoble,Caen,2-2,1-1
2002-09-11,Gueugnon,Creteil,2-2,2-1
2002-09-11,Laval,Chateauroux,1-0,1-0
2002-09-11,Metz,Wasquehal,2-0,2-0
2002-09-11,Reims,Beauvais,0-0,0-0
2002-09-11,Toulouse,St Etienne,1-0,0-0
2002-09-12,Lorient,Niort,1-0,1-0
2002-09-14,Beauvais,Toulouse,0-0,0-0
2002-09-14,Chateauroux,Clermont,1-0,0-0
2002-09-14,Laval,Reims,1-0,0-0
2002-09-14,Nancy,Grenoble,1-1,1-0
2002-09-14,St Etienne,Le Mans,0-0,0-0
2002-09-14,Valence,Gueugnon,0-1,0-0
2002-09-14,Wasquehal,Istres,0-0,0-0
2002-09-15,Caen,Amiens,2-0,2-0
2002-09-15,Creteil,Lorient,3-1,0-1
2002-09-15,Niort,Metz,2-0,2-0
2002-09-20,Metz,St Etienne,1-1,1-0
2002-09-20,Toulouse,Wasquehal,1-0,1-0
2002-09-21,Amiens,Beauvais,2-0,1-0
2002-09-21,Clermont,Laval,3-0,0-0
2002-09-21,Grenoble,Chateauroux,0-0,0-0
2002-09-21,Gueugnon,Caen,1-1,0-1
2002-09-21,Istres,Valence,2-2,1-1
2002-09-21,Le Mans,Niort,1-0,0-0
2002-09-21,Reims,Creteil,0-0,0-0
2002-09-22,Lorient,Nancy,1-0,0-0
2002-09-28,Beauvais,Lorient,0-1,0-1
2002-09-28,Caen,Reims,1-1,0-1
2002-09-28,Chateauroux,Amiens,1-1,1-0
2002-09-28,Creteil,Istres,5-0,4-0
2002-09-28,Laval,Grenoble,1-1,1-0
2002-09-28,Nancy,Gueugnon,1-1,0-0
2002-09-28,Niort,St Etienne,3-0,1-0
2002-09-28,Valence,Toulouse,0-1,0-0
2002-09-28,Wasquehal,Le Mans,2-1,1-0
2002-09-29,Clermont,Metz,2-1,1-1
2002-10-04,Amiens,Laval,1-0,0-0
2002-10-04,Le Mans,Nancy,3-0,0-0
2002-10-05,Grenoble,Clermont,6-1,4-1
2002-10-05,Gueugnon,Niort,1-0,1-0
2002-10-05,Istres,Chateauroux,0-2,0-2
2002-10-05,Metz,Beauvais,1-0,1-0
2002-10-05,Reims,Valence,2-0,0-0
2002-10-05,St Etienne,Wasquehal,2-0,1-0
2002-10-05,Toulouse,Creteil,0-0,0-0
2002-10-06,Lorient,Caen,2-0,0-0
2002-10-18,Valence,Metz,3-1,0-0
2002-10-19,Beauvais,St Etienne,3-0,1-0
2002-10-19,Caen,Istres,1-0,0-0
2002-10-19,Chateauroux,Reims,3-1,1-1
2002-10-19,Clermont,Lorient,2-1,1-1
2002-10-19,Creteil,Le Mans,2-2,1-1
2002-10-19,Grenoble,Amiens,0-0,0-0
2002-10-19,Laval,Gueugnon,2-0,1-0
2002-10-19,Nancy,Toulouse,3-2,3-1
2002-10-19,Wasquehal,Niort,1-1,0-0
2002-10-26,Amiens,Clermont,1-0,1-0
2002-10-26,Gueugnon,Grenoble,1-0,0-0
2002-10-26,Istres,Laval,3-1,2-1
2002-10-26,Le Mans,Valence,2-0,1-0
2002-10-26,Lorient,Wasquehal,0-0,0-0
2002-10-26,Metz,Creteil,1-0,0-0
2002-10-26,Niort,Beauvais,0-1,0-1
2002-10-26,Reims,Nancy,1-0,0-0
2002-10-26,St Etienne,Caen,2-1,1-0
2002-10-27,Toulouse,Chateauroux,1-0,0-0
2002-11-01,Caen,Le Mans,1-1,0-0
2002-11-02,Amiens,Reims,0-1,0-1
2002-11-02,Beauvais,Wasquehal,0-0,0-0
2002-11-02,Chateauroux,Lorient,3-1,1-0
2002-11-02,Clermont,Gueugnon,0-0,0-0
2002-11-02,Creteil,Niort,0-0,0-0
2002-11-02,Grenoble,Istres,5-0,2-0
2002-11-02,Laval,Toulouse,1-1,0-1
2002-11-02,Valence,St Etienne,0-0,0-0
