Date,Team 1,FT,Team 2
Tue Jul 9 2002,Austria Wien,2-0,SV Ried
Wed Jul 10 2002,FC Superfund,3-0,FC Kaernten
Wed Jul 10 2002,Schwarz Weiss Bregenz,2-2,Grazer Ak
Wed Jul 10 2002,FC Admira Wacker,1-0,RB Salzburg
Wed Jul 10 2002,Sturm Graz,0-4,Rapid Wien
Tue Jul 16 2002,FC Kaernten,1-1,Austria Wien
Wed Jul 17 2002,Grazer Ak,0-2,FC Superfund
Wed Jul 17 2002,Rapid Wien,1-2,FC Admira Wacker
Wed Jul 17 2002,RB Salzburg,1-2,Sturm Graz
Wed Jul 17 2002,SV Ried,1-1,Schwarz Weiss Bregenz
Tue Jul 23 2002,Schwarz Weiss Bregenz,0-1,Rapid Wien
Wed Jul 24 2002,Austria Wien,3-0,Grazer Ak
Wed Jul 24 2002,FC Superfund,1-0,RB Salzburg
Wed Jul 24 2002,FC Admira Wacker,0-3,FC Kaernten
Wed Jul 24 2002,Sturm Graz,2-0,SV Ried
Tue Jul 30 2002,Sturm Graz,3-0,Schwarz Weiss Bregenz
Wed Jul 31 2002,Rapid Wien,1-0,FC Superfund
Wed Jul 31 2002,RB Salzburg,0-4,Austria Wien
Wed Jul 31 2002,SV Ried,2-0,FC Admira Wacker
Sun Aug 4 2002,FC Kaernten,1-1,Grazer Ak
Wed Aug 7 2002,Austria Wien,1-1,Rapid Wien
Wed Aug 7 2002,FC Admira Wacker,0-3,Sturm Graz
Wed Aug 7 2002,FC Kaernten,3-0,SV Ried
Sat Aug 10 2002,Grazer Ak,0-1,RB Salzburg
Sat Aug 10 2002,FC Superfund,0-0,Schwarz Weiss Bregenz
Sat Aug 17 2002,Rapid Wien,1-1,Grazer Ak
Sat Aug 17 2002,Schwarz Weiss Bregenz,2-2,FC Admira Wacker
Sat Aug 17 2002,SV Ried,0-1,FC Superfund
Sun Aug 18 2002,Sturm Graz,0-2,Austria Wien
Sun Aug 18 2002,RB Salzburg,0-0,FC Kaernten
Sat Aug 24 2002,Grazer Ak,2-1,Sturm Graz
Sat Aug 24 2002,Austria Wien,3-1,Schwarz Weiss Bregenz
Sat Aug 24 2002,FC Superfund,2-0,FC Admira Wacker
Sat Aug 24 2002,RB Salzburg,1-3,SV Ried
Sat Aug 24 2002,FC Kaernten,0-3,Rapid Wien
Sat Aug 31 2002,Rapid Wien,2-2,RB Salzburg
Sat Aug 31 2002,FC Admira Wacker,0-3,Austria Wien
Sat Aug 31 2002,Sturm Graz,1-3,FC Superfund
Sat Aug 31 2002,SV Ried,1-0,Grazer Ak
Sun Sep 1 2002,Schwarz Weiss Bregenz,2-1,FC Kaernten
Wed Sep 11 2002,Grazer Ak,2-3,FC Admira Wacker
Wed Sep 11 2002,FC Superfund,3-1,Austria Wien
Wed Sep 11 2002,Rapid Wien,0-0,SV Ried
Wed Sep 11 2002,RB Salzburg,1-3,Schwarz Weiss Bregenz
Wed Sep 11 2002,FC Kaernten,2-2,Sturm Graz
Sat Sep 14 2002,Austria Wien,3-0,FC Superfund
Sat Sep 14 2002,Schwarz Weiss Bregenz,0-0,RB Salzburg
Sat Sep 14 2002,FC Admira Wacker,2-2,Grazer Ak
Sat Sep 14 2002,Sturm Graz,1-3,FC Kaernten
Sun Sep 15 2002,SV Ried,3-1,Rapid Wien
Sat Sep 21 2002,Grazer Ak,2-0,Schwarz Weiss Bregenz
Sat Sep 21 2002,Rapid Wien,1-2,Sturm Graz
Sat Sep 21 2002,RB Salzburg,2-0,FC Admira Wacker
Sat Sep 21 2002,FC Kaernten,2-0,FC Superfund
Sat Sep 21 2002,SV Ried,1-1,Austria Wien
Fri Sep 27 2002,Austria Wien,3-1,FC Kaernten
Sat Sep 28 2002,Schwarz Weiss Bregenz,1-1,SV Ried
Sat Sep 28 2002,FC Admira Wacker,0-0,Rapid Wien
Sat Sep 28 2002,Sturm Graz,3-1,RB Salzburg
Sun Sep 29 2002,FC Superfund,1-1,Grazer Ak
Sat Oct 5 2002,Rapid Wien,2-1,Schwarz Weiss Bregenz
Sat Oct 5 2002,RB Salzburg,3-2,FC Superfund
Sun Oct 6 2002,Grazer Ak,0-4,Austria Wien
Sun Oct 6 2002,FC Kaernten,4-1,FC Admira Wacker
Sun Oct 6 2002,SV Ried,1-2,Sturm Graz
Sat Oct 19 2002,Grazer Ak,2-0,FC Kaernten
Sat Oct 19 2002,Austria Wien,0-0,RB Salzburg
Sat Oct 19 2002,FC Superfund,2-0,Rapid Wien
Sat Oct 19 2002,FC Admira Wacker,1-1,SV Ried
Sun Oct 20 2002,Schwarz Weiss Bregenz,3-0,Sturm Graz
Sat Oct 26 2002,Schwarz Weiss Bregenz,2-2,FC Superfund
Sat Oct 26 2002,Sturm Graz,3-0,FC Admira Wacker
Sat Oct 26 2002,RB Salzburg,1-1,Grazer Ak
Sat Oct 26 2002,SV Ried,3-0,FC Kaernten
Sun Oct 27 2002,Rapid Wien,1-2,Austria Wien
Sat Nov 2 2002,Grazer Ak,2-0,Rapid Wien
Sat Nov 2 2002,FC Superfund,1-1,SV Ried
Sat Nov 2 2002,FC Admira Wacker,2-2,Schwarz Weiss Bregenz
Sat Nov 2 2002,FC Kaernten,0-1,RB Salzburg
Sun Nov 3 2002,Austria Wien,4-0,Sturm Graz
Wed Nov 6 2002,Rapid Wien,2-0,FC Kaernten
Wed Nov 6 2002,Schwarz Weiss Bregenz,0-1,Austria Wien
Wed Nov 6 2002,FC Admira Wacker,3-1,FC Superfund
Wed Nov 6 2002,Sturm Graz,1-1,Grazer Ak
Wed Nov 6 2002,SV Ried,4-0,RB Salzburg
Sat Nov 9 2002,Grazer Ak,2-0,SV Ried
Sat Nov 9 2002,Austria Wien,2-1,FC Admira Wacker
Sat Nov 9 2002,RB Salzburg,3-1,Rapid Wien
Sat Nov 9 2002,FC Kaernten,3-0,Schwarz Weiss Bregenz
Sun Nov 10 2002,FC Superfund,2-0,Sturm Graz
Sat Nov 16 2002,Rapid Wien,2-1,FC Superfund
Sat Nov 16 2002,Schwarz Weiss Bregenz,5-1,RB Salzburg
Sat Nov 16 2002,FC Admira Wacker,0-2,Grazer Ak
Sun Nov 17 2002,Sturm Graz,2-1,FC Kaernten
