Date,Team 1,FT,Team 2
Sat Aug 31 2002,Racing Santander,0-1,Real Valladolid
Sun Sep 1 2002,Rayo Vallecano,2-2,Cd Alaves
Sun Sep 1 2002,RCD Mallorca,0-2,Valencia CF
Sun Sep 1 2002,Real Sociedad,4-2,Athletic Bilbao
Sun Sep 1 2002,FC Barcelona,2-2,Atletico Madrid
Sun Sep 1 2002,Deportivo La Coruna,2-4,Real Betis
Sun Sep 1 2002,Villarreal CF,2-2,CA Osasuna
Sun Sep 1 2002,Recreativo Huelva,2-3,Malaga CF
Sun Sep 1 2002,Sevilla FC,0-1,Celta Vigo
Mon Sep 2 2002,Real Madrid,2-0,Espanyol Barcelona
Sat Sep 14 2002,CA Osasuna,1-2,Deportivo La Coruna
Sat Sep 14 2002,Malaga CF,2-1,Rayo Vallecano
Sat Sep 14 2002,Valencia CF,3-0,Recreativo Huelva
Sat Sep 14 2002,Athletic Bilbao,0-2,FC Barcelona
Sun Sep 15 2002,Espanyol Barcelona,1-3,Real Sociedad
Sun Sep 15 2002,Celta Vigo,3-1,RCD Mallorca
Sun Sep 15 2002,Cd Alaves,0-1,Racing Santander
Sun Sep 15 2002,Atletico Madrid,1-1,Sevilla FC
Sun Sep 15 2002,Real Valladolid,1-0,Villarreal CF
Sat Sep 21 2002,FC Barcelona,2-0,Espanyol Barcelona
Sat Sep 21 2002,Deportivo La Coruna,2-0,Real Valladolid
Sat Sep 21 2002,Real Madrid,4-1,CA Osasuna
Sun Sep 22 2002,RCD Mallorca,0-4,Atletico Madrid
Sun Sep 22 2002,Rayo Vallecano,3-1,Racing Santander
Sun Sep 22 2002,Real Sociedad,3-3,Real Betis
Sun Sep 22 2002,Sevilla FC,1-1,Athletic Bilbao
Sun Sep 22 2002,Villarreal CF,0-1,Cd Alaves
Sun Sep 22 2002,Malaga CF,2-2,Valencia CF
Sun Sep 22 2002,Recreativo Huelva,0-3,Celta Vigo
Sat Sep 28 2002,Real Betis,3-0,FC Barcelona
Sat Sep 28 2002,Real Valladolid,1-1,Real Madrid
Sat Sep 28 2002,Cd Alaves,1-2,Deportivo La Coruna
Sun Sep 29 2002,Athletic Bilbao,0-2,RCD Mallorca
Sun Sep 29 2002,Atletico Madrid,1-1,Recreativo Huelva
Sun Sep 29 2002,Celta Vigo,2-2,Malaga CF
Sun Sep 29 2002,Espanyol Barcelona,0-0,Sevilla FC
Sun Sep 29 2002,CA Osasuna,2-3,Real Sociedad
Sun Sep 29 2002,Racing Santander,1-1,Villarreal CF
Sun Sep 29 2002,Valencia CF,3-0,Rayo Vallecano
Sat Oct 5 2002,Recreativo Huelva,1-2,Athletic Bilbao
Sun Oct 6 2002,Real Sociedad,2-1,Real Valladolid
Sun Oct 6 2002,Malaga CF,3-1,Atletico Madrid
Sun Oct 6 2002,Real Madrid,5-2,Cd Alaves
Sun Oct 6 2002,FC Barcelona,2-2,CA Osasuna
Sun Oct 6 2002,Deportivo La Coruna,0-2,Racing Santander
Sun Oct 6 2002,RCD Mallorca,2-0,Espanyol Barcelona
Sun Oct 6 2002,Rayo Vallecano,2-2,Villarreal CF
Sun Oct 6 2002,Valencia CF,0-1,Celta Vigo
Sun Oct 6 2002,Sevilla FC,1-1,Real Betis
Tue Oct 8 2002,Real Betis,1-1,Real Madrid
Sat Oct 19 2002,Villarreal CF,3-1,Deportivo La Coruna
Sat Oct 19 2002,Racing Santander,2-0,Real Madrid
Sat Oct 19 2002,Atletico Madrid,1-1,Valencia CF
Sun Oct 20 2002,Athletic Bilbao,1-1,Malaga CF
Sun Oct 20 2002,Celta Vigo,0-1,Rayo Vallecano
Sun Oct 20 2002,Espanyol Barcelona,2-0,Recreativo Huelva
Sun Oct 20 2002,CA Osasuna,2-1,Sevilla FC
Sun Oct 20 2002,Real Betis,0-1,RCD Mallorca
Sun Oct 20 2002,Real Valladolid,2-1,FC Barcelona
Sun Oct 20 2002,Cd Alaves,2-2,Real Sociedad
Sat Oct 26 2002,FC Barcelona,6-1,Cd Alaves
Sat Oct 26 2002,Celta Vigo,0-0,Atletico Madrid
Sat Oct 26 2002,Rayo Vallecano,1-2,Deportivo La Coruna
Sat Oct 26 2002,Valencia CF,5-1,Athletic Bilbao
Sat Oct 26 2002,Recreativo Huelva,1-1,Real Betis
Sat Oct 26 2002,Real Madrid,1-1,Villarreal CF
Sun Oct 27 2002,RCD Mallorca,2-0,CA Osasuna
Sun Oct 27 2002,Real Sociedad,2-1,Racing Santander
Sun Oct 27 2002,Sevilla FC,2-1,Real Valladolid
Sun Oct 27 2002,Malaga CF,3-4,Espanyol Barcelona
Sat Nov 2 2002,Atletico Madrid,2-0,Rayo Vallecano
Sat Nov 2 2002,Deportivo La Coruna,0-0,Real Madrid
Sat Nov 2 2002,Real Valladolid,1-3,RCD Mallorca
Sun Nov 3 2002,Athletic Bilbao,2-1,Celta Vigo
Sun Nov 3 2002,Espanyol Barcelona,0-1,Valencia CF
Sun Nov 3 2002,CA Osasuna,0-1,Recreativo Huelva
Sun Nov 3 2002,Villarreal CF,0-1,Real Sociedad
Sun Nov 3 2002,Real Betis,3-0,Malaga CF
Sun Nov 3 2002,Racing Santander,1-1,FC Barcelona
Sun Nov 3 2002,Cd Alaves,1-0,Sevilla FC
Sat Nov 9 2002,Rayo Vallecano,2-3,Real Madrid
Sat Nov 9 2002,Real Sociedad,1-1,Deportivo La Coruna
Sat Nov 9 2002,Malaga CF,1-0,CA Osasuna
Sat Nov 9 2002,FC Barcelona,1-0,Villarreal CF
Sat Nov 9 2002,Valencia CF,1-1,Real Betis
Sun Nov 10 2002,Celta Vigo,1-0,Espanyol Barcelona
Sun Nov 10 2002,RCD Mallorca,3-1,Cd Alaves
Sun Nov 10 2002,Sevilla FC,1-0,Racing Santander
Sun Nov 10 2002,Recreativo Huelva,1-3,Real Valladolid
Sun Nov 10 2002,Atletico Madrid,3-3,Athletic Bilbao
Sat Nov 16 2002,Villarreal CF,1-0,Sevilla FC
Sat Nov 16 2002,Deportivo La Coruna,2-0,FC Barcelona
Sun Nov 17 2002,Athletic Bilbao,2-1,Rayo Vallecano
Sun Nov 17 2002,Espanyol Barcelona,1-2,Atletico Madrid
Sun Nov 17 2002,CA Osasuna,1-0,Valencia CF
Sun Nov 17 2002,Real Valladolid,0-0,Malaga CF
Sun Nov 17 2002,Racing Santander,1-2,RCD Mallorca
Sun Nov 17 2002,Cd Alaves,3-0,Recreativo Huelva
Sun Nov 17 2002,Real Madrid,0-0,Real Sociedad
Sun Nov 17 2002,Real Betis,2-1,Celta Vigo
Sat Nov 23 2002,FC Barcelona,0-0,Real Madrid
Sat Nov 23 2002,Sevilla FC,1-1,Deportivo La Coruna
Sat Nov 23 2002,Rayo Vallecano,0-0,Real Sociedad
Sun Nov 24 2002,Athletic Bilbao,4-1,Espanyol Barcelona
Sun Nov 24 2002,Celta Vigo,0-0,CA Osasuna
Sun Nov 24 2002,RCD Mallorca,1-1,Villarreal CF
Sun Nov 24 2002,Valencia CF,2-0,Real Valladolid
Sun Nov 24 2002,Malaga CF,0-0,Cd Alaves
Sun Nov 24 2002,Recreativo Huelva,2-1,Racing Santander
Sun Nov 24 2002,Atletico Madrid,1-0,Real Betis
Sat Nov 30 2002,CA Osasuna,1-0,Atletico Madrid
Sun Dec 1 2002,Espanyol Barcelona,3-1,Rayo Vallecano
Sun Dec 1 2002,Real Sociedad,2-1,FC Barcelona
Sun Dec 1 2002,Villarreal CF,1-0,Recreativo Huelva
Sun Dec 1 2002,Real Betis,1-0,Athletic Bilbao
Sun Dec 1 2002,Real Valladolid,0-2,Celta Vigo
Sun Dec 1 2002,Racing Santander,1-0,Malaga CF
Sun Dec 1 2002,Cd Alaves,0-0,Valencia CF
Sun Dec 1 2002,Deportivo La Coruna,2-2,RCD Mallorca
Sat Dec 7 2002,Rayo Vallecano,1-0,FC Barcelona
Sat Dec 7 2002,Sevilla FC,0-1,Real Sociedad
Sat Dec 7 2002,Valencia CF,2-0,Racing Santander
Sat Dec 7 2002,Malaga CF,1-1,Villarreal CF
Sat Dec 7 2002,Recreativo Huelva,1-1,Deportivo La Coruna
Sun Dec 8 2002,Athletic Bilbao,1-3,CA Osasuna
Sun Dec 8 2002,Celta Vigo,2-1,Cd Alaves
Sun Dec 8 2002,RCD Mallorca,1-5,Real Madrid
Sun Dec 8 2002,Espanyol Barcelona,2-4,Real Betis
Sun Dec 8 2002,Atletico Madrid,1-0,Real Valladolid
Sat Dec 14 2002,Cd Alaves,2-0,Atletico Madrid
Sat Dec 14 2002,Villarreal CF,0-2,Valencia CF
Sun Dec 15 2002,Deportivo La Coruna,1-0,Malaga CF
Sun Dec 15 2002,CA Osasuna,1-0,Espanyol Barcelona
Sun Dec 15 2002,Real Sociedad,2-1,RCD Mallorca
Sun Dec 15 2002,Real Betis,0-1,Rayo Vallecano
Sun Dec 15 2002,Real Valladolid,2-0,Athletic Bilbao
Sun Dec 15 2002,Racing Santander,3-0,Celta Vigo
