Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 2 Aug 2002 (W31),Stade de Reims (1),1-3,0-1,FC Lorient (1)
?,(Sat) 3 Aug 2002 (W31),Amiens SC (1),0-1,0-1,Le Mans FC (1)
?,(Sat) 3 Aug 2002 (W31),Stade Malherbe Caen (1),3-1,0-0,ASOA Valence (1)
?,(Sat) 3 Aug 2002 (W31),LB Châteauroux (1),1-0,1-0,AS Beauvais Oise (1)
?,(Sat) 3 Aug 2002 (W31),Clermont Foot 63 (1),1-1,1-0,Chamois Niortais FC (1)
?,(Sat) 3 Aug 2002 (W31),Grenoble Foot 38 (1),1-0,1-0,AS Saint-Étienne (1)
?,(Sat) 3 Aug 2002 (W31),FC Gueugnon (1),0-2,0-0,FC Metz (1)
?,(Sat) 3 Aug 2002 (W31),FC Istres (1),0-4,0-2,Toulouse FC (1)
?,(Sat) 3 Aug 2002 (W31),Stade Lavallois (1),1-0,1-0,Wasquehal Foot (1)
?,(Sat) 3 Aug 2002 (W31),AS Nancy Lorraine (1),2-3,1-3,US Créteil (1)
?,(Sat) 10 Aug 2002 (W32),AS Beauvais Oise (2),1-0,1-0,Clermont Foot 63 (2)
?,(Sat) 10 Aug 2002 (W32),Stade Malherbe Caen (2),4-1,3-1,LB Châteauroux (2)
?,(Sat) 10 Aug 2002 (W32),US Créteil (2),1-1,1-0,Stade Lavallois (2)
?,(Sat) 10 Aug 2002 (W32),Le Mans FC (2),3-1,2-0,FC Gueugnon (2)
?,(Sat) 10 Aug 2002 (W32),FC Metz (2),0-0,0-0,Stade de Reims (2)
?,(Sat) 10 Aug 2002 (W32),Chamois Niortais FC (2),2-0,0-0,Amiens SC (2)
?,(Sat) 10 Aug 2002 (W32),AS Saint-Étienne (2),3-0,2-0,FC Istres (2)
?,(Sat) 10 Aug 2002 (W32),ASOA Valence (2),2-0,1-0,AS Nancy Lorraine (2)
?,(Sat) 10 Aug 2002 (W32),Wasquehal Foot (2),1-1,0-1,Grenoble Foot 38 (2)
?,(Sun) 11 Aug 2002 (W32),FC Lorient (2),1-0,0-0,Toulouse FC (2)
?,(Fri) 16 Aug 2002 (W33),AS Nancy Lorraine (3),0-0,0-0,Stade Malherbe Caen (3)
?,(Sat) 17 Aug 2002 (W33),Amiens SC (3),1-0,1-0,AS Saint-Étienne (3)
?,(Sat) 17 Aug 2002 (W33),LB Châteauroux (3),2-0,1-0,US Créteil (3)
?,(Sat) 17 Aug 2002 (W33),Clermont Foot 63 (3),1-0,1-0,ASOA Valence (3)
?,(Sat) 17 Aug 2002 (W33),Grenoble Foot 38 (3),1-0,0-0,Chamois Niortais FC (3)
?,(Sat) 17 Aug 2002 (W33),FC Gueugnon (3),0-2,0-2,Wasquehal Foot (3)
?,(Sat) 17 Aug 2002 (W33),FC Istres (3),1-1,1-1,FC Lorient (3)
?,(Sat) 17 Aug 2002 (W33),Stade Lavallois (3),2-0,1-0,AS Beauvais Oise (3)
?,(Sat) 17 Aug 2002 (W33),Stade de Reims (3),1-2,0-0,Le Mans FC (3)
?,(Sat) 17 Aug 2002 (W33),Toulouse FC (3),3-0,1-0,FC Metz (3)
?,(Sat) 24 Aug 2002 (W34),AS Beauvais Oise (4),1-0,1-0,FC Gueugnon (4)
?,(Sat) 24 Aug 2002 (W34),Stade Malherbe Caen (4),0-0,0-0,Stade Lavallois (4)
?,(Sat) 24 Aug 2002 (W34),US Créteil (4),0-0,0-0,Grenoble Foot 38 (4)
?,(Sat) 24 Aug 2002 (W34),Le Mans FC (4),2-1,2-1,Toulouse FC (4)
?,(Sat) 24 Aug 2002 (W34),FC Metz (4),2-1,1-1,FC Lorient (4)
?,(Sat) 24 Aug 2002 (W34),Chamois Niortais FC (4),1-3,1-2,FC Istres (4)
?,(Sat) 24 Aug 2002 (W34),ASOA Valence (4),4-0,1-0,LB Châteauroux (4)
?,(Sat) 24 Aug 2002 (W34),Wasquehal Foot (4),2-0,1-0,Clermont Foot 63 (4)
?,(Sun) 25 Aug 2002 (W34),AS Nancy Lorraine (4),1-0,0-0,Amiens SC (4)
?,(Sun) 25 Aug 2002 (W34),AS Saint-Étienne (4),0-0,0-0,Stade de Reims (4)
?,(Fri) 30 Aug 2002 (W35),Clermont Foot 63 (5),1-2,1-1,US Créteil (5)
?,(Fri) 30 Aug 2002 (W35),Grenoble Foot 38 (5),0-2,0-1,AS Beauvais Oise (5)
