Date,Team 1,FT,Team 2
Wed Apr 22 1970,Austria Klagenfurt,2-1,Grazer Ak
Wed Apr 22 1970,Sturm Graz,3-2,First Vienna FC
Wed Apr 22 1970,FC Wacker Innsbruck,1-0,LASK Linz
Wed Apr 22 1970,SC Wacker Wien,2-1,Austria Salzburg
Wed Apr 22 1970,Sportclub,1-2,SK Admira Vienna
Sat Apr 25 1970,SK Admira Vienna,2-1,Austria Salzburg
Sat Apr 25 1970,Austria Klagenfurt,3-0,FC Wacker Innsbruck
Sat Apr 25 1970,Grazer Ak,2-1,Austria Wien
Sat Apr 25 1970,LASK Linz,1-1,FC Dornbirn 1913
Sat Apr 25 1970,Rapid Wien,1-2,SC Wacker Wien
Sat Apr 25 1970,SC Eisenstadt,1-1,Sportclub
Sat Apr 25 1970,WSG Wattens,2-1,Sturm Graz
Sun Apr 26 1970,First Vienna FC,1-0,FC Blau Weiss Linz
Fri May 1 1970,Sturm Graz,2-0,Rapid Wien
Sat May 2 1970,Austria Salzburg,2-3,WSG Wattens
Sat May 2 1970,Austria Wien,5-1,Austria Klagenfurt
Sat May 2 1970,LASK Linz,5-2,First Vienna FC
Sat May 2 1970,FC Wacker Innsbruck,2-3,SC Eisenstadt
Sat May 2 1970,SC Wacker Wien,4-1,Grazer Ak
Sun May 3 1970,FC Dornbirn 1913,1-0,SK Admira Vienna
Sun May 3 1970,Sportclub,0-1,FC Blau Weiss Linz
Fri May 8 1970,SC Eisenstadt,2-4,Austria Wien
Fri May 8 1970,First Vienna FC,3-1,Sportclub
Sat May 9 1970,Austria Klagenfurt,0-0,SC Wacker Wien
Sat May 9 1970,Rapid Wien,4-1,Austria Salzburg
Sat May 9 1970,WSG Wattens,3-0,FC Dornbirn 1913
Sun May 10 1970,SK Admira Vienna,0-1,LASK Linz
Sun May 10 1970,Grazer Ak,0-0,Sturm Graz
Sun May 10 1970,FC Blau Weiss Linz,3-0,FC Wacker Innsbruck
Wed May 13 1970,LASK Linz,0-0,Austria Wien
Wed May 13 1970,Rapid Wien,6-1,FC Blau Weiss Linz
Wed May 13 1970,WSG Wattens,1-1,Sportclub
Fri May 15 1970,SK Admira Vienna,1-1,First Vienna FC
Fri May 15 1970,SC Wacker Wien,2-2,SC Eisenstadt
Sat May 16 1970,Austria Wien,1-1,FC Blau Weiss Linz
Sat May 16 1970,FC Dornbirn 1913,1-1,Rapid Wien
Sat May 16 1970,LASK Linz,3-0,WSG Wattens
Sat May 16 1970,Sturm Graz,2-0,Austria Klagenfurt
Sat May 16 1970,FC Wacker Innsbruck,5-2,Sportclub
Wed May 20 1970,Austria Salzburg,1-0,Grazer Ak
Fri May 22 1970,Sportclub,4-2,Austria Wien
Sat May 23 1970,Austria Klagenfurt,0-1,Austria Salzburg
Sat May 23 1970,Grazer Ak,3-0,FC Dornbirn 1913
Sat May 23 1970,Rapid Wien,1-0,LASK Linz
Sat May 23 1970,SC Eisenstadt,3-1,Sturm Graz
Sat May 23 1970,First Vienna FC,1-1,FC Wacker Innsbruck
Sat May 23 1970,FC Blau Weiss Linz,4-1,SC Wacker Wien
Sat May 23 1970,WSG Wattens,2-1,SK Admira Vienna
Fri Jun 5 1970,SK Admira Vienna,2-1,Rapid Wien
Fri Jun 5 1970,Austria Wien,4-1,FC Wacker Innsbruck
Sat Jun 6 1970,Austria Salzburg,6-1,SC Eisenstadt
Sat Jun 6 1970,LASK Linz,4-2,Grazer Ak
Sat Jun 6 1970,Sturm Graz,2-1,FC Blau Weiss Linz
Sat Jun 6 1970,WSG Wattens,3-0,First Vienna FC
Sun Jun 7 1970,FC Dornbirn 1913,1-0,Austria Klagenfurt
Sun Jun 7 1970,SC Wacker Wien,3-6,Sportclub
Fri Jun 12 1970,FC Blau Weiss Linz,1-1,Austria Salzburg
Sat Jun 13 1970,Austria Klagenfurt,0-2,LASK Linz
Sat Jun 13 1970,Grazer Ak,5-0,SK Admira Vienna
Sat Jun 13 1970,Rapid Wien,2-0,WSG Wattens
Sat Jun 13 1970,SC Eisenstadt,1-0,FC Dornbirn 1913
Sat Jun 13 1970,First Vienna FC,1-1,Austria Wien
Sat Jun 13 1970,FC Wacker Innsbruck,2-3,SC Wacker Wien
Sat Jun 13 1970,Sportclub,2-0,Sturm Graz
