Date,Team 1,FT,Team 2
Tue Aug 5 1969,As Saint Etienne,3-1,AC Ajaccio
Tue Aug 5 1969,Olympique Marseille,0-0,FC Sochaux
Wed Aug 6 1969,SC Bastia,2-4,Olympique Lyon
Wed Aug 6 1969,Red Star Olympique,3-4,Angers Sco
Wed Aug 6 1969,RC Strasbourg,3-2,FC Rouen
Wed Aug 6 1969,FC Nantes,1-0,FC Metz
Wed Aug 6 1969,Angouleme CFc,1-0,Nimes Olympique
Wed Aug 6 1969,Stade Rennes,1-1,Valenciennes FC
Wed Aug 6 1969,CS Sedan,1-1,Girondins Bordeaux
Sat Aug 9 1969,Olympique Lyon,4-2,CS Sedan
Sat Aug 9 1969,As Saint Etienne,2-0,FC Metz
Sat Aug 9 1969,Valenciennes FC,0-1,Angouleme CFc
Sat Aug 9 1969,Girondins Bordeaux,4-2,RC Strasbourg
Sat Aug 9 1969,FC Rouen,4-0,Stade Rennes
Sat Aug 9 1969,FC Sochaux,0-3,Red Star Olympique
Sat Aug 9 1969,AC Ajaccio,2-1,FC Nantes
Sat Aug 9 1969,Nimes Olympique,1-1,Olympique Marseille
Wed Aug 13 1969,Olympique Lyon,3-0,Nimes Olympique
Wed Aug 13 1969,FC Nantes,2-2,As Saint Etienne
Wed Aug 13 1969,Angouleme CFc,1-1,FC Rouen
Wed Aug 13 1969,Red Star Olympique,3-1,FC Metz
Wed Aug 13 1969,Olympique Marseille,3-1,Girondins Bordeaux
Wed Aug 13 1969,RC Strasbourg,4-2,Valenciennes FC
Wed Aug 13 1969,Stade Rennes,0-1,AC Ajaccio
Wed Aug 13 1969,CS Sedan,2-2,Angers Sco
Wed Aug 13 1969,SC Bastia,2-0,FC Sochaux
Sun Aug 17 1969,Angers Sco,5-0,SC Bastia
Wed Aug 20 1969,As Saint Etienne,8-2,Stade Rennes
Wed Aug 20 1969,Angers Sco,3-2,Olympique Lyon
Wed Aug 20 1969,Nimes Olympique,1-3,Red Star Olympique
Wed Aug 20 1969,Valenciennes FC,0-2,Olympique Marseille
Wed Aug 20 1969,AC Ajaccio,0-0,Angouleme CFc
Wed Aug 20 1969,FC Rouen,1-0,FC Nantes
Wed Aug 20 1969,FC Sochaux,1-0,CS Sedan
Wed Aug 20 1969,Girondins Bordeaux,1-0,SC Bastia
Thu Aug 21 1969,FC Metz,2-2,RC Strasbourg
Wed Aug 27 1969,Olympique Marseille,2-3,As Saint Etienne
Wed Aug 27 1969,Olympique Lyon,2-2,FC Sochaux
Wed Aug 27 1969,SC Bastia,2-5,Nimes Olympique
Wed Aug 27 1969,Stade Rennes,2-0,FC Metz
Fri Aug 29 1969,Angers Sco,0-1,Valenciennes FC
Fri Aug 29 1969,RC Strasbourg,2-0,AC Ajaccio
Sat Aug 30 1969,Red Star Olympique,1-1,Girondins Bordeaux
Sat Aug 30 1969,Angouleme CFc,2-2,FC Nantes
Sat Aug 30 1969,CS Sedan,1-0,FC Rouen
Wed Sep 3 1969,As Saint Etienne,3-0,RC Strasbourg
Wed Sep 3 1969,FC Sochaux,1-1,Angers Sco
Wed Sep 3 1969,AC Ajaccio,2-2,Red Star Olympique
Wed Sep 3 1969,Girondins Bordeaux,3-0,Olympique Lyon
Wed Sep 3 1969,FC Rouen,1-1,Olympique Marseille
Wed Sep 3 1969,FC Metz,3-2,Angouleme CFc
Wed Sep 3 1969,FC Nantes,6-1,Stade Rennes
Wed Sep 3 1969,Nimes Olympique,5-1,CS Sedan
Wed Sep 3 1969,Valenciennes FC,2-0,SC Bastia
Wed Sep 17 1969,Olympique Lyon,3-0,FC Rouen
Fri Sep 19 1969,RC Strasbourg,2-1,FC Nantes
Sat Sep 20 1969,Angers Sco,3-1,Girondins Bordeaux
Sat Sep 20 1969,Olympique Marseille,1-0,AC Ajaccio
Sat Sep 20 1969,Angouleme CFc,3-0,Stade Rennes
Sat Sep 20 1969,FC Sochaux,2-2,Nimes Olympique
Sat Sep 20 1969,CS Sedan,0-0,Valenciennes FC
Sat Sep 20 1969,SC Bastia,2-2,FC Metz
Sun Sep 21 1969,Red Star Olympique,1-5,As Saint Etienne
Wed Sep 24 1969,As Saint Etienne,1-1,Angouleme CFc
Wed Sep 24 1969,Girondins Bordeaux,3-0,FC Sochaux
Wed Sep 24 1969,FC Metz,2-1,Olympique Marseille
Wed Sep 24 1969,FC Rouen,3-0,SC Bastia
Wed Sep 24 1969,AC Ajaccio,0-1,CS Sedan
Sat Sep 27 1969,Nimes Olympique,1-1,Angers Sco
Sat Sep 27 1969,Stade Rennes,4-5,RC Strasbourg
