Date,Team 1,FT,Team 2
Sat Aug 16 1969,Alemannia Aachen,0-0,TSV 1860 Muenchen
Sat Aug 16 1969,FC Schalke 04,2-0,Bor Moenchengladbach
Sat Aug 16 1969,Hertha BSC Berlin,1-0,MSV Duisburg
Sat Aug 16 1969,Rot Weiss Oberhausen,3-1,Eintracht Frankfurt
Sat Aug 16 1969,Vfb Stuttgart,1-1,Werder Bremen
Sat Aug 16 1969,Hamburger SV,2-1,1 FC Kaiserslautern
Sat Aug 16 1969,1 FC Koeln,3-2,Eintracht Braunschweig
Sat Aug 16 1969,Hannover 96,4-2,Borussia Dortmund
Sat Aug 16 1969,Bayern Muenchen,4-0,Rot Weiss Essen
Fri Aug 22 1969,Eintracht Frankfurt,2-1,FC Schalke 04
Sat Aug 23 1969,Rot Weiss Essen,2-0,Alemannia Aachen
Sat Aug 23 1969,TSV 1860 Muenchen,2-0,Hertha BSC Berlin
Sat Aug 23 1969,Bor Moenchengladbach,2-1,Bayern Muenchen
Sat Aug 23 1969,1 FC Kaiserslautern,0-0,Rot Weiss Oberhausen
Sat Aug 23 1969,MSV Duisburg,1-1,Vfb Stuttgart
Sat Aug 23 1969,Eintracht Braunschweig,1-1,Hannover 96
Sat Aug 23 1969,Borussia Dortmund,2-1,Hamburger SV
Sat Aug 23 1969,Werder Bremen,2-1,1 FC Koeln
Wed Aug 27 1969,Bayern Muenchen,2-1,Eintracht Frankfurt
Fri Aug 29 1969,1 FC Koeln,6-2,MSV Duisburg
Sat Aug 30 1969,Vfb Stuttgart,3-1,TSV 1860 Muenchen
Sat Aug 30 1969,Rot Weiss Oberhausen,2-1,Borussia Dortmund
Sat Aug 30 1969,Hannover 96,3-2,Werder Bremen
Sat Aug 30 1969,Hamburger SV,3-3,Eintracht Braunschweig
Sat Aug 30 1969,Bor Moenchengladbach,2-1,Rot Weiss Essen
Sat Aug 30 1969,FC Schalke 04,4-2,1 FC Kaiserslautern
Sat Aug 30 1969,Hertha BSC Berlin,2-1,Alemannia Aachen
Fri Sep 5 1969,Eintracht Frankfurt,1-2,Bor Moenchengladbach
Fri Sep 5 1969,MSV Duisburg,1-0,Hannover 96
Sat Sep 6 1969,1 FC Kaiserslautern,0-0,Bayern Muenchen
Sat Sep 6 1969,TSV 1860 Muenchen,1-0,1 FC Koeln
Sat Sep 6 1969,Rot Weiss Essen,5-2,Hertha BSC Berlin
Sat Sep 6 1969,Eintracht Braunschweig,0-4,Rot Weiss Oberhausen
Sat Sep 6 1969,Werder Bremen,1-1,Hamburger SV
Sat Sep 6 1969,Alemannia Aachen,4-2,Vfb Stuttgart
Sat Sep 6 1969,Borussia Dortmund,1-1,FC Schalke 04
Fri Sep 12 1969,Eintracht Frankfurt,2-1,Rot Weiss Essen
Fri Sep 12 1969,Bor Moenchengladbach,1-1,1 FC Kaiserslautern
Fri Sep 12 1969,Bayern Muenchen,3-0,Borussia Dortmund
Sat Sep 13 1969,Hamburger SV,4-1,MSV Duisburg
Sat Sep 13 1969,Rot Weiss Oberhausen,3-1,Werder Bremen
Sat Sep 13 1969,FC Schalke 04,1-1,Eintracht Braunschweig
Sat Sep 13 1969,1 FC Koeln,3-0,Alemannia Aachen
Sat Sep 13 1969,Hannover 96,3-1,TSV 1860 Muenchen
Sat Sep 13 1969,Vfb Stuttgart,1-4,Hertha BSC Berlin
Fri Sep 26 1969,Hertha BSC Berlin,1-0,1 FC Koeln
Fri Sep 26 1969,MSV Duisburg,2-1,Rot Weiss Oberhausen
Sat Sep 27 1969,TSV 1860 Muenchen,0-2,Hamburger SV
Sat Sep 27 1969,Eintracht Braunschweig,0-4,Bayern Muenchen
Sat Sep 27 1969,Werder Bremen,0-1,FC Schalke 04
Sat Sep 27 1969,Alemannia Aachen,1-1,Hannover 96
Sat Sep 27 1969,1 FC Kaiserslautern,2-0,Eintracht Frankfurt
Sat Sep 27 1969,Borussia Dortmund,2-1,Bor Moenchengladbach
Sat Sep 27 1969,Rot Weiss Essen,3-3,Vfb Stuttgart
Fri Oct 3 1969,Eintracht Frankfurt,2-0,Borussia Dortmund
Sat Oct 4 1969,1 FC Koeln,3-1,Vfb Stuttgart
Sat Oct 4 1969,Hannover 96,2-1,Hertha BSC Berlin
Sat Oct 4 1969,Bor Moenchengladbach,1-0,Eintracht Braunschweig
Sat Oct 4 1969,Hamburger SV,4-1,Alemannia Aachen
Sat Oct 4 1969,1 FC Kaiserslautern,0-0,Rot Weiss Essen
Sat Oct 4 1969,Bayern Muenchen,4-1,Werder Bremen
Sat Oct 4 1969,Rot Weiss Oberhausen,3-0,TSV 1860 Muenchen
Sat Oct 4 1969,FC Schalke 04,0-0,MSV Duisburg
Fri Oct 10 1969,MSV Duisburg,4-2,Bayern Muenchen
Fri Oct 10 1969,TSV 1860 Muenchen,0-2,FC Schalke 04
Sat Oct 11 1969,Borussia Dortmund,5-1,1 FC Kaiserslautern
Sat Oct 11 1969,Rot Weiss Essen,0-0,1 FC Koeln
Sat Oct 11 1969,Werder Bremen,0-0,Bor Moenchengladbach
Sat Oct 11 1969,Hertha BSC Berlin,1-0,Hamburger SV
Sat Oct 11 1969,Eintracht Braunschweig,3-1,Eintracht Frankfurt
Sat Oct 11 1969,Vfb Stuttgart,2-1,Hannover 96
Sat Oct 11 1969,Alemannia Aachen,2-0,Rot Weiss Oberhausen
Wed Oct 15 1969,Bor Moenchengladbach,4-1,MSV Duisburg
Wed Oct 15 1969,Eintracht Frankfurt,2-1,Werder Bremen
Wed Oct 15 1969,Hamburger SV,1-3,Vfb Stuttgart
Wed Oct 15 1969,1 FC Kaiserslautern,2-0,Eintracht Braunschweig
Wed Oct 15 1969,Rot Weiss Oberhausen,3-1,Hertha BSC Berlin
Wed Oct 15 1969,Borussia Dortmund,4-1,Rot Weiss Essen
Wed Oct 15 1969,FC Schalke 04,3-0,Alemannia Aachen
Wed Oct 15 1969,Hannover 96,3-4,1 FC Koeln
Sat Oct 18 1969,Bayern Muenchen,2-0,TSV 1860 Muenchen
Fri Oct 24 1969,MSV Duisburg,1-1,Eintracht Frankfurt
Sat Oct 25 1969,Vfb Stuttgart,4-2,Rot Weiss Oberhausen
Sat Oct 25 1969,Werder Bremen,3-2,1 FC Kaiserslautern
Sat Oct 25 1969,1 FC Koeln,3-0,Hamburger SV
Sat Oct 25 1969,Eintracht Braunschweig,1-1,Borussia Dortmund
Sat Oct 25 1969,Rot Weiss Essen,1-0,Hannover 96
Sat Oct 25 1969,Hertha BSC Berlin,3-0,FC Schalke 04
Sat Oct 25 1969,TSV 1860 Muenchen,0-3,Bor Moenchengladbach
Sat Oct 25 1969,Alemannia Aachen,1-3,Bayern Muenchen
Thu Oct 30 1969,Bayern Muenchen,1-2,Hertha BSC Berlin
Fri Oct 31 1969,Borussia Dortmund,2-1,Werder Bremen
Fri Oct 31 1969,FC Schalke 04,1-2,Vfb Stuttgart
Fri Oct 31 1969,Bor Moenchengladbach,5-1,Alemannia Aachen
Sat Nov 1 1969,Eintracht Frankfurt,4-3,TSV 1860 Muenchen
Sat Nov 1 1969,Hamburger SV,2-0,Hannover 96
Sat Nov 1 1969,Eintracht Braunschweig,0-0,Rot Weiss Essen
Sat Nov 1 1969,1 FC Kaiserslautern,0-2,MSV Duisburg
Sun Nov 2 1969,Rot Weiss Oberhausen,0-2,1 FC Koeln
Fri Nov 7 1969,TSV 1860 Muenchen,0-1,1 FC Kaiserslautern
Fri Nov 7 1969,MSV Duisburg,0-1,Borussia Dortmund
Sat Nov 8 1969,Hannover 96,2-1,Rot Weiss Oberhausen
Sat Nov 8 1969,Werder Bremen,0-1,Eintracht Braunschweig
Sat Nov 8 1969,Rot Weiss Essen,2-2,Hamburger SV
Sat Nov 8 1969,1 FC Koeln,8-0,FC Schalke 04
Sat Nov 8 1969,Alemannia Aachen,2-1,Eintracht Frankfurt
Sat Nov 8 1969,Hertha BSC Berlin,1-1,Bor Moenchengladbach
Sat Nov 8 1969,Vfb Stuttgart,2-3,Bayern Muenchen
Sat Nov 15 1969,Eintracht Braunschweig,2-1,MSV Duisburg
Sat Nov 15 1969,Rot Weiss Oberhausen,1-3,Hamburger SV
Sat Nov 15 1969,Werder Bremen,2-1,Rot Weiss Essen
Sat Nov 15 1969,FC Schalke 04,2-0,Hannover 96
Sat Nov 15 1969,1 FC Kaiserslautern,3-1,Alemannia Aachen
Sat Nov 15 1969,Bor Moenchengladbach,3-0,Vfb Stuttgart
Sat Nov 15 1969,Eintracht Frankfurt,1-1,Hertha BSC Berlin
