Date,Team 1,FT,Team 2
Sun Sep 11 1977,Acf Fiorentina,1-1,AC Milan
Sun Sep 11 1977,Genoa CFc,2-1,Lazio Roma
Sun Sep 11 1977,Inter,0-1,Bologna FC
Sun Sep 11 1977,Juventus,6-0,US Foggia
Sun Sep 11 1977,Pescara Calcio,1-3,Ssc Napoli
Sun Sep 11 1977,As Roma,2-1,Torino FC
Sun Sep 11 1977,Hellas Verona,0-0,Vicenza Calcio
Sun Sep 11 1977,Atalanta,1-1,Ac Perugia Calcio
Sun Sep 18 1977,AC Milan,2-2,Genoa CFc
Sun Sep 18 1977,Torino FC,2-0,Pescara Calcio
Sun Sep 18 1977,Ssc Napoli,1-2,Juventus
Sun Sep 18 1977,Bologna FC,0-0,Atalanta
Sun Sep 18 1977,Vicenza Calcio,1-2,Inter
Sun Sep 18 1977,US Foggia,1-1,Acf Fiorentina
Sun Sep 18 1977,Lazio Roma,1-1,Hellas Verona
Sun Sep 18 1977,Ac Perugia Calcio,3-2,As Roma
Sun Sep 25 1977,Genoa CFc,2-0,Ac Perugia Calcio
Sun Sep 25 1977,As Roma,1-0,US Foggia
Sun Sep 25 1977,Pescara Calcio,2-1,Bologna FC
Sun Sep 25 1977,Vicenza Calcio,0-0,Torino FC
Sun Sep 25 1977,Inter,1-0,Ssc Napoli
Sun Sep 25 1977,Acf Fiorentina,1-2,Hellas Verona
Sun Sep 25 1977,Atalanta,1-1,Lazio Roma
Sun Sep 25 1977,Juventus,1-1,AC Milan
Sun Oct 2 1977,Pescara Calcio,1-1,As Roma
Sun Oct 2 1977,Ac Perugia Calcio,2-1,Acf Fiorentina
Sun Oct 2 1977,Hellas Verona,1-2,Atalanta
Sun Oct 2 1977,US Foggia,1-0,Bologna FC
Sun Oct 2 1977,AC Milan,3-1,Vicenza Calcio
Sun Oct 2 1977,Ssc Napoli,0-0,Genoa CFc
Sun Oct 2 1977,Lazio Roma,3-0,Juventus
Sun Oct 2 1977,Torino FC,1-0,Inter
Sun Oct 23 1977,US Foggia,1-0,Torino FC
Sun Oct 23 1977,As Roma,1-2,AC Milan
Sun Oct 23 1977,Vicenza Calcio,1-1,Pescara Calcio
Sun Oct 23 1977,Juventus,5-1,Acf Fiorentina
Sun Oct 23 1977,Genoa CFc,2-2,Hellas Verona
Sun Oct 23 1977,Bologna FC,2-3,Ac Perugia Calcio
Sun Oct 23 1977,Atalanta,1-1,Ssc Napoli
Sun Oct 23 1977,Inter,1-1,Lazio Roma
Sun Oct 30 1977,Lazio Roma,2-1,Pescara Calcio
Sun Oct 30 1977,Torino FC,3-1,Genoa CFc
Sun Oct 30 1977,Ac Perugia Calcio,0-0,Juventus
Sun Oct 30 1977,Hellas Verona,1-1,Bologna FC
Sun Oct 30 1977,AC Milan,2-0,US Foggia
Sun Oct 30 1977,Acf Fiorentina,0-2,Inter
Sun Oct 30 1977,Atalanta,2-4,Vicenza Calcio
Sun Oct 30 1977,Ssc Napoli,2-0,As Roma
Sun Nov 6 1977,Bologna FC,1-3,Torino FC
Sun Nov 6 1977,Genoa CFc,0-0,US Foggia
Sun Nov 6 1977,Inter,1-3,AC Milan
Sun Nov 6 1977,Juventus,1-1,Atalanta
Sun Nov 6 1977,Vicenza Calcio,2-1,Lazio Roma
Sun Nov 6 1977,Ssc Napoli,3-2,Ac Perugia Calcio
Sun Nov 6 1977,Pescara Calcio,2-2,Hellas Verona
Sun Nov 6 1977,As Roma,2-2,Acf Fiorentina
Sun Nov 20 1977,Ac Perugia Calcio,1-1,Inter
Sun Nov 20 1977,As Roma,0-0,Lazio Roma
Sun Nov 20 1977,Torino FC,1-0,Ssc Napoli
Sun Nov 20 1977,US Foggia,2-0,Pescara Calcio
Sun Nov 20 1977,Atalanta,1-1,Genoa CFc
Sun Nov 20 1977,Acf Fiorentina,1-3,Vicenza Calcio
Sun Nov 20 1977,AC Milan,1-0,Bologna FC
Sun Nov 20 1977,Hellas Verona,0-0,Juventus
Sun Nov 27 1977,Juventus,4-0,Genoa CFc
Sun Nov 27 1977,Pescara Calcio,0-2,AC Milan
Sun Nov 27 1977,Ac Perugia Calcio,2-0,Torino FC
Sun Nov 27 1977,Ssc Napoli,3-0,Hellas Verona
Sun Nov 27 1977,Vicenza Calcio,4-3,As Roma
Sun Nov 27 1977,Inter,1-0,Atalanta
Sun Nov 27 1977,Bologna FC,0-1,Acf Fiorentina
Sun Nov 27 1977,Lazio Roma,1-1,US Foggia
Sun Dec 11 1977,US Foggia,1-1,Vicenza Calcio
Sun Dec 11 1977,Hellas Verona,0-0,Inter
Sun Dec 11 1977,Torino FC,0-0,Juventus
Sun Dec 11 1977,AC Milan,2-2,Ac Perugia Calcio
Sun Dec 11 1977,Bologna FC,0-0,As Roma
Sun Dec 11 1977,Atalanta,0-0,Acf Fiorentina
Sun Dec 11 1977,Lazio Roma,1-1,Ssc Napoli
Sun Dec 11 1977,Genoa CFc,1-0,Pescara Calcio
Sun Dec 18 1977,Ssc Napoli,5-0,US Foggia
Sun Dec 18 1977,Torino FC,1-0,AC Milan
Sun Dec 18 1977,As Roma,1-0,Genoa CFc
Sun Dec 18 1977,Ac Perugia Calcio,0-1,Hellas Verona
Sun Dec 18 1977,Vicenza Calcio,3-0,Bologna FC
Sun Dec 18 1977,Inter,0-1,Juventus
Sun Dec 18 1977,Acf Fiorentina,0-1,Lazio Roma
Sun Dec 18 1977,Pescara Calcio,0-0,Atalanta
Sat Dec 31 1977,US Foggia,0-1,Ac Perugia Calcio
Sat Dec 31 1977,Lazio Roma,1-1,Torino FC
Sat Dec 31 1977,Juventus,1-0,Bologna FC
