Date,Team 1,FT,Team 2
Tue Aug 9 1977,Sturm Graz,1-3,FC Wacker Innsbruck
Tue Aug 9 1977,FC Blau Weiss Linz,1-1,Rapid Wien
Wed Aug 10 1977,Wiener Sportklub,1-0,First Vienna FC
Thu Aug 11 1977,FC Admira Wacker,1-1,Grazer Ak
Thu Aug 11 1977,Austria Wien,2-1,LASK Linz
Sat Aug 13 1977,Rapid Wien,1-0,LASK Linz
Tue Aug 16 1977,Grazer Ak,0-3,Austria Wien
Tue Aug 16 1977,First Vienna FC,3-2,FC Admira Wacker
Tue Aug 16 1977,FC Blau Weiss Linz,1-2,Sturm Graz
Fri Aug 19 1977,FC Wacker Innsbruck,2-0,Wiener Sportklub
Fri Aug 26 1977,FC Admira Wacker,0-2,FC Wacker Innsbruck
Fri Aug 26 1977,Austria Wien,5-3,First Vienna FC
Fri Aug 26 1977,LASK Linz,2-1,Grazer Ak
Fri Aug 26 1977,Sturm Graz,1-3,Rapid Wien
Sat Aug 27 1977,Wiener Sportklub,3-0,FC Blau Weiss Linz
Tue Aug 30 1977,Rapid Wien,1-1,Grazer Ak
Tue Aug 30 1977,Sturm Graz,3-1,Wiener Sportklub
Tue Aug 30 1977,First Vienna FC,0-0,LASK Linz
Tue Aug 30 1977,FC Blau Weiss Linz,1-0,FC Admira Wacker
Tue Aug 30 1977,FC Wacker Innsbruck,1-1,Austria Wien
Fri Sep 2 1977,FC Admira Wacker,2-2,Sturm Graz
Fri Sep 2 1977,Austria Wien,1-1,FC Blau Weiss Linz
Fri Sep 2 1977,Grazer Ak,0-0,First Vienna FC
Fri Sep 2 1977,LASK Linz,2-1,FC Wacker Innsbruck
Fri Sep 2 1977,Wiener Sportklub,2-7,Rapid Wien
Tue Sep 6 1977,Rapid Wien,0-1,First Vienna FC
Tue Sep 6 1977,Sturm Graz,3-1,Austria Wien
Tue Sep 6 1977,FC Blau Weiss Linz,3-1,LASK Linz
Tue Sep 6 1977,FC Wacker Innsbruck,2-0,Grazer Ak
Tue Sep 6 1977,Wiener Sportklub,1-2,FC Admira Wacker
Fri Sep 9 1977,FC Admira Wacker,2-0,Rapid Wien
Fri Sep 9 1977,Austria Wien,0-0,Wiener Sportklub
Fri Sep 9 1977,Grazer Ak,1-1,FC Blau Weiss Linz
Sat Sep 10 1977,LASK Linz,1-1,Sturm Graz
Sat Sep 10 1977,First Vienna FC,1-0,FC Wacker Innsbruck
Fri Sep 30 1977,FC Admira Wacker,3-4,Austria Wien
Fri Sep 30 1977,Rapid Wien,0-0,FC Wacker Innsbruck
Fri Sep 30 1977,Sturm Graz,1-0,Grazer Ak
Sat Oct 1 1977,FC Blau Weiss Linz,4-0,First Vienna FC
Sat Oct 1 1977,Wiener Sportklub,3-2,LASK Linz
Tue Oct 4 1977,Austria Wien,3-2,Rapid Wien
Tue Oct 4 1977,Grazer Ak,1-1,Wiener Sportklub
Tue Oct 4 1977,LASK Linz,4-2,FC Admira Wacker
Tue Oct 4 1977,First Vienna FC,3-2,Sturm Graz
Tue Oct 4 1977,FC Wacker Innsbruck,2-1,FC Blau Weiss Linz
Fri Oct 14 1977,Grazer Ak,1-1,FC Admira Wacker
Fri Oct 14 1977,Rapid Wien,4-0,FC Blau Weiss Linz
Fri Oct 14 1977,First Vienna FC,1-0,Wiener Sportklub
Sat Oct 15 1977,LASK Linz,0-3,Austria Wien
Sat Oct 15 1977,FC Wacker Innsbruck,2-0,Sturm Graz
Sat Oct 22 1977,FC Admira Wacker,2-0,First Vienna FC
Sat Oct 22 1977,Austria Wien,3-0,Grazer Ak
Sat Oct 22 1977,LASK Linz,1-3,Rapid Wien
Sat Oct 22 1977,Sturm Graz,5-2,FC Blau Weiss Linz
Sat Oct 22 1977,Wiener Sportklub,1-0,FC Wacker Innsbruck
Sat Nov 5 1977,Grazer Ak,0-0,LASK Linz
Sat Nov 5 1977,Rapid Wien,2-2,Sturm Graz
Sat Nov 5 1977,First Vienna FC,1-2,Austria Wien
Sat Nov 5 1977,FC Blau Weiss Linz,3-3,Wiener Sportklub
