Date,Team 1,FT,Team 2
Wed Aug 3 1977,Valenciennes FC,6-1,Estac Troyes
Wed Aug 3 1977,RC Strasbourg,6-2,Stade Laval
Wed Aug 3 1977,Olympique Marseille,4-0,FC Sochaux
Wed Aug 3 1977,FC Rouen,5-2,FC Metz
Wed Aug 3 1977,As Nancy,4-1,Paris Saint Germain
Wed Aug 3 1977,Olympique Lyon,3-1,Nimes Olympique
Wed Aug 3 1977,SC Bastia,0-2,As Monaco
Wed Aug 3 1977,OGC Nice,1-0,FC Nantes
Wed Aug 3 1977,Girondins Bordeaux,2-2,As Saint Etienne
Wed Aug 3 1977,Stade Reims,0-0,RC Lens
Tue Aug 9 1977,Estac Troyes,0-2,Olympique Lyon
Tue Aug 9 1977,As Monaco,2-0,As Nancy
Tue Aug 9 1977,FC Sochaux,1-2,OGC Nice
Tue Aug 9 1977,RC Lens,2-2,RC Strasbourg
Tue Aug 9 1977,SC Bastia,1-2,Girondins Bordeaux
Tue Aug 9 1977,As Saint Etienne,2-1,Olympique Marseille
Tue Aug 9 1977,Stade Laval,3-1,Valenciennes FC
Tue Aug 9 1977,Nimes Olympique,3-2,FC Rouen
Tue Aug 9 1977,Paris Saint Germain,2-2,Stade Reims
Tue Aug 9 1977,FC Metz,2-2,FC Nantes
Tue Aug 16 1977,Girondins Bordeaux,0-4,As Monaco
Tue Aug 16 1977,Olympique Lyon,2-0,RC Lens
Tue Aug 16 1977,OGC Nice,1-1,FC Metz
Tue Aug 16 1977,RC Strasbourg,1-1,Paris Saint Germain
Tue Aug 16 1977,As Nancy,3-0,SC Bastia
Tue Aug 16 1977,FC Rouen,2-1,Estac Troyes
Tue Aug 16 1977,Stade Reims,0-0,As Saint Etienne
Tue Aug 16 1977,Olympique Marseille,0-1,Stade Laval
Tue Aug 16 1977,FC Nantes,3-1,Nimes Olympique
Tue Aug 16 1977,Valenciennes FC,1-2,FC Sochaux
Fri Aug 19 1977,As Monaco,3-2,RC Strasbourg
Fri Aug 19 1977,As Saint Etienne,1-2,OGC Nice
Fri Aug 19 1977,Stade Laval,1-0,Olympique Lyon
Fri Aug 19 1977,As Nancy,2-2,Valenciennes FC
Fri Aug 19 1977,Paris Saint Germain,1-2,Girondins Bordeaux
Fri Aug 19 1977,FC Sochaux,3-0,FC Rouen
Fri Aug 19 1977,Nimes Olympique,2-0,FC Metz
Fri Aug 19 1977,RC Lens,3-2,Olympique Marseille
Fri Aug 19 1977,Estac Troyes,1-0,FC Nantes
Fri Aug 19 1977,SC Bastia,3-0,Stade Reims
Tue Aug 30 1977,Stade Reims,0-2,As Monaco
Tue Aug 30 1977,OGC Nice,3-1,Nimes Olympique
Tue Aug 30 1977,FC Rouen,1-1,Stade Laval
Tue Aug 30 1977,Girondins Bordeaux,2-0,As Nancy
Tue Aug 30 1977,Olympique Lyon,0-2,FC Sochaux
Tue Aug 30 1977,RC Strasbourg,1-1,SC Bastia
Tue Aug 30 1977,FC Nantes,2-0,RC Lens
Tue Aug 30 1977,Valenciennes FC,1-1,As Saint Etienne
Tue Aug 30 1977,Olympique Marseille,2-1,Paris Saint Germain
Tue Aug 30 1977,FC Metz,0-0,Estac Troyes
Fri Sep 2 1977,Girondins Bordeaux,3-5,OGC Nice
Fri Sep 2 1977,As Monaco,2-3,Olympique Marseille
Fri Sep 2 1977,FC Sochaux,4-0,FC Metz
Fri Sep 2 1977,Stade Laval,1-1,FC Nantes
Fri Sep 2 1977,As Nancy,4-1,Stade Reims
Fri Sep 2 1977,As Saint Etienne,4-3,RC Strasbourg
Fri Sep 2 1977,SC Bastia,2-1,Olympique Lyon
Fri Sep 2 1977,RC Lens,5-1,FC Rouen
Fri Sep 2 1977,Estac Troyes,2-2,Nimes Olympique
Fri Sep 2 1977,Paris Saint Germain,2-0,Valenciennes FC
Fri Sep 9 1977,OGC Nice,4-1,Estac Troyes
Fri Sep 9 1977,Valenciennes FC,1-1,As Monaco
Fri Sep 9 1977,Olympique Marseille,2-0,SC Bastia
Fri Sep 9 1977,FC Nantes,2-0,FC Sochaux
Fri Sep 9 1977,Olympique Lyon,2-2,As Saint Etienne
Fri Sep 9 1977,FC Metz,1-0,Stade Laval
Fri Sep 9 1977,RC Strasbourg,2-0,As Nancy
