Date,Team 1,FT,Team 2
Sun Dec 2 1934,Sevilla FC,4-0,Atletico Madrid
Sun Dec 2 1934,Racing Santander,2-1,Real Sociedad
Sun Dec 2 1934,Real Madrid,0-1,Real Betis
Sun Dec 2 1934,Athletic Bilbao,4-0,Real Oviedo
Sun Dec 2 1934,FC Barcelona,4-0,Arenas De Getxo
Sun Dec 2 1934,Valencia CF,1-3,Espanyol Barcelona
Sun Dec 9 1934,Real Sociedad,1-2,Real Madrid
Sun Dec 9 1934,Real Betis,2-1,FC Barcelona
Sun Dec 9 1934,Espanyol Barcelona,1-3,Athletic Bilbao
Sun Dec 9 1934,Arenas De Getxo,2-1,Valencia CF
Sun Dec 9 1934,Real Oviedo,4-2,Sevilla FC
Sun Dec 9 1934,Atletico Madrid,3-1,Racing Santander
Sun Dec 16 1934,FC Barcelona,4-0,Real Sociedad
Sun Dec 16 1934,Arenas De Getxo,0-3,Real Betis
Sun Dec 16 1934,Valencia CF,1-0,Athletic Bilbao
Sun Dec 16 1934,Sevilla FC,5-1,Espanyol Barcelona
Sun Dec 16 1934,Racing Santander,1-3,Real Oviedo
Sun Dec 16 1934,Real Madrid,2-0,Atletico Madrid
Sun Dec 23 1934,Espanyol Barcelona,4-2,Racing Santander
Sun Dec 23 1934,Real Sociedad,3-2,Arenas De Getxo
Sun Dec 23 1934,Athletic Bilbao,4-0,Sevilla FC
Sun Dec 23 1934,Real Betis,3-0,Valencia CF
Sun Dec 23 1934,Atletico Madrid,1-3,FC Barcelona
Sun Dec 23 1934,Real Oviedo,0-3,Real Madrid
Sun Dec 30 1934,Real Madrid,7-2,Espanyol Barcelona
Sun Dec 30 1934,Arenas De Getxo,3-1,Atletico Madrid
Sun Dec 30 1934,Valencia CF,2-1,Sevilla FC
Sun Dec 30 1934,Real Betis,1-0,Real Sociedad
Sun Dec 30 1934,FC Barcelona,5-2,Real Oviedo
Sun Dec 30 1934,Racing Santander,6-0,Athletic Bilbao
Sun Jan 6 1935,Atletico Madrid,4-2,Real Betis
Sun Jan 6 1935,Real Sociedad,3-1,Valencia CF
Sun Jan 6 1935,Real Oviedo,4-1,Arenas De Getxo
Sun Jan 6 1935,Athletic Bilbao,4-1,Real Madrid
