Date,Team 1,FT,Team 2
Sun Sep 30 1934,Lazio Roma,6-1,As Livorno
Sun Sep 30 1934,Torino FC,3-1,Unione Triestina
Sun Sep 30 1934,Sampierdarenese,2-1,Bologna FC
Sun Sep 30 1934,Ssc Napoli,0-1,US Alessandria 1912
Sun Sep 30 1934,Acf Fiorentina,4-1,As Roma
Sun Sep 30 1934,Brescia Calcio,0-2,Juventus
Sun Sep 30 1934,Inter,3-0,US Palermo
Sun Sep 30 1934,Pro Vercelli,1-2,AC Milan
Sun Oct 7 1934,AC Milan,1-1,Acf Fiorentina
Sun Oct 7 1934,As Livorno,1-1,Inter
Sun Oct 7 1934,Unione Triestina,2-1,Lazio Roma
Sun Oct 7 1934,As Roma,4-0,Brescia Calcio
Sun Oct 7 1934,US Alessandria 1912,2-2,Sampierdarenese
Sun Oct 7 1934,Juventus,2-1,Ssc Napoli
Sun Oct 7 1934,Bologna FC,3-1,Torino FC
Sun Oct 7 1934,US Palermo,2-0,Pro Vercelli
Sun Oct 14 1934,Lazio Roma,2-1,Bologna FC
Sun Oct 14 1934,Torino FC,2-1,US Alessandria 1912
Sun Oct 14 1934,Sampierdarenese,0-1,Juventus
Sun Oct 14 1934,Ssc Napoli,3-2,As Roma
Sun Oct 14 1934,Acf Fiorentina,1-0,Pro Vercelli
Sun Oct 14 1934,Brescia Calcio,2-0,AC Milan
Sun Oct 14 1934,Inter,7-0,Unione Triestina
Sun Oct 14 1934,US Palermo,2-2,As Livorno
Sun Oct 21 1934,Juventus,1-1,Torino FC
Sun Oct 21 1934,As Livorno,1-0,Unione Triestina
Sun Oct 21 1934,As Roma,2-0,Sampierdarenese
Sun Oct 21 1934,Pro Vercelli,1-1,Brescia Calcio
Sun Oct 21 1934,Acf Fiorentina,2-0,US Palermo
Sun Oct 21 1934,Bologna FC,0-0,Inter
Sun Oct 21 1934,US Alessandria 1912,1-2,Lazio Roma
Sun Oct 21 1934,AC Milan,2-2,Ssc Napoli
Sun Nov 4 1934,As Livorno,4-1,Bologna FC
Sun Nov 4 1934,Unione Triestina,1-1,US Palermo
Sun Nov 4 1934,Torino FC,2-3,As Roma
Sun Nov 4 1934,Ssc Napoli,1-0,Pro Vercelli
Sun Nov 4 1934,Lazio Roma,5-3,Juventus
Sun Nov 4 1934,Brescia Calcio,1-1,Acf Fiorentina
Sun Nov 4 1934,Inter,0-0,US Alessandria 1912
Sun Nov 4 1934,Sampierdarenese,0-0,AC Milan
Sun Nov 18 1934,Acf Fiorentina,3-2,Ssc Napoli
Sun Nov 18 1934,As Roma,1-1,Lazio Roma
Sun Nov 18 1934,Pro Vercelli,2-3,Sampierdarenese
Sun Nov 18 1934,US Palermo,0-0,Brescia Calcio
Sun Nov 18 1934,Juventus,1-0,Inter
Sun Nov 18 1934,Bologna FC,1-3,Unione Triestina
Sun Nov 18 1934,US Alessandria 1912,4-1,As Livorno
Sun Nov 18 1934,AC Milan,0-0,Torino FC
Sun Nov 25 1934,Ssc Napoli,2-0,Brescia Calcio
Sun Nov 25 1934,Unione Triestina,3-1,US Alessandria 1912
Sun Nov 25 1934,Torino FC,2-0,Pro Vercelli
Sun Nov 25 1934,US Palermo,0-1,Bologna FC
Sun Nov 25 1934,As Livorno,1-2,Juventus
Sun Nov 25 1934,Lazio Roma,1-4,AC Milan
Sun Nov 25 1934,Inter,0-1,As Roma
Sun Nov 25 1934,Sampierdarenese,0-1,Acf Fiorentina
Sun Dec 2 1934,Acf Fiorentina,4-0,Torino FC
Sun Dec 2 1934,Pro Vercelli,1-0,Lazio Roma
Sun Dec 2 1934,Ssc Napoli,6-0,US Palermo
Sun Dec 2 1934,As Roma,5-1,As Livorno
Sun Dec 2 1934,Juventus,0-0,Unione Triestina
Sun Dec 2 1934,Brescia Calcio,1-0,Sampierdarenese
Sun Dec 2 1934,US Alessandria 1912,2-0,Bologna FC
Sun Dec 2 1934,AC Milan,2-2,Inter
Sun Dec 16 1934,US Alessandria 1912,4-2,US Palermo
Sun Dec 16 1934,Inter,1-0,Pro Vercelli
Sun Dec 16 1934,Bologna FC,2-0,Juventus
Sun Dec 16 1934,Lazio Roma,3-5,Acf Fiorentina
Sun Dec 16 1934,As Livorno,0-2,AC Milan
Sun Dec 16 1934,Sampierdarenese,1-3,Ssc Napoli
Sun Dec 16 1934,Torino FC,4-2,Brescia Calcio
Sun Dec 16 1934,Unione Triestina,0-2,As Roma
Sun Dec 23 1934,US Palermo,1-0,Sampierdarenese
Sun Dec 23 1934,Pro Vercelli,0-1,As Livorno
Sun Dec 23 1934,Ssc Napoli,2-1,Torino FC
Sun Dec 23 1934,Juventus,4-1,US Alessandria 1912
Sun Dec 23 1934,Acf Fiorentina,1-1,Inter
Sun Dec 23 1934,Brescia Calcio,1-0,Lazio Roma
Sun Dec 23 1934,As Roma,1-1,Bologna FC
Sun Dec 23 1934,AC Milan,0-1,Unione Triestina
Sun Jan 6 1935,Bologna FC,6-3,AC Milan
Sun Jan 6 1935,Unione Triestina,3-1,Pro Vercelli
Sun Jan 6 1935,Torino FC,5-2,Sampierdarenese
Sun Jan 6 1935,US Palermo,0-0,Juventus
Sun Jan 6 1935,Lazio Roma,3-1,Ssc Napoli
Sun Jan 6 1935,Inter,5-1,Brescia Calcio
Sun Jan 6 1935,US Alessandria 1912,1-1,As Roma
Sun Jan 6 1935,As Livorno,1-2,Acf Fiorentina
Sun Jan 13 1935,AC Milan,2-2,US Alessandria 1912
Sun Jan 13 1935,Torino FC,0-0,US Palermo
Sun Jan 13 1935,Sampierdarenese,2-3,Lazio Roma
Sun Jan 13 1935,As Roma,1-2,Juventus
Sun Jan 13 1935,Acf Fiorentina,1-0,Unione Triestina
Sun Jan 13 1935,Brescia Calcio,4-0,As Livorno
Sun Jan 13 1935,Pro Vercelli,2-1,Bologna FC
Sun Jan 13 1935,Ssc Napoli,0-1,Inter
Sun Jan 27 1935,Juventus,1-0,AC Milan
Sun Jan 27 1935,Unione Triestina,3-0,Brescia Calcio
Sun Jan 27 1935,US Palermo,1-0,As Roma
Sun Jan 27 1935,Lazio Roma,1-1,Torino FC
Sun Jan 27 1935,Bologna FC,2-1,Acf Fiorentina
Sun Jan 27 1935,Inter,6-1,Sampierdarenese
Sun Jan 27 1935,US Alessandria 1912,2-1,Pro Vercelli
Sun Jan 27 1935,As Livorno,0-2,Ssc Napoli
Sun Feb 10 1935,Lazio Roma,1-0,US Palermo
Sun Feb 10 1935,Torino FC,1-2,Inter
Sun Feb 10 1935,Sampierdarenese,0-0,As Livorno
Sun Feb 10 1935,Pro Vercelli,0-1,Juventus
Sun Feb 10 1935,AC Milan,4-4,As Roma
Sun Feb 10 1935,Acf Fiorentina,4-1,US Alessandria 1912
Sun Feb 10 1935,Brescia Calcio,1-1,Bologna FC
Sun Feb 10 1935,Ssc Napoli,2-1,Unione Triestina
Sun Feb 10 1935,Juventus,0-0,Acf Fiorentina
Sun Feb 10 1935,Unione Triestina,2-1,Sampierdarenese
Sun Feb 10 1935,As Roma,3-2,Pro Vercelli
Sun Feb 10 1935,As Livorno,1-1,Torino FC
Sun Feb 10 1935,Bologna FC,3-0,Ssc Napoli
Sun Feb 10 1935,Inter,1-0,Lazio Roma
Sun Feb 10 1935,US Alessandria 1912,1-0,Brescia Calcio
Sun Feb 10 1935,US Palermo,1-0,AC Milan
Sun Feb 17 1935,Juventus,0-0,Brescia Calcio
Sun Feb 17 1935,As Roma,0-0,Acf Fiorentina
Sun Feb 17 1935,US Palermo,1-1,Inter
Sun Feb 17 1935,Unione Triestina,1-0,Torino FC
Sun Feb 17 1935,As Livorno,0-2,Lazio Roma
Sun Feb 17 1935,Bologna FC,0-1,Sampierdarenese
Sun Feb 17 1935,US Alessandria 1912,4-2,Ssc Napoli
Sun Feb 17 1935,AC Milan,1-0,Pro Vercelli
Sun Feb 24 1935,Inter,5-1,As Livorno
Sun Feb 24 1935,Brescia Calcio,2-1,As Roma
Sun Feb 24 1935,Acf Fiorentina,1-0,AC Milan
Sun Feb 24 1935,Lazio Roma,0-0,Unione Triestina
Sun Feb 24 1935,Ssc Napoli,0-0,Juventus
Sun Feb 24 1935,Pro Vercelli,0-0,US Palermo
Sun Feb 24 1935,Sampierdarenese,2-1,US Alessandria 1912
Sun Feb 24 1935,Torino FC,0-1,Bologna FC
Sun Mar 3 1935,AC Milan,0-1,Brescia Calcio
Sun Mar 3 1935,Unione Triestina,1-1,Inter
Sun Mar 3 1935,Pro Vercelli,2-0,Acf Fiorentina
Sun Mar 3 1935,Juventus,4-0,Sampierdarenese
Sun Mar 3 1935,Bologna FC,1-2,Lazio Roma
Sun Mar 3 1935,US Alessandria 1912,3-0,Torino FC
Sun Mar 3 1935,As Roma,4-0,Ssc Napoli
Sun Mar 3 1935,As Livorno,0-3,US Palermo
Sun Mar 10 1935,Lazio Roma,0-1,US Alessandria 1912
Sun Mar 10 1935,Unione Triestina,1-2,As Livorno
Sun Mar 10 1935,Torino FC,1-3,Juventus
Sun Mar 10 1935,Sampierdarenese,1-0,As Roma
Sun Mar 10 1935,Ssc Napoli,0-1,AC Milan
Sun Mar 10 1935,Brescia Calcio,3-0,Pro Vercelli
Sun Mar 10 1935,Inter,1-0,Bologna FC
Sun Mar 10 1935,US Palermo,0-0,Acf Fiorentina
Sun Mar 17 1935,Acf Fiorentina,1-0,Brescia Calcio
Sun Mar 17 1935,As Roma,2-1,Torino FC
Sun Mar 17 1935,Pro Vercelli,1-1,Ssc Napoli
Sun Mar 17 1935,US Palermo,2-0,Unione Triestina
Sun Mar 17 1935,Juventus,6-1,Lazio Roma
Sun Mar 17 1935,Bologna FC,4-0,As Livorno
Sun Mar 17 1935,US Alessandria 1912,1-3,Inter
Sun Mar 17 1935,AC Milan,2-1,Sampierdarenese
Sun Mar 31 1935,Inter,0-0,Juventus
Sun Mar 31 1935,Brescia Calcio,2-2,US Palermo
Sun Mar 31 1935,Lazio Roma,0-0,As Roma
Sun Mar 31 1935,As Livorno,1-0,US Alessandria 1912
Sun Mar 31 1935,Ssc Napoli,1-1,Acf Fiorentina
Sun Mar 31 1935,Sampierdarenese,0-0,Pro Vercelli
Sun Mar 31 1935,Torino FC,1-1,AC Milan
Sun Mar 31 1935,Unione Triestina,1-3,Bologna FC
Sun Apr 7 1935,Juventus,2-1,As Livorno
Sun Apr 7 1935,As Roma,3-4,Inter
Sun Apr 7 1935,AC Milan,1-1,Lazio Roma
Sun Apr 7 1935,Brescia Calcio,0-1,Ssc Napoli
Sun Apr 7 1935,Bologna FC,0-0,US Palermo
Sun Apr 7 1935,US Alessandria 1912,3-0,Unione Triestina
Sun Apr 7 1935,Pro Vercelli,0-3,Torino FC
Sun Apr 7 1935,Acf Fiorentina,0-0,Sampierdarenese
Sun Apr 14 1935,Lazio Roma,6-0,Pro Vercelli
Sun Apr 14 1935,Unione Triestina,2-1,Juventus
Sun Apr 14 1935,Torino FC,1-0,Acf Fiorentina
Sun Apr 14 1935,Sampierdarenese,3-0,Brescia Calcio
Sun Apr 14 1935,As Livorno,1-1,As Roma
Sun Apr 14 1935,Bologna FC,3-3,US Alessandria 1912
Sun Apr 14 1935,Inter,2-0,AC Milan
Sun Apr 14 1935,US Palermo,2-0,Ssc Napoli
Sun Apr 21 1935,Ssc Napoli,1-1,Sampierdarenese
Sun Apr 21 1935,As Roma,1-2,Unione Triestina
Sun Apr 21 1935,US Palermo,2-0,US Alessandria 1912
Sun Apr 21 1935,Juventus,1-0,Bologna FC
Sun Apr 21 1935,Acf Fiorentina,2-1,Lazio Roma
Sun Apr 21 1935,Brescia Calcio,2-1,Torino FC
Sun Apr 21 1935,Pro Vercelli,1-1,Inter
Sun Apr 21 1935,AC Milan,1-1,As Livorno
Sun Apr 28 1935,As Livorno,1-0,Pro Vercelli
Sun Apr 28 1935,Unione Triestina,2-1,AC Milan
Sun Apr 28 1935,Sampierdarenese,1-0,US Palermo
Sun Apr 28 1935,Lazio Roma,4-0,Brescia Calcio
Sun Apr 28 1935,Bologna FC,1-1,As Roma
Sun Apr 28 1935,Inter,1-1,Acf Fiorentina
Sun Apr 28 1935,US Alessandria 1912,0-0,Juventus
Sun Apr 28 1935,Torino FC,0-0,Ssc Napoli
Sun May 5 1935,Sampierdarenese,3-2,Torino FC
Sun May 5 1935,Brescia Calcio,1-1,Inter
Sun May 5 1935,Acf Fiorentina,0-1,As Livorno
Sun May 5 1935,Juventus,2-1,US Palermo
Sun May 5 1935,AC Milan,0-0,Bologna FC
Sun May 5 1935,Ssc Napoli,3-0,Lazio Roma
Sun May 5 1935,As Roma,3-0,US Alessandria 1912
Sun May 5 1935,Pro Vercelli,4-2,Unione Triestina
Mon May 13 1935,US Alessandria 1912,2-1,AC Milan
Mon May 13 1935,Inter,2-1,Ssc Napoli
Mon May 13 1935,Bologna FC,5-0,Pro Vercelli
Mon May 13 1935,Juventus,2-1,As Roma
Mon May 13 1935,Lazio Roma,2-1,Sampierdarenese
Mon May 13 1935,As Livorno,3-1,Brescia Calcio
Mon May 13 1935,US Palermo,0-0,Torino FC
Mon May 13 1935,Unione Triestina,0-1,Acf Fiorentina
Mon May 20 1935,Pro Vercelli,1-0,US Alessandria 1912
Mon May 20 1935,Torino FC,2-2,Lazio Roma
Mon May 20 1935,As Roma,5-1,US Palermo
Mon May 20 1935,Brescia Calcio,2-1,Unione Triestina
Mon May 20 1935,AC Milan,3-0,Juventus
Mon May 20 1935,Acf Fiorentina,1-0,Bologna FC
Mon May 20 1935,Ssc Napoli,1-1,As Livorno
Mon May 20 1935,Sampierdarenese,0-0,Inter
Mon May 27 1935,Bologna FC,3-0,Brescia Calcio
Mon May 27 1935,Unione Triestina,0-0,Ssc Napoli
Mon May 27 1935,As Roma,1-0,AC Milan
Mon May 27 1935,US Palermo,2-1,Lazio Roma
Mon May 27 1935,Juventus,3-0,Pro Vercelli
Mon May 27 1935,Inter,4-0,Torino FC
Mon May 27 1935,US Alessandria 1912,2-0,Acf Fiorentina
Mon May 27 1935,As Livorno,0-0,Sampierdarenese
Sun Jun 2 1935,Pro Vercelli,1-4,As Roma
Sun Jun 2 1935,Ssc Napoli,1-1,Bologna FC
Sun Jun 2 1935,Torino FC,1-0,As Livorno
Sun Jun 2 1935,Brescia Calcio,1-0,US Alessandria 1912
Sun Jun 2 1935,Lazio Roma,4-2,Inter
Sun Jun 2 1935,AC Milan,2-1,US Palermo
Sun Jun 2 1935,Acf Fiorentina,0-1,Juventus
Sun Jun 2 1935,Sampierdarenese,1-0,Unione Triestina
