Date,Team 1,FT,Team 2
Sun Sep 24 1967,Vicenza Calcio,1-0,Torino FC
Sun Sep 24 1967,SPAL Ferrara,1-4,AC Milan
Sun Sep 24 1967,Sampdoria,1-2,Bologna FC
Sun Sep 24 1967,Ssc Napoli,1-0,Atalanta
Sun Sep 24 1967,Inter,1-1,As Roma
Sun Sep 24 1967,Juventus,3-1,Ac Mantova
Sun Sep 24 1967,Brescia Calcio,2-1,Cagliari Calcio
Sun Sep 24 1967,Acf Fiorentina,3-1,AS Varese 1910
Sun Oct 1 1967,Ac Mantova,0-0,Inter
Sun Oct 1 1967,AS Varese 1910,1-0,Sampdoria
Sun Oct 1 1967,Torino FC,2-0,Brescia Calcio
Sun Oct 1 1967,AC Milan,0-0,Acf Fiorentina
Sun Oct 1 1967,Vicenza Calcio,1-0,SPAL Ferrara
Sun Oct 1 1967,Bologna FC,2-1,Cagliari Calcio
Sun Oct 1 1967,Atalanta,0-0,Juventus
Sun Oct 1 1967,As Roma,2-1,Ssc Napoli
Sun Oct 8 1967,Inter,1-0,Vicenza Calcio
Sun Oct 8 1967,Juventus,3-0,AS Varese 1910
Sun Oct 8 1967,SPAL Ferrara,0-1,As Roma
Sun Oct 8 1967,Sampdoria,3-0,Ac Mantova
Sun Oct 8 1967,Acf Fiorentina,1-1,Torino FC
Sun Oct 8 1967,Cagliari Calcio,2-1,Atalanta
Sun Oct 8 1967,Brescia Calcio,0-0,Bologna FC
Sun Oct 8 1967,Ssc Napoli,1-1,AC Milan
Sun Oct 15 1967,Cagliari Calcio,1-1,Ssc Napoli
Sun Oct 15 1967,AS Varese 1910,2-0,Vicenza Calcio
Sun Oct 15 1967,Torino FC,4-2,Sampdoria
Sun Oct 15 1967,AC Milan,3-1,Ac Mantova
Sun Oct 15 1967,Brescia Calcio,0-1,SPAL Ferrara
Sun Oct 15 1967,Bologna FC,0-0,Juventus
Sun Oct 15 1967,Atalanta,3-1,Inter
Sun Oct 15 1967,As Roma,2-1,Acf Fiorentina
Sun Oct 22 1967,Inter,1-1,AC Milan
Sun Oct 22 1967,Sampdoria,1-1,As Roma
Sun Oct 22 1967,Ac Mantova,1-0,Brescia Calcio
Sun Oct 22 1967,SPAL Ferrara,1-2,Ssc Napoli
Sun Oct 22 1967,Acf Fiorentina,1-0,Cagliari Calcio
Sun Oct 22 1967,Atalanta,4-0,AS Varese 1910
Sun Oct 22 1967,Juventus,0-4,Torino FC
Sun Oct 22 1967,Vicenza Calcio,1-1,Bologna FC
Sun Oct 29 1967,AC Milan,0-0,Juventus
Sun Oct 29 1967,AS Varese 1910,1-0,Inter
Sun Oct 29 1967,Torino FC,1-0,SPAL Ferrara
Sun Oct 29 1967,Ssc Napoli,1-1,Vicenza Calcio
Sun Oct 29 1967,Ac Mantova,0-1,Cagliari Calcio
Sun Oct 29 1967,Brescia Calcio,1-2,Sampdoria
Sun Oct 29 1967,Bologna FC,0-1,Acf Fiorentina
Sun Oct 29 1967,As Roma,1-1,Atalanta
Sun Nov 5 1967,Acf Fiorentina,0-1,Brescia Calcio
Sun Nov 5 1967,Sampdoria,1-1,Ssc Napoli
Sun Nov 5 1967,Vicenza Calcio,2-0,Ac Mantova
Sun Nov 5 1967,SPAL Ferrara,1-3,AS Varese 1910
Sun Nov 5 1967,Inter,1-0,Bologna FC
Sun Nov 5 1967,Cagliari Calcio,2-2,AC Milan
Sun Nov 5 1967,Atalanta,1-1,Torino FC
Sun Nov 5 1967,Juventus,0-1,As Roma
Sun Nov 12 1967,Bologna FC,2-3,SPAL Ferrara
Sun Nov 12 1967,Brescia Calcio,2-0,Inter
Sun Nov 12 1967,Cagliari Calcio,2-0,Juventus
Sun Nov 12 1967,Ac Mantova,1-0,Atalanta
Sun Nov 12 1967,AC Milan,2-0,Sampdoria
Sun Nov 12 1967,Ssc Napoli,1-0,Acf Fiorentina
Sun Nov 12 1967,As Roma,0-0,Vicenza Calcio
Sun Nov 12 1967,Torino FC,0-0,AS Varese 1910
Sun Nov 26 1967,Ac Mantova,0-0,Torino FC
Sun Nov 26 1967,Vicenza Calcio,2-2,AC Milan
Sun Nov 26 1967,AS Varese 1910,2-0,As Roma
Sun Nov 26 1967,Atalanta,1-3,Brescia Calcio
Sun Nov 26 1967,Inter,2-0,SPAL Ferrara
