Date,Team 1,FT,Team 2
Sat Sep 9 1967,Atletico Madrid,2-0,Ce Sabadell
Sat Sep 9 1967,Athletic Bilbao,3-0,Cordoba CF
Sat Sep 9 1967,Valencia CF,2-1,Real Betis
Sun Sep 10 1967,Sevilla FC,0-2,Real Madrid
Sun Sep 10 1967,Real Zaragoza,3-2,FC Barcelona
Sun Sep 10 1967,Ud Las Palmas,1-1,Malaga CF
Sun Sep 10 1967,Espanyol Barcelona,1-1,Elche CF
Sun Sep 10 1967,Real Sociedad,1-0,Pontevedra CF
Sat Sep 16 1967,Elche CF,1-0,Athletic Bilbao
Sat Sep 16 1967,Real Madrid,9-1,Real Sociedad
Sun Sep 17 1967,Cordoba CF,0-1,Atletico Madrid
Sun Sep 17 1967,Real Betis,4-2,Ud Las Palmas
Sun Sep 17 1967,Malaga CF,0-0,Sevilla FC
Sun Sep 17 1967,FC Barcelona,1-0,Espanyol Barcelona
Sun Sep 17 1967,Ce Sabadell,2-0,Valencia CF
Sun Sep 17 1967,Pontevedra CF,1-0,Real Zaragoza
Sat Sep 23 1967,Valencia CF,5-0,Cordoba CF
Sun Sep 24 1967,Athletic Bilbao,0-0,FC Barcelona
Sun Sep 24 1967,Espanyol Barcelona,4-1,Pontevedra CF
Sun Sep 24 1967,Real Betis,2-3,Ce Sabadell
Sun Sep 24 1967,Atletico Madrid,2-1,Elche CF
Sun Sep 24 1967,Ud Las Palmas,4-1,Sevilla FC
Sun Sep 24 1967,Real Zaragoza,0-0,Real Madrid
Sun Sep 24 1967,Real Sociedad,0-0,Malaga CF
Sat Oct 7 1967,Real Madrid,2-2,Espanyol Barcelona
Sun Oct 8 1967,Sevilla FC,0-0,Real Sociedad
Sun Oct 8 1967,Malaga CF,2-2,Real Zaragoza
Sun Oct 8 1967,Cordoba CF,3-0,Real Betis
Sun Oct 8 1967,Elche CF,1-0,Valencia CF
Sun Oct 8 1967,Pontevedra CF,1-1,Athletic Bilbao
Sun Oct 8 1967,FC Barcelona,1-1,Atletico Madrid
Sun Oct 8 1967,Ud Las Palmas,1-0,Ce Sabadell
Sun Oct 15 1967,Real Zaragoza,1-1,Sevilla FC
Sun Oct 15 1967,Atletico Madrid,3-0,Pontevedra CF
Sun Oct 15 1967,Ce Sabadell,2-1,Cordoba CF
Sun Oct 15 1967,Real Betis,1-0,Elche CF
Sun Oct 15 1967,Real Sociedad,0-1,Ud Las Palmas
Sun Oct 15 1967,Valencia CF,1-2,FC Barcelona
Sun Oct 15 1967,Athletic Bilbao,1-2,Real Madrid
Sun Oct 15 1967,Espanyol Barcelona,4-1,Malaga CF
Sun Oct 29 1967,Pontevedra CF,1-0,Valencia CF
Sun Oct 29 1967,Cordoba CF,2-1,Ud Las Palmas
Sun Oct 29 1967,FC Barcelona,2-1,Real Betis
Sun Oct 29 1967,Elche CF,1-1,Ce Sabadell
Sun Oct 29 1967,Sevilla FC,3-0,Espanyol Barcelona
Sun Oct 29 1967,Malaga CF,2-2,Athletic Bilbao
Sun Oct 29 1967,Real Sociedad,2-0,Real Zaragoza
Sun Oct 29 1967,Real Madrid,0-0,Atletico Madrid
Sun Nov 5 1967,Espanyol Barcelona,2-0,Real Sociedad
Sun Nov 5 1967,Real Betis,0-1,Pontevedra CF
Sun Nov 5 1967,Cordoba CF,3-0,Elche CF
Sun Nov 5 1967,Ud Las Palmas,2-1,Real Zaragoza
Sun Nov 5 1967,Athletic Bilbao,2-0,Sevilla FC
Sun Nov 5 1967,Ce Sabadell,1-1,FC Barcelona
Sun Nov 5 1967,Valencia CF,2-0,Real Madrid
Sun Nov 5 1967,Atletico Madrid,4-2,Malaga CF
Sat Nov 11 1967,Real Zaragoza,4-2,Espanyol Barcelona
Sat Nov 11 1967,Real Madrid,3-0,Real Betis
Sun Nov 12 1967,Sevilla FC,0-2,Atletico Madrid
Sun Nov 12 1967,Malaga CF,0-0,Valencia CF
Sun Nov 12 1967,FC Barcelona,3-2,Cordoba CF
Sun Nov 12 1967,Pontevedra CF,0-0,Ce Sabadell
Sun Nov 12 1967,Real Sociedad,1-1,Athletic Bilbao
Sun Nov 12 1967,Ud Las Palmas,3-1,Elche CF
Sun Nov 19 1967,Atletico Madrid,2-1,Real Sociedad
Sun Nov 19 1967,Cordoba CF,3-1,Pontevedra CF
Sun Nov 19 1967,Real Betis,2-0,Malaga CF
Sun Nov 19 1967,Athletic Bilbao,2-0,Real Zaragoza
Sun Nov 19 1967,Valencia CF,4-2,Sevilla FC
Sun Nov 19 1967,Elche CF,0-2,FC Barcelona
Sun Nov 19 1967,Ce Sabadell,2-4,Real Madrid
Sun Nov 19 1967,Espanyol Barcelona,3-2,Ud Las Palmas
Sat Nov 25 1967,Real Madrid,4-0,Cordoba CF
Sun Nov 26 1967,Real Sociedad,2-0,Valencia CF
Sun Nov 26 1967,Real Zaragoza,1-1,Atletico Madrid
Sun Nov 26 1967,Malaga CF,1-3,Ce Sabadell
Sun Nov 26 1967,Pontevedra CF,1-0,Elche CF
Sun Nov 26 1967,Espanyol Barcelona,1-1,Athletic Bilbao
Sun Nov 26 1967,Ud Las Palmas,4-1,FC Barcelona
Sun Nov 26 1967,Sevilla FC,2-3,Real Betis
Sun Dec 3 1967,Ce Sabadell,2-2,Sevilla FC
Sun Dec 3 1967,FC Barcelona,4-0,Pontevedra CF
Sun Dec 3 1967,Cordoba CF,2-3,Malaga CF
Sun Dec 3 1967,Real Betis,4-1,Real Sociedad
Sun Dec 3 1967,Atletico Madrid,0-0,Espanyol Barcelona
Sun Dec 3 1967,Ud Las Palmas,1-0,Athletic Bilbao
Sun Dec 3 1967,Elche CF,0-0,Real Madrid
Sun Dec 3 1967,Valencia CF,3-1,Real Zaragoza
Sun Dec 10 1967,Espanyol Barcelona,4-5,Valencia CF
Sun Dec 10 1967,Sevilla FC,1-0,Cordoba CF
Sun Dec 10 1967,Real Sociedad,6-0,Ce Sabadell
Sun Dec 10 1967,Malaga CF,2-0,Elche CF
Sun Dec 10 1967,Athletic Bilbao,6-1,Atletico Madrid
Sun Dec 10 1967,Pontevedra CF,3-0,Ud Las Palmas
Sun Dec 10 1967,Real Madrid,1-1,FC Barcelona
Sun Dec 10 1967,Real Zaragoza,1-0,Real Betis
Sun Dec 17 1967,Elche CF,4-2,Sevilla FC
Sun Dec 17 1967,FC Barcelona,1-0,Malaga CF
Sun Dec 17 1967,Atletico Madrid,1-2,Ud Las Palmas
Sun Dec 17 1967,Cordoba CF,2-0,Real Sociedad
Sun Dec 17 1967,Real Betis,1-4,Espanyol Barcelona
Sun Dec 17 1967,Valencia CF,3-3,Athletic Bilbao
Sun Dec 17 1967,Pontevedra CF,3-0,Real Madrid
Sun Dec 17 1967,Ce Sabadell,1-0,Real Zaragoza
Sat Dec 30 1967,Ud Las Palmas,2-2,Real Madrid
Sun Dec 31 1967,Sevilla FC,2-1,FC Barcelona
Sun Dec 31 1967,Real Zaragoza,3-0,Cordoba CF
Sun Dec 31 1967,Malaga CF,3-1,Pontevedra CF
Sun Dec 31 1967,Espanyol Barcelona,3-1,Ce Sabadell
Sun Dec 31 1967,Real Sociedad,5-0,Elche CF
Sun Dec 31 1967,Atletico Madrid,0-0,Valencia CF
Sun Dec 31 1967,Athletic Bilbao,8-0,Real Betis
Sun Jan 7 1968,Real Madrid,3-0,Malaga CF
Sun Jan 7 1968,Ce Sabadell,1-2,Athletic Bilbao
Sun Jan 7 1968,Cordoba CF,1-0,Espanyol Barcelona
Sun Jan 7 1968,Real Betis,0-2,Atletico Madrid
Sun Jan 7 1968,Pontevedra CF,4-1,Sevilla FC
Sun Jan 7 1968,FC Barcelona,0-0,Real Sociedad
Sun Jan 7 1968,Elche CF,0-1,Real Zaragoza
Sun Jan 7 1968,Valencia CF,2-2,Ud Las Palmas
Sun Jan 14 1968,Elche CF,1-0,Espanyol Barcelona
Sun Jan 14 1968,Real Betis,0-2,Valencia CF
Sun Jan 14 1968,Ce Sabadell,1-0,Atletico Madrid
Sun Jan 14 1968,Real Madrid,1-0,Sevilla FC
Sun Jan 14 1968,Pontevedra CF,2-0,Real Sociedad
Sun Jan 14 1968,FC Barcelona,4-0,Real Zaragoza
Sun Jan 14 1968,Malaga CF,2-0,Ud Las Palmas
Sun Jan 14 1968,Cordoba CF,2-1,Athletic Bilbao
Sun Jan 21 1968,Athletic Bilbao,3-0,Elche CF
Sun Jan 21 1968,Real Zaragoza,2-1,Pontevedra CF
Sun Jan 21 1968,Valencia CF,1-0,Ce Sabadell
Sun Jan 21 1968,Real Sociedad,0-1,Real Madrid
Sun Jan 21 1968,Ud Las Palmas,3-1,Real Betis
Sun Jan 21 1968,Espanyol Barcelona,1-0,FC Barcelona
Sun Jan 21 1968,Sevilla FC,0-2,Malaga CF
Sun Jan 21 1968,Atletico Madrid,5-0,Cordoba CF
Sun Jan 28 1968,Cordoba CF,1-1,Valencia CF
Sun Jan 28 1968,Sevilla FC,0-1,Ud Las Palmas
Sun Jan 28 1968,Ce Sabadell,3-1,Real Betis
Sun Jan 28 1968,Real Madrid,3-2,Real Zaragoza
Sun Jan 28 1968,Elche CF,1-0,Atletico Madrid
Sun Jan 28 1968,Pontevedra CF,3-0,Espanyol Barcelona
Sun Jan 28 1968,FC Barcelona,1-0,Athletic Bilbao
Sun Jan 28 1968,Malaga CF,2-0,Real Sociedad
Sun Feb 4 1968,Real Zaragoza,0-0,Malaga CF
Sun Feb 4 1968,Valencia CF,1-1,Elche CF
Sun Feb 4 1968,Real Betis,1-0,Cordoba CF
Sun Feb 4 1968,Real Sociedad,5-1,Sevilla FC
Sun Feb 4 1968,Espanyol Barcelona,0-4,Real Madrid
Sun Feb 4 1968,Atletico Madrid,0-1,FC Barcelona
Sun Feb 4 1968,Ce Sabadell,2-2,Ud Las Palmas
Sun Feb 4 1968,Athletic Bilbao,1-1,Pontevedra CF
Sun Feb 11 1968,FC Barcelona,1-1,Valencia CF
Sun Feb 11 1968,Cordoba CF,2-1,Ce Sabadell
Sun Feb 11 1968,Elche CF,1-0,Real Betis
Sun Feb 11 1968,Sevilla FC,1-2,Real Zaragoza
Sun Feb 11 1968,Pontevedra CF,1-1,Atletico Madrid
