Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 27 Jul 2018 (W30),AC Ajaccio (1),0-1,0-1,ES Troyes AC (1)
?,(Fri) 27 Jul 2018 (W30),GFC Ajaccio (1),1-1,0-1,Paris FC (1)
?,(Fri) 27 Jul 2018 (W30),Clermont Foot 63 (1),0-0,0-0,LB Châteauroux (1)
?,(Fri) 27 Jul 2018 (W30),Grenoble Foot 38 (1),1-0,0-0,FC Sochaux-Montbéliard (1)
?,(Fri) 27 Jul 2018 (W30),AS Nancy Lorraine (1),0-2,0-1,Beziers (1)
?,(Fri) 27 Jul 2018 (W30),US Orléans (1),0-2,0-1,RC Lens (1)
?,(Fri) 27 Jul 2018 (W30),Red Star FC (1),1-2,0-0,Chamois Niortais FC (1)
?,(Fri) 27 Jul 2018 (W30),Valenciennes FC (1),3-1,3-1,AJ Auxerre (1)
?,(Sat) 28 Jul 2018 (W30),FC Lorient (1),0-0,0-0,Le Havre AC (1)
?,(Mon) 30 Jul 2018 (W31),Stade Brestois 29 (1),0-1,0-1,FC Metz (1)
?,(Fri) 3 Aug 2018 (W31),AJ Auxerre (2),2-3,1-2,GFC Ajaccio (2)
?,(Fri) 3 Aug 2018 (W31),Le Havre AC (2),1-1,0-0,Grenoble Foot 38 (2)
?,(Fri) 3 Aug 2018 (W31),FC Metz (2),5-1,2-0,US Orléans (2)
?,(Fri) 3 Aug 2018 (W31),Chamois Niortais FC (2),4-2,1-1,Clermont Foot 63 (2)
?,(Fri) 3 Aug 2018 (W31),Paris FC (2),2-0,0-0,AS Nancy Lorraine (2)
?,(Fri) 3 Aug 2018 (W31),FC Sochaux-Montbéliard (2),0-1,0-1,Valenciennes FC (2)
?,(Fri) 3 Aug 2018 (W31),ES Troyes AC (2),1-2,1-2,Stade Brestois 29 (2)
?,(Sat) 4 Aug 2018 (W31),Beziers (2),0-1,0-1,AC Ajaccio (2)
?,(Sat) 4 Aug 2018 (W31),RC Lens (2),1-0,1-0,Red Star FC (2)
?,(Mon) 6 Aug 2018 (W32),LB Châteauroux (2),1-2,0-0,FC Lorient (2)
?,(Fri) 10 Aug 2018 (W32),AC Ajaccio (3),2-3,0-1,FC Sochaux-Montbéliard (3)
?,(Fri) 10 Aug 2018 (W32),GFC Ajaccio (3),1-3,1-1,FC Lorient (3)
?,(Fri) 10 Aug 2018 (W32),Stade Brestois 29 (3),1-1,0-1,Paris FC (3)
?,(Fri) 10 Aug 2018 (W32),Grenoble Foot 38 (3),1-0,1-0,Chamois Niortais FC (3)
?,(Fri) 10 Aug 2018 (W32),AS Nancy Lorraine (3),0-3,0-2,RC Lens (3)
?,(Fri) 10 Aug 2018 (W32),US Orléans (3),0-3,0-2,AJ Auxerre (3)
?,(Fri) 10 Aug 2018 (W32),Red Star FC (3),0-1,0-1,Le Havre AC (3)
?,(Fri) 10 Aug 2018 (W32),ES Troyes AC (3),0-1,0-1,Beziers (3)
?,(Fri) 10 Aug 2018 (W32),Valenciennes FC (3),1-1,1-0,LB Châteauroux (3)
?,(Sat) 11 Aug 2018 (W32),Clermont Foot 63 (3),2-3,1-0,FC Metz (3)
?,(Fri) 17 Aug 2018 (W33),GFC Ajaccio (4),2-0,1-0,Grenoble Foot 38 (4)
?,(Fri) 17 Aug 2018 (W33),AJ Auxerre (4),1-0,1-0,AS Nancy Lorraine (4)
?,(Fri) 17 Aug 2018 (W33),LB Châteauroux (4),1-1,0-0,Red Star FC (4)
?,(Fri) 17 Aug 2018 (W33),Le Havre AC (4),0-0,0-0,Clermont Foot 63 (4)
?,(Fri) 17 Aug 2018 (W33),FC Lorient (4),3-1,2-1,Valenciennes FC (4)
?,(Fri) 17 Aug 2018 (W33),Chamois Niortais FC (4),1-1,1-0,US Orléans (4)
?,(Fri) 17 Aug 2018 (W33),Paris FC (4),1-0,0-0,Beziers (4)
?,(Fri) 17 Aug 2018 (W33),FC Sochaux-Montbéliard (4),2-0,1-0,Stade Brestois 29 (4)
?,(Sat) 18 Aug 2018 (W33),RC Lens (4),2-0,0-0,ES Troyes AC (4)
?,(Mon) 20 Aug 2018 (W34),FC Metz (4),3-1,1-0,AC Ajaccio (4)
?,(Fri) 24 Aug 2018 (W34),AC Ajaccio (5),0-0,0-0,FC Lorient (5)
?,(Fri) 24 Aug 2018 (W34),Stade Brestois 29 (5),1-0,0-0,Le Havre AC (5)
?,(Fri) 24 Aug 2018 (W34),Clermont Foot 63 (5),1-0,0-0,FC Sochaux-Montbéliard (5)
?,(Fri) 24 Aug 2018 (W34),Grenoble Foot 38 (5),0-0,0-0,LB Châteauroux (5)
?,(Fri) 24 Aug 2018 (W34),AS Nancy Lorraine (5),0-1,0-0,Chamois Niortais FC (5)
?,(Fri) 24 Aug 2018 (W34),US Orléans (5),4-0,2-0,Paris FC (5)
?,(Fri) 24 Aug 2018 (W34),Red Star FC (5),1-0,0-0,AJ Auxerre (5)
?,(Fri) 24 Aug 2018 (W34),ES Troyes AC (5),0-1,0-1,FC Metz (5)
?,(Mon) 27 Aug 2018 (W35),Valenciennes FC (5),0-0,0-0,GFC Ajaccio (5)
?,(Fri) 31 Aug 2018 (W35),GFC Ajaccio (6),2-1,1-0,Red Star FC (6)
?,(Fri) 31 Aug 2018 (W35),AJ Auxerre (6),0-2,0-0,Stade Brestois 29 (6)
?,(Fri) 31 Aug 2018 (W35),LB Châteauroux (6),1-0,1-0,AS Nancy Lorraine (6)
?,(Fri) 31 Aug 2018 (W35),Le Havre AC (6),3-1,2-0,US Orléans (6)
?,(Fri) 31 Aug 2018 (W35),Chamois Niortais FC (6),2-0,0-0,AC Ajaccio (6)
?,(Fri) 31 Aug 2018 (W35),Paris FC (6),2-0,1-0,ES Troyes AC (6)
?,(Fri) 31 Aug 2018 (W35),FC Sochaux-Montbéliard (6),1-0,1-0,Beziers (5)
?,(Fri) 31 Aug 2018 (W35),Valenciennes FC (6),0-4,0-3,Clermont Foot 63 (6)
?,(Sat) 1 Sep 2018 (W35),FC Metz (6),2-0,0-0,RC Lens (5)
?,(Mon) 3 Sep 2018 (W36),FC Lorient (6),1-0,1-0,Grenoble Foot 38 (6)
?,(Fri) 14 Sep 2018 (W37),AC Ajaccio (7),0-0,0-0,Paris FC (7)
?,(Fri) 14 Sep 2018 (W37),Stade Brestois 29 (7),4-1,2-1,GFC Ajaccio (7)
?,(Fri) 14 Sep 2018 (W37),Clermont Foot 63 (7),2-0,1-0,AJ Auxerre (7)
?,(Fri) 14 Sep 2018 (W37),Grenoble Foot 38 (7),4-2,2-1,Valenciennes FC (7)
?,(Fri) 14 Sep 2018 (W37),AS Nancy Lorraine (7),0-1,0-1,Le Havre AC (7)
?,(Fri) 14 Sep 2018 (W37),US Orléans (7),2-0,1-0,LB Châteauroux (7)
?,(Fri) 14 Sep 2018 (W37),Red Star FC (7),0-3,0-2,FC Lorient (7)
?,(Fri) 14 Sep 2018 (W37),ES Troyes AC (7),2-0,1-0,Chamois Niortais FC (7)
?,(Sat) 15 Sep 2018 (W37),RC Lens (6),2-0,1-0,FC Sochaux-Montbéliard (7)
?,(Mon) 17 Sep 2018 (W38),Beziers (6),1-3,0-0,FC Metz (7)
?,(Fri) 21 Sep 2018 (W38),GFC Ajaccio (8),0-1,0-0,AS Nancy Lorraine (8)
?,(Fri) 21 Sep 2018 (W38),AJ Auxerre (8),0-0,0-0,AC Ajaccio (8)
?,(Fri) 21 Sep 2018 (W38),LB Châteauroux (8),2-0,1-0,Beziers (7)
?,(Fri) 21 Sep 2018 (W38),Grenoble Foot 38 (8),1-2,1-1,Stade Brestois 29 (8)
