Date,Team 1,FT,Team 2
Fri Aug 10 2018,Olympique Marseille,4-0,Toulouse FC
Sat Aug 11 2018,FC Nantes,1-3,As Monaco
Sat Aug 11 2018,Angers Sco,3-4,Nimes Olympique
Sat Aug 11 2018,Lille OSC,3-1,Stade Rennes
Sat Aug 11 2018,Montpellier HSC,1-2,Dijon FCO
Sat Aug 11 2018,OGC Nice,0-1,Stade Reims
Sat Aug 11 2018,As Saint Etienne,2-1,EA Guingamp
Sun Aug 12 2018,Olympique Lyon,2-0,Amiens SC
Sun Aug 12 2018,Girondins Bordeaux,0-2,RC Strasbourg
Sun Aug 12 2018,Paris Saint Germain,3-0,SM Caen
Fri Aug 17 2018,Stade Reims,1-0,Olympique Lyon
Sat Aug 18 2018,EA Guingamp,1-3,Paris Saint Germain
Sat Aug 18 2018,Amiens SC,1-2,Montpellier HSC
Sat Aug 18 2018,SM Caen,1-1,OGC Nice
Sat Aug 18 2018,Dijon FCO,2-0,FC Nantes
Sat Aug 18 2018,As Monaco,0-0,Lille OSC
Sat Aug 18 2018,Stade Rennes,1-0,Angers Sco
Sun Aug 19 2018,RC Strasbourg,1-1,As Saint Etienne
Sun Aug 19 2018,Toulouse FC,2-1,Girondins Bordeaux
Sun Aug 19 2018,Nimes Olympique,3-1,Olympique Marseille
Fri Aug 24 2018,Olympique Lyon,2-0,RC Strasbourg
Sat Aug 25 2018,Paris Saint Germain,3-1,Angers Sco
Sat Aug 25 2018,Amiens SC,4-1,Stade Reims
Sat Aug 25 2018,Montpellier HSC,0-0,As Saint Etienne
Sat Aug 25 2018,FC Nantes,1-1,SM Caen
Sat Aug 25 2018,OGC Nice,0-4,Dijon FCO
Sat Aug 25 2018,Toulouse FC,1-0,Nimes Olympique
Sun Aug 26 2018,Lille OSC,3-0,EA Guingamp
Sun Aug 26 2018,Girondins Bordeaux,2-1,As Monaco
Sun Aug 26 2018,Olympique Marseille,2-2,Stade Rennes
Fri Aug 31 2018,Olympique Lyon,0-1,OGC Nice
Sat Sep 1 2018,Nimes Olympique,2-4,Paris Saint Germain
Sat Sep 1 2018,Angers Sco,1-0,Lille OSC
Sat Sep 1 2018,Dijon FCO,0-2,SM Caen
Sat Sep 1 2018,EA Guingamp,1-2,Toulouse FC
Sat Sep 1 2018,Stade Reims,0-1,Montpellier HSC
Sat Sep 1 2018,RC Strasbourg,2-3,FC Nantes
Sun Sep 2 2018,As Saint Etienne,0-0,Amiens SC
Sun Sep 2 2018,Stade Rennes,2-0,Girondins Bordeaux
Sun Sep 2 2018,As Monaco,2-3,Olympique Marseille
Fri Sep 14 2018,OGC Nice,2-1,Stade Rennes
Fri Sep 14 2018,Paris Saint Germain,4-0,As Saint Etienne
Sat Sep 15 2018,SM Caen,2-2,Olympique Lyon
Sat Sep 15 2018,Amiens SC,2-3,Lille OSC
Sat Sep 15 2018,Dijon FCO,1-3,Angers Sco
Sat Sep 15 2018,Montpellier HSC,1-1,RC Strasbourg
Sat Sep 15 2018,Toulouse FC,1-1,As Monaco
Sun Sep 16 2018,FC Nantes,0-0,Stade Reims
Sun Sep 16 2018,Girondins Bordeaux,3-3,Nimes Olympique
Sun Sep 16 2018,Olympique Marseille,4-0,EA Guingamp
Fri Sep 21 2018,As Monaco,1-1,Nimes Olympique
Sat Sep 22 2018,Lille OSC,2-1,FC Nantes
Sat Sep 22 2018,Angers Sco,0-0,Toulouse FC
Sat Sep 22 2018,Montpellier HSC,1-0,OGC Nice
Sat Sep 22 2018,Stade Reims,0-0,Dijon FCO
Sat Sep 22 2018,As Saint Etienne,2-1,SM Caen
Sat Sep 22 2018,RC Strasbourg,3-1,Amiens SC
Sun Sep 23 2018,Stade Rennes,1-3,Paris Saint Germain
Sun Sep 23 2018,EA Guingamp,1-3,Girondins Bordeaux
Sun Sep 23 2018,Olympique Lyon,4-2,Olympique Marseille
Tue Sep 25 2018,As Monaco,0-1,Angers Sco
Tue Sep 25 2018,FC Nantes,1-2,OGC Nice
Tue Sep 25 2018,Toulouse FC,2-3,As Saint Etienne
Wed Sep 26 2018,Amiens SC,2-1,Stade Rennes
Wed Sep 26 2018,Girondins Bordeaux,1-0,Lille OSC
Wed Sep 26 2018,SM Caen,2-2,Montpellier HSC
Wed Sep 26 2018,Dijon FCO,0-3,Olympique Lyon
Wed Sep 26 2018,Olympique Marseille,3-2,RC Strasbourg
Wed Sep 26 2018,Nimes Olympique,0-0,EA Guingamp
Wed Sep 26 2018,Paris Saint Germain,4-1,Stade Reims
Fri Sep 28 2018,As Saint Etienne,2-0,As Monaco
Sat Sep 29 2018,OGC Nice,0-3,Paris Saint Germain
Sat Sep 29 2018,Angers Sco,0-1,EA Guingamp
Sat Sep 29 2018,SM Caen,1-0,Amiens SC
Sat Sep 29 2018,Olympique Lyon,1-1,FC Nantes
Sat Sep 29 2018,Stade Reims,0-0,Girondins Bordeaux
Sat Sep 29 2018,RC Strasbourg,3-0,Dijon FCO
Sun Sep 30 2018,Stade Rennes,1-1,Toulouse FC
Sun Sep 30 2018,Montpellier HSC,3-0,Nimes Olympique
Sun Sep 30 2018,Lille OSC,3-0,Olympique Marseille
Fri Oct 5 2018,Toulouse FC,1-1,OGC Nice
Sat Oct 6 2018,Lille OSC,3-1,As Saint Etienne
Sat Oct 6 2018,Amiens SC,1-0,Dijon FCO
Sat Oct 6 2018,Angers Sco,2-2,RC Strasbourg
Sat Oct 6 2018,EA Guingamp,1-1,Montpellier HSC
Sat Oct 6 2018,Nimes Olympique,0-0,Stade Reims
Sun Oct 7 2018,Girondins Bordeaux,3-0,FC Nantes
Sun Oct 7 2018,Olympique Marseille,2-0,SM Caen
Sun Oct 7 2018,As Monaco,1-2,Stade Rennes
Sun Oct 7 2018,Paris Saint Germain,5-0,Olympique Lyon
Fri Oct 19 2018,Olympique Lyon,2-0,Nimes Olympique
Sat Oct 20 2018,Paris Saint Germain,5-0,Amiens SC
Sat Oct 20 2018,SM Caen,0-0,EA Guingamp
Sat Oct 20 2018,Dijon FCO,1-2,Lille OSC
Sat Oct 20 2018,FC Nantes,4-0,Toulouse FC
Sat Oct 20 2018,Stade Reims,1-1,Angers Sco
Sat Oct 20 2018,RC Strasbourg,2-1,As Monaco
Sun Oct 21 2018,Montpellier HSC,2-0,Girondins Bordeaux
Sun Oct 21 2018,As Saint Etienne,1-1,Stade Rennes
Sun Oct 21 2018,OGC Nice,0-1,Olympique Marseille
Fri Oct 26 2018,Nimes Olympique,1-1,As Saint Etienne
Sat Oct 27 2018,Angers Sco,1-2,Olympique Lyon
Sat Oct 27 2018,Amiens SC,1-2,FC Nantes
Sat Oct 27 2018,EA Guingamp,1-1,RC Strasbourg
Sat Oct 27 2018,Lille OSC,1-0,SM Caen
Sat Oct 27 2018,As Monaco,2-2,Dijon FCO
Sat Oct 27 2018,Toulouse FC,0-3,Montpellier HSC
Sun Oct 28 2018,Stade Rennes,0-2,Stade Reims
Sun Oct 28 2018,Girondins Bordeaux,0-1,OGC Nice
Sun Oct 28 2018,Olympique Marseille,0-2,Paris Saint Germain
Fri Nov 2 2018,Paris Saint Germain,2-1,Lille OSC
Sat Nov 3 2018,Olympique Lyon,1-1,Girondins Bordeaux
Sat Nov 3 2018,SM Caen,1-2,Stade Rennes
Sat Nov 3 2018,Dijon FCO,0-4,Nimes Olympique
Sat Nov 3 2018,OGC Nice,1-0,Amiens SC
Sat Nov 3 2018,Stade Reims,1-0,As Monaco
Sat Nov 3 2018,RC Strasbourg,1-1,Toulouse FC
Sun Nov 4 2018,FC Nantes,5-0,EA Guingamp
Sun Nov 4 2018,As Saint Etienne,4-3,Angers Sco
Sun Nov 4 2018,Montpellier HSC,3-0,Olympique Marseille
Fri Nov 9 2018,Lille OSC,0-0,RC Strasbourg
Sat Nov 10 2018,EA Guingamp,2-4,Olympique Lyon
Sat Nov 10 2018,Angers Sco,1-0,Montpellier HSC
Sat Nov 10 2018,Nimes Olympique,0-1,OGC Nice
Sat Nov 10 2018,As Saint Etienne,2-0,Stade Reims
Sat Nov 10 2018,Toulouse FC,0-1,Amiens SC
Sun Nov 11 2018,Girondins Bordeaux,0-0,SM Caen
Sun Nov 11 2018,Olympique Marseille,2-0,Dijon FCO
Sun Nov 11 2018,Stade Rennes,1-1,FC Nantes
Sun Nov 11 2018,As Monaco,0-4,Paris Saint Germain
Fri Nov 23 2018,Olympique Lyon,1-0,As Saint Etienne
Sat Nov 24 2018,Paris Saint Germain,1-0,Toulouse FC
Sat Nov 24 2018,SM Caen,0-1,As Monaco
Sat Nov 24 2018,Dijon FCO,0-0,Girondins Bordeaux
Sat Nov 24 2018,FC Nantes,1-1,Angers Sco
Sat Nov 24 2018,Stade Reims,2-1,EA Guingamp
Sat Nov 24 2018,RC Strasbourg,0-1,Nimes Olympique
Sun Nov 25 2018,Montpellier HSC,2-2,Stade Rennes
Sun Nov 25 2018,OGC Nice,2-0,Lille OSC
Sun Nov 25 2018,Amiens SC,1-3,Olympique Marseille
Fri Nov 30 2018,As Saint Etienne,3-0,FC Nantes
Sat Dec 1 2018,Lille OSC,2-2,Olympique Lyon
Sat Dec 1 2018,Angers Sco,1-1,SM Caen
Sat Dec 1 2018,EA Guingamp,0-0,OGC Nice
Sat Dec 1 2018,As Monaco,1-2,Montpellier HSC
Sat Dec 1 2018,Nimes Olympique,3-0,Amiens SC
Sun Dec 2 2018,Toulouse FC,2-2,Dijon FCO
Sun Dec 2 2018,Olympique Marseille,0-0,Stade Reims
Sun Dec 2 2018,Stade Rennes,1-4,RC Strasbourg
Sun Dec 2 2018,Girondins Bordeaux,2-2,Paris Saint Germain
Tue Dec 4 2018,Amiens SC,0-2,As Monaco
Tue Dec 4 2018,OGC Nice,0-0,Angers Sco
Tue Dec 4 2018,Montpellier HSC,0-1,Lille OSC
Wed Dec 5 2018,Girondins Bordeaux,3-2,As Saint Etienne
Wed Dec 5 2018,SM Caen,1-2,Nimes Olympique
